"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6151.2,1.728e-11,3,0.74689,0.001059,0.21018,0.0026543,0.046926,0.013738,1687.7,0.16693,0,7.9701e-14,-7.6744e-15,0,13.748,12.849,0.1754,58.762,33.012,0.74969,6.2052,5.7993,0.079167,0,0.42997,20.203,20.203,2.8134e-07,4.5348e-06,1.3137e-07,1.0043,1,0,0.0015,0,5e-06
6151.1,1.728e-11,2.8023,0.7469,0.001059,0.21018,0.0026541,0.046927,0.013738,1687.7,0.16693,0,9.9356e-14,-2.49e-14,0,13.748,12.849,0.1754,58.761,33.012,0.74969,6.2052,5.7993,0.079167,0,0.42997,20.173,20.203,2.8134e-07,4.2824e-06,1.3137e-07,1.0043,1,3e-06,0.0015,3e-06,5e-06
6151.1,1.728e-11,2.6045,0.74691,0.001059,0.21018,0.0026539,0.046927,0.013738,1687.7,0.16693,0,1.1901e-13,-4.2125e-14,0,13.748,12.849,0.1754,58.761,33.012,0.74968,6.2052,5.7993,0.079167,0,0.42997,20.143,20.203,2.8134e-07,4.03e-06,1.3136e-07,1.0042,1,6e-06,0.0015,6e-06,5e-06
6151.1,1.728e-11,2.4347,0.74693,0.0010591,0.21018,0.0026535,0.046927,0.013739,1687.7,0.16694,0,1.4355e-13,-7.5173e-14,0,13.748,12.849,0.1754,58.761,33.012,0.74968,6.2052,5.7992,0.079167,0,0.42997,20.113,20.202,2.8134e-07,3.8073e-06,1.3136e-07,1.0042,1,9e-06,0.0015,9e-06,5e-06
6151,1.728e-11,2.2928,0.74696,0.0010591,0.21017,0.0026529,0.046928,0.013739,1687.7,0.16695,0,1.7297e-13,-1.2404e-13,0,13.748,12.849,0.1754,58.76,33.011,0.74967,6.2052,5.7992,0.079166,0,0.42996,20.083,20.202,2.8134e-07,3.6143e-06,1.3135e-07,1.0042,1,1.2e-05,0.0015,1.2e-05,5e-06
6150.9,1.728e-11,2.1508,0.74699,0.0010592,0.21017,0.0026524,0.046929,0.013739,1687.7,0.16695,0,2.0238e-13,-1.7291e-13,0,13.748,12.849,0.1754,58.76,33.011,0.74966,6.2052,5.7992,0.079166,0,0.42996,20.053,20.201,2.8134e-07,3.4214e-06,1.3135e-07,1.0042,1,1.5e-05,0.0015,1.5e-05,5e-06
6150.8,1.728e-11,2.0437,0.74704,0.0010592,0.21017,0.0026515,0.04693,0.01374,1687.7,0.16696,0,2.1315e-13,-2.4881e-13,0,13.748,12.849,0.1754,58.759,33.01,0.74965,6.2051,5.7992,0.079166,0,0.42996,20.022,20.201,2.8133e-07,3.2668e-06,1.3134e-07,1.0042,1,1.8e-05,0.0015,1.8e-05,5e-06
6150.7,1.728e-11,1.9365,0.74709,0.0010593,0.21017,0.0026506,0.046931,0.013741,1687.7,0.16697,0,2.2391e-13,-3.2471e-13,0,13.748,12.848,0.1754,58.758,33.01,0.74964,6.2051,5.7992,0.079165,0,0.42996,19.992,20.2,2.8133e-07,3.1123e-06,1.3133e-07,1.0042,1,2.1e-05,0.0015,2.1e-05,5e-06
6150.6,1.728e-11,1.8395,0.74714,0.0010594,0.21016,0.0026496,0.046932,0.013741,1687.6,0.16698,0,2.2732e-13,-4.1191e-13,0,13.748,12.848,0.1754,58.756,33.009,0.74962,6.2051,5.7991,0.079165,0,0.42996,19.962,20.2,2.8133e-07,2.9695e-06,1.3132e-07,1.0042,1,2.4e-05,0.0015,2.4e-05,5e-06
6150.5,1.728e-11,1.7527,0.7472,0.0010594,0.21016,0.0026484,0.046933,0.013742,1687.6,0.167,0,2.2339e-13,-5.1039e-13,0,13.748,12.848,0.17539,58.755,33.009,0.74961,6.205,5.7991,0.079165,0,0.42995,19.932,20.199,2.8133e-07,2.8384e-06,1.313e-07,1.0042,1,2.7e-05,0.0015,2.7e-05,5e-06
