"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6100.8,1.728e-11,3,0.7463,0.0012437,0.2117,0.0027273,0.046935,0.013739,1695.6,0.16413,0,4.4748e-13,-7.2835e-17,0,14.165,13.238,0.18072,58.28,32.742,0.74355,6.3347,5.9203,0.080819,0,0.44226,20.173,20.173,2.8721e-07,4.5052e-06,1.1141e-07,1.0051,1,0,0.0015,0,5e-06
6100.8,1.728e-11,2.803,0.74631,0.0012437,0.2117,0.0027271,0.046935,0.013739,1695.6,0.16413,0,6.1508e-13,-4.1249e-16,0,14.165,13.238,0.18072,58.28,32.742,0.74355,6.3347,5.9203,0.080819,0,0.44226,20.143,20.173,2.872e-07,4.2555e-06,1.1141e-07,1.0051,1,3e-06,0.0015,3e-06,5e-06
6100.7,1.728e-11,2.6061,0.74632,0.0012438,0.2117,0.0027269,0.046936,0.013739,1695.6,0.16414,0,7.8268e-13,-7.5215e-16,0,14.165,13.238,0.18072,58.28,32.742,0.74354,6.3347,5.9203,0.080819,0,0.44226,20.113,20.173,2.872e-07,4.0058e-06,1.114e-07,1.0051,1,6e-06,0.0015,6e-06,5e-06
6100.7,1.728e-11,2.4369,0.74634,0.0012438,0.2117,0.0027265,0.046936,0.013739,1695.6,0.16414,0,1.0275e-12,-1.6467e-15,0,14.165,13.238,0.18072,58.28,32.741,0.74354,6.3347,5.9202,0.080819,0,0.44225,20.084,20.173,2.872e-07,3.7855e-06,1.114e-07,1.0051,1,9e-06,0.0015,9e-06,5e-06
6100.6,1.728e-11,2.2954,0.74637,0.0012439,0.2117,0.002726,0.046937,0.01374,1695.6,0.16415,0,1.3494e-12,-3.0961e-15,0,14.165,13.238,0.18072,58.279,32.741,0.74353,6.3347,5.9202,0.080818,0,0.44225,20.054,20.173,2.872e-07,3.5945e-06,1.1139e-07,1.0051,1,1.2e-05,0.0015,1.2e-05,5e-06
6100.6,1.728e-11,2.1539,0.7464,0.0012439,0.2117,0.0027254,0.046937,0.01374,1695.5,0.16415,0,1.6714e-12,-4.5456e-15,0,14.165,13.238,0.18072,58.278,32.741,0.74352,6.3346,5.9202,0.080818,0,0.44225,20.024,20.173,2.872e-07,3.4036e-06,1.1138e-07,1.0051,1,1.5e-05,0.0015,1.5e-05,5e-06
6100.5,1.728e-11,2.047,0.74645,0.001244,0.21169,0.0027245,0.046939,0.013741,1695.5,0.16416,0,1.9674e-12,-7.6119e-15,0,14.165,13.238,0.18072,58.277,32.74,0.74351,6.3346,5.9202,0.080818,0,0.44225,19.994,20.173,2.872e-07,3.2505e-06,1.1137e-07,1.005,1,1.8e-05,0.0015,1.8e-05,5e-06
6100.4,1.728e-11,1.9401,0.74649,0.001244,0.21169,0.0027237,0.04694,0.013741,1695.5,0.16417,0,2.2634e-12,-1.0678e-14,0,14.165,13.238,0.18072,58.276,32.74,0.7435,6.3346,5.9202,0.080818,0,0.44225,19.965,20.173,2.872e-07,3.0975e-06,1.1136e-07,1.005,1,2.1e-05,0.0015,2.1e-05,5e-06
6100.2,1.728e-11,1.8434,0.74655,0.0012441,0.21169,0.0027226,0.046941,0.013742,1695.5,0.16419,0,2.5469e-12,-1.4671e-14,0,14.165,13.238,0.18072,58.275,32.739,0.74348,6.3346,5.9202,0.080817,0,0.44225,19.935,20.173,2.872e-07,2.956e-06,1.1135e-07,1.005,1,2.4e-05,0.0015,2.4e-05,5e-06
6100.1,1.728e-11,1.7568,0.74661,0.0012442,0.21168,0.0027215,0.046942,0.013743,1695.5,0.1642,0,2.8179e-12,-1.9591e-14,0,14.165,13.238,0.18071,58.274,32.738,0.74347,6.3345,5.9201,0.080817,0,0.44225,19.905,20.173,2.872e-07,2.8263e-06,1.1134e-07,1.005,1,2.7e-05,0.0015,2.7e-05,5e-06
6100,1.728e-11,1.6703,0.74667,0.0012443,0.21168,0.0027203,0.046944,0.013744,1695.4,0.16421,0,3.0889e-12,-2.4511e-14,0,14.165,13.238,0.18071,58.273,32.738,0.74345,6.3345,5.9201,0.080816,0,0.44224,19.875,20.173,2.872e-07,2.6965e-06,1.1133e-07,1.005,1,3e-05,0.0015,3e-05,5e-06
6099.8,1.728e-11,1.5973,0.74675,0.0012443,0.21168,0.0027189,0.046945,0.013745,1695.4,0.16423,0,3.3379e-12,-3.1186e-14,0,14.165,13.238,0.18071,58.271,32.737,0.74343,6.3345,5.9201,0.080816,0,0.44224,19.846,20.172,2.8719e-07,2.5828e-06,1.1131e-07,1.005,1,3.3e-05,0.0015,3.3e-05,5e-06
6099.7,1.728e-11,1.5244,0.74682,0.0012444,0.21167,0.0027174,0.046947,0.013746,1695.4,0.16425,0,3.5868e-12,-3.7861e-14,0,14.164,13.238,0.18071,58.27,32.736,0.74341,6.3344,5.92,0.080815,0,0.44224,19.816,20.172,2.8719e-07,2.4691e-06,1.1129e-07,1.0049,1,3.6e-05,0.0015,3.6e-05,5e-06
6099.5,1.728e-11,1.4566,0.74691,0.0012445,0.21167,0.0027159,0.046949,0.013747,1695.3,0.16427,0,3.8259e-12,-4.5277e-14,0,14.164,13.238,0.18071,58.268,32.735,0.74339,6.3344,5.92,0.080815,0,0.44224,19.786,20.172,2.8719e-07,2.3618e-06,1.1128e-07,1.0049,1,3.9e-05,0.0015,3.9e-05,5e-06
6099.3,1.728e-11,1.3939,0.74699,0.0012445,0.21166,0.0027142,0.046951,0.013748,1695.3,0.16429,0,4.0553e-12,-5.3432e-14,0,14.164,13.238,0.18071,58.266,32.734,0.74337,6.3343,5.9199,0.080814,0,0.44223,19.756,20.172,2.8719e-07,2.2608e-06,1.1126e-07,1.0049,1,4.2e-05,0.0015,4.2e-05,5e-06
6099.1,1.728e-11,1.3312,0.74708,0.0012446,0.21165,0.0027125,0.046953,0.013749,1695.3,0.16431,0,4.2847e-12,-6.1587e-14,0,14.164,13.237,0.18071,58.265,32.733,0.74335,6.3343,5.9199,0.080814,0,0.44223,19.726,20.172,2.8718e-07,2.1598e-06,1.1124e-07,1.0049,1,4.5e-05,0.0015,4.5e-05,5e-06
6098.9,1.728e-11,1.2768,0.74718,0.0012446,0.21165,0.0027106,0.046955,0.01375,1695.2,0.16434,0,4.4981e-12,-7.0666e-14,0,14.164,13.237,0.18071,58.263,32.732,0.74332,6.3342,5.9198,0.080813,0,0.44222,19.697,20.172,2.8718e-07,2.0695e-06,1.1122e-07,1.0048,1,4.8e-05,0.0015,4.8e-05,5e-06
6098.7,1.728e-11,1.2223,0.74728,0.0012447,0.21164,0.0027087,0.046957,0.013751,1695.2,0.16436,0,4.7114e-12,-7.9745e-14,0,14.164,13.237,0.1807,58.261,32.731,0.7433,6.3342,5.9198,0.080812,0,0.44222,19.667,20.172,2.8718e-07,1.9792e-06,1.112e-07,1.0048,1,5.1e-05,0.0015,5.1e-05,5e-06
6098.5,1.728e-11,1.1712,0.74738,0.0012447,0.21163,0.0027067,0.04696,0.013753,1695.1,0.16439,0,4.9182e-12,-8.9001e-14,0,14.164,13.237,0.1807,58.259,32.73,0.74327,6.3341,5.9197,0.080811,0,0.44222,19.637,20.172,2.8717e-07,1.8934e-06,1.1118e-07,1.0048,1,5.4e-05,0.0015,5.4e-05,5e-06
6098.3,1.728e-11,1.1235,0.74749,0.0012447,0.21163,0.0027046,0.046962,0.013754,1695.1,0.16442,0,5.1186e-12,-9.8434e-14,0,14.164,13.237,0.1807,58.256,32.728,0.74324,6.334,5.9197,0.080811,0,0.44221,19.607,20.172,2.8717e-07,1.8122e-06,1.1115e-07,1.0048,1,5.7e-05,0.0015,5.7e-05,5e-06
6098,1.728e-11,1.0758,0.7476,0.0012447,0.21162,0.0027025,0.046965,0.013756,1695,0.16444,0,5.319e-12,-1.0787e-13,0,14.163,13.237,0.1807,58.254,32.727,0.74322,6.334,5.9196,0.08081,0,0.44221,19.577,20.172,2.8717e-07,1.731e-06,1.1113e-07,1.0047,1,6e-05,0.0015,6e-05,5e-06
6097.8,1.728e-11,1.0338,0.74772,0.0012446,0.21161,0.0027002,0.046967,0.013757,1695,0.16447,0,5.51e-12,-1.1689e-13,0,14.163,13.237,0.1807,58.252,32.726,0.74319,6.3339,5.9195,0.080809,0,0.4422,19.548,20.172,2.8716e-07,1.6578e-06,1.1111e-07,1.0047,1,6.3e-05,0.0015,6.3e-05,5e-06
6097.6,1.728e-11,0.99174,0.74784,0.0012446,0.2116,0.0026979,0.04697,0.013759,1694.9,0.16451,0,5.7011e-12,-1.2591e-13,0,14.163,13.237,0.18069,58.25,32.725,0.74316,6.3338,5.9195,0.080808,0,0.4422,19.518,20.172,2.8716e-07,1.5845e-06,1.1108e-07,1.0047,1,6.6e-05,0.0015,6.6e-05,5e-06
6097.3,1.728e-11,0.95209,0.74796,0.0012445,0.21159,0.0026955,0.046973,0.01376,1694.9,0.16454,0,5.889e-12,-1.3437e-13,0,14.163,13.236,0.18069,58.247,32.723,0.74313,6.3337,5.9194,0.080807,0,0.44219,19.488,20.172,2.8715e-07,1.5148e-06,1.1106e-07,1.0046,1,6.9e-05,0.0015,6.9e-05,5e-06
6097,1.728e-11,0.91482,0.74808,0.0012445,0.21158,0.0026931,0.046976,0.013762,1694.8,0.16457,0,6.0737e-12,-1.4228e-13,0,14.163,13.236,0.18069,58.245,32.722,0.74309,6.3337,5.9193,0.080806,0,0.44219,19.458,20.172,2.8715e-07,1.4486e-06,1.1104e-07,1.0046,1,7.2e-05,0.0015,7.2e-05,5e-06
6096.8,1.728e-11,0.87756,0.74821,0.0012444,0.21157,0.0026906,0.046978,0.013764,1694.8,0.16461,0,6.2584e-12,-1.5019e-13,0,14.163,13.236,0.18069,58.242,32.72,0.74306,6.3336,5.9192,0.080805,0,0.44218,19.429,20.172,2.8715e-07,1.3823e-06,1.1101e-07,1.0046,1,7.5e-05,0.0015,7.5e-05,5e-06
