"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6010.5,1.728e-11,3,0.74569,0.0015133,0.21391,0.0028201,0.046968,0.013748,1708,0.16003,0,1.7424e-13,3.0757e-15,0,15.005,14.024,0.19144,57.418,32.257,0.73255,6.4203,6.0003,0.081911,0,0.46479,20.218,20.218,2.911e-07,4.4491e-06,9.0961e-08,1.0059,1,0,0.0015,0,5e-06
6010.5,1.728e-11,2.8045,0.7457,0.0015133,0.21391,0.0028199,0.046969,0.013748,1708,0.16004,0,2.3552e-13,1.0295e-14,0,15.005,14.023,0.19144,57.418,32.257,0.73255,6.4203,6.0003,0.081911,0,0.46479,20.188,20.218,2.9109e-07,4.2045e-06,9.0959e-08,1.0059,1,3e-06,0.0015,3e-06,5e-06
6010.5,1.728e-11,2.6089,0.74571,0.0015134,0.21391,0.0028197,0.046969,0.013748,1708,0.16004,0,2.9681e-13,1.7515e-14,0,15.005,14.023,0.19144,57.418,32.257,0.73254,6.4203,6.0003,0.081911,0,0.46479,20.159,20.218,2.9109e-07,3.9598e-06,9.0957e-08,1.0059,1,6e-06,0.0015,6e-06,5e-06
6010.4,1.728e-11,2.4409,0.74573,0.0015134,0.21391,0.0028193,0.046969,0.013748,1708,0.16004,0,3.8495e-13,3.1679e-14,0,15.005,14.023,0.19144,57.417,32.257,0.73254,6.4203,6.0003,0.081911,0,0.46478,20.129,20.218,2.9109e-07,3.7438e-06,9.0952e-08,1.0059,1,9e-06,0.0015,9e-06,5e-06
6010.4,1.728e-11,2.3002,0.74576,0.0015135,0.2139,0.0028187,0.04697,0.013749,1708,0.16005,0,4.9995e-13,5.2788e-14,0,15.005,14.023,0.19144,57.417,32.257,0.73253,6.4203,6.0003,0.081911,0,0.46478,20.1,20.218,2.9109e-07,3.5565e-06,9.0945e-08,1.0059,1,1.2e-05,0.0015,1.2e-05,5e-06
6010.3,1.728e-11,2.1596,0.74579,0.0015135,0.2139,0.0028182,0.046971,0.013749,1708,0.16005,0,6.1495e-13,7.3897e-14,0,15.005,14.023,0.19144,57.416,32.256,0.73252,6.4203,6.0003,0.081911,0,0.46478,20.07,20.219,2.9109e-07,3.3692e-06,9.0939e-08,1.0059,1,1.5e-05,0.0015,1.5e-05,5e-06
6010.2,1.728e-11,2.0532,0.74584,0.0015136,0.2139,0.0028173,0.046972,0.01375,1708,0.16006,0,7.1614e-13,1.0748e-13,0,15.005,14.023,0.19144,57.415,32.256,0.73251,6.4203,6.0003,0.081911,0,0.46478,20.041,20.219,2.9109e-07,3.219e-06,9.0928e-08,1.0059,1,1.8e-05,0.0015,1.8e-05,5e-06
6010.1,1.728e-11,1.9468,0.74588,0.0015137,0.2139,0.0028165,0.046973,0.01375,1707.9,0.16007,0,8.1732e-13,1.4107e-13,0,15.005,14.023,0.19143,57.414,32.255,0.7325,6.4202,6.0002,0.08191,0,0.46478,20.011,20.219,2.9109e-07,3.0688e-06,9.0918e-08,1.0058,1,2.1e-05,0.0015,2.1e-05,5e-06
6010,1.728e-11,1.8505,0.74594,0.0015137,0.21389,0.0028154,0.046974,0.013751,1707.9,0.16009,0,9.1256e-13,1.8035e-13,0,15.005,14.023,0.19143,57.413,32.255,0.73248,6.4202,6.0002,0.08191,0,0.46478,19.982,20.219,2.9109e-07,2.9299e-06,9.0905e-08,1.0058,1,2.4e-05,0.0015,2.4e-05,5e-06
6009.9,1.728e-11,1.7643,0.746,0.0015138,0.21389,0.0028143,0.046975,0.013752,1707.9,0.1601,0,1.0018e-12,2.2534e-13,0,15.005,14.023,0.19143,57.412,32.254,0.73247,6.4202,6.0002,0.08191,0,0.46478,19.952,20.22,2.9109e-07,2.8025e-06,9.0892e-08,1.0058,1,2.7e-05,0.0015,2.7e-05,5e-06
6009.7,1.728e-11,1.6781,0.74606,0.0015139,0.21389,0.0028131,0.046977,0.013752,1707.9,0.16011,0,1.0911e-12,2.7032e-13,0,15.005,14.023,0.19143,57.411,32.253,0.73245,6.4202,6.0002,0.081909,0,0.46477,19.922,20.22,2.9109e-07,2.675e-06,9.0878e-08,1.0058,1,3e-05,0.0015,3e-05,5e-06
6009.6,1.728e-11,1.6053,0.74614,0.001514,0.21388,0.0028117,0.046978,0.013753,1707.8,0.16013,0,1.1708e-12,3.2532e-13,0,15.005,14.023,0.19143,57.409,32.252,0.73243,6.4201,6.0001,0.081909,0,0.46477,19.893,20.22,2.9109e-07,2.5633e-06,9.0861e-08,1.0058,1,3.3e-05,0.0015,3.3e-05,5e-06
6009.4,1.728e-11,1.5326,0.74621,0.0015141,0.21388,0.0028103,0.04698,0.013754,1707.8,0.16015,0,1.2505e-12,3.8031e-13,0,15.005,14.023,0.19143,57.408,32.251,0.73241,6.4201,6.0001,0.081909,0,0.46477,19.863,20.22,2.9108e-07,2.4516e-06,9.0845e-08,1.0058,1,3.6e-05,0.0015,3.6e-05,5e-06
6009.2,1.728e-11,1.465,0.74629,0.0015141,0.21387,0.0028087,0.046982,0.013755,1707.8,0.16017,0,1.3265e-12,4.3995e-13,0,15.005,14.023,0.19143,57.406,32.251,0.73239,6.4201,6.0001,0.081908,0,0.46477,19.834,20.22,2.9108e-07,2.3461e-06,9.0827e-08,1.0057,1,3.9e-05,0.0015,3.9e-05,5e-06
6009.1,1.728e-11,1.4025,0.74638,0.0015142,0.21387,0.0028071,0.046984,0.013757,1707.7,0.16019,0,1.3987e-12,5.0425e-13,0,15.004,14.023,0.19143,57.404,32.25,0.73237,6.42,6,0.081907,0,0.46476,19.804,20.22,2.9108e-07,2.2467e-06,9.0808e-08,1.0057,1,4.2e-05,0.0015,4.2e-05,5e-06
6008.9,1.728e-11,1.3399,0.74647,0.0015143,0.21386,0.0028054,0.046986,0.013758,1707.7,0.16021,0,1.4709e-12,5.6854e-13,0,15.004,14.023,0.19143,57.402,32.249,0.73235,6.42,6,0.081907,0,0.46476,19.774,20.22,2.9108e-07,2.1474e-06,9.0789e-08,1.0057,1,4.5e-05,0.0015,4.5e-05,5e-06
6008.7,1.728e-11,1.2855,0.74656,0.0015143,0.21385,0.0028035,0.046988,0.013759,1707.7,0.16023,0,1.538e-12,6.4117e-13,0,15.004,14.023,0.19143,57.4,32.248,0.73232,6.4199,5.9999,0.081906,0,0.46476,19.745,20.22,2.9108e-07,2.0585e-06,9.0768e-08,1.0057,1,4.8e-05,0.0015,4.8e-05,5e-06
6008.5,1.728e-11,1.2312,0.74666,0.0015143,0.21385,0.0028016,0.04699,0.01376,1707.6,0.16026,0,1.6051e-12,7.138e-13,0,15.004,14.023,0.19142,57.399,32.246,0.7323,6.4199,5.9999,0.081906,0,0.46475,19.715,20.22,2.9107e-07,1.9696e-06,9.0747e-08,1.0056,1,5.1e-05,0.0015,5.1e-05,5e-06
6008.2,1.728e-11,1.1801,0.74677,0.0015144,0.21384,0.0027997,0.046993,0.013762,1707.6,0.16028,0,1.6703e-12,7.9034e-13,0,15.004,14.022,0.19142,57.396,32.245,0.73227,6.4198,5.9998,0.081905,0,0.46475,19.685,20.22,2.9107e-07,1.8851e-06,9.0725e-08,1.0056,1,5.4e-05,0.0015,5.4e-05,5e-06
6008,1.728e-11,1.1324,0.74687,0.0015144,0.21383,0.0027976,0.046995,0.013763,1707.5,0.16031,0,1.7336e-12,8.7079e-13,0,15.004,14.022,0.19142,57.394,32.244,0.73224,6.4198,5.9998,0.081904,0,0.46475,19.655,20.22,2.9107e-07,1.8051e-06,9.0702e-08,1.0056,1,5.7e-05,0.0015,5.7e-05,5e-06
6007.8,1.728e-11,1.0848,0.74698,0.0015144,0.21382,0.0027955,0.046997,0.013764,1707.5,0.16034,0,1.797e-12,9.5124e-13,0,15.004,14.022,0.19142,57.392,32.243,0.73222,6.4197,5.9997,0.081904,0,0.46474,19.626,20.22,2.9107e-07,1.7251e-06,9.0679e-08,1.0055,1,6e-05,0.0015,6e-05,5e-06
6007.6,1.728e-11,1.0427,0.7471,0.0015144,0.21381,0.0027932,0.047,0.013766,1707.4,0.16037,0,1.8579e-12,1.0387e-12,0,15.004,14.022,0.19142,57.39,32.241,0.73219,6.4197,5.9997,0.081903,0,0.46474,19.596,20.22,2.9106e-07,1.6529e-06,9.0655e-08,1.0055,1,6.3e-05,0.0015,6.3e-05,5e-06
