"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6263.3,1.728e-11,3,0.74981,0.00050985,0.20522,0.0023588,0.046998,0.013772,1672,0.17457,0,4.1864e-13,-4.3265e-16,0,13.976,13.062,0.17831,59.833,33.614,0.76336,4.8166,4.5015,0.061451,0,0.41806,20.113,20.113,2.1815e-07,4.5907e-06,2.9131e-07,1.0031,1,0,0.0015,0,5e-06
6263.3,1.728e-11,2.8007,0.74982,0.00050987,0.20522,0.0023586,0.046998,0.013772,1672,0.17458,0,5.963e-13,6.9941e-15,0,13.976,13.062,0.17831,59.833,33.614,0.76336,4.8166,4.5015,0.061451,0,0.41806,20.083,20.113,2.1815e-07,4.333e-06,2.913e-07,1.0031,1,3e-06,0.0015,3e-06,5e-06
6263.3,1.728e-11,2.6014,0.74983,0.00050989,0.20522,0.0023584,0.046999,0.013772,1672,0.17458,0,7.7396e-13,1.4421e-14,0,13.976,13.062,0.17831,59.833,33.614,0.76336,4.8166,4.5015,0.061451,0,0.41806,20.054,20.113,2.1815e-07,4.0752e-06,2.913e-07,1.0031,1,6e-06,0.0015,6e-06,5e-06
6263.3,1.728e-11,2.4303,0.74985,0.00050993,0.20522,0.002358,0.046999,0.013772,1671.9,0.17458,0,1.0455e-12,2.9995e-14,0,13.976,13.062,0.17831,59.833,33.614,0.76335,4.8166,4.5015,0.061451,0,0.41806,20.025,20.114,2.1815e-07,3.8478e-06,2.913e-07,1.0031,1,9e-06,0.0015,9e-06,5e-06
6263.2,1.728e-11,2.2874,0.74988,0.00050998,0.20522,0.0023575,0.047,0.013773,1671.9,0.17459,0,1.4108e-12,5.3717e-14,0,13.976,13.061,0.17831,59.832,33.614,0.76335,4.8166,4.5015,0.061451,0,0.41806,19.995,20.114,2.1815e-07,3.651e-06,2.9129e-07,1.0031,1,1.2e-05,0.0015,1.2e-05,5e-06
6263.2,1.728e-11,2.1445,0.74991,0.00051004,0.20522,0.0023569,0.047,0.013773,1671.9,0.1746,0,1.7762e-12,7.7438e-14,0,13.976,13.061,0.1783,59.832,33.613,0.76334,4.8166,4.5015,0.061451,0,0.41806,19.966,20.115,2.1815e-07,3.4541e-06,2.9129e-07,1.0031,1,1.5e-05,0.0015,1.5e-05,5e-06
6263.1,1.728e-11,2.0367,0.74996,0.00051011,0.20521,0.002356,0.047002,0.013774,1671.9,0.17461,0,2.1595e-12,1.1827e-13,0,13.976,13.061,0.1783,59.831,33.613,0.76333,4.8166,4.5015,0.061451,0,0.41806,19.937,20.116,2.1815e-07,3.2965e-06,2.9128e-07,1.0031,1,1.8e-05,0.0015,1.8e-05,5e-06
6263,1.728e-11,1.9289,0.75001,0.00051018,0.20521,0.0023551,0.047003,0.013774,1671.9,0.17462,0,2.5429e-12,1.5911e-13,0,13.976,13.061,0.1783,59.83,33.612,0.76332,4.8166,4.5015,0.06145,0,0.41806,19.908,20.116,2.1815e-07,3.1389e-06,2.9127e-07,1.0031,1,2.1e-05,0.0015,2.1e-05,5e-06
6262.9,1.728e-11,1.8315,0.75006,0.00051026,0.20521,0.002354,0.047004,0.013775,1671.9,0.17463,0,2.9307e-12,2.0615e-13,0,13.976,13.061,0.1783,59.829,33.612,0.76331,4.8165,4.5014,0.06145,0,0.41805,19.879,20.117,2.1814e-07,2.9933e-06,2.9125e-07,1.0031,1,2.4e-05,0.0015,2.4e-05,5e-06
6262.8,1.728e-11,1.7444,0.75013,0.00051034,0.20521,0.0023529,0.047005,0.013776,1671.8,0.17465,0,3.3231e-12,2.594e-13,0,13.975,13.061,0.1783,59.828,33.611,0.76329,4.8165,4.5014,0.06145,0,0.41805,19.85,20.118,2.1814e-07,2.8599e-06,2.9124e-07,1.003,1,2.7e-05,0.0015,2.7e-05,5e-06
6262.6,1.728e-11,1.6572,0.75019,0.00051042,0.2052,0.0023517,0.047007,0.013777,1671.8,0.17466,0,3.7154e-12,3.1264e-13,0,13.975,13.061,0.1783,59.827,33.611,0.76328,4.8165,4.5014,0.061449,0,0.41805,19.822,20.119,2.1814e-07,2.7264e-06,2.9123e-07,1.003,1,3e-05,0.0015,3e-05,5e-06
6262.5,1.728e-11,1.5839,0.75027,0.00051049,0.2052,0.0023502,0.047009,0.013778,1671.8,0.17468,0,4.1068e-12,3.7289e-13,0,13.975,13.061,0.1783,59.825,33.61,0.76326,4.8164,4.5013,0.061449,0,0.41805,19.793,20.12,2.1814e-07,2.6096e-06,2.9121e-07,1.003,1,3.3e-05,0.0015,3.3e-05,5e-06
6262.4,1.728e-11,1.5106,0.75035,0.00051057,0.2052,0.0023487,0.04701,0.013779,1671.8,0.1747,0,4.4982e-12,4.3313e-13,0,13.975,13.061,0.1783,59.824,33.609,0.76324,4.8164,4.5013,0.061448,0,0.41804,19.764,20.121,2.1813e-07,2.4928e-06,2.912e-07,1.003,1,3.6e-05,0.0015,3.6e-05,5e-06
6262.2,1.728e-11,1.4425,0.75043,0.00051064,0.20519,0.0023471,0.047012,0.01378,1671.7,0.17472,0,4.8847e-12,4.9411e-13,0,13.975,13.061,0.1783,59.823,33.608,0.76322,4.8164,4.5013,0.061448,0,0.41804,19.736,20.122,2.1813e-07,2.3826e-06,2.9118e-07,1.003,1,3.9e-05,0.0015,3.9e-05,5e-06
6262.1,1.728e-11,1.3796,0.75052,0.0005107,0.20519,0.0023454,0.047014,0.013781,1671.7,0.17475,0,5.2665e-12,5.5583e-13,0,13.975,13.061,0.17829,59.821,33.607,0.76321,4.8163,4.5012,0.061447,0,0.41804,19.707,20.123,2.1813e-07,2.279e-06,2.9117e-07,1.0029,1,4.2e-05,0.0015,4.2e-05,5e-06
6261.9,1.728e-11,1.3168,0.75061,0.00051077,0.20518,0.0023437,0.047016,0.013782,1671.7,0.17477,0,5.6483e-12,6.1756e-13,0,13.975,13.061,0.17829,59.82,33.606,0.76319,4.8163,4.5012,0.061447,0,0.41803,19.679,20.125,2.1812e-07,2.1755e-06,2.9115e-07,1.0029,1,4.5e-05,0.0015,4.5e-05,5e-06
6261.7,1.728e-11,1.2622,0.75071,0.00051081,0.20518,0.0023418,0.047019,0.013783,1671.6,0.1748,0,6.0173e-12,6.7742e-13,0,13.975,13.06,0.17829,59.818,33.606,0.76316,4.8162,4.5011,0.061446,0,0.41803,19.651,20.126,2.1812e-07,2.0829e-06,2.9113e-07,1.0029,1,4.8e-05,0.0015,4.8e-05,5e-06
6261.5,1.728e-11,1.2076,0.75081,0.00051085,0.20517,0.0023399,0.047021,0.013785,1671.6,0.17482,0,6.3862e-12,7.3728e-13,0,13.974,13.06,0.17829,59.816,33.605,0.76314,4.8162,4.5011,0.061445,0,0.41802,19.623,20.128,2.1812e-07,1.9904e-06,2.9111e-07,1.0029,1,5.1e-05,0.0015,5.1e-05,5e-06
6261.4,1.728e-11,1.1565,0.75092,0.00051088,0.20517,0.0023378,0.047023,0.013786,1671.6,0.17485,0,6.7482e-12,7.9467e-13,0,13.974,13.06,0.17829,59.814,33.604,0.76312,4.8161,4.501,0.061445,0,0.41802,19.595,20.13,2.1811e-07,1.9026e-06,2.9109e-07,1.0029,1,5.4e-05,0.0015,5.4e-05,5e-06
6261.2,1.728e-11,1.1088,0.75103,0.0005109,0.20516,0.0023357,0.047026,0.013787,1671.5,0.17488,0,7.1033e-12,8.4958e-13,0,13.974,13.06,0.17828,59.813,33.603,0.7631,4.8161,4.501,0.061444,0,0.41801,19.567,20.132,2.1811e-07,1.8195e-06,2.9108e-07,1.0028,1,5.7e-05,0.0015,5.7e-05,5e-06
6261,1.728e-11,1.061,0.75114,0.00051092,0.20516,0.0023336,0.047028,0.013789,1671.5,0.17491,0,7.4583e-12,9.0449e-13,0,13.974,13.06,0.17828,59.811,33.602,0.76308,4.816,4.5009,0.061443,0,0.41801,19.539,20.134,2.181e-07,1.7364e-06,2.9106e-07,1.0028,1,6e-05,0.0015,6e-05,5e-06
6260.8,1.728e-11,1.019,0.75126,0.0005109,0.20515,0.0023313,0.047031,0.01379,1671.4,0.17494,0,7.8017e-12,9.5279e-13,0,13.974,13.06,0.17828,59.809,33.601,0.76305,4.8159,4.5009,0.061442,0,0.418,19.512,20.137,2.181e-07,1.6616e-06,2.9104e-07,1.0028,1,6.3e-05,0.0015,6.3e-05,5e-06
6260.6,1.728e-11,0.97702,0.75138,0.00051088,0.20514,0.0023289,0.047034,0.013792,1671.4,0.17498,0,8.145e-12,1.0011e-12,0,13.974,13.059,0.17828,59.807,33.6,0.76303,4.8159,4.5008,0.061441,0,0.418,19.485,20.139,2.1809e-07,1.5868e-06,2.9102e-07,1.0027,1,6.6e-05,0.0015,6.6e-05,5e-06
6260.4,1.728e-11,0.93743,0.7515,0.00051084,0.20514,0.0023265,0.047037,0.013794,1671.3,0.17501,0,8.4837e-12,1.0444e-12,0,13.973,13.059,0.17827,59.805,33.598,0.763,4.8158,4.5007,0.061441,0,0.41799,19.459,20.142,2.1809e-07,1.5156e-06,2.91e-07,1.0027,1,6.9e-05,0.0015,6.9e-05,5e-06
