"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5840.1,1.728e-11,3,0.74522,0.0019405,0.21743,0.0029452,0.04705,0.013774,1731.6,0.15359,0,5.4203e-14,-7.8336e-16,0,16.747,15.652,0.21367,55.79,31.343,0.71178,6.4287,6.0082,0.082019,0,0.50935,20.135,20.135,2.915e-07,4.3387e-06,6.8445e-08,1.0075,1,0,0.0015,0,5e-06
5840.1,1.728e-11,2.8072,0.74523,0.0019406,0.21743,0.002945,0.04705,0.013774,1731.6,0.1536,0,7.0045e-14,-3.5927e-15,0,16.747,15.652,0.21367,55.79,31.343,0.71178,6.4287,6.0082,0.082019,0,0.50935,20.105,20.135,2.915e-07,4.1037e-06,6.8442e-08,1.0075,1,3e-06,0.0015,3e-06,5e-06
5840.1,1.728e-11,2.6144,0.74524,0.0019406,0.21743,0.0029448,0.047051,0.013774,1731.6,0.1536,0,8.5886e-14,-6.4021e-15,0,16.747,15.652,0.21367,55.79,31.343,0.71177,6.4287,6.0082,0.082018,0,0.50935,20.076,20.135,2.915e-07,3.8686e-06,6.844e-08,1.0075,1,6e-06,0.0015,6e-06,5e-06
5840,1.728e-11,2.4485,0.74526,0.0019406,0.21743,0.0029444,0.047051,0.013774,1731.6,0.1536,0,1.0825e-13,-1.1996e-14,0,16.747,15.652,0.21367,55.789,31.342,0.71177,6.4287,6.0081,0.082018,0,0.50935,20.046,20.135,2.915e-07,3.661e-06,6.8435e-08,1.0075,1,9e-06,0.0015,9e-06,5e-06
5840,1.728e-11,2.3094,0.74529,0.0019407,0.21743,0.0029439,0.047052,0.013774,1731.6,0.15361,0,1.3715e-13,-2.0374e-14,0,16.747,15.652,0.21367,55.789,31.342,0.71176,6.4287,6.0081,0.082018,0,0.50935,20.016,20.135,2.9149e-07,3.4807e-06,6.8428e-08,1.0074,1,1.2e-05,0.0015,1.2e-05,5e-06
5839.9,1.728e-11,2.1704,0.74531,0.0019407,0.21743,0.0029434,0.047052,0.013775,1731.6,0.15361,0,1.6604e-13,-2.8753e-14,0,16.747,15.652,0.21367,55.788,31.342,0.71175,6.4287,6.0081,0.082018,0,0.50935,19.986,20.135,2.9149e-07,3.3004e-06,6.8421e-08,1.0074,1,1.5e-05,0.0015,1.5e-05,5e-06
5839.8,1.728e-11,2.0649,0.74536,0.0019408,0.21742,0.0029425,0.047053,0.013775,1731.5,0.15362,0,1.9141e-13,-4.2833e-14,0,16.747,15.652,0.21367,55.787,31.341,0.71174,6.4287,6.0081,0.082018,0,0.50935,19.956,20.135,2.9149e-07,3.1556e-06,6.8411e-08,1.0074,1,1.8e-05,0.0015,1.8e-05,5e-06
5839.7,1.728e-11,1.9595,0.74541,0.0019409,0.21742,0.0029417,0.047054,0.013776,1731.5,0.15363,0,2.1678e-13,-5.6913e-14,0,16.747,15.652,0.21367,55.786,31.341,0.71173,6.4287,6.0081,0.082018,0,0.50935,19.926,20.134,2.9149e-07,3.0108e-06,6.84e-08,1.0074,1,2.1e-05,0.0015,2.1e-05,5e-06
5839.6,1.728e-11,1.864,0.74546,0.001941,0.21742,0.0029407,0.047056,0.013777,1731.5,0.15364,0,2.4183e-13,-7.3732e-14,0,16.747,15.652,0.21366,55.785,31.34,0.71172,6.4286,6.0081,0.082017,0,0.50935,19.896,20.134,2.9149e-07,2.8769e-06,6.8388e-08,1.0074,1,2.4e-05,0.0015,2.4e-05,5e-06
5839.5,1.728e-11,1.7784,0.74552,0.0019411,0.21741,0.0029395,0.047057,0.013777,1731.5,0.15366,0,2.6655e-13,-9.3289e-14,0,16.747,15.652,0.21366,55.784,31.339,0.7117,6.4286,6.008,0.082017,0,0.50934,19.867,20.134,2.9149e-07,2.7538e-06,6.8373e-08,1.0074,1,2.7e-05,0.0015,2.7e-05,5e-06
