"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6223.8,1.728e-11,3,0.74849,0.00072148,0.20725,0.0024881,0.046953,0.013753,1676.8,0.17186,0,-5.3089e-13,-8.0667e-16,0,13.538,12.652,0.17271,59.456,33.402,0.75855,5.6414,5.2723,0.071973,0,0.4174,19.987,19.987,2.5574e-07,4.5738e-06,1.9982e-07,1.0032,1,0,0.0015,0,5e-06
6223.8,1.728e-11,2.801,0.7485,0.0007215,0.20725,0.0024879,0.046954,0.013753,1676.8,0.17186,0,-6.7796e-13,-6.0345e-16,0,13.537,12.652,0.17271,59.456,33.402,0.75854,5.6414,5.2723,0.071973,0,0.4174,19.957,19.987,2.5574e-07,4.3175e-06,1.9982e-07,1.0032,1,3e-06,0.0015,3e-06,5e-06
6223.8,1.728e-11,2.6021,0.74851,0.00072152,0.20725,0.0024877,0.046954,0.013753,1676.8,0.17187,0,-8.2502e-13,-4.0022e-16,0,13.537,12.652,0.17271,59.456,33.402,0.75854,5.6413,5.2723,0.071973,0,0.4174,19.928,19.987,2.5574e-07,4.0612e-06,1.9982e-07,1.0032,1,6e-06,0.0015,6e-06,5e-06
6223.7,1.728e-11,2.4313,0.74853,0.00072155,0.20725,0.0024874,0.046954,0.013753,1676.8,0.17187,0,-1.0226e-12,1.3733e-15,0,13.537,12.652,0.17271,59.455,33.402,0.75854,5.6413,5.2723,0.071973,0,0.4174,19.898,19.987,2.5574e-07,3.8352e-06,1.9981e-07,1.0032,1,9e-06,0.0015,9e-06,5e-06
6223.7,1.728e-11,2.2887,0.74857,0.0007216,0.20725,0.0024868,0.046955,0.013754,1676.8,0.17188,0,-1.2706e-12,4.717e-15,0,13.537,12.652,0.17271,59.454,33.401,0.75853,5.6413,5.2722,0.071973,0,0.41739,19.868,19.987,2.5574e-07,3.6395e-06,1.9981e-07,1.0032,1,1.2e-05,0.0015,1.2e-05,5e-06
6223.6,1.728e-11,2.1461,0.7486,0.00072166,0.20725,0.0024862,0.046956,0.013754,1676.8,0.17188,0,-1.5186e-12,8.0608e-15,0,13.537,12.652,0.17271,59.454,33.401,0.75852,5.6413,5.2722,0.071972,0,0.41739,19.839,19.987,2.5574e-07,3.4438e-06,1.998e-07,1.0032,1,1.5e-05,0.0015,1.5e-05,5e-06
6223.5,1.728e-11,2.0385,0.74864,0.00072172,0.20724,0.0024853,0.046957,0.013755,1676.8,0.17189,0,-1.6927e-12,1.7666e-14,0,13.537,12.652,0.17271,59.453,33.4,0.7585,5.6412,5.2722,0.071972,0,0.41739,19.809,19.988,2.5574e-07,3.2871e-06,1.9979e-07,1.0032,1,1.8e-05,0.0015,1.8e-05,5e-06
6223.4,1.728e-11,1.9309,0.74869,0.00072179,0.20724,0.0024844,0.046958,0.013755,1676.7,0.17191,0,-1.8667e-12,2.7271e-14,0,13.537,12.651,0.17271,59.452,33.4,0.75849,5.6412,5.2722,0.071971,0,0.41739,19.78,19.988,2.5573e-07,3.1304e-06,1.9978e-07,1.0032,1,2.1e-05,0.0015,2.1e-05,5e-06
6223.2,1.728e-11,1.8335,0.74875,0.00072186,0.20724,0.0024834,0.046959,0.013756,1676.7,0.17192,0,-2.0186e-12,4.151e-14,0,13.537,12.651,0.17271,59.45,33.399,0.75847,5.6412,5.2721,0.071971,0,0.41738,19.75,19.988,2.5573e-07,2.9856e-06,1.9977e-07,1.0032,1,2.4e-05,0.0015,2.4e-05,5e-06
6223.1,1.728e-11,1.7465,0.74881,0.00072193,0.20724,0.0024822,0.046961,0.013757,1676.7,0.17193,0,-2.1484e-12,6.0384e-14,0,13.537,12.651,0.17271,59.449,33.398,0.75846,5.6411,5.2721,0.07197,0,0.41738,19.721,19.988,2.5573e-07,2.8528e-06,1.9975e-07,1.0031,1,2.7e-05,0.0015,2.7e-05,5e-06
6222.9,1.728e-11,1.6595,0.74887,0.000722,0.20723,0.002481,0.046962,0.013758,1676.6,0.17195,0,-2.2781e-12,7.9257e-14,0,13.537,12.651,0.1727,59.447,33.397,0.75844,5.6411,5.272,0.071969,0,0.41738,19.691,19.989,2.5573e-07,2.7201e-06,1.9974e-07,1.0031,1,3e-05,0.0015,3e-05,5e-06
6222.8,1.728e-11,1.5862,0.74895,0.00072207,0.20723,0.0024795,0.046964,0.013759,1676.6,0.17197,0,-2.3826e-12,1.0951e-13,0,13.537,12.651,0.1727,59.446,33.396,0.75842,5.641,5.2719,0.071968,0,0.41737,19.662,19.989,2.5572e-07,2.6039e-06,1.9972e-07,1.0031,1,3.3e-05,0.0015,3.3e-05,5e-06
6222.6,1.728e-11,1.513,0.74903,0.00072213,0.20722,0.0024781,0.046966,0.01376,1676.6,0.17199,0,-2.487e-12,1.3977e-13,0,13.536,12.651,0.1727,59.444,33.395,0.75839,5.6409,5.2719,0.071967,0,0.41737,19.633,19.989,2.5572e-07,2.4877e-06,1.9971e-07,1.0031,1,3.6e-05,0.0015,3.6e-05,5e-06
6222.4,1.728e-11,1.445,0.74911,0.00072219,0.20722,0.0024765,0.046967,0.013761,1676.5,0.17201,0,-2.5842e-12,1.7729e-13,0,13.536,12.651,0.1727,59.442,33.394,0.75837,5.6408,5.2718,0.071966,0,0.41736,19.603,19.99,2.5571e-07,2.3781e-06,1.9969e-07,1.003,1,3.9e-05,0.0015,3.9e-05,5e-06
6222.2,1.728e-11,1.3821,0.7492,0.00072224,0.20721,0.0024748,0.046969,0.013762,1676.5,0.17203,0,-2.6744e-12,2.2208e-13,0,13.536,12.65,0.17269,59.44,33.393,0.75834,5.6407,5.2717,0.071965,0,0.41735,19.574,19.99,2.5571e-07,2.275e-06,1.9967e-07,1.003,1,4.2e-05,0.0015,4.2e-05,5e-06
6222,1.728e-11,1.3192,0.74929,0.00072229,0.20721,0.0024731,0.046971,0.013763,1676.4,0.17205,0,-2.7645e-12,2.6687e-13,0,13.536,12.65,0.17269,59.438,33.392,0.75832,5.6407,5.2717,0.071964,0,0.41735,19.545,19.991,2.5571e-07,2.1719e-06,1.9965e-07,1.003,1,4.5e-05,0.0015,4.5e-05,5e-06
6221.7,1.728e-11,1.2647,0.74939,0.00072232,0.2072,0.0024712,0.046974,0.013764,1676.4,0.17208,0,-2.8477e-12,3.288e-13,0,13.536,12.65,0.17269,59.436,33.391,0.75829,5.6406,5.2716,0.071963,0,0.41734,19.516,19.991,2.557e-07,2.0797e-06,1.9963e-07,1.0029,1,4.8e-05,0.0015,4.8e-05,5e-06
6221.5,1.728e-11,1.2101,0.74949,0.00072234,0.2072,0.0024692,0.046976,0.013766,1676.3,0.1721,0,-2.9309e-12,3.9073e-13,0,13.535,12.65,0.17269,59.433,33.39,0.75826,5.6405,5.2715,0.071962,0,0.41733,19.486,19.992,2.557e-07,1.9876e-06,1.9961e-07,1.0029,1,5.1e-05,0.0015,5.1e-05,5e-06
6221.2,1.728e-11,1.159,0.74959,0.00072235,0.20719,0.0024672,0.046978,0.013767,1676.3,0.17213,0,-3.0129e-12,4.6329e-13,0,13.535,12.65,0.17268,59.431,33.388,0.75823,5.6404,5.2714,0.07196,0,0.41732,19.457,19.992,2.5569e-07,1.9002e-06,1.9959e-07,1.0029,1,5.4e-05,0.0015,5.4e-05,5e-06
6221,1.728e-11,1.1113,0.7497,0.00072235,0.20718,0.0024651,0.046981,0.013768,1676.2,0.17216,0,-3.0939e-12,5.4648e-13,0,13.535,12.649,0.17268,59.428,33.387,0.7582,5.6402,5.2712,0.071959,0,0.41732,19.428,19.993,2.5568e-07,1.8175e-06,1.9956e-07,1.0028,1,5.7e-05,0.0015,5.7e-05,5e-06
6220.7,1.728e-11,1.0635,0.74981,0.00072234,0.20718,0.002463,0.046983,0.01377,1676.2,0.17219,0,-3.1749e-12,6.2967e-13,0,13.535,12.649,0.17268,59.426,33.385,0.75816,5.6401,5.2711,0.071957,0,0.41731,19.399,19.994,2.5568e-07,1.7347e-06,1.9954e-07,1.0028,1,6e-05,0.0015,6e-05,5e-06
6220.4,1.728e-11,1.0215,0.74993,0.0007223,0.20717,0.0024606,0.046986,0.013771,1676.1,0.17222,0,-3.2563e-12,7.3791e-13,0,13.534,12.649,0.17267,59.423,33.384,0.75813,5.64,5.271,0.071956,0,0.4173,19.37,19.995,2.5567e-07,1.6602e-06,1.9951e-07,1.0028,1,6.3e-05,0.0015,6.3e-05,5e-06
6220.1,1.728e-11,0.9795,0.75005,0.00072226,0.20716,0.0024583,0.046989,0.013773,1676,0.17226,0,-3.3378e-12,8.4614e-13,0,13.534,12.649,0.17267,59.42,33.382,0.75809,5.6399,5.2709,0.071954,0,0.41729,19.342,19.995,2.5566e-07,1.5857e-06,1.9949e-07,1.0027,1,6.6e-05,0.0015,6.6e-05,5e-06
6219.8,1.728e-11,0.93988,0.75017,0.00072219,0.20715,0.0024559,0.046992,0.013775,1676,0.17229,0,-3.4195e-12,9.6971e-13,0,13.534,12.648,0.17266,59.418,33.381,0.75806,5.6397,5.2708,0.071952,0,0.41728,19.313,19.996,2.5566e-07,1.5148e-06,1.9946e-07,1.0027,1,6.9e-05,0.0015,6.9e-05,5e-06
6219.5,1.728e-11,0.90268,0.7503,0.00072211,0.20714,0.0024534,0.046995,0.013776,1675.9,0.17233,0,-3.5016e-12,1.1086e-12,0,13.533,12.648,0.17266,59.415,33.379,0.75802,5.6396,5.2706,0.07195,0,0.41727,19.284,19.997,2.5565e-07,1.4474e-06,1.9944e-07,1.0026,1,7.2e-05,0.0015,7.2e-05,5e-06
6219.2,1.728e-11,0.86548,0.75043,0.00072202,0.20713,0.002451,0.046997,0.013778,1675.8,0.17236,0,-3.5837e-12,1.2475e-12,0,13.533,12.648,0.17265,59.412,33.377,0.75798,5.6394,5.2705,0.071949,0,0.41726,19.255,19.998,2.5564e-07,1.3801e-06,1.9941e-07,1.0026,1,7.5e-05,0.0015,7.5e-05,5e-06
6218.9,1.728e-11,0.83241,0.75056,0.00072189,0.20712,0.0024483,0.047001,0.01378,1675.7,0.1724,0,-3.6645e-12,1.4223e-12,0,13.532,12.647,0.17265,59.409,33.376,0.75794,5.6393,5.2703,0.071947,0,0.41725,19.227,19.999,2.5563e-07,1.3191e-06,1.9939e-07,1.0025,1,7.8e-05,0.0015,7.8e-05,5e-06
6218.6,1.728e-11,0.79934,0.75069,0.00072175,0.20711,0.0024457,0.047004,0.013781,1675.7,0.17244,0,-3.7452e-12,1.5971e-12,0,13.532,12.647,0.17264,59.406,33.374,0.7579,5.6391,5.2702,0.071944,0,0.41723,19.198,20.001,2.5562e-07,1.2582e-06,1.9936e-07,1.0025,1,8.1e-05,0.0015,8.1e-05,5e-06
6218.2,1.728e-11,0.76805,0.75083,0.00072159,0.2071,0.002443,0.047007,0.013783,1675.6,0.17248,0,-3.8226e-12,1.7935e-12,0,13.532,12.646,0.17264,59.402,33.372,0.75786,5.6389,5.27,0.071942,0,0.41722,19.17,20.002,2.5561e-07,1.2001e-06,1.9933e-07,1.0024,1,8.4e-05,0.0015,8.4e-05,5e-06
6217.9,1.728e-11,0.73855,0.75097,0.0007214,0.20709,0.0024402,0.04701,0.013785,1675.5,0.17252,0,-3.8967e-12,2.0114e-12,0,13.531,12.646,0.17263,59.399,33.37,0.75782,5.6388,5.2699,0.07194,0,0.41721,19.141,20.003,2.556e-07,1.1448e-06,1.993e-07,1.0024,1,8.7e-05,0.0015,8.7e-05,5e-06
6217.5,1.728e-11,0.70904,0.75111,0.00072121,0.20708,0.0024374,0.047013,0.013787,1675.4,0.17256,0,-3.9708e-12,2.2293e-12,0,13.531,12.646,0.17263,59.396,33.368,0.75778,5.6386,5.2697,0.071938,0,0.4172,19.113,20.004,2.5559e-07,1.0895e-06,1.9927e-07,1.0023,1,9e-05,0.0015,9e-05,5e-06
6217.2,1.728e-11,0.68265,0.75126,0.00072097,0.20707,0.0024345,0.047017,0.013789,1675.4,0.17261,0,-4.0295e-12,2.4969e-12,0,13.53,12.645,0.17262,59.392,33.367,0.75774,5.6384,5.2695,0.071935,0,0.41718,19.085,20.006,2.5558e-07,1.0393e-06,1.9925e-07,1.0023,1,9.3e-05,0.0015,9.3e-05,5e-06
6216.8,1.728e-11,0.65625,0.7514,0.00072072,0.20706,0.0024316,0.04702,0.013791,1675.3,0.17265,0,-4.0882e-12,2.7645e-12,0,13.53,12.645,0.17262,59.389,33.365,0.75769,5.6382,5.2694,0.071933,0,0.41717,19.056,20.007,2.5557e-07,9.8914e-07,1.9922e-07,1.0022,1,9.6e-05,0.0015,9.6e-05,5e-06
6216.5,1.728e-11,0.63121,0.75155,0.00072045,0.20705,0.0024286,0.047023,0.013793,1675.2,0.1727,0,-4.1318e-12,3.061e-12,0,13.53,12.644,0.17261,59.386,33.363,0.75765,5.638,5.2692,0.071931,0,0.41715,19.028,20.009,2.5556e-07,9.4125e-07,1.9919e-07,1.0022,1,9.9e-05,0.0015,9.9e-05,5e-06
6216.1,1.728e-11,0.60753,0.7517,0.00072014,0.20703,0.0024255,0.047027,0.013795,1675.1,0.17275,0,-4.1605e-12,3.3866e-12,0,13.529,12.644,0.17261,59.382,33.361,0.7576,5.6378,5.269,0.071928,0,0.41714,19,20.011,2.5555e-07,8.9563e-07,1.9916e-07,1.0021,1,0.000102,0.0015,0.000102,5e-06
6215.7,1.728e-11,0.58385,0.75186,0.00071983,0.20702,0.0024225,0.04703,0.013796,1675,0.1728,0,-4.1891e-12,3.7121e-12,0,13.529,12.643,0.1726,59.379,33.359,0.75756,5.6376,5.2688,0.071925,0,0.41712,18.972,20.013,2.5554e-07,8.5002e-07,1.9913e-07,1.0021,1,0.000105,0.0015,0.000105,5e-06
6215.3,1.728e-11,0.56257,0.75201,0.00071946,0.20701,0.0024193,0.047034,0.013799,1674.9,0.17285,0,-4.1664e-12,4.1023e-12,0,13.528,12.643,0.17259,59.375,33.357,0.75751,5.6374,5.2686,0.071923,0,0.41711,18.944,20.014,2.5552e-07,8.0853e-07,1.991e-07,1.002,1,0.000108,0.0015,0.000108,5e-06
