"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5963,1.728e-11,3,0.74549,0.0016447,0.21498,0.0028609,0.04699,0.013754,1715.3,0.15805,0,-1.3963e-13,-9.148e-16,0,15.497,14.483,0.19772,56.965,32.003,0.72676,6.4375,6.0164,0.082131,0,0.47757,20.178,20.178,2.9189e-07,4.4192e-06,8.3141e-08,1.0066,1,0,0.0015,0,5e-06
5963,1.728e-11,2.8052,0.7455,0.0016448,0.21498,0.0028607,0.046991,0.013755,1715.3,0.15805,0,-1.8382e-13,-3.5422e-15,0,15.497,14.483,0.19772,56.964,32.002,0.72676,6.4375,6.0164,0.08213,0,0.47757,20.149,20.178,2.9189e-07,4.1772e-06,8.3139e-08,1.0066,1,3e-06,0.0015,3e-06,5e-06
5963,1.728e-11,2.6104,0.74551,0.0016448,0.21498,0.0028605,0.046991,0.013755,1715.2,0.15805,0,-2.28e-13,-6.1697e-15,0,15.497,14.483,0.19772,56.964,32.002,0.72676,6.4375,6.0164,0.08213,0,0.47757,20.119,20.178,2.9189e-07,3.9351e-06,8.3136e-08,1.0066,1,6e-06,0.0015,6e-06,5e-06
5963,1.728e-11,2.4429,0.74553,0.0016448,0.21498,0.0028601,0.046991,0.013755,1715.2,0.15806,0,-2.9044e-13,-1.1502e-14,0,15.497,14.483,0.19772,56.964,32.002,0.72675,6.4375,6.0163,0.08213,0,0.47756,20.089,20.178,2.9189e-07,3.7214e-06,8.3132e-08,1.0066,1,9e-06,0.0015,9e-06,5e-06
5962.9,1.728e-11,2.3027,0.74556,0.0016449,0.21498,0.0028596,0.046992,0.013755,1715.2,0.15806,0,-3.7113e-13,-1.9538e-14,0,15.497,14.483,0.19772,56.963,32.002,0.72674,6.4375,6.0163,0.08213,0,0.47756,20.059,20.178,2.9189e-07,3.536e-06,8.3125e-08,1.0066,1,1.2e-05,0.0015,1.2e-05,5e-06
5962.8,1.728e-11,2.1625,0.74559,0.0016449,0.21498,0.002859,0.046993,0.013756,1715.2,0.15807,0,-4.5181e-13,-2.7574e-14,0,15.497,14.483,0.19772,56.962,32.001,0.72673,6.4375,6.0163,0.08213,0,0.47756,20.029,20.178,2.9189e-07,3.3506e-06,8.3118e-08,1.0066,1,1.5e-05,0.0015,1.5e-05,5e-06
5962.7,1.728e-11,2.0564,0.74564,0.001645,0.21498,0.0028581,0.046994,0.013756,1715.2,0.15808,0,-5.1891e-13,-4.0963e-14,0,15.497,14.483,0.19772,56.961,32.001,0.72672,6.4374,6.0163,0.08213,0,0.47756,20,20.178,2.9189e-07,3.2019e-06,8.3107e-08,1.0066,1,1.8e-05,0.0015,1.8e-05,5e-06
5962.6,1.728e-11,1.9502,0.74569,0.0016451,0.21497,0.0028573,0.046995,0.013757,1715.2,0.15809,0,-5.86e-13,-5.4352e-14,0,15.497,14.483,0.19771,56.96,32,0.72671,6.4374,6.0163,0.082129,0,0.47756,19.97,20.178,2.9189e-07,3.0532e-06,8.3097e-08,1.0066,1,2.1e-05,0.0015,2.1e-05,5e-06
5962.5,1.728e-11,1.8541,0.74574,0.0016452,0.21497,0.0028563,0.046996,0.013758,1715.1,0.1581,0,-6.4743e-13,-7.0456e-14,0,15.497,14.483,0.19771,56.959,32,0.72669,6.4374,6.0162,0.082129,0,0.47756,19.94,20.178,2.9189e-07,2.9157e-06,8.3084e-08,1.0065,1,2.4e-05,0.0015,2.4e-05,5e-06
5962.4,1.728e-11,1.7681,0.7458,0.0016453,0.21497,0.0028551,0.046997,0.013758,1715.1,0.15811,0,-7.0319e-13,-8.9275e-14,0,15.497,14.483,0.19771,56.958,31.999,0.72668,6.4374,6.0162,0.082129,0,0.47755,19.91,20.178,2.9189e-07,2.7894e-06,8.307e-08,1.0065,1,2.7e-05,0.0015,2.7e-05,5e-06
5962.2,1.728e-11,1.6821,0.74586,0.0016453,0.21496,0.002854,0.046999,0.013759,1715.1,0.15813,0,-7.5895e-13,-1.0809e-13,0,15.497,14.483,0.19771,56.957,31.998,0.72666,6.4373,6.0162,0.082128,0,0.47755,19.88,20.177,2.9189e-07,2.6632e-06,8.3056e-08,1.0065,1,3e-05,0.0015,3e-05,5e-06
