"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6232.9,1.728e-11,3,0.74881,0.00067054,0.20678,0.0024588,0.046962,0.013757,1675.4,0.17256,0,-2.0597e-13,1.4385e-15,0,13.592,12.703,0.17341,59.543,33.451,0.75965,5.489,5.1299,0.070029,0,0.41686,20.04,20.04,2.4879e-07,4.5768e-06,2.1681e-07,1.0031,1,0,0.0015,0,5e-06
6232.9,1.728e-11,2.801,0.74882,0.00067056,0.20678,0.0024586,0.046963,0.013757,1675.4,0.17256,0,-2.7e-13,5.7913e-16,0,13.592,12.703,0.17341,59.543,33.451,0.75965,5.489,5.1299,0.070029,0,0.41686,20.01,20.04,2.4879e-07,4.3203e-06,2.1681e-07,1.0031,1,3e-06,0.0015,3e-06,5e-06
6232.9,1.728e-11,2.602,0.74883,0.00067058,0.20678,0.0024584,0.046963,0.013757,1675.4,0.17256,0,-3.3402e-13,-2.8029e-16,0,13.592,12.703,0.17341,59.542,33.451,0.75965,5.489,5.1299,0.070029,0,0.41686,19.98,20.039,2.4879e-07,4.0638e-06,2.1681e-07,1.0031,1,6e-06,0.0015,6e-06,5e-06
6232.8,1.728e-11,2.4311,0.74885,0.00067061,0.20678,0.0024581,0.046963,0.013757,1675.4,0.17257,0,-4.232e-13,-4.092e-15,0,13.592,12.703,0.17341,59.542,33.451,0.75964,5.4889,5.1299,0.070029,0,0.41686,19.95,20.039,2.4879e-07,3.8376e-06,2.1681e-07,1.0031,1,9e-06,0.0015,9e-06,5e-06
6232.8,1.728e-11,2.2885,0.74888,0.00067066,0.20678,0.0024575,0.046964,0.013758,1675.4,0.17257,0,-5.3752e-13,-1.0856e-14,0,13.592,12.703,0.17341,59.541,33.45,0.75964,5.4889,5.1299,0.070029,0,0.41686,19.92,20.039,2.4879e-07,3.6417e-06,2.168e-07,1.0031,1,1.2e-05,0.0015,1.2e-05,5e-06
6232.7,1.728e-11,2.1459,0.74891,0.00067072,0.20678,0.0024569,0.046965,0.013758,1675.4,0.17258,0,-6.5184e-13,-1.762e-14,0,13.592,12.703,0.17341,59.541,33.45,0.75963,5.4889,5.1298,0.070028,0,0.41685,19.89,20.039,2.4879e-07,3.4458e-06,2.1679e-07,1.0031,1,1.5e-05,0.0015,1.5e-05,5e-06
6232.6,1.728e-11,2.0382,0.74896,0.00067079,0.20677,0.002456,0.046966,0.013759,1675.4,0.17259,0,-7.4538e-13,-3.5166e-14,0,13.592,12.703,0.17341,59.54,33.449,0.75962,5.4889,5.1298,0.070028,0,0.41685,19.86,20.038,2.4879e-07,3.289e-06,2.1678e-07,1.0031,1,1.8e-05,0.0015,1.8e-05,5e-06
6232.5,1.728e-11,1.9306,0.74901,0.00067085,0.20677,0.0024551,0.046967,0.013759,1675.4,0.1726,0,-8.3892e-13,-5.2712e-14,0,13.592,12.703,0.17341,59.539,33.449,0.75961,5.4889,5.1298,0.070028,0,0.41685,19.83,20.038,2.4879e-07,3.1321e-06,2.1677e-07,1.003,1,2.1e-05,0.0015,2.1e-05,5e-06
6232.4,1.728e-11,1.8333,0.74906,0.00067092,0.20677,0.0024541,0.046968,0.01376,1675.4,0.17262,0,-9.2943e-13,-7.7154e-14,0,13.592,12.703,0.17341,59.538,33.448,0.75959,5.4889,5.1298,0.070028,0,0.41685,19.8,20.037,2.4879e-07,2.9873e-06,2.1676e-07,1.003,1,2.4e-05,0.0015,2.4e-05,5e-06
6232.3,1.728e-11,1.7462,0.74912,0.000671,0.20676,0.0024529,0.046969,0.013761,1675.3,0.17263,0,-1.0169e-12,-1.0849e-13,0,13.592,12.703,0.17341,59.537,33.448,0.75958,5.4888,5.1298,0.070027,0,0.41685,19.769,20.037,2.4878e-07,2.8544e-06,2.1675e-07,1.003,1,2.7e-05,0.0015,2.7e-05,5e-06
