"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6356.9,1.728e-11,3,0.75175,0.00018895,0.2017,0.0021325,0.04709,0.013805,1663.8,0.17751,0,-8.7887e-14,-4.2671e-16,0,15.793,14.76,0.20149,60.727,34.117,0.77477,2.1958,2.0522,0.028014,0,0.43099,20.063,20.063,9.8665e-08,4.6454e-06,5.794e-07,1.0043,1,0,0.0015,0,5e-06
6356.9,1.728e-11,2.7989,0.75176,0.00018898,0.2017,0.0021323,0.04709,0.013805,1663.8,0.17751,0,-1.1596e-13,-1.1048e-15,0,15.793,14.76,0.20149,60.727,34.116,0.77476,2.1958,2.0521,0.028014,0,0.43099,20.034,20.063,9.8664e-08,4.3821e-06,5.794e-07,1.0043,1,3e-06,0.0015,3e-06,5e-06
6356.9,1.728e-11,2.5978,0.75177,0.000189,0.2017,0.0021321,0.047091,0.013805,1663.8,0.17752,0,-1.4403e-13,-1.7829e-15,0,15.793,14.76,0.20149,60.727,34.116,0.77476,2.1958,2.0521,0.028014,0,0.43099,20.004,20.063,9.8664e-08,4.1188e-06,5.7939e-07,1.0043,1,6e-06,0.0015,6e-06,5e-06
6356.8,1.728e-11,2.4253,0.75179,0.00018905,0.2017,0.0021317,0.047091,0.013806,1663.8,0.17752,0,-1.8327e-13,-2.9775e-15,0,15.793,14.76,0.20149,60.726,34.116,0.77476,2.1958,2.0521,0.028014,0,0.43099,19.974,20.063,9.8664e-08,3.8868e-06,5.7939e-07,1.0043,1,9e-06,0.0015,9e-06,5e-06
6356.8,1.728e-11,2.2815,0.75182,0.00018913,0.2017,0.0021311,0.047092,0.013806,1663.8,0.17753,0,-2.3368e-13,-4.6885e-15,0,15.793,14.76,0.20149,60.726,34.116,0.77475,2.1958,2.0521,0.028014,0,0.43099,19.944,20.063,9.8664e-08,3.6861e-06,5.7938e-07,1.0043,1,1.2e-05,0.0015,1.2e-05,5e-06
6356.7,1.728e-11,2.1377,0.75185,0.0001892,0.2017,0.0021306,0.047093,0.013806,1663.8,0.17753,0,-2.8408e-13,-6.3995e-15,0,15.793,14.76,0.20149,60.725,34.115,0.77474,2.1958,2.0521,0.028014,0,0.43099,19.915,20.063,9.8664e-08,3.4854e-06,5.7938e-07,1.0042,1,1.5e-05,0.0015,1.5e-05,5e-06
6356.6,1.728e-11,2.0293,0.7519,0.0001893,0.2017,0.0021297,0.047094,0.013807,1663.8,0.17755,0,-3.2424e-13,-8.7519e-15,0,15.793,14.76,0.20149,60.724,34.115,0.77472,2.1958,2.0521,0.028014,0,0.43099,19.885,20.063,9.8663e-08,3.3249e-06,5.7937e-07,1.0042,1,1.8e-05,0.0015,1.8e-05,5e-06
6356.5,1.728e-11,1.921,0.75195,0.00018941,0.2017,0.0021288,0.047095,0.013808,1663.7,0.17756,0,-3.644e-13,-1.1104e-14,0,15.793,14.76,0.20149,60.723,34.114,0.77471,2.1957,2.0521,0.028014,0,0.43099,19.855,20.063,9.8663e-08,3.1643e-06,5.7936e-07,1.0042,1,2.1e-05,0.0015,2.1e-05,5e-06
6356.3,1.728e-11,1.823,0.75201,0.00018952,0.2017,0.0021277,0.047096,0.013808,1663.7,0.17757,0,-4.0049e-13,-1.3721e-14,0,15.793,14.76,0.20149,60.722,34.113,0.7747,2.1957,2.0521,0.028013,0,0.43098,19.825,20.063,9.8663e-08,3.0161e-06,5.7934e-07,1.0042,1,2.4e-05,0.0015,2.4e-05,5e-06
6356.2,1.728e-11,1.7355,0.75207,0.00018965,0.2017,0.0021265,0.047098,0.013809,1663.7,0.17759,0,-4.3253e-13,-1.6602e-14,0,15.793,14.759,0.20148,60.72,34.113,0.77468,2.1957,2.0521,0.028013,0,0.43098,19.796,20.063,9.8662e-08,2.8802e-06,5.7933e-07,1.0042,1,2.7e-05,0.0015,2.7e-05,5e-06
6356,1.728e-11,1.648,0.75214,0.00018977,0.2017,0.0021253,0.047099,0.01381,1663.7,0.17761,0,-4.6456e-13,-1.9483e-14,0,15.793,14.759,0.20148,60.719,34.112,0.77466,2.1957,2.052,0.028013,0,0.43098,19.766,20.063,9.8662e-08,2.7443e-06,5.7932e-07,1.0042,1,3e-05,0.0015,3e-05,5e-06
6355.9,1.728e-11,1.5744,0.75222,0.00018991,0.2017,0.0021239,0.047101,0.013811,1663.6,0.17763,0,-4.9e-13,-2.2896e-14,0,15.792,14.759,0.20148,60.717,34.111,0.77464,2.1957,2.052,0.028013,0,0.43098,19.736,20.063,9.8661e-08,2.6255e-06,5.793e-07,1.0041,1,3.3e-05,0.0015,3.3e-05,5e-06
