"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6268.7,1.728e-11,3,0.75017,0.00045293,0.20463,0.0023196,0.047015,0.013778,1669.2,0.17521,0,1.0331e-12,3.8743e-15,0,14.186,13.258,0.18099,59.885,33.643,0.76402,4.4845,4.1911,0.057213,0,0.4192,20.119,20.119,2.0308e-07,4.5928e-06,3.2695e-07,1.0022,1,0,0.0015,0,5e-06
6268.7,1.728e-11,2.8005,0.75018,0.00045295,0.20463,0.0023194,0.047015,0.013778,1669.2,0.17521,0,1.39e-12,6.3747e-15,0,14.186,13.258,0.18099,59.885,33.643,0.76402,4.4845,4.1911,0.057213,0,0.41919,20.089,20.119,2.0308e-07,4.3345e-06,3.2695e-07,1.0022,1,3e-06,0.0015,3e-06,5e-06
6268.7,1.728e-11,2.6009,0.7502,0.00045297,0.20463,0.0023192,0.047015,0.013778,1669.2,0.17521,0,1.7469e-12,8.875e-15,0,14.186,13.258,0.18099,59.884,33.643,0.76401,4.4845,4.1911,0.057213,0,0.41919,20.059,20.119,2.0308e-07,4.0761e-06,3.2695e-07,1.0022,1,6e-06,0.0015,6e-06,5e-06
6268.6,1.728e-11,2.4297,0.75022,0.00045301,0.20463,0.0023188,0.047016,0.013779,1669.2,0.17522,0,2.2614e-12,1.345e-14,0,14.186,13.258,0.18099,59.884,33.643,0.76401,4.4844,4.1911,0.057213,0,0.41919,20.029,20.119,2.0308e-07,3.8483e-06,3.2694e-07,1.0022,1,9e-06,0.0015,9e-06,5e-06
6268.6,1.728e-11,2.2867,0.75025,0.00045307,0.20463,0.0023183,0.047017,0.013779,1669.2,0.17523,0,2.9337e-12,2.01e-14,0,14.186,13.258,0.18099,59.883,33.642,0.764,4.4844,4.191,0.057213,0,0.41919,20,20.119,2.0308e-07,3.6511e-06,3.2693e-07,1.0022,1,1.2e-05,0.0015,1.2e-05,5e-06
6268.5,1.728e-11,2.1438,0.75028,0.00045312,0.20463,0.0023177,0.047017,0.013779,1669.1,0.17523,0,3.606e-12,2.675e-14,0,14.186,13.258,0.18099,59.883,33.642,0.76399,4.4844,4.191,0.057213,0,0.41919,19.97,20.118,2.0308e-07,3.454e-06,3.2693e-07,1.0022,1,1.5e-05,0.0015,1.5e-05,5e-06
6268.4,1.728e-11,2.0359,0.75032,0.0004532,0.20463,0.0023168,0.047018,0.01378,1669.1,0.17524,0,4.2006e-12,3.6934e-14,0,14.186,13.258,0.18099,59.882,33.641,0.76398,4.4844,4.191,0.057212,0,0.41919,19.94,20.118,2.0307e-07,3.2961e-06,3.2691e-07,1.0022,1,1.8e-05,0.0015,1.8e-05,5e-06
6268.3,1.728e-11,1.9281,0.75037,0.00045328,0.20463,0.0023159,0.047019,0.013781,1669.1,0.17526,0,4.7953e-12,4.7118e-14,0,14.186,13.258,0.18099,59.881,33.641,0.76397,4.4843,4.191,0.057212,0,0.41918,19.91,20.118,2.0307e-07,3.1383e-06,3.269e-07,1.0022,1,2.1e-05,0.0015,2.1e-05,5e-06
6268.2,1.728e-11,1.8306,0.75043,0.00045336,0.20463,0.0023149,0.047021,0.013781,1669.1,0.17527,0,5.3547e-12,5.9611e-14,0,14.186,13.258,0.18098,59.88,33.64,0.76395,4.4843,4.1909,0.057211,0,0.41918,19.88,20.118,2.0307e-07,2.9925e-06,3.2689e-07,1.0021,1,2.4e-05,0.0015,2.4e-05,5e-06
6268,1.728e-11,1.7434,0.75049,0.00045344,0.20462,0.0023137,0.047022,0.013782,1669,0.17528,0,5.8788e-12,7.4413e-14,0,14.186,13.258,0.18098,59.878,33.639,0.76393,4.4843,4.1909,0.057211,0,0.41918,19.85,20.118,2.0306e-07,2.8588e-06,3.2687e-07,1.0021,1,2.7e-05,0.0015,2.7e-05,5e-06
