"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6215.5,1.728e-11,3,0.74821,0.0007715,0.2077,0.0025158,0.046946,0.013749,1678.5,0.17116,0,-7.4131e-13,2.2562e-15,0,13.511,12.627,0.17238,59.376,33.357,0.75753,5.769,5.3916,0.073602,0,0.41835,20.117,20.117,2.6153e-07,4.5697e-06,1.8534e-07,1.0035,1,0,0.0015,0,5e-06
6215.4,1.728e-11,2.8012,0.74822,0.00077152,0.2077,0.0025156,0.046946,0.01375,1678.5,0.17116,0,-1.006e-12,1.0356e-14,0,13.511,12.627,0.17238,59.376,33.357,0.75752,5.769,5.3916,0.073602,0,0.41835,20.087,20.117,2.6153e-07,4.3139e-06,1.8533e-07,1.0035,1,3e-06,0.0015,3e-06,5e-06
6215.4,1.728e-11,2.6024,0.74823,0.00077154,0.2077,0.0025154,0.046946,0.01375,1678.4,0.17117,0,-1.2708e-12,1.8456e-14,0,13.511,12.627,0.17238,59.375,33.357,0.75752,5.769,5.3916,0.073602,0,0.41835,20.057,20.117,2.6153e-07,4.0581e-06,1.8533e-07,1.0035,1,6e-06,0.0015,6e-06,5e-06
6215.4,1.728e-11,2.4318,0.74825,0.00077158,0.2077,0.002515,0.046947,0.01375,1678.4,0.17117,0,-1.6533e-12,3.4312e-14,0,13.511,12.627,0.17238,59.375,33.357,0.75751,5.769,5.3916,0.073602,0,0.41835,20.028,20.117,2.6153e-07,3.8325e-06,1.8533e-07,1.0035,1,9e-06,0.0015,9e-06,5e-06
6215.3,1.728e-11,2.2893,0.74828,0.00077163,0.2077,0.0025145,0.046948,0.01375,1678.4,0.17118,0,-2.1537e-12,5.7922e-14,0,13.511,12.627,0.17237,59.374,33.356,0.75751,5.769,5.3916,0.073602,0,0.41835,19.999,20.118,2.6153e-07,3.6371e-06,1.8532e-07,1.0035,1,1.2e-05,0.0015,1.2e-05,5e-06
6215.2,1.728e-11,2.1468,0.74831,0.00077168,0.2077,0.0025139,0.046948,0.013751,1678.4,0.17118,0,-2.6542e-12,8.1533e-14,0,13.511,12.627,0.17237,59.374,33.356,0.7575,5.769,5.3916,0.073601,0,0.41835,19.969,20.118,2.6153e-07,3.4418e-06,1.8532e-07,1.0035,1,1.5e-05,0.0015,1.5e-05,5e-06
6215.1,1.728e-11,2.0393,0.74836,0.00077175,0.2077,0.002513,0.046949,0.013751,1678.4,0.1712,0,-3.0984e-12,1.2043e-13,0,13.511,12.627,0.17237,59.373,33.355,0.75748,5.7689,5.3915,0.073601,0,0.41835,19.94,20.118,2.6153e-07,3.2853e-06,1.8531e-07,1.0035,1,1.8e-05,0.0015,1.8e-05,5e-06
6215,1.728e-11,1.9317,0.74841,0.00077182,0.20769,0.0025121,0.04695,0.013752,1678.4,0.17121,0,-3.5426e-12,1.5932e-13,0,13.511,12.627,0.17237,59.372,33.355,0.75747,5.7689,5.3915,0.0736,0,0.41834,19.911,20.119,2.6153e-07,3.1289e-06,1.853e-07,1.0034,1,2.1e-05,0.0015,2.1e-05,5e-06
6214.9,1.728e-11,1.8344,0.74847,0.00077189,0.20769,0.0025111,0.046952,0.013753,1678.3,0.17122,0,-3.9616e-12,2.0494e-13,0,13.511,12.627,0.17237,59.37,33.354,0.75745,5.7689,5.3915,0.0736,0,0.41834,19.881,20.119,2.6153e-07,2.9844e-06,1.8528e-07,1.0034,1,2.4e-05,0.0015,2.4e-05,5e-06
6214.7,1.728e-11,1.7475,0.74853,0.00077196,0.20769,0.0025099,0.046953,0.013753,1678.3,0.17123,0,-4.3556e-12,2.5728e-13,0,13.511,12.627,0.17237,59.369,33.353,0.75744,5.7688,5.3914,0.073599,0,0.41834,19.852,20.119,2.6152e-07,2.8519e-06,1.8527e-07,1.0034,1,2.7e-05,0.0015,2.7e-05,5e-06
6214.6,1.728e-11,1.6605,0.74859,0.00077203,0.20768,0.0025087,0.046954,0.013754,1678.3,0.17125,0,-4.7495e-12,3.0962e-13,0,13.51,12.627,0.17237,59.368,33.353,0.75742,5.7688,5.3914,0.073599,0,0.41833,19.822,20.12,2.6152e-07,2.7193e-06,1.8526e-07,1.0034,1,3e-05,0.0015,3e-05,5e-06
6214.4,1.728e-11,1.5873,0.74867,0.00077209,0.20768,0.0025072,0.046956,0.013755,1678.2,0.17127,0,-5.1001e-12,3.7452e-13,0,13.51,12.626,0.17237,59.366,33.352,0.7574,5.7687,5.3913,0.073598,0,0.41833,19.793,20.12,2.6152e-07,2.6033e-06,1.8524e-07,1.0034,1,3.3e-05,0.0015,3.3e-05,5e-06
6214.2,1.728e-11,1.514,0.74874,0.00077216,0.20768,0.0025058,0.046958,0.013756,1678.2,0.17129,0,-5.4508e-12,4.3941e-13,0,13.51,12.626,0.17236,59.364,33.351,0.75738,5.7686,5.3912,0.073597,0,0.41832,19.764,20.121,2.6152e-07,2.4873e-06,1.8523e-07,1.0033,1,3.6e-05,0.0015,3.6e-05,5e-06
6214,1.728e-11,1.446,0.74883,0.00077222,0.20767,0.0025042,0.04696,0.013757,1678.2,0.17131,0,-5.784e-12,5.0999e-13,0,13.51,12.626,0.17236,59.362,33.35,0.75735,5.7685,5.3912,0.073596,0,0.41832,19.734,20.121,2.6152e-07,2.3779e-06,1.8521e-07,1.0033,1,3.9e-05,0.0015,3.9e-05,5e-06
6213.8,1.728e-11,1.3832,0.74892,0.00077227,0.20767,0.0025025,0.046962,0.013758,1678.1,0.17133,0,-6.0997e-12,5.8625e-13,0,13.51,12.626,0.17236,59.36,33.348,0.75733,5.7685,5.3911,0.073595,0,0.41831,19.705,20.121,2.6151e-07,2.2749e-06,1.8519e-07,1.0033,1,4.2e-05,0.0015,4.2e-05,5e-06
6213.6,1.728e-11,1.3203,0.749,0.00077231,0.20766,0.0025008,0.046964,0.01376,1678.1,0.17135,0,-6.4155e-12,6.625e-13,0,13.51,12.626,0.17236,59.358,33.347,0.7573,5.7684,5.391,0.073594,0,0.41831,19.676,20.122,2.6151e-07,2.172e-06,1.8518e-07,1.0033,1,4.5e-05,0.0015,4.5e-05,5e-06
6213.4,1.728e-11,1.2658,0.7491,0.00077234,0.20765,0.0024989,0.046966,0.013761,1678,0.17138,0,-6.7039e-12,7.5035e-13,0,13.509,12.626,0.17235,59.356,33.346,0.75727,5.7683,5.3909,0.073593,0,0.4183,19.647,20.122,2.6151e-07,2.08e-06,1.8516e-07,1.0032,1,4.8e-05,0.0015,4.8e-05,5e-06
6213.1,1.728e-11,1.2113,0.7492,0.00077236,0.20765,0.0024969,0.046968,0.013762,1678,0.1714,0,-6.9922e-12,8.3819e-13,0,13.509,12.625,0.17235,59.354,33.345,0.75724,5.7682,5.3908,0.073591,0,0.41829,19.617,20.123,2.615e-07,1.988e-06,1.8514e-07,1.0032,1,5.1e-05,0.0015,5.1e-05,5e-06
6212.9,1.728e-11,1.1601,0.74931,0.00077237,0.20764,0.0024949,0.046971,0.013764,1677.9,0.17143,0,-7.2704e-12,9.3159e-13,0,13.509,12.625,0.17235,59.351,33.343,0.75721,5.7681,5.3907,0.07359,0,0.41829,19.588,20.123,2.615e-07,1.9007e-06,1.8512e-07,1.0031,1,5.4e-05,0.0015,5.4e-05,5e-06
6212.6,1.728e-11,1.1124,0.74942,0.00077237,0.20763,0.0024928,0.046973,0.013765,1677.8,0.17146,0,-7.5385e-12,1.0305e-12,0,13.509,12.625,0.17234,59.349,33.342,0.75718,5.768,5.3906,0.073589,0,0.41828,19.559,20.124,2.615e-07,1.818e-06,1.851e-07,1.0031,1,5.7e-05,0.0015,5.7e-05,5e-06
6212.3,1.728e-11,1.0647,0.74953,0.00077236,0.20763,0.0024907,0.046976,0.013766,1677.8,0.17149,0,-7.8066e-12,1.1295e-12,0,13.508,12.625,0.17234,59.346,33.341,0.75715,5.7679,5.3905,0.073587,0,0.41827,19.53,20.124,2.6149e-07,1.7354e-06,1.8508e-07,1.0031,1,6e-05,0.0015,6e-05,5e-06
6212.1,1.728e-11,1.0227,0.74965,0.00077231,0.20762,0.0024883,0.046978,0.013768,1677.7,0.17152,0,-8.0604e-12,1.2405e-12,0,13.508,12.624,0.17234,59.343,33.339,0.75711,5.7677,5.3904,0.073586,0,0.41826,19.501,20.125,2.6149e-07,1.661e-06,1.8506e-07,1.003,1,6.3e-05,0.0015,6.3e-05,5e-06
6211.8,1.728e-11,0.98062,0.74977,0.00077227,0.20761,0.002486,0.046981,0.01377,1677.7,0.17155,0,-8.3141e-12,1.3514e-12,0,13.508,12.624,0.17233,59.341,33.337,0.75708,5.7676,5.3903,0.073584,0,0.41825,19.472,20.125,2.6148e-07,1.5866e-06,1.8503e-07,1.003,1,6.6e-05,0.0015,6.6e-05,5e-06
6211.5,1.728e-11,0.94101,0.74989,0.0007722,0.2076,0.0024836,0.046984,0.013771,1677.6,0.17159,0,-8.5635e-12,1.4684e-12,0,13.507,12.624,0.17233,59.338,33.336,0.75704,5.7675,5.3902,0.073582,0,0.41824,19.442,20.126,2.6148e-07,1.5157e-06,1.8501e-07,1.003,1,6.9e-05,0.0015,6.9e-05,5e-06
6211.2,1.728e-11,0.9038,0.75002,0.00077212,0.20759,0.0024811,0.046987,0.013773,1677.5,0.17162,0,-8.8086e-12,1.5914e-12,0,13.507,12.623,0.17233,59.335,33.334,0.757,5.7673,5.39,0.07358,0,0.41823,19.413,20.127,2.6148e-07,1.4485e-06,1.8499e-07,1.0029,1,7.2e-05,0.0015,7.2e-05,5e-06
6210.8,1.728e-11,0.86659,0.75014,0.00077203,0.20758,0.0024787,0.04699,0.013774,1677.5,0.17166,0,-9.0537e-12,1.7144e-12,0,13.507,12.623,0.17232,59.332,33.332,0.75696,5.7672,5.3899,0.073578,0,0.41822,19.384,20.128,2.6147e-07,1.3812e-06,1.8497e-07,1.0029,1,7.5e-05,0.0015,7.5e-05,5e-06
6210.5,1.728e-11,0.83351,0.75028,0.00077189,0.20757,0.002476,0.046993,0.013776,1677.4,0.1717,0,-9.2953e-12,1.8508e-12,0,13.506,12.623,0.17232,59.329,33.331,0.75692,5.767,5.3897,0.073576,0,0.41821,19.356,20.128,2.6147e-07,1.3203e-06,1.8494e-07,1.0028,1,7.8e-05,0.0015,7.8e-05,5e-06
