"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5858.1,1.728e-11,3,0.74524,0.0018991,0.21709,0.0029335,0.047041,0.013771,1729.2,0.15421,0,2.0868e-14,-2.5106e-16,0,16.561,15.478,0.21129,55.963,31.44,0.71398,6.4328,6.012,0.082071,0,0.50465,20.168,20.168,2.9168e-07,4.3505e-06,7.0288e-08,1.0073,1,0,0.0015,0,5e-06
5858.1,1.728e-11,2.8069,0.74525,0.0018991,0.21709,0.0029334,0.047041,0.013771,1729.2,0.15422,0,3.3111e-14,-1.0372e-15,0,16.561,15.478,0.21129,55.962,31.44,0.71398,6.4328,6.012,0.082071,0,0.50465,20.138,20.168,2.9168e-07,4.1145e-06,7.0286e-08,1.0073,1,3e-06,0.0015,3e-06,5e-06
5858.1,1.728e-11,2.6138,0.74526,0.0018992,0.21709,0.0029332,0.047042,0.013771,1729.2,0.15422,0,4.5354e-14,-1.8234e-15,0,16.561,15.478,0.21129,55.962,31.439,0.71397,6.4328,6.012,0.082071,0,0.50465,20.108,20.168,2.9168e-07,3.8784e-06,7.0283e-08,1.0073,1,6e-06,0.0015,6e-06,5e-06
5858.1,1.728e-11,2.4477,0.74528,0.0018992,0.21708,0.0029328,0.047042,0.013771,1729.2,0.15422,0,6.442e-14,-3.6755e-15,0,16.561,15.478,0.21129,55.962,31.439,0.71397,6.4328,6.012,0.082071,0,0.50465,20.078,20.168,2.9168e-07,3.6698e-06,7.0279e-08,1.0073,1,9e-06,0.0015,9e-06,5e-06
5858,1.728e-11,2.3084,0.74531,0.0018993,0.21708,0.0029323,0.047043,0.013771,1729.2,0.15423,0,9.0311e-14,-6.5936e-15,0,16.561,15.478,0.21129,55.961,31.439,0.71396,6.4328,6.012,0.082071,0,0.50465,20.049,20.167,2.9168e-07,3.4888e-06,7.0272e-08,1.0073,1,1.2e-05,0.0015,1.2e-05,5e-06
5857.9,1.728e-11,2.1692,0.74534,0.0018993,0.21708,0.0029317,0.047043,0.013772,1729.2,0.15423,0,1.162e-13,-9.5118e-15,0,16.561,15.478,0.21129,55.96,31.438,0.71395,6.4328,6.012,0.08207,0,0.50464,20.019,20.167,2.9168e-07,3.3078e-06,7.0265e-08,1.0073,1,1.5e-05,0.0015,1.5e-05,5e-06
5857.8,1.728e-11,2.0637,0.74539,0.0018994,0.21708,0.0029309,0.047044,0.013772,1729.1,0.15424,0,1.4308e-13,-1.5242e-14,0,16.561,15.477,0.21129,55.96,31.438,0.71394,6.4328,6.0119,0.08207,0,0.50464,19.989,20.167,2.9168e-07,3.1624e-06,7.0254e-08,1.0073,1,1.8e-05,0.0015,1.8e-05,5e-06
5857.7,1.728e-11,1.9581,0.74543,0.0018995,0.21708,0.00293,0.047045,0.013773,1729.1,0.15425,0,1.6995e-13,-2.0973e-14,0,16.561,15.477,0.21129,55.959,31.437,0.71393,6.4328,6.0119,0.08207,0,0.50464,19.959,20.167,2.9168e-07,3.017e-06,7.0243e-08,1.0073,1,2.1e-05,0.0015,2.1e-05,5e-06
5857.6,1.728e-11,1.8626,0.74549,0.0018996,0.21707,0.002929,0.047047,0.013774,1729.1,0.15426,0,1.9616e-13,-2.8451e-14,0,16.561,15.477,0.21128,55.957,31.437,0.71391,6.4327,6.0119,0.08207,0,0.50464,19.929,20.167,2.9167e-07,2.8826e-06,7.0231e-08,1.0073,1,2.4e-05,0.0015,2.4e-05,5e-06
5857.5,1.728e-11,1.7769,0.74555,0.0018996,0.21707,0.0029279,0.047048,0.013774,1729.1,0.15428,0,2.2171e-13,-3.7677e-14,0,16.561,15.477,0.21128,55.956,31.436,0.7139,6.4327,6.0119,0.082069,0,0.50464,19.9,20.167,2.9167e-07,2.7591e-06,7.0217e-08,1.0073,1,2.7e-05,0.0015,2.7e-05,5e-06
5857.3,1.728e-11,1.6913,0.74561,0.0018997,0.21706,0.0029268,0.047049,0.013775,1729,0.15429,0,2.4725e-13,-4.6903e-14,0,16.561,15.477,0.21128,55.955,31.435,0.71388,6.4327,6.0118,0.082069,0,0.50464,19.87,20.167,2.9167e-07,2.6357e-06,7.0203e-08,1.0072,1,3e-05,0.0015,3e-05,5e-06
5857.2,1.728e-11,1.619,0.74568,0.0018998,0.21706,0.0029254,0.047051,0.013776,1729,0.15431,0,2.7121e-13,-6.0046e-14,0,16.561,15.477,0.21128,55.953,31.434,0.71386,6.4326,6.0118,0.082068,0,0.50463,19.84,20.167,2.9167e-07,2.5273e-06,7.0186e-08,1.0072,1,3.3e-05,0.0015,3.3e-05,5e-06
5857,1.728e-11,1.5466,0.74575,0.0018999,0.21705,0.002924,0.047053,0.013777,1729,0.15432,0,2.9516e-13,-7.3188e-14,0,16.561,15.477,0.21128,55.952,31.434,0.71384,6.4326,6.0118,0.082068,0,0.50463,19.81,20.167,2.9167e-07,2.419e-06,7.0169e-08,1.0072,1,3.6e-05,0.0015,3.6e-05,5e-06
