"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5803.5,1.728e-11,3,0.74516,0.0020221,0.21812,0.0029668,0.047068,0.013779,1736.4,0.15236,0,4.8946e-14,-1.1059e-15,0,17.126,16.006,0.2185,55.44,31.146,0.70731,6.4177,5.9979,0.081878,0,0.51887,20.195,20.195,2.9099e-07,4.3143e-06,6.4939e-08,1.0077,1,0,0.0015,0,5e-06
5803.4,1.728e-11,2.8078,0.74517,0.0020221,0.21812,0.0029667,0.047069,0.01378,1736.4,0.15237,0,6.4422e-14,-3.7075e-15,0,17.126,16.006,0.2185,55.44,31.146,0.70731,6.4177,5.9979,0.081878,0,0.51887,20.166,20.195,2.9099e-07,4.0814e-06,6.4937e-08,1.0077,1,3e-06,0.0015,3e-06,5e-06
5803.4,1.728e-11,2.6156,0.74518,0.0020222,0.21812,0.0029665,0.047069,0.01378,1736.4,0.15237,0,7.9899e-14,-6.3092e-15,0,17.126,16.006,0.2185,55.44,31.146,0.70731,6.4177,5.9979,0.081878,0,0.51887,20.136,20.195,2.9099e-07,3.8484e-06,6.4935e-08,1.0077,1,6e-06,0.0015,6e-06,5e-06
5803.4,1.728e-11,2.4501,0.7452,0.0020222,0.21811,0.0029661,0.047069,0.01378,1736.4,0.15237,0,1.025e-13,-1.1411e-14,0,17.126,16.006,0.2185,55.439,31.146,0.7073,6.4177,5.9979,0.081878,0,0.51887,20.106,20.195,2.9099e-07,3.6426e-06,6.493e-08,1.0077,1,9e-06,0.0015,9e-06,5e-06
5803.3,1.728e-11,2.3114,0.74523,0.0020223,0.21811,0.0029656,0.04707,0.01378,1736.4,0.15238,0,1.3222e-13,-1.9013e-14,0,17.126,16.006,0.2185,55.439,31.145,0.7073,6.4177,5.9978,0.081878,0,0.51887,20.076,20.195,2.9099e-07,3.4638e-06,6.4923e-08,1.0077,1,1.2e-05,0.0015,1.2e-05,5e-06
5803.3,1.728e-11,2.1727,0.74526,0.0020223,0.21811,0.002965,0.04707,0.013781,1736.4,0.15238,0,1.6194e-13,-2.6615e-14,0,17.126,16.006,0.2185,55.438,31.145,0.70729,6.4177,5.9978,0.081878,0,0.51887,20.047,20.195,2.9099e-07,3.285e-06,6.4916e-08,1.0077,1,1.5e-05,0.0015,1.5e-05,5e-06
5803.2,1.728e-11,2.0675,0.7453,0.0020224,0.21811,0.0029642,0.047071,0.013781,1736.3,0.15239,0,1.907e-13,-3.867e-14,0,17.126,16.006,0.21849,55.437,31.145,0.70728,6.4177,5.9978,0.081877,0,0.51887,20.017,20.195,2.9099e-07,3.1414e-06,6.4905e-08,1.0076,1,1.8e-05,0.0015,1.8e-05,5e-06
5803.1,1.728e-11,1.9623,0.74535,0.0020225,0.21811,0.0029633,0.047072,0.013782,1736.3,0.1524,0,2.1947e-13,-5.0726e-14,0,17.126,16.005,0.21849,55.436,31.144,0.70726,6.4177,5.9978,0.081877,0,0.51887,19.987,20.195,2.9099e-07,2.9978e-06,6.4895e-08,1.0076,1,2.1e-05,0.0015,2.1e-05,5e-06
5802.9,1.728e-11,1.867,0.7454,0.0020226,0.2181,0.0029624,0.047074,0.013783,1736.3,0.15241,0,2.4862e-13,-6.4846e-14,0,17.126,16.005,0.21849,55.435,31.143,0.70725,6.4176,5.9978,0.081877,0,0.51886,19.957,20.195,2.9099e-07,2.865e-06,6.4882e-08,1.0076,1,2.4e-05,0.0015,2.4e-05,5e-06
5802.8,1.728e-11,1.7815,0.74546,0.0020226,0.2181,0.0029612,0.047075,0.013783,1736.3,0.15243,0,2.7814e-13,-8.103e-14,0,17.126,16.005,0.21849,55.434,31.143,0.70723,6.4176,5.9978,0.081877,0,0.51886,19.927,20.195,2.9099e-07,2.7429e-06,6.4868e-08,1.0076,1,2.7e-05,0.0015,2.7e-05,5e-06
