"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6187.1,1.728e-11,3,0.74749,0.00091704,0.20898,0.0025903,0.046932,0.013741,1683.3,0.16905,0,-2.5456e-13,-1.772e-15,0,13.56,12.673,0.173,59.105,33.205,0.75407,6.0417,5.6464,0.07708,0,0.42307,20.193,20.193,2.7387e-07,4.5546e-06,1.5308e-07,1.0041,1,0,0.0015,0,5e-06
6187.1,1.728e-11,2.8017,0.7475,0.00091707,0.20898,0.0025901,0.046932,0.013741,1683.3,0.16906,0,-3.5362e-13,-6.2044e-15,0,13.56,12.673,0.173,59.105,33.205,0.75407,6.0417,5.6464,0.07708,0,0.42307,20.163,20.193,2.7387e-07,4.3003e-06,1.5308e-07,1.0041,1,3e-06,0.0015,3e-06,5e-06
6187,1.728e-11,2.6034,0.74751,0.00091709,0.20898,0.0025899,0.046933,0.013742,1683.3,0.16906,0,-4.5267e-13,-1.0637e-14,0,13.56,12.673,0.173,59.105,33.205,0.75406,6.0416,5.6464,0.07708,0,0.42307,20.134,20.193,2.7387e-07,4.046e-06,1.5308e-07,1.0041,1,6e-06,0.0015,6e-06,5e-06
6187,1.728e-11,2.4331,0.74753,0.00091712,0.20898,0.0025895,0.046933,0.013742,1683.3,0.16906,0,-5.9903e-13,-1.8971e-14,0,13.56,12.673,0.173,59.104,33.205,0.75406,6.0416,5.6464,0.07708,0,0.42307,20.104,20.193,2.7387e-07,3.8217e-06,1.5307e-07,1.0041,1,9e-06,0.0015,9e-06,5e-06
6187,1.728e-11,2.2909,0.74756,0.00091717,0.20898,0.0025889,0.046934,0.013742,1683.3,0.16907,0,-7.9268e-13,-3.1205e-14,0,13.56,12.672,0.17299,59.104,33.204,0.75405,6.0416,5.6464,0.07708,0,0.42307,20.074,20.193,2.7387e-07,3.6274e-06,1.5307e-07,1.0041,1,1.2e-05,0.0015,1.2e-05,5e-06
6186.9,1.728e-11,2.1486,0.74759,0.00091723,0.20897,0.0025884,0.046934,0.013743,1683.2,0.16907,0,-9.8634e-13,-4.344e-14,0,13.56,12.672,0.17299,59.103,33.204,0.75404,6.0416,5.6464,0.07708,0,0.42307,20.044,20.193,2.7387e-07,3.4332e-06,1.5306e-07,1.0041,1,1.5e-05,0.0015,1.5e-05,5e-06
6186.8,1.728e-11,2.0412,0.74764,0.00091729,0.20897,0.0025875,0.046935,0.013743,1683.2,0.16909,0,-1.1695e-12,-6.197e-14,0,13.56,12.672,0.17299,59.102,33.203,0.75403,6.0416,5.6464,0.07708,0,0.42307,20.014,20.193,2.7387e-07,3.2776e-06,1.5305e-07,1.0041,1,1.8e-05,0.0015,1.8e-05,5e-06
6186.7,1.728e-11,1.9338,0.74768,0.00091736,0.20897,0.0025866,0.046937,0.013744,1683.2,0.1691,0,-1.3527e-12,-8.05e-14,0,13.559,12.672,0.17299,59.101,33.203,0.75402,6.0416,5.6463,0.077079,0,0.42307,19.984,20.192,2.7387e-07,3.122e-06,1.5304e-07,1.0041,1,2.1e-05,0.0015,2.1e-05,5e-06
6186.6,1.728e-11,1.8367,0.74774,0.00091743,0.20897,0.0025855,0.046938,0.013744,1683.2,0.16911,0,-1.5312e-12,-1.015e-13,0,13.559,12.672,0.17299,59.1,33.202,0.75401,6.0416,5.6463,0.077079,0,0.42306,19.954,20.192,2.7387e-07,2.9783e-06,1.5303e-07,1.0041,1,2.4e-05,0.0015,2.4e-05,5e-06
6186.5,1.728e-11,1.7498,0.7478,0.00091751,0.20896,0.0025844,0.046939,0.013745,1683.2,0.16912,0,-1.7049e-12,-1.2497e-13,0,13.559,12.672,0.17299,59.099,33.202,0.75399,6.0415,5.6463,0.077079,0,0.42306,19.925,20.192,2.7387e-07,2.8464e-06,1.5302e-07,1.0041,1,2.7e-05,0.0015,2.7e-05,5e-06
