"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7296.2,1.728e-11,30,0.56816,0.00025074,0.20387,0.0082958,0.038341,0.010033,1596.7,0.14815,0,-5.3166e-13,1.5212e-13,0,6.5665,6.1369,0.083777,69.701,39.158,0.88925,3.8296,3.5791,0.048859,0,0.21641,1.3999,35.001,35.001,1.7359e-07,1.6203e-05,5.2552e-07,1.0219,1,0,0.0015,0,5e-06
7296.2,1.728e-11,27.834,0.5682,0.00025072,0.20387,0.0082951,0.038342,0.010033,1596.7,0.14816,0,-5.6502e-13,5.5447e-13,0,6.5665,6.1369,0.083776,69.7,39.157,0.88924,3.8296,3.5791,0.048858,0,0.21641,1.3718,34.979,35.009,1.7359e-07,1.5877e-05,5.2551e-07,1.0219,1,3e-06,0.0015,3e-06,5e-06
7296.1,1.728e-11,25.667,0.56823,0.0002507,0.20387,0.0082944,0.038343,0.010034,1596.7,0.14816,0,-5.9838e-13,9.5683e-13,0,6.5665,6.1369,0.083776,69.699,39.157,0.88923,3.8296,3.5791,0.048858,0,0.21641,1.3437,34.957,35.017,1.7359e-07,1.5552e-05,5.255e-07,1.0219,1,6e-06,0.0015,6e-06,5e-06
7296,1.728e-11,23.822,0.5683,0.00025067,0.20387,0.0082931,0.038344,0.010035,1596.7,0.14817,0,-6.0564e-13,1.7475e-12,0,6.5665,6.1369,0.083776,69.698,39.156,0.88922,3.8296,3.579,0.048858,0,0.21641,1.3171,34.939,35.029,1.7359e-07,1.5245e-05,5.2549e-07,1.0218,1,9e-06,0.0015,9e-06,5e-06
7295.8,1.728e-11,22.297,0.5684,0.00025061,0.20386,0.0082911,0.038346,0.010036,1596.6,0.14818,0,-5.8681e-13,2.9265e-12,0,6.5665,6.1369,0.083776,69.696,39.155,0.88919,3.8296,3.579,0.048858,0,0.21641,1.2922,34.925,35.044,1.7359e-07,1.4956e-05,5.2546e-07,1.0218,1,1.2e-05,0.0015,1.2e-05,5e-06
7295.6,1.728e-11,20.773,0.56849,0.00025056,0.20386,0.0082891,0.038349,0.010037,1596.6,0.1482,0,-5.6798e-13,4.1054e-12,0,6.5664,6.1368,0.083775,69.694,39.154,0.88917,3.8295,3.579,0.048858,0,0.21641,1.2672,34.911,35.06,1.7359e-07,1.4667e-05,5.2544e-07,1.0218,1,1.5e-05,0.0015,1.5e-05,5e-06
7295.2,1.728e-11,19.638,0.56865,0.00025048,0.20386,0.0082859,0.038352,0.010039,1596.5,0.14822,0,-4.2772e-13,6.0098e-12,0,6.5664,6.1368,0.083775,69.691,39.152,0.88912,3.8295,3.579,0.048857,0,0.21641,1.2439,34.896,35.075,1.7359e-07,1.4397e-05,5.254e-07,1.0218,1,1.8e-05,0.0015,1.8e-05,5e-06
7294.9,1.728e-11,18.504,0.56881,0.00025039,0.20386,0.0082826,0.038356,0.010041,1596.5,0.14824,0,-2.8746e-13,7.9141e-12,0,6.5663,6.1368,0.083774,69.688,39.15,0.88908,3.8295,3.5789,0.048857,0,0.21641,1.2206,34.881,35.089,1.7359e-07,1.4127e-05,5.2536e-07,1.0217,1,2.1e-05,0.0015,2.1e-05,5e-06
7294.5,1.728e-11,17.483,0.569,0.00025029,0.20386,0.0082788,0.03836,0.010044,1596.4,0.14827,0,-1.1817e-13,1.0151e-11,0,6.5663,6.1367,0.083773,69.684,39.148,0.88903,3.8294,3.5789,0.048857,0,0.2164,1.1977,34.865,35.103,1.7359e-07,1.3862e-05,5.2531e-07,1.0217,1,2.4e-05,0.0015,2.4e-05,5e-06
7294,1.728e-11,16.575,0.56922,0.00025016,0.20386,0.0082744,0.038365,0.010046,1596.3,0.1483,0,8.0149e-14,1.2719e-11,0,6.5662,6.1366,0.083772,69.679,39.146,0.88898,3.8294,3.5789,0.048856,0,0.2164,1.1751,34.847,35.115,1.7358e-07,1.36e-05,5.2526e-07,1.0216,1,2.7e-05,0.0015,2.7e-05,5e-06
7293.6,1.728e-11,15.668,0.56944,0.00025004,0.20386,0.00827,0.03837,0.010049,1596.2,0.14834,0,2.7847e-13,1.5288e-11,0,6.5661,6.1366,0.083772,69.675,39.143,0.88892,3.8294,3.5788,0.048855,0,0.2164,1.1525,34.83,35.127,1.7358e-07,1.3339e-05,5.252e-07,1.0215,1,3e-05,0.0015,3e-05,5e-06
7293,1.728e-11,14.912,0.56971,0.00024989,0.20386,0.0082645,0.038377,0.010053,1596.1,0.14838,0,5.1539e-13,1.8457e-11,0,6.566,6.1365,0.08377,69.67,39.14,0.88885,3.8293,3.5788,0.048855,0,0.2164,1.1301,34.811,35.138,1.7358e-07,1.308e-05,5.2513e-07,1.0215,1,3.3e-05,0.0015,3.3e-05,5e-06
7292.4,1.728e-11,14.156,0.56998,0.00024973,0.20386,0.0082589,0.038383,0.010056,1596,0.14842,0,7.5232e-13,2.1627e-11,0,6.566,6.1364,0.083769,69.664,39.137,0.88878,3.8292,3.5787,0.048854,0,0.21639,1.1078,34.792,35.149,1.7358e-07,1.2822e-05,5.2507e-07,1.0214,1,3.6e-05,0.0015,3.6e-05,5e-06
7291.8,1.728e-11,13.457,0.57028,0.00024956,0.20385,0.0082529,0.03839,0.01006,1595.9,0.14846,0,1.0038e-12,2.5075e-11,0,6.5659,6.1363,0.083768,69.658,39.134,0.88871,3.8292,3.5787,0.048853,0,0.21639,1.0856,34.772,35.158,1.7357e-07,1.2565e-05,5.2499e-07,1.0213,1,3.9e-05,0.0015,3.9e-05,5e-06
7291.1,1.728e-11,12.814,0.5706,0.00024937,0.20385,0.0082463,0.038397,0.010065,1595.8,0.14851,0,1.2698e-12,2.8801e-11,0,6.5657,6.1362,0.083767,69.652,39.13,0.88862,3.8291,3.5786,0.048852,0,0.21639,1.0635,34.751,35.168,1.7357e-07,1.2309e-05,5.2491e-07,1.0212,1,4.2e-05,0.0015,4.2e-05,5e-06
7290.4,1.728e-11,12.172,0.57093,0.00024917,0.20385,0.0082397,0.038404,0.010069,1595.6,0.14855,0,1.5359e-12,3.2527e-11,0,6.5656,6.1361,0.083765,69.645,39.126,0.88854,3.8291,3.5786,0.048852,0,0.21638,1.0413,34.731,35.177,1.7357e-07,1.2052e-05,5.2483e-07,1.0212,1,4.5e-05,0.0015,4.5e-05,5e-06
7289.7,1.728e-11,11.621,0.5713,0.00024895,0.20385,0.0082322,0.038413,0.010074,1595.5,0.14861,0,1.8222e-12,3.677e-11,0,6.5655,6.136,0.083764,69.638,39.122,0.88845,3.829,3.5785,0.048851,0,0.21638,1.0194,34.709,35.184,1.7357e-07,1.1799e-05,5.2474e-07,1.0211,1,4.8e-05,0.0015,4.8e-05,5e-06
7288.9,1.728e-11,11.069,0.57167,0.00024872,0.20385,0.0082246,0.038422,0.010078,1595.4,0.14866,0,2.1086e-12,4.1013e-11,0,6.5654,6.1359,0.083762,69.63,39.118,0.88835,3.8289,3.5784,0.04885,0,0.21637,0.99748,34.687,35.192,1.7356e-07,1.1545e-05,5.2465e-07,1.021,1,5.1e-05,0.0015,5.1e-05,5e-06
7288,1.728e-11,10.555,0.57207,0.00024848,0.20384,0.0082166,0.038431,0.010084,1595.2,0.14872,0,2.4015e-12,4.5496e-11,0,6.5652,6.1357,0.08376,69.622,39.114,0.88825,3.8288,3.5783,0.048848,0,0.21637,0.97571,34.664,35.199,1.7356e-07,1.1293e-05,5.2455e-07,1.0209,1,5.4e-05,0.0015,5.4e-05,5e-06
7287.2,1.728e-11,10.078,0.57249,0.00024822,0.20384,0.0082081,0.03844,0.010089,1595,0.14879,0,2.7009e-12,5.022e-11,0,6.5651,6.1356,0.083758,69.614,39.109,0.88814,3.8287,3.5782,0.048847,0,0.21636,0.95409,34.641,35.205,1.7355e-07,1.1043e-05,5.2445e-07,1.0207,1,5.7e-05,0.0015,5.7e-05,5e-06
7286.3,1.728e-11,9.6004,0.5729,0.00024796,0.20384,0.0081996,0.03845,0.010095,1594.9,0.14885,0,3.0003e-12,5.4944e-11,0,6.5649,6.1355,0.083756,69.606,39.104,0.88804,3.8286,3.5782,0.048846,0,0.21636,0.93247,34.617,35.212,1.7355e-07,1.0792e-05,5.2435e-07,1.0206,1,6e-05,0.0015,6e-05,5e-06
7285.3,1.728e-11,9.1851,0.57336,0.00024766,0.20383,0.0081903,0.038461,0.010101,1594.7,0.14892,0,3.3068e-12,6.0115e-11,0,6.5648,6.1353,0.083754,69.596,39.099,0.88792,3.8285,3.5781,0.048845,0,0.21635,0.91122,34.592,35.216,1.7354e-07,1.0547e-05,5.2424e-07,1.0205,1,6.3e-05,0.0015,6.3e-05,5e-06
7284.4,1.728e-11,8.7698,0.57382,0.00024737,0.20383,0.008181,0.038471,0.010107,1594.5,0.14899,0,3.6132e-12,6.5286e-11,0,6.5646,6.1351,0.083752,69.587,39.094,0.8878,3.8284,3.578,0.048843,0,0.21635,0.88998,34.567,35.221,1.7354e-07,1.0301e-05,5.2413e-07,1.0204,1,6.6e-05,0.0015,6.6e-05,5e-06
7283.4,1.728e-11,8.3804,0.5743,0.00024706,0.20383,0.0081712,0.038482,0.010113,1594.3,0.14906,0,3.9212e-12,7.0666e-11,0,6.5644,6.135,0.08375,69.578,39.089,0.88768,3.8283,3.5779,0.048842,0,0.21634,0.86896,34.542,35.225,1.7354e-07,1.0057e-05,5.2401e-07,1.0203,1,6.9e-05,0.0015,6.9e-05,5e-06
7282.3,1.728e-11,8.017,0.5748,0.00024672,0.20382,0.0081611,0.038494,0.010119,1594.1,0.14913,0,4.2307e-12,7.6255e-11,0,6.5642,6.1348,0.083747,69.568,39.083,0.88755,3.8282,3.5778,0.048841,0,0.21634,0.84816,34.515,35.229,1.7353e-07,9.8167e-06,5.2389e-07,1.0201,1,7.2e-05,0.0015,7.2e-05,5e-06
7281.3,1.728e-11,7.6536,0.5753,0.00024639,0.20382,0.0081509,0.038505,0.010126,1594,0.14921,0,4.5402e-12,8.1843e-11,0,6.564,6.1346,0.083745,69.558,39.077,0.88743,3.8281,3.5776,0.048839,0,0.21633,0.82736,34.489,35.232,1.7352e-07,9.5759e-06,5.2377e-07,1.02,1,7.5e-05,0.0015,7.5e-05,5e-06
7280.2,1.728e-11,7.334,0.57584,0.00024603,0.20382,0.0081401,0.038518,0.010133,1593.8,0.14929,0,4.8501e-12,8.782e-11,0,6.5638,6.1344,0.083742,69.547,39.071,0.88729,3.8279,3.5775,0.048837,0,0.21632,0.80707,34.461,35.234,1.7352e-07,9.3411e-06,5.2364e-07,1.0199,1,7.8e-05,0.0015,7.8e-05,5e-06
7279.1,1.728e-11,7.0144,0.57637,0.00024566,0.20381,0.0081292,0.03853,0.01014,1593.5,0.14937,0,5.16e-12,9.3797e-11,0,6.5636,6.1342,0.08374,69.536,39.065,0.88715,3.8278,3.5774,0.048836,0,0.21632,0.78679,34.433,35.236,1.7351e-07,9.1063e-06,5.2351e-07,1.0197,1,8.1e-05,0.0015,8.1e-05,5e-06
7277.9,1.728e-11,6.7135,0.57693,0.00024528,0.20381,0.008118,0.038543,0.010147,1593.3,0.14945,0,5.4697e-12,9.9954e-11,0,6.5634,6.134,0.083737,69.525,39.059,0.88701,3.8277,3.5773,0.048834,0,0.21631,0.76679,34.405,35.237,1.7351e-07,8.8748e-06,5.2338e-07,1.0196,1,8.4e-05,0.0015,8.4e-05,5e-06
7276.7,1.728e-11,6.4314,0.5775,0.00024488,0.20381,0.0081064,0.038556,0.010155,1593.1,0.14954,0,5.7791e-12,1.0629e-10,0,6.5632,6.1338,0.083734,69.514,39.053,0.88687,3.8275,3.5771,0.048832,0,0.2163,0.74707,34.376,35.238,1.735e-07,8.6467e-06,5.2324e-07,1.0194,1,8.7e-05,0.0015,8.7e-05,5e-06
7275.5,1.728e-11,6.1492,0.57806,0.00024448,0.2038,0.0080948,0.038569,0.010162,1592.9,0.14963,0,6.0885e-12,1.1263e-10,0,6.563,6.1336,0.083731,69.503,39.046,0.88672,3.8274,3.577,0.048831,0,0.21629,0.72736,34.347,35.239,1.7349e-07,8.4185e-06,5.231e-07,1.0193,1,9e-05,0.0015,9e-05,5e-06
