"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7555.3,1.728e-11,30,0.36269,0.0005164,0.21979,0.014675,0.029747,0.0061312,1636.6,0.080497,0,1.8295e-13,-1.2466e-14,0,4.4583,4.1666,0.05688,72.176,40.548,0.92083,5.7563,5.3797,0.07344,0,0.1872,1.4327,25.756,25.756,2.6098e-07,1.6582e-05,3.5664e-07,1.0511,1,0,0.0015,0,5e-06
7555.3,1.728e-11,27.782,0.36273,0.00051639,0.21979,0.014675,0.029748,0.0061317,1636.6,0.080503,0,1.6958e-13,-4.6601e-14,0,4.4583,4.1666,0.05688,72.175,40.548,0.92082,5.7563,5.3797,0.073439,0,0.1872,1.403,25.726,25.756,2.6098e-07,1.6239e-05,3.5663e-07,1.0511,1,3e-06,0.0015,3e-06,5e-06
7555.2,1.728e-11,25.564,0.36277,0.00051639,0.21979,0.014674,0.029749,0.0061322,1636.6,0.080508,0,1.562e-13,-8.0737e-14,0,4.4583,4.1666,0.05688,72.174,40.547,0.92081,5.7563,5.3797,0.073439,0,0.1872,1.3734,25.696,25.755,2.6098e-07,1.5896e-05,3.5662e-07,1.0511,1,6e-06,0.0015,6e-06,5e-06
7555,1.728e-11,23.677,0.36285,0.00051637,0.21979,0.014672,0.02975,0.0061332,1636.5,0.080518,0,1.0179e-13,-1.4782e-13,0,4.4583,4.1666,0.056879,72.173,40.546,0.92079,5.7563,5.3797,0.073439,0,0.1872,1.3455,25.665,25.754,2.6098e-07,1.5573e-05,3.566e-07,1.0511,1,9e-06,0.0015,9e-06,5e-06
7554.8,1.728e-11,22.123,0.36297,0.00051635,0.21979,0.01467,0.029753,0.0061347,1636.5,0.080534,0,6.341e-15,-2.4784e-13,0,4.4583,4.1666,0.056879,72.17,40.545,0.92076,5.7562,5.3797,0.073439,0,0.1872,1.3192,25.634,25.753,2.6098e-07,1.5268e-05,3.5657e-07,1.0511,1,1.2e-05,0.0015,1.2e-05,5e-06
7554.5,1.728e-11,20.569,0.36308,0.00051633,0.21979,0.014668,0.029756,0.0061362,1636.4,0.080549,0,-8.9107e-14,-3.4787e-13,0,4.4583,4.1666,0.056879,72.168,40.544,0.92073,5.7562,5.3797,0.073439,0,0.1872,1.2928,25.603,25.751,2.6098e-07,1.4963e-05,3.5654e-07,1.051,1,1.5e-05,0.0015,1.5e-05,5e-06
7554.1,1.728e-11,19.416,0.36327,0.00051629,0.21979,0.014664,0.02976,0.0061387,1636.4,0.080574,0,-3.0084e-13,-5.0834e-13,0,4.4583,4.1666,0.056879,72.164,40.542,0.92068,5.7562,5.3796,0.073438,0,0.1872,1.2682,25.572,25.75,2.6098e-07,1.4678e-05,3.5649e-07,1.051,1,1.8e-05,0.0015,1.8e-05,5e-06
7553.7,1.728e-11,18.263,0.36347,0.00051626,0.21979,0.01466,0.029764,0.0061411,1636.3,0.0806,0,-5.1257e-13,-6.6882e-13,0,4.4582,4.1666,0.056879,72.16,40.539,0.92063,5.7562,5.3796,0.073438,0,0.1872,1.2436,25.541,25.749,2.6098e-07,1.4393e-05,3.5644e-07,1.0509,1,2.1e-05,0.0015,2.1e-05,5e-06
7553.3,1.728e-11,17.227,0.36369,0.00051621,0.21979,0.014656,0.029769,0.006144,1636.2,0.08063,0,-7.6351e-13,-8.5536e-13,0,4.4582,4.1666,0.056879,72.156,40.537,0.92057,5.7561,5.3796,0.073437,0,0.1872,1.2193,25.51,25.748,2.6098e-07,1.4112e-05,3.5639e-07,1.0509,1,2.4e-05,0.0015,2.4e-05,5e-06
7552.7,1.728e-11,16.308,0.36395,0.00051616,0.21978,0.014651,0.029775,0.0061474,1636.1,0.080664,0,-1.0537e-12,-1.068e-12,0,4.4582,4.1666,0.056879,72.151,40.534,0.92051,5.7561,5.3795,0.073437,0,0.18719,1.1954,25.479,25.747,2.6098e-07,1.3836e-05,3.5632e-07,1.0508,1,2.7e-05,0.0015,2.7e-05,5e-06
