"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7126.2,1.6e-10,30,0.2907,0.00028629,0.2344,0.015566,0.029562,0.0057227,1590.9,0.052249,0,-2.0912e-13,-2.0429e-14,0,5.0089,4.6812,0.063904,68.076,38.245,0.86852,6.1725,5.7686,0.078749,0,0.20656,1.349,18.897,18.897,2.7986e-07,1.5614e-05,2.5856e-07,1.0112,1,0,0.0015,0,5e-06
7126.2,1.6e-10,27.864,0.29074,0.00028628,0.2344,0.015565,0.029563,0.0057232,1590.9,0.052253,0,-2.2963e-13,-9.2541e-14,0,5.0089,4.6812,0.063904,68.076,38.245,0.86852,6.1724,5.7686,0.078749,0,0.20656,1.3224,18.866,18.895,2.7986e-07,1.5305e-05,2.5856e-07,1.0112,1,3e-06,0.0015,3e-06,5e-06
7126.2,1.6e-10,25.729,0.29078,0.00028626,0.2344,0.015564,0.029564,0.0057237,1590.9,0.052258,0,-2.5015e-13,-1.6465e-13,0,5.0089,4.6812,0.063904,68.076,38.245,0.86852,6.1724,5.7686,0.078749,0,0.20656,1.2958,18.834,18.894,2.7986e-07,1.4997e-05,2.5856e-07,1.0112,1,6e-06,0.0015,6e-06,5e-06
7126.1,1.6e-10,23.906,0.29086,0.00028623,0.23439,0.015563,0.029566,0.0057247,1590.9,0.052267,0,-2.5973e-13,-3.107e-13,0,5.0089,4.6812,0.063904,68.076,38.245,0.86852,6.1724,5.7686,0.078749,0,0.20656,1.2706,18.802,18.891,2.7986e-07,1.4706e-05,2.5855e-07,1.0112,1,9e-06,0.0015,9e-06,5e-06
7126.1,1.6e-10,22.398,0.29097,0.00028618,0.23439,0.01556,0.029568,0.0057261,1590.8,0.052281,0,-2.5839e-13,-5.3069e-13,0,5.0089,4.6812,0.063904,68.075,38.245,0.86851,6.1724,5.7686,0.078749,0,0.20656,1.247,18.769,18.888,2.7986e-07,1.4433e-05,2.5855e-07,1.0112,1,1.2e-05,0.0015,1.2e-05,5e-06
7126.1,1.6e-10,20.89,0.29109,0.00028613,0.23439,0.015558,0.029571,0.0057275,1590.8,0.052295,0,-2.5706e-13,-7.5067e-13,0,5.0089,4.6812,0.063904,68.075,38.244,0.86851,6.1724,5.7686,0.078749,0,0.20656,1.2234,18.736,18.885,2.7986e-07,1.416e-05,2.5855e-07,1.0112,1,1.5e-05,0.0015,1.5e-05,5e-06
7126,1.6e-10,19.763,0.29128,0.00028604,0.23439,0.015554,0.029575,0.0057299,1590.8,0.052318,0,-1.9297e-13,-1.1217e-12,0,5.0089,4.6812,0.063904,68.075,38.244,0.86851,6.1724,5.7686,0.078749,0,0.20656,1.2014,18.703,18.881,2.7986e-07,1.3905e-05,2.5854e-07,1.0112,1,1.8e-05,0.0015,1.8e-05,5e-06
7126,1.6e-10,18.637,0.29148,0.00028596,0.23439,0.01555,0.029579,0.0057322,1590.8,0.052341,0,-1.2888e-13,-1.4927e-12,0,5.0089,4.6812,0.063904,68.074,38.244,0.8685,6.1724,5.7686,0.078749,0,0.20656,1.1794,18.67,18.878,2.7986e-07,1.365e-05,2.5854e-07,1.0112,1,2.1e-05,0.0015,2.1e-05,5e-06
7125.9,1.6e-10,17.623,0.29171,0.00028586,0.23438,0.015546,0.029584,0.005735,1590.8,0.052368,0,-5.3564e-14,-1.9379e-12,0,5.0089,4.6812,0.063904,68.074,38.244,0.86849,6.1724,5.7686,0.078749,0,0.20656,1.1577,18.637,18.874,2.7986e-07,1.3399e-05,2.5853e-07,1.0111,1,2.4e-05,0.0015,2.4e-05,5e-06
7125.9,1.6e-10,16.72,0.29197,0.00028575,0.23438,0.015541,0.029589,0.0057382,1590.8,0.052399,0,3.299e-14,-2.4571e-12,0,5.0089,4.6812,0.063904,68.073,38.243,0.86849,6.1724,5.7686,0.078749,0,0.20656,1.1364,18.603,18.871,2.7986e-07,1.3152e-05,2.5853e-07,1.0111,1,2.7e-05,0.0015,2.7e-05,5e-06
7125.8,1.6e-10,15.817,0.29223,0.00028563,0.23438,0.015535,0.029595,0.0057414,1590.8,0.05243,0,1.1954e-13,-2.9764e-12,0,5.0089,4.6812,0.063904,68.073,38.243,0.86848,6.1724,5.7686,0.078748,0,0.20656,1.115,18.57,18.867,2.7986e-07,1.2906e-05,2.5852e-07,1.0111,1,3e-05,0.0015,3e-05,5e-06
7125.8,1.6e-10,15.064,0.29257,0.00028548,0.23437,0.015529,0.029602,0.0057454,1590.8,0.05247,0,2.048e-13,-3.6381e-12,0,5.0089,4.6812,0.063904,68.072,38.243,0.86847,6.1724,5.7686,0.078748,0,0.20656,1.094,18.537,18.864,2.7986e-07,1.2662e-05,2.5851e-07,1.0111,1,3.3e-05,0.0015,3.3e-05,5e-06
7125.7,1.6e-10,14.312,0.2929,0.00028534,0.23437,0.015522,0.029609,0.0057495,1590.8,0.05251,0,2.9006e-13,-4.2997e-12,0,5.0088,4.6812,0.063904,68.071,38.242,0.86846,6.1724,5.7686,0.078748,0,0.20656,1.073,18.504,18.86,2.7986e-07,1.2419e-05,2.585e-07,1.0111,1,3.6e-05,0.0015,3.6e-05,5e-06
7125.6,1.6e-10,13.615,0.29326,0.00028517,0.23436,0.015515,0.029616,0.0057539,1590.8,0.052553,0,3.6922e-13,-5.031e-12,0,5.0088,4.6812,0.063903,68.07,38.242,0.86845,6.1724,5.7686,0.078748,0,0.20655,1.0521,18.47,18.857,2.7986e-07,1.2177e-05,2.5849e-07,1.0111,1,3.9e-05,0.0015,3.9e-05,5e-06
7125.5,1.6e-10,12.975,0.29366,0.00028499,0.23436,0.015507,0.029625,0.0057587,1590.7,0.052601,0,4.4228e-13,-5.8318e-12,0,5.0088,4.6811,0.063903,68.07,38.241,0.86844,6.1724,5.7686,0.078748,0,0.20655,1.0312,18.437,18.853,2.7986e-07,1.1936e-05,2.5848e-07,1.0111,1,4.2e-05,0.0015,4.2e-05,5e-06
7125.4,1.6e-10,12.335,0.29406,0.00028481,0.23435,0.015499,0.029633,0.0057635,1590.7,0.052649,0,5.1534e-13,-6.6327e-12,0,5.0088,4.6811,0.063903,68.069,38.241,0.86843,6.1724,5.7686,0.078748,0,0.20655,1.0104,18.403,18.849,2.7986e-07,1.1695e-05,2.5847e-07,1.0111,1,4.5e-05,0.0015,4.5e-05,5e-06
7125.3,1.6e-10,11.785,0.29451,0.00028459,0.23434,0.01549,0.029643,0.0057691,1590.7,0.052704,0,5.7362e-13,-7.5689e-12,0,5.0088,4.6811,0.063903,68.068,38.24,0.86842,6.1723,5.7685,0.078748,0,0.20655,0.98981,18.37,18.846,2.7985e-07,1.1456e-05,2.5846e-07,1.0111,1,4.8e-05,0.0015,4.8e-05,5e-06
7125.2,1.6e-10,11.234,0.29497,0.00028438,0.23434,0.015481,0.029653,0.0057747,1590.7,0.05276,0,6.3191e-13,-8.505e-12,0,5.0088,4.6811,0.063903,68.067,38.24,0.8684,6.1723,5.7685,0.078747,0,0.20655,0.96919,18.336,18.842,2.7985e-07,1.1218e-05,2.5845e-07,1.0111,1,5.1e-05,0.0015,5.1e-05,5e-06
7125.1,1.6e-10,10.72,0.29546,0.00028415,0.23433,0.015471,0.029663,0.0057806,1590.7,0.052819,0,6.8212e-13,-9.5073e-12,0,5.0088,4.6811,0.063903,68.066,38.239,0.86839,6.1723,5.7685,0.078747,0,0.20655,0.9487,18.303,18.838,2.7985e-07,1.098e-05,2.5843e-07,1.011,1,5.4e-05,0.0015,5.4e-05,5e-06
7125,1.6e-10,10.242,0.29598,0.0002839,0.23432,0.015461,0.029674,0.0057869,1590.6,0.052882,0,7.2425e-13,-1.0576e-11,0,5.0088,4.6811,0.063903,68.065,38.239,0.86838,6.1723,5.7685,0.078747,0,0.20655,0.92834,18.269,18.834,2.7985e-07,1.0745e-05,2.5842e-07,1.011,1,5.7e-05,0.0015,5.7e-05,5e-06
7124.9,1.6e-10,9.7649,0.29649,0.00028365,0.23432,0.015451,0.029685,0.0057932,1590.6,0.052946,0,7.6638e-13,-1.1644e-11,0,5.0088,4.6811,0.063902,68.064,38.238,0.86836,6.1723,5.7685,0.078747,0,0.20655,0.90798,18.236,18.83,2.7985e-07,1.0509e-05,2.5841e-07,1.011,1,6e-05,0.0015,6e-05,5e-06
7124.7,1.6e-10,9.3479,0.29707,0.00028337,0.23431,0.015439,0.029697,0.0058002,1590.6,0.053016,0,7.9264e-13,-1.284e-11,0,5.0087,4.6811,0.063902,68.062,38.237,0.86835,6.1723,5.7685,0.078747,0,0.20655,0.88793,18.202,18.826,2.7985e-07,1.0277e-05,2.5839e-07,1.011,1,6.3e-05,0.0015,6.3e-05,5e-06
