"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6891.6,1.6e-10,30,0.17695,0,0.26217,0.016268,0.029343,0.0051373,1629.9,0.017452,0,-4.6874e-14,-4.9455e-16,0,7.0864,6.6228,0.090409,65.835,36.986,0.83994,6.7208,6.2811,0.085745,0,0.26656,1.3982,20.81,20.81,3.0473e-07,1.6183e-05,1.7134e-07,1.0161,1,0,0.0015,0,5e-06
6891.6,1.6e-10,27.899,0.17699,0,0.26217,0.016268,0.029344,0.0051378,1629.9,0.017455,0,-5.148e-14,-1.3863e-15,0,7.0864,6.6228,0.090409,65.835,36.986,0.83994,6.7208,6.2811,0.085745,0,0.26656,1.3712,20.781,20.81,3.0473e-07,1.587e-05,1.7134e-07,1.0161,1,3e-06,0.0015,3e-06,5e-06
6891.6,1.6e-10,25.798,0.17703,0,0.26217,0.016267,0.029345,0.0051383,1629.9,0.017458,0,-5.6086e-14,-2.2781e-15,0,7.0864,6.6228,0.090409,65.835,36.986,0.83993,6.7208,6.2811,0.085745,0,0.26656,1.3442,20.751,20.81,3.0473e-07,1.5557e-05,1.7134e-07,1.0161,1,6e-06,0.0015,6e-06,5e-06
6891.6,1.6e-10,24.003,0.1771,0,0.26217,0.016266,0.029347,0.0051393,1629.9,0.017464,0,-6.0885e-14,-4.1527e-15,0,7.0864,6.6228,0.090409,65.835,36.986,0.83993,6.7208,6.2811,0.085745,0,0.26656,1.3187,20.721,20.81,3.0473e-07,1.5263e-05,1.7133e-07,1.0161,1,9e-06,0.0015,9e-06,5e-06
6891.6,1.6e-10,22.513,0.17722,0,0.26217,0.016265,0.029349,0.0051407,1629.9,0.017473,0,-6.5878e-14,-7.0101e-15,0,7.0864,6.6228,0.090409,65.835,36.986,0.83993,6.7208,6.2811,0.085745,0,0.26656,1.2948,20.691,20.81,3.0473e-07,1.4986e-05,1.7133e-07,1.0161,1,1.2e-05,0.0015,1.2e-05,5e-06
6891.5,1.6e-10,21.024,0.17734,0,0.26217,0.016263,0.029352,0.0051422,1629.9,0.017483,0,-7.087e-14,-9.8674e-15,0,7.0864,6.6228,0.090409,65.835,36.986,0.83993,6.7208,6.2811,0.085745,0,0.26656,1.2708,20.662,20.81,3.0473e-07,1.4709e-05,1.7133e-07,1.0161,1,1.5e-05,0.0015,1.5e-05,5e-06
6891.5,1.6e-10,19.91,0.17753,0,0.26216,0.01626,0.029356,0.0051445,1629.9,0.017498,0,-7.4953e-14,-1.448e-14,0,7.0864,6.6228,0.090409,65.834,36.986,0.83992,6.7208,6.2811,0.085745,0,0.26656,1.2486,20.632,20.81,3.0473e-07,1.4451e-05,1.7132e-07,1.0161,1,1.8e-05,0.0015,1.8e-05,5e-06
6891.5,1.6e-10,18.795,0.17772,0,0.26216,0.016257,0.02936,0.0051469,1629.9,0.017513,0,-7.9035e-14,-1.9093e-14,0,7.0863,6.6228,0.090409,65.834,36.985,0.83992,6.7208,6.2811,0.085745,0,0.26656,1.2263,20.602,20.81,3.0473e-07,1.4193e-05,1.7132e-07,1.0161,1,2.1e-05,0.0015,2.1e-05,5e-06
6891.4,1.6e-10,17.79,0.17795,0,0.26216,0.016254,0.029365,0.0051496,1629.9,0.017531,0,-8.7952e-14,-2.4734e-14,0,7.0863,6.6227,0.090408,65.833,36.985,0.83991,6.7208,6.2811,0.085745,0,0.26656,1.2044,20.572,20.81,3.0473e-07,1.394e-05,1.7131e-07,1.0161,1,2.4e-05,0.0015,2.4e-05,5e-06
6891.4,1.6e-10,16.895,0.17821,0,0.26215,0.01625,0.02937,0.0051529,1629.9,0.017551,0,-1.017e-13,-3.1404e-14,0,7.0863,6.6227,0.090408,65.833,36.985,0.8399,6.7208,6.2811,0.085745,0,0.26656,1.1829,20.543,20.81,3.0473e-07,1.3691e-05,1.713e-07,1.0161,1,2.7e-05,0.0015,2.7e-05,5e-06
