"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7173.7,1.6e-10,30,0.31452,0.00066097,0.22909,0.015373,0.029647,0.0058623,1582.3,0.061322,0,-5.5856e-13,-3.7244e-14,0,4.6468,4.3428,0.059284,68.53,38.5,0.87431,5.9802,5.589,0.076297,0,0.19487,1.3591,21.916,21.916,2.7114e-07,1.5731e-05,2.8475e-07,1.0099,1,0,0.0015,0,5e-06
7173.7,1.6e-10,27.857,0.31456,0.00066098,0.22909,0.015372,0.029648,0.0058628,1582.3,0.061327,0,-7.1344e-13,-1.5897e-13,0,4.6468,4.3428,0.059284,68.53,38.5,0.87431,5.9802,5.589,0.076297,0,0.19487,1.3322,21.884,21.913,2.7114e-07,1.5419e-05,2.8475e-07,1.0099,1,3e-06,0.0015,3e-06,5e-06
7173.7,1.6e-10,25.715,0.3146,0.00066098,0.22909,0.015371,0.029649,0.0058633,1582.3,0.061332,0,-8.6831e-13,-2.807e-13,0,4.6468,4.3428,0.059284,68.53,38.5,0.87431,5.9802,5.589,0.076297,0,0.19487,1.3053,21.851,21.911,2.7114e-07,1.5107e-05,2.8475e-07,1.0099,1,6e-06,0.0015,6e-06,5e-06
7173.6,1.6e-10,23.887,0.31468,0.00066099,0.22909,0.01537,0.029651,0.0058643,1582.3,0.061342,0,-1.0809e-12,-5.2763e-13,0,4.6468,4.3428,0.059284,68.529,38.5,0.87431,5.9802,5.589,0.076297,0,0.19487,1.2798,21.818,21.907,2.7114e-07,1.4813e-05,2.8474e-07,1.0099,1,9e-06,0.0015,9e-06,5e-06
7173.6,1.6e-10,22.375,0.3148,0.00066099,0.22908,0.015367,0.029653,0.0058658,1582.3,0.061357,0,-1.3511e-12,-8.9976e-13,0,4.6468,4.3428,0.059284,68.529,38.5,0.8743,5.9802,5.589,0.076297,0,0.19487,1.256,21.782,21.901,2.7114e-07,1.4537e-05,2.8474e-07,1.0099,1,1.2e-05,0.0015,1.2e-05,5e-06
7173.6,1.6e-10,20.863,0.31492,0.000661,0.22908,0.015365,0.029656,0.0058672,1582.2,0.061371,0,-1.6214e-12,-1.2719e-12,0,4.6468,4.3428,0.059284,68.529,38.499,0.8743,5.9802,5.589,0.076297,0,0.19487,1.2321,21.747,21.896,2.7114e-07,1.426e-05,2.8474e-07,1.0099,1,1.5e-05,0.0015,1.5e-05,5e-06
7173.5,1.6e-10,19.734,0.31511,0.00066102,0.22908,0.015361,0.02966,0.0058696,1582.2,0.061396,0,-1.8362e-12,-1.9028e-12,0,4.6468,4.3428,0.059284,68.529,38.499,0.8743,5.9802,5.589,0.076296,0,0.19486,1.2098,21.712,21.89,2.7114e-07,1.4002e-05,2.8473e-07,1.0099,1,1.8e-05,0.0015,1.8e-05,5e-06
7173.5,1.6e-10,18.605,0.3153,0.00066103,0.22908,0.015358,0.029664,0.005872,1582.2,0.06142,0,-2.051e-12,-2.5337e-12,0,4.6468,4.3428,0.059284,68.528,38.499,0.87429,5.9802,5.589,0.076296,0,0.19486,1.1875,21.676,21.884,2.7114e-07,1.3744e-05,2.8473e-07,1.0099,1,2.1e-05,0.0015,2.1e-05,5e-06
7173.5,1.6e-10,17.589,0.31553,0.00066105,0.22908,0.015353,0.029669,0.0058748,1582.2,0.061448,0,-2.2555e-12,-3.2933e-12,0,4.6468,4.3428,0.059284,68.528,38.499,0.87428,5.9802,5.589,0.076296,0,0.19486,1.1656,21.641,21.879,2.7114e-07,1.349e-05,2.8472e-07,1.0099,1,2.4e-05,0.0015,2.4e-05,5e-06
7173.4,1.6e-10,16.685,0.31579,0.00066107,0.22907,0.015348,0.029674,0.005878,1582.2,0.061481,0,-2.4497e-12,-4.1817e-12,0,4.6468,4.3428,0.059284,68.527,38.498,0.87428,5.9802,5.589,0.076296,0,0.19486,1.144,21.606,21.873,2.7114e-07,1.3241e-05,2.8471e-07,1.0099,1,2.7e-05,0.0015,2.7e-05,5e-06
7173.3,1.6e-10,15.781,0.31606,0.00066109,0.22907,0.015343,0.02968,0.0058813,1582.2,0.061515,0,-2.6439e-12,-5.0701e-12,0,4.6467,4.3428,0.059284,68.526,38.498,0.87427,5.9802,5.589,0.076296,0,0.19486,1.1224,21.571,21.868,2.7114e-07,1.2991e-05,2.8471e-07,1.0099,1,3e-05,0.0015,3e-05,5e-06
7173.3,1.6e-10,15.027,0.31639,0.00066111,0.22906,0.015337,0.029687,0.0058854,1582.2,0.061556,0,-2.8332e-12,-6.2117e-12,0,4.6467,4.3427,0.059284,68.526,38.498,0.87426,5.9802,5.589,0.076296,0,0.19486,1.1011,21.535,21.862,2.7114e-07,1.2744e-05,2.847e-07,1.0098,1,3.3e-05,0.0015,3.3e-05,5e-06
7173.2,1.6e-10,14.273,0.31672,0.00066114,0.22906,0.01533,0.029694,0.0058895,1582.2,0.061598,0,-3.0225e-12,-7.3534e-12,0,4.6467,4.3427,0.059284,68.525,38.497,0.87425,5.9802,5.5889,0.076296,0,0.19486,1.0798,21.5,21.857,2.7114e-07,1.2498e-05,2.8469e-07,1.0098,1,3.6e-05,0.0015,3.6e-05,5e-06
7173.1,1.6e-10,13.576,0.31708,0.00066116,0.22905,0.015323,0.029702,0.005894,1582.2,0.061645,0,-3.2143e-12,-8.6213e-12,0,4.6467,4.3427,0.059283,68.524,38.497,0.87424,5.9802,5.5889,0.076296,0,0.19486,1.0587,21.465,21.851,2.7114e-07,1.2253e-05,2.8468e-07,1.0098,1,3.9e-05,0.0015,3.9e-05,5e-06
7173,1.6e-10,12.936,0.31748,0.0006612,0.22905,0.015316,0.029711,0.0058989,1582.1,0.061695,0,-3.4086e-12,-1.0016e-11,0,4.6467,4.3427,0.059283,68.523,38.496,0.87423,5.9801,5.5889,0.076295,0,0.19486,1.0376,21.43,21.846,2.7114e-07,1.2009e-05,2.8467e-07,1.0098,1,4.2e-05,0.0015,4.2e-05,5e-06
7172.9,1.6e-10,12.295,0.31787,0.00066123,0.22904,0.015308,0.029719,0.0059038,1582.1,0.061745,0,-3.603e-12,-1.141e-11,0,4.6467,4.3427,0.059283,68.522,38.496,0.87422,5.9801,5.5889,0.076295,0,0.19486,1.0165,21.394,21.84,2.7114e-07,1.1765e-05,2.8466e-07,1.0098,1,4.5e-05,0.0015,4.5e-05,5e-06
7172.8,1.6e-10,11.745,0.31833,0.00066126,0.22904,0.0153,0.029729,0.0059095,1582.1,0.061804,0,-3.8098e-12,-1.3056e-11,0,4.6467,4.3427,0.059283,68.521,38.495,0.87421,5.9801,5.5889,0.076295,0,0.19486,0.99562,21.359,21.835,2.7113e-07,1.1523e-05,2.8465e-07,1.0098,1,4.8e-05,0.0015,4.8e-05,5e-06
7172.7,1.6e-10,11.194,0.31879,0.0006613,0.22903,0.015291,0.029739,0.0059151,1582.1,0.061863,0,-4.0167e-12,-1.4701e-11,0,4.6467,4.3427,0.059283,68.52,38.495,0.87419,5.9801,5.5889,0.076295,0,0.19486,0.97475,21.324,21.829,2.7113e-07,1.1282e-05,2.8463e-07,1.0098,1,5.1e-05,0.0015,5.1e-05,5e-06
