"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7495.9,1.728e-11,30,0.44741,0,0.21093,0.0118,0.032589,0.0075211,1608.9,0.11076,0,-3.2352e-13,1.081e-13,0,4.5651,4.2664,0.058242,71.608,40.229,0.91359,5.0825,4.75,0.064843,0,0.18133,1.5473,30.797,30.797,2.3042e-07,1.7909e-05,4.1959e-07,1.0367,1,0,0.0015,0,5e-06
7495.8,1.728e-11,27.797,0.44745,0,0.21093,0.0118,0.03259,0.0075216,1608.8,0.11077,0,-3.8105e-13,4.1941e-13,0,4.5651,4.2664,0.058242,71.607,40.229,0.91358,5.0825,4.75,0.064843,0,0.18133,1.5157,30.773,30.803,2.3042e-07,1.7542e-05,4.1958e-07,1.0367,1,3e-06,0.0015,3e-06,5e-06
7495.8,1.728e-11,25.593,0.44749,0,0.21093,0.011799,0.032591,0.0075221,1608.8,0.11077,0,-4.3858e-13,7.3071e-13,0,4.5651,4.2664,0.058242,71.607,40.228,0.91357,5.0825,4.75,0.064843,0,0.18133,1.484,30.75,30.809,2.3042e-07,1.7176e-05,4.1957e-07,1.0366,1,6e-06,0.0015,6e-06,5e-06
7495.6,1.728e-11,23.719,0.44756,0,0.21093,0.011798,0.032593,0.0075231,1608.8,0.11078,0,-4.9748e-13,1.3491e-12,0,4.5651,4.2664,0.058242,71.605,40.228,0.91355,5.0825,4.75,0.064843,0,0.18133,1.4541,30.73,30.819,2.3042e-07,1.683e-05,4.1955e-07,1.0366,1,9e-06,0.0015,9e-06,5e-06
7495.4,1.728e-11,22.173,0.44767,0,0.21093,0.011796,0.032595,0.0075246,1608.8,0.1108,0,-5.5774e-13,2.2745e-12,0,4.5651,4.2664,0.058242,71.603,40.226,0.91352,5.0824,4.7499,0.064842,0,0.18133,1.426,30.713,30.832,2.3042e-07,1.6504e-05,4.1952e-07,1.0366,1,1.2e-05,0.0015,1.2e-05,5e-06
7495.1,1.728e-11,20.627,0.44778,0,0.21093,0.011795,0.032598,0.0075261,1608.7,0.11081,0,-6.1801e-13,3.1998e-12,0,4.565,4.2664,0.058241,71.601,40.225,0.91349,5.0824,4.7499,0.064842,0,0.18133,1.3978,30.696,30.845,2.3042e-07,1.6179e-05,4.1949e-07,1.0366,1,1.5e-05,0.0015,1.5e-05,5e-06
7494.8,1.728e-11,19.479,0.44796,0,0.21093,0.011792,0.032602,0.0075285,1608.7,0.11084,0,-5.8876e-13,4.7197e-12,0,4.565,4.2664,0.058241,71.597,40.223,0.91345,5.0824,4.7499,0.064842,0,0.18132,1.3715,30.679,30.857,2.3042e-07,1.5874e-05,4.1945e-07,1.0365,1,1.8e-05,0.0015,1.8e-05,5e-06
7494.4,1.728e-11,18.331,0.44814,0,0.21093,0.011789,0.032607,0.0075309,1608.6,0.11086,0,-5.5951e-13,6.2395e-12,0,4.565,4.2664,0.058241,71.593,40.221,0.9134,5.0824,4.7499,0.064842,0,0.18132,1.3452,30.662,30.87,2.3042e-07,1.5569e-05,4.1941e-07,1.0365,1,2.1e-05,0.0015,2.1e-05,5e-06
7493.9,1.728e-11,17.298,0.44835,0,0.21093,0.011786,0.032612,0.0075338,1608.5,0.11089,0,-5.0485e-13,8.0387e-12,0,4.565,4.2663,0.058241,71.589,40.219,0.91334,5.0823,4.7499,0.064841,0,0.18132,1.3192,30.644,30.882,2.3042e-07,1.5269e-05,4.1935e-07,1.0364,1,2.4e-05,0.0015,2.4e-05,5e-06
7493.4,1.728e-11,16.382,0.44859,0,0.21093,0.011782,0.032618,0.007537,1608.4,0.11093,0,-4.2478e-13,1.0117e-11,0,4.5649,4.2663,0.05824,71.584,40.216,0.91328,5.0823,4.7498,0.064841,0,0.18132,1.2937,30.625,30.893,2.3042e-07,1.4973e-05,4.1929e-07,1.0364,1,2.7e-05,0.0015,2.7e-05,5e-06
