"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7131.6,1.728e-11,30,0.61148,0.00019795,0.20228,0.0068668,0.040475,0.010957,1604.3,0.15971,0,-2.7478e-13,1.6996e-13,0,8.467,7.9131,0.10802,68.128,38.274,0.86918,3.124,2.9197,0.039857,0,0.2559,1.3718,38.194,38.194,1.4157e-07,1.5877e-05,5.7853e-07,1.0171,1,0,0.0015,0,5e-06
7131.6,1.728e-11,27.862,0.61151,0.00019793,0.20228,0.0068662,0.040476,0.010957,1604.3,0.15972,0,-3.8101e-13,6.2432e-13,0,8.467,7.913,0.10802,68.127,38.274,0.86918,3.124,2.9197,0.039857,0,0.2559,1.3447,38.173,38.203,1.4157e-07,1.5563e-05,5.7853e-07,1.0171,1,3e-06,0.0015,3e-06,5e-06
7131.5,1.728e-11,25.724,0.61154,0.00019791,0.20228,0.0068655,0.040477,0.010957,1604.3,0.15972,0,-4.8724e-13,1.0787e-12,0,8.4669,7.913,0.10802,68.127,38.273,0.86917,3.124,2.9197,0.039857,0,0.2559,1.3175,38.152,38.212,1.4157e-07,1.5249e-05,5.7852e-07,1.017,1,6e-06,0.0015,6e-06,5e-06
7131.4,1.728e-11,23.901,0.6116,0.00019788,0.20228,0.0068643,0.040478,0.010958,1604.3,0.15973,0,-6.3535e-13,1.9676e-12,0,8.4669,7.913,0.10802,68.125,38.273,0.86915,3.124,2.9196,0.039857,0,0.2559,1.292,38.136,38.225,1.4157e-07,1.4953e-05,5.785e-07,1.017,1,9e-06,0.0015,9e-06,5e-06
7131.2,1.728e-11,22.394,0.6117,0.00019782,0.20228,0.0068624,0.04048,0.010959,1604.2,0.15974,0,-8.2534e-13,3.291e-12,0,8.4669,7.913,0.10802,68.124,38.272,0.86913,3.124,2.9196,0.039856,0,0.2559,1.2679,38.123,38.242,1.4157e-07,1.4675e-05,5.7848e-07,1.017,1,1.2e-05,0.0015,1.2e-05,5e-06
7131,1.728e-11,20.887,0.61179,0.00019777,0.20228,0.0068605,0.040482,0.010961,1604.2,0.15976,0,-1.0153e-12,4.6144e-12,0,8.4668,7.9129,0.10802,68.122,38.271,0.86911,3.124,2.9196,0.039856,0,0.2559,1.2439,38.111,38.26,1.4157e-07,1.4397e-05,5.7846e-07,1.017,1,1.5e-05,0.0015,1.5e-05,5e-06
7130.7,1.728e-11,19.764,0.61194,0.00019768,0.20228,0.0068575,0.040486,0.010963,1604.1,0.15978,0,-1.1497e-12,6.7382e-12,0,8.4667,7.9128,0.10802,68.119,38.269,0.86907,3.124,2.9196,0.039856,0,0.2559,1.2215,38.098,38.276,1.4157e-07,1.4138e-05,5.7842e-07,1.0169,1,1.8e-05,0.0015,1.8e-05,5e-06
7130.4,1.728e-11,18.641,0.61209,0.00019759,0.20228,0.0068544,0.040489,0.010964,1604.1,0.1598,0,-1.284e-12,8.862e-12,0,8.4667,7.9128,0.10802,68.116,38.267,0.86903,3.1239,2.9196,0.039856,0,0.25589,1.1991,38.085,38.293,1.4157e-07,1.3878e-05,5.7838e-07,1.0169,1,2.1e-05,0.0015,2.1e-05,5e-06
7130,1.728e-11,17.63,0.61226,0.00019748,0.20228,0.0068508,0.040493,0.010967,1604,0.15983,0,-1.3848e-12,1.1348e-11,0,8.4666,7.9127,0.10802,68.112,38.265,0.86899,3.1239,2.9195,0.039855,0,0.25589,1.177,38.07,38.308,1.4156e-07,1.3623e-05,5.7834e-07,1.0169,1,2.4e-05,0.0015,2.4e-05,5e-06
7129.6,1.728e-11,16.729,0.61247,0.00019736,0.20228,0.0068467,0.040498,0.010969,1603.9,0.15986,0,-1.4521e-12,1.4195e-11,0,8.4665,7.9126,0.10802,68.108,38.263,0.86893,3.1239,2.9195,0.039855,0,0.25589,1.1553,38.054,38.322,1.4156e-07,1.3372e-05,5.7829e-07,1.0168,1,2.7e-05,0.0015,2.7e-05,5e-06
