"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7180,1.6e-10,80,0.036264,0.00080437,0.2476,0.020238,0.022984,0.0022354,1601.4,0.0045717,0,-4.6985e-13,8.649e-16,0,5.2082,4.8675,0.066447,68.59,38.534,0.87508,6.0092,5.6161,0.076667,0,0.20956,19.053,19.053,2.7245e-07,1.2663e-05,2.8255e-07,1.0182,1,0,0.0015,0,5e-06
7180,1.6e-10,74.274,0.036298,0.00080439,0.2476,0.020237,0.022985,0.0022358,1601.4,0.0045754,0,-6.1111e-13,3.4529e-15,0,5.2082,4.8675,0.066447,68.59,38.534,0.87508,6.0092,5.6161,0.076667,0,0.20956,19.023,19.053,2.7245e-07,1.2552e-05,2.8255e-07,1.0182,1,3e-06,0.0015,3e-06,5e-06
7180,1.6e-10,68.548,0.036331,0.0008044,0.2476,0.020237,0.022985,0.0022362,1601.4,0.0045792,0,-7.5236e-13,6.0409e-15,0,5.2082,4.8675,0.066447,68.59,38.534,0.87508,6.0092,5.6161,0.076667,0,0.20956,18.994,19.053,2.7245e-07,1.2442e-05,2.8255e-07,1.0182,1,6e-06,0.0015,6e-06,5e-06
7180,1.6e-10,63.666,0.036398,0.00080443,0.2476,0.020236,0.022987,0.0022371,1601.4,0.0045867,0,-9.4123e-13,1.1347e-14,0,5.2082,4.8675,0.066447,68.59,38.534,0.87508,6.0092,5.6161,0.076667,0,0.20956,18.964,19.053,2.7245e-07,1.2338e-05,2.8255e-07,1.0182,1,9e-06,0.0015,9e-06,5e-06
7179.9,1.6e-10,59.626,0.036498,0.00080447,0.2476,0.020234,0.022989,0.0022383,1601.4,0.0045979,0,-1.1777e-12,1.937e-14,0,5.2082,4.8675,0.066447,68.589,38.533,0.87507,6.0092,5.6161,0.076667,0,0.20956,18.934,19.053,2.7245e-07,1.2243e-05,2.8255e-07,1.0182,1,1.2e-05,0.0015,1.2e-05,5e-06
7179.9,1.6e-10,55.587,0.036597,0.00080451,0.2476,0.020232,0.022991,0.0022395,1601.4,0.0046091,0,-1.4142e-12,2.7394e-14,0,5.2082,4.8675,0.066447,68.589,38.533,0.87507,6.0092,5.6161,0.076666,0,0.20956,18.905,19.053,2.7245e-07,1.2148e-05,2.8254e-07,1.0182,1,1.5e-05,0.0015,1.5e-05,5e-06
7179.9,1.6e-10,52.573,0.036762,0.00080457,0.2476,0.020229,0.022995,0.0022415,1601.4,0.0046277,0,-1.5626e-12,4.0363e-14,0,5.2082,4.8675,0.066447,68.589,38.533,0.87507,6.0092,5.6161,0.076666,0,0.20956,18.875,19.053,2.7245e-07,1.2062e-05,2.8254e-07,1.0182,1,1.8e-05,0.0015,1.8e-05,5e-06
7179.8,1.6e-10,49.56,0.036927,0.00080464,0.24759,0.020226,0.022998,0.0022436,1601.4,0.0046463,0,-1.7111e-12,5.3333e-14,0,5.2082,4.8675,0.066447,68.589,38.533,0.87506,6.0092,5.6161,0.076666,0,0.20956,18.845,19.053,2.7245e-07,1.1976e-05,2.8253e-07,1.0182,1,2.1e-05,0.0015,2.1e-05,5e-06
7179.8,1.6e-10,46.846,0.037124,0.00080472,0.24759,0.020223,0.023002,0.002246,1601.4,0.0046685,0,-1.8222e-12,6.8731e-14,0,5.2082,4.8675,0.066447,68.588,38.533,0.87506,6.0092,5.6161,0.076666,0,0.20956,18.816,19.053,2.7245e-07,1.1891e-05,2.8253e-07,1.0182,1,2.4e-05,0.0015,2.4e-05,5e-06
7179.7,1.6e-10,44.433,0.037353,0.00080481,0.24759,0.020219,0.023007,0.0022488,1601.3,0.0046943,0,-1.8959e-12,8.6558e-14,0,5.2082,4.8675,0.066447,68.588,38.532,0.87505,6.0092,5.6161,0.076666,0,0.20956,18.786,19.053,2.7245e-07,1.1809e-05,2.8252e-07,1.0182,1,2.7e-05,0.0015,2.7e-05,5e-06
