"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7056.6,1.6e-10,80,0.89822,0.0096047,0.30217,0.00097555,0.0085399,0,1667.9,-1.3482,0,-5.6316e-13,2.83e-17,0,7.4486,6.9613,0.09503,67.412,37.872,0.86005,6.6565,6.2211,0.084925,0,0.27499,20.876,20.876,3.0182e-07,3.2057e-05,1.9817e-07,1.04,1,0,0.0015,0,5e-06
7056.6,1.6e-10,74.3,0.89822,0.0096048,0.30217,0.00097559,0.0085412,0,1667.9,-1.3482,0,-7.6765e-13,1.2569e-15,0,7.4486,6.9613,0.09503,67.412,37.872,0.86005,6.6565,6.2211,0.084925,0,0.27499,20.846,20.876,3.0182e-07,3.1778e-05,1.9817e-07,1.04,1,3e-06,0.0015,3e-06,5e-06
7056.6,1.6e-10,68.599,0.89822,0.0096048,0.30217,0.00097564,0.0085425,0,1667.9,-1.3481,0,-9.7214e-13,2.4854e-15,0,7.4486,6.9613,0.09503,67.411,37.872,0.86004,6.6565,6.2211,0.084925,0,0.27499,20.816,20.876,3.0182e-07,3.1498e-05,1.9817e-07,1.04,1,6e-06,0.0015,6e-06,5e-06
7056.6,1.6e-10,63.737,0.89822,0.0096049,0.30217,0.00097572,0.0085451,0,1667.9,-1.348,0,-1.2723e-12,5.1619e-15,0,7.4486,6.9613,0.09503,67.411,37.871,0.86004,6.6565,6.2211,0.084925,0,0.27499,20.787,20.876,3.0182e-07,3.1232e-05,1.9816e-07,1.04,1,9e-06,0.0015,9e-06,5e-06
7056.6,1.6e-10,59.713,0.89822,0.0096051,0.30216,0.00097584,0.0085489,0,1667.9,-1.3479,0,-1.6682e-12,9.2862e-15,0,7.4486,6.9613,0.09503,67.411,37.871,0.86004,6.6565,6.2211,0.084925,0,0.27499,20.757,20.876,3.0182e-07,3.0979e-05,1.9816e-07,1.04,1,1.2e-05,0.0015,1.2e-05,5e-06
7056.5,1.6e-10,55.689,0.89822,0.0096053,0.30216,0.00097596,0.0085527,0,1667.9,-1.3478,0,-2.0641e-12,1.3411e-14,0,7.4486,6.9613,0.09503,67.411,37.871,0.86003,6.6565,6.2211,0.084925,0,0.27499,20.727,20.876,3.0182e-07,3.0727e-05,1.9816e-07,1.04,1,1.5e-05,0.0015,1.5e-05,5e-06
7056.5,1.6e-10,52.685,0.89822,0.0096056,0.30216,0.00097616,0.008559,0,1667.9,-1.3476,0,-2.4392e-12,2.0792e-14,0,7.4486,6.9613,0.09503,67.41,37.871,0.86003,6.6565,6.2211,0.084925,0,0.27499,20.698,20.876,3.0181e-07,3.0486e-05,1.9816e-07,1.04,1,1.8e-05,0.0015,1.8e-05,5e-06
7056.4,1.6e-10,49.681,0.89822,0.0096058,0.30216,0.00097636,0.0085654,0,1667.9,-1.3473,0,-2.8142e-12,2.8174e-14,0,7.4486,6.9613,0.09503,67.41,37.871,0.86002,6.6565,6.2211,0.084925,0,0.27499,20.668,20.876,3.0181e-07,3.0245e-05,1.9815e-07,1.04,1,2.1e-05,0.0015,2.1e-05,5e-06
7056.4,1.6e-10,46.975,0.89821,0.0096062,0.30215,0.0009766,0.0085729,0,1667.9,-1.3471,0,-3.1831e-12,3.7289e-14,0,7.4486,6.9613,0.09503,67.409,37.87,0.86001,6.6565,6.221,0.084925,0,0.27498,20.639,20.876,3.0181e-07,3.0006e-05,1.9815e-07,1.04,1,2.4e-05,0.0015,2.4e-05,5e-06
7056.3,1.6e-10,44.567,0.89821,0.0096065,0.30215,0.00097687,0.0085816,0,1667.9,-1.3468,0,-3.5456e-12,4.8136e-14,0,7.4486,6.9613,0.09503,67.408,37.87,0.86,6.6565,6.221,0.084925,0,0.27498,20.609,20.876,3.0181e-07,2.9767e-05,1.9814e-07,1.04,1,2.7e-05,0.0015,2.7e-05,5e-06
