"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6861.5,1.6e-10,80,1.0118,0.014976,0.3657,0.0010196,0.015325,0.00024878,1707.6,-1.5231,0,2.4913e-16,-4.7353e-18,0,9.5552,8.9301,0.12191,65.548,36.825,0.83627,6.9707,6.5146,0.088933,0,0.33274,10.158,10.158,3.1606e-07,-8.7186e-07,1.4209e-07,1.0471,1,0,0.0015,0,5e-06
6861.5,1.6e-10,74.37,1.0118,0.014976,0.3657,0.0010197,0.015325,0.00024887,1707.6,-1.5231,0,-2.2905e-14,5.6086e-16,0,9.5552,8.9301,0.12191,65.548,36.825,0.83627,6.9707,6.5146,0.088933,0,0.33274,10.128,10.158,3.1606e-07,-8.7186e-07,1.4209e-07,1.0471,1,3e-06,0.0015,3e-06,5e-06
6861.5,1.6e-10,68.74,1.0118,0.014976,0.3657,0.0010197,0.015325,0.00024896,1707.6,-1.5231,0,-4.6059e-14,1.1265e-15,0,9.5552,8.9301,0.12191,65.548,36.825,0.83627,6.9707,6.5146,0.088933,0,0.33274,10.098,10.158,3.1606e-07,-8.7186e-07,1.4209e-07,1.0471,1,6e-06,0.0015,6e-06,5e-06
6861.5,1.6e-10,63.933,1.0118,0.014975,0.36569,0.0010197,0.015326,0.00024913,1707.6,-1.5231,0,-9.0929e-14,2.1991e-15,0,9.5552,8.9301,0.12191,65.547,36.824,0.83626,6.9707,6.5146,0.088933,0,0.33274,10.069,10.158,3.1606e-07,-8.7186e-07,1.4208e-07,1.0471,1,9e-06,0.0015,9e-06,5e-06
6861.5,1.6e-10,59.948,1.0118,0.014975,0.36569,0.0010197,0.015327,0.0002494,1707.6,-1.523,0,-1.5752e-13,3.7788e-15,0,9.5552,8.9301,0.12191,65.547,36.824,0.83626,6.9707,6.5146,0.088933,0,0.33274,10.039,10.158,3.1606e-07,-8.7185e-07,1.4208e-07,1.0471,1,1.2e-05,0.0015,1.2e-05,5e-06
6861.5,1.6e-10,55.964,1.0118,0.014975,0.36569,0.0010197,0.015328,0.00024967,1707.6,-1.5229,0,-2.241e-13,5.3585e-15,0,9.5552,8.9301,0.12191,65.547,36.824,0.83626,6.9707,6.5146,0.088933,0,0.33274,10.009,10.158,3.1606e-07,-8.7185e-07,1.4208e-07,1.0471,1,1.5e-05,0.0015,1.5e-05,5e-06
6861.4,1.6e-10,52.983,1.0118,0.014975,0.36569,0.0010198,0.01533,0.00025011,1707.6,-1.5228,0,-3.2706e-13,8.1114e-15,0,9.5552,8.9301,0.12191,65.547,36.824,0.83626,6.9707,6.5146,0.088933,0,0.33274,9.9795,10.158,3.1606e-07,-8.7185e-07,1.4207e-07,1.0471,1,1.8e-05,0.0015,1.8e-05,5e-06
6861.4,1.6e-10,50.001,1.0118,0.014975,0.36569,0.0010198,0.015332,0.00025055,1707.6,-1.5227,0,-4.3002e-13,1.0864e-14,0,9.5552,8.9301,0.12191,65.547,36.824,0.83625,6.9707,6.5146,0.088932,0,0.33274,9.9499,10.158,3.1606e-07,-8.7184e-07,1.4207e-07,1.0471,1,2.1e-05,0.0015,2.1e-05,5e-06
6861.4,1.6e-10,47.314,1.0118,0.014975,0.36568,0.0010199,0.015334,0.00025109,1707.6,-1.5226,0,-5.4624e-13,1.4136e-14,0,9.5552,8.9301,0.12191,65.546,36.824,0.83625,6.9707,6.5146,0.088932,0,0.33274,9.9202,10.158,3.1606e-07,-8.7183e-07,1.4206e-07,1.0471,1,2.4e-05,0.0015,2.4e-05,5e-06
6861.3,1.6e-10,44.921,1.0118,0.014975,0.36568,0.0010199,0.015336,0.00025171,1707.6,-1.5225,0,-6.7574e-13,1.7927e-14,0,9.5552,8.9301,0.12191,65.546,36.823,0.83624,6.9706,6.5146,0.088932,0,0.33274,9.8905,10.158,3.1606e-07,-8.7182e-07,1.4205e-07,1.0471,1,2.7e-05,0.0015,2.7e-05,5e-06
6861.3,1.6e-10,42.529,1.0118,0.014975,0.36567,0.00102,0.015338,0.00025233,1707.6,-1.5223,0,-8.0523e-13,2.1718e-14,0,9.5552,8.93,0.12191,65.545,36.823,0.83624,6.9706,6.5146,0.088932,0,0.33274,9.8608,10.158,3.1606e-07,-8.7182e-07,1.4205e-07,1.0471,1,3e-05,0.0015,3e-05,5e-06
6861.2,1.6e-10,40.53,1.0118,0.014975,0.36567,0.0010201,0.015342,0.00025314,1707.6,-1.5221,0,-9.5173e-13,2.6634e-14,0,9.5551,8.93,0.12191,65.545,36.823,0.83623,6.9706,6.5146,0.088932,0,0.33274,9.8312,10.158,3.1606e-07,-8.7181e-07,1.4204e-07,1.0471,1,3.3e-05,0.0015,3.3e-05,5e-06
6861.2,1.6e-10,38.531,1.0118,0.014975,0.36566,0.0010201,0.015345,0.00025394,1707.6,-1.522,0,-1.0982e-12,3.1549e-14,0,9.5551,8.93,0.12191,65.544,36.823,0.83622,6.9706,6.5146,0.088932,0,0.33274,9.8015,10.158,3.1606e-07,-8.718e-07,1.4203e-07,1.0471,1,3.6e-05,0.0015,3.6e-05,5e-06
