"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6985.8,1.6e-10,80,0.018826,0.00083966,0.27446,0.019034,0.026429,0.0034446,1629.6,0.0010261,0,-1.002e-13,7.3335e-16,0,6.6031,6.1711,0.084243,66.735,37.492,0.85142,6.6525,6.2173,0.084873,0,0.25336,19.765,19.765,3.0163e-07,9.2374e-06,1.9052e-07,1.0205,1,0,0.0015,0,5e-06
6985.8,1.6e-10,74.352,0.018853,0.0008397,0.27446,0.019033,0.026429,0.0034449,1629.6,0.0010277,0,-1.018e-13,1.2359e-15,0,6.6031,6.1711,0.084243,66.735,37.492,0.85142,6.6525,6.2173,0.084873,0,0.25336,19.735,19.765,3.0163e-07,9.16e-06,1.9052e-07,1.0205,1,3e-06,0.0015,3e-06,5e-06
6985.8,1.6e-10,68.704,0.018879,0.00083973,0.27446,0.019033,0.02643,0.0034452,1629.6,0.0010293,0,-1.0339e-13,1.7384e-15,0,6.6031,6.1711,0.084243,66.735,37.492,0.85141,6.6525,6.2173,0.084873,0,0.25336,19.706,19.765,3.0163e-07,9.0826e-06,1.9052e-07,1.0205,1,6e-06,0.0015,6e-06,5e-06
6985.8,1.6e-10,63.882,0.018932,0.00083981,0.27446,0.019032,0.026431,0.0034458,1629.6,0.0010326,0,-9.6296e-14,2.7301e-15,0,6.6031,6.1711,0.084243,66.735,37.492,0.85141,6.6525,6.2173,0.084873,0,0.25336,19.676,19.765,3.0163e-07,9.0149e-06,1.9052e-07,1.0205,1,9e-06,0.0015,9e-06,5e-06
6985.8,1.6e-10,59.886,0.019011,0.00083992,0.27446,0.01903,0.026433,0.0034467,1629.6,0.0010374,0,-8.0503e-14,4.211e-15,0,6.6031,6.1711,0.084243,66.735,37.491,0.85141,6.6525,6.2173,0.084873,0,0.25336,19.646,19.765,3.0163e-07,8.9568e-06,1.9052e-07,1.0205,1,1.2e-05,0.0015,1.2e-05,5e-06
6985.8,1.6e-10,55.89,0.019089,0.00084003,0.27445,0.019029,0.026434,0.0034476,1629.6,0.0010423,0,-6.471e-14,5.692e-15,0,6.6031,6.1711,0.084243,66.735,37.491,0.85141,6.6525,6.2173,0.084873,0,0.25336,19.617,19.765,3.0163e-07,8.8987e-06,1.9051e-07,1.0205,1,1.5e-05,0.0015,1.5e-05,5e-06
6985.7,1.6e-10,52.903,0.01922,0.00084022,0.27445,0.019027,0.026437,0.0034491,1629.6,0.0010503,0,-2.4007e-14,7.7599e-15,0,6.6031,6.1711,0.084243,66.734,37.491,0.85141,6.6525,6.2173,0.084873,0,0.25336,19.587,19.765,3.0163e-07,8.854e-06,1.9051e-07,1.0205,1,1.8e-05,0.0015,1.8e-05,5e-06
6985.7,1.6e-10,49.915,0.01935,0.0008404,0.27445,0.019024,0.026439,0.0034506,1629.6,0.0010584,0,1.6695e-14,9.8278e-15,0,6.6031,6.1711,0.084243,66.734,37.491,0.8514,6.6525,6.2173,0.084873,0,0.25336,19.557,19.765,3.0163e-07,8.8094e-06,1.9051e-07,1.0205,1,2.1e-05,0.0015,2.1e-05,5e-06
6985.7,1.6e-10,47.223,0.019506,0.00084063,0.27445,0.019022,0.026442,0.0034524,1629.6,0.0010681,0,6.0038e-14,1.2308e-14,0,6.6031,6.1711,0.084243,66.734,37.491,0.8514,6.6525,6.2173,0.084873,0,0.25336,19.527,19.765,3.0163e-07,8.7692e-06,1.905e-07,1.0205,1,2.4e-05,0.0015,2.4e-05,5e-06
6985.6,1.6e-10,44.826,0.019687,0.00084089,0.27444,0.019019,0.026446,0.0034545,1629.5,0.0010793,0,1.0602e-13,1.5201e-14,0,6.6031,6.1711,0.084243,66.733,37.491,0.85139,6.6525,6.2173,0.084873,0,0.25336,19.498,19.765,3.0163e-07,8.7336e-06,1.905e-07,1.0205,1,2.7e-05,0.0015,2.7e-05,5e-06
6985.6,1.6e-10,42.428,0.019868,0.00084115,0.27444,0.019016,0.02645,0.0034567,1629.5,0.0010906,0,1.5201e-13,1.8094e-14,0,6.6031,6.1711,0.084243,66.733,37.49,0.85139,6.6525,6.2172,0.084873,0,0.25336,19.468,19.765,3.0163e-07,8.698e-06,1.9049e-07,1.0205,1,3e-05,0.0015,3e-05,5e-06
6985.5,1.6e-10,40.427,0.020099,0.00084148,0.27443,0.019012,0.026454,0.0034593,1629.5,0.0011051,0,1.9336e-13,2.1883e-14,0,6.6031,6.1711,0.084243,66.732,37.49,0.85138,6.6525,6.2172,0.084873,0,0.25336,19.438,19.765,3.0163e-07,8.6682e-06,1.9049e-07,1.0205,1,3.3e-05,0.0015,3.3e-05,5e-06
6985.5,1.6e-10,38.426,0.020331,0.00084181,0.27443,0.019008,0.026459,0.003462,1629.5,0.0011195,0,2.3472e-13,2.5672e-14,0,6.6031,6.1711,0.084243,66.732,37.49,0.85138,6.6524,6.2172,0.084873,0,0.25336,19.408,19.765,3.0163e-07,8.6384e-06,1.9048e-07,1.0205,1,3.6e-05,0.0015,3.6e-05,5e-06
6985.4,1.6e-10,36.573,0.020587,0.00084218,0.27442,0.019003,0.026464,0.003465,1629.5,0.0011356,0,2.6995e-13,3.0097e-14,0,6.6031,6.1711,0.084243,66.731,37.49,0.85137,6.6524,6.2172,0.084873,0,0.25336,19.378,19.765,3.0163e-07,8.6104e-06,1.9048e-07,1.0205,1,3.9e-05,0.0015,3.9e-05,5e-06
6985.4,1.6e-10,34.87,0.020869,0.00084259,0.27442,0.018998,0.02647,0.0034683,1629.5,0.0011533,0,2.9907e-13,3.516e-14,0,6.6031,6.1711,0.084243,66.731,37.489,0.85136,6.6524,6.2172,0.084873,0,0.25336,19.349,19.765,3.0162e-07,8.584e-06,1.9047e-07,1.0205,1,4.2e-05,0.0015,4.2e-05,5e-06
6985.3,1.6e-10,33.166,0.02115,0.000843,0.27441,0.018993,0.026475,0.0034716,1629.5,0.001171,0,3.2818e-13,4.0222e-14,0,6.6031,6.1711,0.084243,66.73,37.489,0.85135,6.6524,6.2172,0.084872,0,0.25336,19.319,19.765,3.0162e-07,8.5577e-06,1.9046e-07,1.0205,1,4.5e-05,0.0015,4.5e-05,5e-06
6985.2,1.6e-10,31.699,0.021481,0.00084348,0.2744,0.018988,0.026482,0.0034754,1629.5,0.0011919,0,3.4079e-13,4.6601e-14,0,6.603,6.1711,0.084242,66.73,37.489,0.85134,6.6524,6.2172,0.084872,0,0.25336,19.289,19.765,3.0162e-07,8.5328e-06,1.9045e-07,1.0205,1,4.8e-05,0.0015,4.8e-05,5e-06
6985.2,1.6e-10,30.232,0.021812,0.00084396,0.2744,0.018982,0.026489,0.0034793,1629.5,0.0012128,0,3.5341e-13,5.298e-14,0,6.603,6.1711,0.084242,66.729,37.488,0.85134,6.6524,6.2172,0.084872,0,0.25336,19.259,19.764,3.0162e-07,8.5079e-06,1.9044e-07,1.0204,1,5.1e-05,0.0015,5.1e-05,5e-06
