"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7319.1,1.6e-10,80,0.1075,0.00047947,0.22237,0.020539,0.019837,0.0014688,1575,0.025029,0,-4.1846e-13,3.1697e-15,0,4.7492,4.4385,0.060591,69.919,39.28,0.89203,4.8051,4.4907,0.061304,0,0.18249,17.469,17.469,2.1784e-07,1.6103e-05,4.263e-07,1.0139,1,0,0.0015,0,5e-06
7319.1,1.6e-10,74.22,0.10754,0.00047946,0.22237,0.020539,0.019838,0.0014693,1575,0.025035,0,-4.0433e-13,1.6556e-14,0,4.7492,4.4385,0.060591,69.918,39.28,0.89203,4.8051,4.4907,0.061304,0,0.18249,17.439,17.469,2.1784e-07,1.5957e-05,4.263e-07,1.0139,1,3e-06,0.0015,3e-06,5e-06
7319,1.6e-10,68.44,0.10758,0.00047945,0.22237,0.020538,0.019839,0.0014699,1575,0.025041,0,-3.902e-13,2.9942e-14,0,4.7492,4.4385,0.060591,69.918,39.28,0.89203,4.8051,4.4907,0.061304,0,0.18249,17.41,17.469,2.1784e-07,1.5812e-05,4.263e-07,1.0139,1,6e-06,0.0015,6e-06,5e-06
7319,1.6e-10,63.515,0.10766,0.00047944,0.22237,0.020536,0.019841,0.0014709,1575,0.025054,0,-2.9668e-13,5.5993e-14,0,4.7492,4.4385,0.060591,69.918,39.28,0.89203,4.8051,4.4907,0.061304,0,0.18249,17.381,17.47,2.1784e-07,1.5673e-05,4.263e-07,1.0139,1,9e-06,0.0015,9e-06,5e-06
7319,1.6e-10,59.446,0.10778,0.00047942,0.22237,0.020534,0.019843,0.0014724,1575,0.025072,0,-1.2377e-13,9.4709e-14,0,4.7492,4.4385,0.060591,69.918,39.28,0.89202,4.8051,4.4907,0.061304,0,0.18249,17.351,17.47,2.1784e-07,1.5541e-05,4.2629e-07,1.0139,1,1.2e-05,0.0015,1.2e-05,5e-06
7319,1.6e-10,55.377,0.1079,0.0004794,0.22237,0.020532,0.019846,0.001474,1575,0.02509,0,4.9141e-14,1.3343e-13,0,4.7492,4.4385,0.060591,69.918,39.28,0.89202,4.8051,4.4907,0.061304,0,0.18249,17.322,17.471,2.1784e-07,1.5408e-05,4.2629e-07,1.0139,1,1.5e-05,0.0015,1.5e-05,5e-06
7318.9,1.6e-10,52.345,0.1081,0.00047937,0.22237,0.020528,0.01985,0.0014765,1575,0.02512,0,4.6482e-13,1.9451e-13,0,4.7492,4.4385,0.060591,69.917,39.279,0.89201,4.8051,4.4907,0.061304,0,0.18249,17.293,17.471,2.1784e-07,1.528e-05,4.2628e-07,1.0139,1,1.8e-05,0.0015,1.8e-05,5e-06
7318.9,1.6e-10,49.314,0.1083,0.00047934,0.22237,0.020525,0.019855,0.0014791,1575,0.025151,0,8.805e-13,2.5559e-13,0,4.7492,4.4385,0.060591,69.917,39.279,0.89201,4.8051,4.4907,0.061304,0,0.18249,17.264,17.472,2.1784e-07,1.5151e-05,4.2628e-07,1.0139,1,2.1e-05,0.0015,2.1e-05,5e-06
7318.8,1.6e-10,46.586,0.10854,0.0004793,0.22236,0.020521,0.01986,0.0014821,1575,0.025187,0,1.3717e-12,3.2601e-13,0,4.7492,4.4385,0.060591,69.916,39.279,0.892,4.8051,4.4907,0.061304,0,0.18249,17.235,17.472,2.1784e-07,1.5023e-05,4.2627e-07,1.0139,1,2.4e-05,0.0015,2.4e-05,5e-06
7318.7,1.6e-10,44.161,0.10881,0.00047926,0.22236,0.020516,0.019866,0.0014857,1574.9,0.025229,0,1.9385e-12,4.0576e-13,0,4.7492,4.4385,0.060591,69.916,39.278,0.89199,4.805,4.4907,0.061303,0,0.18248,17.205,17.473,2.1784e-07,1.4894e-05,4.2626e-07,1.0139,1,2.7e-05,0.0015,2.7e-05,5e-06
7318.7,1.6e-10,41.736,0.10909,0.00047922,0.22236,0.020511,0.019872,0.0014892,1574.9,0.025271,0,2.5053e-12,4.8552e-13,0,4.7492,4.4385,0.06059,69.915,39.278,0.89198,4.805,4.4907,0.061303,0,0.18248,17.176,17.473,2.1784e-07,1.4765e-05,4.2626e-07,1.0139,1,3e-05,0.0015,3e-05,5e-06
7318.6,1.6e-10,39.719,0.10943,0.00047916,0.22235,0.020504,0.01988,0.0014937,1574.9,0.025324,0,3.1409e-12,5.798e-13,0,4.7491,4.4385,0.06059,69.914,39.278,0.89197,4.805,4.4907,0.061303,0,0.18248,17.147,17.474,2.1784e-07,1.4633e-05,4.2625e-07,1.0139,1,3.3e-05,0.0015,3.3e-05,5e-06
7318.5,1.6e-10,37.701,0.10978,0.0004791,0.22235,0.020498,0.019888,0.0014982,1574.9,0.025378,0,3.7764e-12,6.7407e-13,0,4.7491,4.4384,0.06059,69.913,39.277,0.89196,4.805,4.4907,0.061303,0,0.18248,17.118,17.474,2.1784e-07,1.4501e-05,4.2624e-07,1.0139,1,3.6e-05,0.0015,3.6e-05,5e-06
7318.4,1.6e-10,35.836,0.11017,0.00047904,0.22235,0.020491,0.019897,0.0015032,1574.9,0.025437,0,4.4152e-12,7.7418e-13,0,4.7491,4.4384,0.06059,69.912,39.277,0.89195,4.805,4.4906,0.061303,0,0.18248,17.089,17.475,2.1784e-07,1.4367e-05,4.2623e-07,1.0138,1,3.9e-05,0.0015,3.9e-05,5e-06
7318.3,1.6e-10,34.123,0.11059,0.00047897,0.22234,0.020483,0.019906,0.0015087,1574.9,0.025501,0,5.0573e-12,8.8013e-13,0,4.7491,4.4384,0.06059,69.911,39.276,0.89194,4.805,4.4906,0.061302,0,0.18248,17.059,17.475,2.1784e-07,1.423e-05,4.2621e-07,1.0138,1,4.2e-05,0.0015,4.2e-05,5e-06
7318.2,1.6e-10,32.411,0.11101,0.0004789,0.22234,0.020475,0.019915,0.0015141,1574.8,0.025566,0,5.6993e-12,9.8608e-13,0,4.7491,4.4384,0.060589,69.91,39.276,0.89193,4.8049,4.4906,0.061302,0,0.18248,17.03,17.476,2.1784e-07,1.4094e-05,4.262e-07,1.0138,1,4.5e-05,0.0015,4.5e-05,5e-06
7318.1,1.6e-10,30.941,0.11151,0.00047882,0.22233,0.020467,0.019926,0.0015205,1574.8,0.025642,0,6.3083e-12,1.1016e-12,0,4.7491,4.4384,0.060589,69.909,39.275,0.89191,4.8049,4.4906,0.061302,0,0.18248,17.001,17.476,2.1784e-07,1.3952e-05,4.2619e-07,1.0138,1,4.8e-05,0.0015,4.8e-05,5e-06
7318,1.6e-10,29.471,0.112,0.00047874,0.22233,0.020458,0.019937,0.0015269,1574.8,0.025718,0,6.9173e-12,1.2171e-12,0,4.749,4.4384,0.060589,69.908,39.274,0.8919,4.8049,4.4906,0.061302,0,0.18248,16.971,17.477,2.1784e-07,1.3811e-05,4.2618e-07,1.0138,1,5.1e-05,0.0015,5.1e-05,5e-06
7317.8,1.6e-10,28.1,0.11253,0.00047865,0.22232,0.020448,0.019949,0.0015337,1574.8,0.025799,0,7.4996e-12,1.3366e-12,0,4.749,4.4383,0.060589,69.907,39.274,0.89188,4.8049,4.4905,0.061301,0,0.18248,16.942,17.477,2.1783e-07,1.3666e-05,4.2616e-07,1.0138,1,5.4e-05,0.0015,5.4e-05,5e-06
7317.7,1.6e-10,26.828,0.11309,0.00047855,0.22232,0.020438,0.019962,0.001541,1574.8,0.025886,0,8.0554e-12,1.4602e-12,0,4.749,4.4383,0.060588,69.906,39.273,0.89187,4.8049,4.4905,0.061301,0,0.18248,16.913,17.477,2.1783e-07,1.352e-05,4.2615e-07,1.0138,1,5.7e-05,0.0015,5.7e-05,5e-06
7317.6,1.6e-10,25.555,0.11366,0.00047846,0.22231,0.020428,0.019974,0.0015482,1574.7,0.025972,0,8.6111e-12,1.5837e-12,0,4.749,4.4383,0.060588,69.904,39.272,0.89185,4.8048,4.4905,0.061301,0,0.18248,16.883,17.478,2.1783e-07,1.3373e-05,4.2613e-07,1.0137,1,6e-05,0.0015,6e-05,5e-06
7317.4,1.6e-10,24.446,0.11429,0.00047835,0.2223,0.020416,0.019988,0.0015564,1574.7,0.02607,0,9.1072e-12,1.7143e-12,0,4.7489,4.4383,0.060588,69.903,39.271,0.89183,4.8048,4.4905,0.0613,0,0.18248,16.854,17.478,2.1783e-07,1.3221e-05,4.2611e-07,1.0137,1,6.3e-05,0.0015,6.3e-05,5e-06
7317.3,1.6e-10,23.337,0.11492,0.00047824,0.2223,0.020405,0.020003,0.0015646,1574.7,0.026167,0,9.6032e-12,1.8448e-12,0,4.7489,4.4382,0.060587,69.901,39.27,0.89181,4.8048,4.4905,0.0613,0,0.18247,16.825,17.479,2.1783e-07,1.3069e-05,4.261e-07,1.0137,1,6.6e-05,0.0015,6.6e-05,5e-06
7317.1,1.6e-10,22.297,0.11559,0.00047813,0.22229,0.020393,0.020017,0.0015731,1574.6,0.026269,0,1.007e-11,1.9785e-12,0,4.7489,4.4382,0.060587,69.9,39.27,0.89179,4.8048,4.4904,0.0613,0,0.18247,16.795,17.479,2.1783e-07,1.2914e-05,4.2608e-07,1.0137,1,6.9e-05,0.0015,6.9e-05,5e-06
7316.9,1.6e-10,21.325,0.11628,0.00047801,0.22228,0.02038,0.020033,0.0015821,1574.6,0.026377,0,1.0509e-11,2.1153e-12,0,4.7489,4.4382,0.060587,69.898,39.269,0.89177,4.8047,4.4904,0.061299,0,0.18247,16.766,17.479,2.1783e-07,1.2756e-05,4.2606e-07,1.0137,1,7.2e-05,0.0015,7.2e-05,5e-06
7316.8,1.6e-10,20.353,0.11698,0.00047789,0.22228,0.020367,0.020049,0.0015912,1574.6,0.026484,0,1.0947e-11,2.2521e-12,0,4.7488,4.4382,0.060586,69.897,39.268,0.89175,4.8047,4.4904,0.061299,0,0.18247,16.736,17.48,2.1783e-07,1.2599e-05,4.2604e-07,1.0136,1,7.5e-05,0.0015,7.5e-05,5e-06
7316.6,1.6e-10,19.498,0.11774,0.00047776,0.22227,0.020354,0.020066,0.001601,1574.5,0.026602,0,1.1334e-11,2.3947e-12,0,4.7488,4.4381,0.060586,69.895,39.267,0.89173,4.8047,4.4903,0.061298,0,0.18247,16.707,17.48,2.1782e-07,1.2437e-05,4.2602e-07,1.0136,1,7.8e-05,0.0015,7.8e-05,5e-06
7316.4,1.6e-10,18.642,0.11851,0.00047762,0.22226,0.02034,0.020083,0.0016108,1574.5,0.02672,0,1.1722e-11,2.5373e-12,0,4.7488,4.4381,0.060585,69.893,39.266,0.89171,4.8046,4.4903,0.061298,0,0.18247,16.678,17.48,2.1782e-07,1.2274e-05,4.26e-07,1.0136,1,8.1e-05,0.0015,8.1e-05,5e-06
7316.2,1.6e-10,17.837,0.1193,0.00047748,0.22225,0.020325,0.0201,0.0016211,1574.5,0.026842,0,1.2087e-11,2.6826e-12,0,4.7487,4.4381,0.060585,69.891,39.265,0.89168,4.8046,4.4903,0.061298,0,0.18247,16.648,17.48,2.1782e-07,1.2109e-05,4.2598e-07,1.0136,1,8.4e-05,0.0015,8.4e-05,5e-06
7316,1.6e-10,17.081,0.12012,0.00047733,0.22224,0.020311,0.020119,0.0016317,1574.4,0.02697,0,1.2431e-11,2.8306e-12,0,4.7487,4.438,0.060584,69.889,39.264,0.89166,4.8046,4.4902,0.061297,0,0.18247,16.619,17.481,2.1782e-07,1.1942e-05,4.2596e-07,1.0135,1,8.7e-05,0.0015,8.7e-05,5e-06
7315.8,1.6e-10,16.326,0.12095,0.00047719,0.22223,0.020296,0.020137,0.0016424,1574.4,0.027097,0,1.2775e-11,2.9787e-12,0,4.7487,4.438,0.060584,69.887,39.263,0.89163,4.8045,4.4902,0.061297,0,0.18246,16.589,17.481,2.1782e-07,1.1775e-05,4.2593e-07,1.0135,1,9e-05,0.0015,9e-05,5e-06
7315.6,1.6e-10,15.656,0.12183,0.00047703,0.22222,0.02028,0.020157,0.0016538,1574.4,0.027234,0,1.3083e-11,3.132e-12,0,4.7486,4.438,0.060583,69.885,39.261,0.89161,4.8045,4.4902,0.061296,0,0.18246,16.56,17.481,2.1781e-07,1.1603e-05,4.2591e-07,1.0135,1,9.3e-05,0.0015,9.3e-05,5e-06
7315.4,1.6e-10,14.987,0.12272,0.00047687,0.22221,0.020264,0.020177,0.0016652,1574.3,0.027371,0,1.3391e-11,3.2853e-12,0,4.7486,4.4379,0.060583,69.883,39.26,0.89158,4.8044,4.4901,0.061296,0,0.18246,16.53,17.482,2.1781e-07,1.1431e-05,4.2589e-07,1.0135,1,9.6e-05,0.0015,9.6e-05,5e-06
7315.1,1.6e-10,14.355,0.12363,0.0004767,0.2222,0.020247,0.020197,0.001677,1574.3,0.027512,0,1.3685e-11,3.4411e-12,0,4.7485,4.4379,0.060582,69.881,39.259,0.89155,4.8044,4.4901,0.061295,0,0.18246,16.501,17.482,2.1781e-07,1.1258e-05,4.2586e-07,1.0134,1,9.9e-05,0.0015,9.9e-05,5e-06
