"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7072.1,1.6e-10,80,0.8156,0.0067309,0.28399,0.0017426,0.0070387,0,1656.3,-1.2099,0,-2.6363e-13,9.245e-16,0,6.9815,6.5248,0.089071,67.559,37.955,0.86193,6.6541,6.2188,0.084894,0,0.26304,21.202,21.202,3.0171e-07,3.0652e-05,2.0052e-07,1.0359,1,0,0.0015,0,5e-06
7072.1,1.6e-10,74.302,0.8156,0.006731,0.28399,0.0017427,0.0070399,0,1656.3,-1.2099,0,-3.8983e-13,3.449e-15,0,6.9815,6.5248,0.089071,67.559,37.955,0.86193,6.6541,6.2188,0.084894,0,0.26304,21.172,21.202,3.0171e-07,3.0385e-05,2.0052e-07,1.0359,1,3e-06,0.0015,3e-06,5e-06
7072.1,1.6e-10,68.604,0.8156,0.0067311,0.28399,0.0017428,0.0070411,0,1656.3,-1.2098,0,-5.1604e-13,5.9735e-15,0,6.9815,6.5248,0.089071,67.559,37.954,0.86193,6.6541,6.2188,0.084894,0,0.26304,21.143,21.202,3.0171e-07,3.0119e-05,2.0052e-07,1.0359,1,6e-06,0.0015,6e-06,5e-06
7072,1.6e-10,63.743,0.8156,0.0067313,0.28399,0.0017429,0.0070435,0,1656.3,-1.2098,0,-7.0177e-13,1.1051e-14,0,6.9815,6.5248,0.089071,67.559,37.954,0.86192,6.6541,6.2188,0.084894,0,0.26304,21.113,21.202,3.0171e-07,2.9866e-05,2.0052e-07,1.0359,1,9e-06,0.0015,9e-06,5e-06
7072,1.6e-10,59.719,0.81559,0.0067316,0.28399,0.0017431,0.0070471,0,1656.3,-1.2096,0,-9.4703e-13,1.868e-14,0,6.9815,6.5248,0.089071,67.559,37.954,0.86192,6.6541,6.2188,0.084894,0,0.26304,21.083,21.202,3.0171e-07,2.9628e-05,2.0052e-07,1.0359,1,1.2e-05,0.0015,1.2e-05,5e-06
7072,1.6e-10,55.695,0.81559,0.0067319,0.28399,0.0017433,0.0070506,0,1656.3,-1.2095,0,-1.1923e-12,2.631e-14,0,6.9815,6.5248,0.089071,67.558,37.954,0.86192,6.6541,6.2188,0.084894,0,0.26304,21.054,21.202,3.0171e-07,2.939e-05,2.0051e-07,1.0359,1,1.5e-05,0.0015,1.5e-05,5e-06
7071.9,1.6e-10,52.691,0.81559,0.0067323,0.28398,0.0017436,0.0070565,0,1656.3,-1.2093,0,-1.4113e-12,3.8598e-14,0,6.9815,6.5248,0.089071,67.558,37.954,0.86191,6.6541,6.2188,0.084894,0,0.26304,21.024,21.203,3.0171e-07,2.9165e-05,2.0051e-07,1.0359,1,1.8e-05,0.0015,1.8e-05,5e-06
7071.9,1.6e-10,49.686,0.81559,0.0067328,0.28398,0.0017439,0.0070624,0,1656.3,-1.2091,0,-1.6303e-12,5.0885e-14,0,6.9815,6.5248,0.089071,67.557,37.954,0.8619,6.6541,6.2188,0.084894,0,0.26304,20.995,21.203,3.0171e-07,2.894e-05,2.0051e-07,1.0359,1,2.1e-05,0.0015,2.1e-05,5e-06
7071.8,1.6e-10,46.98,0.81559,0.0067334,0.28398,0.0017443,0.0070694,0,1656.3,-1.2089,0,-1.8326e-12,6.528e-14,0,6.9815,6.5248,0.089071,67.557,37.953,0.8619,6.6541,6.2188,0.084893,0,0.26304,20.965,21.203,3.0171e-07,2.8716e-05,2.005e-07,1.0359,1,2.4e-05,0.0015,2.4e-05,5e-06
7071.8,1.6e-10,44.573,0.81558,0.006734,0.28397,0.0017448,0.0070776,0,1656.2,-1.2086,0,-2.0183e-12,8.1782e-14,0,6.9815,6.5247,0.089071,67.556,37.953,0.86189,6.6541,6.2187,0.084893,0,0.26303,20.936,21.203,3.0171e-07,2.8495e-05,2.005e-07,1.0359,1,2.7e-05,0.0015,2.7e-05,5e-06
7071.7,1.6e-10,42.165,0.81558,0.0067347,0.28397,0.0017452,0.0070857,0,1656.2,-1.2083,0,-2.2041e-12,9.8284e-14,0,6.9815,6.5247,0.089071,67.555,37.952,0.86188,6.654,6.2187,0.084893,0,0.26303,20.906,21.203,3.0171e-07,2.8274e-05,2.0049e-07,1.0358,1,3e-05,0.0015,3e-05,5e-06
7071.6,1.6e-10,40.157,0.81558,0.0067355,0.28396,0.0017458,0.007096,0,1656.2,-1.208,0,-2.3657e-12,1.183e-13,0,6.9815,6.5247,0.08907,67.555,37.952,0.86187,6.654,6.2187,0.084893,0,0.26303,20.877,21.204,3.0171e-07,2.805e-05,2.0048e-07,1.0358,1,3.3e-05,0.0015,3.3e-05,5e-06
7071.5,1.6e-10,38.15,0.81557,0.0067363,0.28396,0.0017464,0.0071064,0,1656.2,-1.2076,0,-2.5272e-12,1.3832e-13,0,6.9815,6.5247,0.08907,67.554,37.952,0.86186,6.654,6.2187,0.084893,0,0.26303,20.847,21.204,3.0171e-07,2.7827e-05,2.0048e-07,1.0358,1,3.6e-05,0.0015,3.6e-05,5e-06
7071.4,1.6e-10,36.292,0.81557,0.0067372,0.28395,0.001747,0.0071178,0,1656.2,-1.2072,0,-2.6815e-12,1.5994e-13,0,6.9814,6.5247,0.08907,67.553,37.951,0.86185,6.654,6.2187,0.084893,0,0.26303,20.818,21.204,3.0171e-07,2.7602e-05,2.0047e-07,1.0358,1,3.9e-05,0.0015,3.9e-05,5e-06
7071.3,1.6e-10,34.585,0.81556,0.0067382,0.28395,0.0017477,0.0071302,0,1656.2,-1.2068,0,-2.8284e-12,1.8317e-13,0,6.9814,6.5247,0.08907,67.552,37.951,0.86184,6.654,6.2187,0.084893,0,0.26303,20.788,21.204,3.0171e-07,2.7374e-05,2.0046e-07,1.0358,1,4.2e-05,0.0015,4.2e-05,5e-06
7071.2,1.6e-10,32.878,0.81556,0.0067392,0.28394,0.0017483,0.0071427,0,1656.2,-1.2063,0,-2.9753e-12,2.0639e-13,0,6.9814,6.5247,0.08907,67.551,37.95,0.86182,6.654,6.2187,0.084892,0,0.26303,20.758,21.204,3.0171e-07,2.7147e-05,2.0045e-07,1.0358,1,4.5e-05,0.0015,4.5e-05,5e-06
7071.1,1.6e-10,31.41,0.81555,0.0067404,0.28394,0.0017491,0.0071573,0,1656.1,-1.2058,0,-3.1143e-12,2.3235e-13,0,6.9814,6.5247,0.08907,67.55,37.949,0.86181,6.654,6.2187,0.084892,0,0.26303,20.729,21.205,3.0171e-07,2.6914e-05,2.0044e-07,1.0358,1,4.8e-05,0.0015,4.8e-05,5e-06
7071,1.6e-10,29.942,0.81555,0.0067415,0.28393,0.0017499,0.0071718,0,1656.1,-1.2053,0,-3.2534e-12,2.5832e-13,0,6.9814,6.5246,0.089069,67.549,37.949,0.86179,6.654,6.2186,0.084892,0,0.26303,20.699,21.205,3.0171e-07,2.6681e-05,2.0043e-07,1.0358,1,5.1e-05,0.0015,5.1e-05,5e-06
7070.8,1.6e-10,28.571,0.81554,0.0067427,0.28392,0.0017508,0.0071874,0,1656.1,-1.2048,0,-3.3913e-12,2.8558e-13,0,6.9814,6.5246,0.089069,67.547,37.948,0.86178,6.6539,6.2186,0.084892,0,0.26303,20.67,21.205,3.017e-07,2.6445e-05,2.0042e-07,1.0357,1,5.4e-05,0.0015,5.4e-05,5e-06
7070.7,1.6e-10,27.298,0.81553,0.006744,0.28391,0.0017517,0.007204,0,1656.1,-1.2042,0,-3.5279e-12,3.1416e-13,0,6.9813,6.5246,0.089069,67.546,37.947,0.86176,6.6539,6.2186,0.084892,0,0.26303,20.64,21.205,3.017e-07,2.6206e-05,2.0041e-07,1.0357,1,5.7e-05,0.0015,5.7e-05,5e-06
7070.6,1.6e-10,26.024,0.81553,0.0067453,0.2839,0.0017526,0.0072206,0,1656,-1.2037,0,-3.6645e-12,3.4273e-13,0,6.9813,6.5246,0.089069,67.545,37.946,0.86174,6.6539,6.2186,0.084891,0,0.26303,20.611,21.205,3.017e-07,2.5967e-05,2.004e-07,1.0357,1,6e-05,0.0015,6e-05,5e-06
7070.4,1.6e-10,24.912,0.81552,0.0067468,0.2839,0.0017536,0.0072391,0,1656,-1.203,0,-3.8014e-12,3.7361e-13,0,6.9813,6.5246,0.089068,67.543,37.946,0.86173,6.6539,6.2186,0.084891,0,0.26303,20.581,21.205,3.017e-07,2.572e-05,2.0039e-07,1.0357,1,6.3e-05,0.0015,6.3e-05,5e-06
7070.3,1.6e-10,23.8,0.81551,0.0067482,0.28389,0.0017546,0.0072577,0,1656,-1.2024,0,-3.9383e-12,4.0448e-13,0,6.9813,6.5246,0.089068,67.542,37.945,0.86171,6.6539,6.2186,0.084891,0,0.26303,20.551,21.205,3.017e-07,2.5474e-05,2.0037e-07,1.0357,1,6.6e-05,0.0015,6.6e-05,5e-06
7070.1,1.6e-10,22.756,0.81551,0.0067497,0.28388,0.0017557,0.0072772,0,1655.9,-1.2017,0,-4.0762e-12,4.365e-13,0,6.9813,6.5245,0.089068,67.54,37.944,0.86169,6.6538,6.2185,0.084891,0,0.26303,20.522,21.205,3.017e-07,2.5224e-05,2.0036e-07,1.0356,1,6.9e-05,0.0015,6.9e-05,5e-06
7069.9,1.6e-10,21.78,0.8155,0.0067513,0.28387,0.0017568,0.0072977,0,1655.9,-1.201,0,-4.215e-12,4.6965e-13,0,6.9812,6.5245,0.089068,67.539,37.943,0.86167,6.6538,6.2185,0.08489,0,0.26303,20.492,21.205,3.017e-07,2.497e-05,2.0035e-07,1.0356,1,7.2e-05,0.0015,7.2e-05,5e-06
7069.8,1.6e-10,20.804,0.81549,0.0067529,0.28386,0.0017579,0.0073182,0,1655.9,-1.2003,0,-4.3538e-12,5.028e-13,0,6.9812,6.5245,0.089067,67.537,37.942,0.86165,6.6538,6.2185,0.08489,0,0.26302,20.462,21.206,3.017e-07,2.4717e-05,2.0033e-07,1.0356,1,7.5e-05,0.0015,7.5e-05,5e-06
7069.6,1.6e-10,19.944,0.81548,0.0067546,0.28385,0.0017591,0.0073405,0,1655.8,-1.1995,0,-4.4945e-12,5.38e-13,0,6.9812,6.5245,0.089067,67.535,37.941,0.86162,6.6538,6.2185,0.08489,0,0.26302,20.433,21.206,3.017e-07,2.4455e-05,2.0032e-07,1.0356,1,7.8e-05,0.0015,7.8e-05,5e-06
