"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7150.1,1.6e-10,80,0.27671,0,0.20428,0.017887,0.020361,0.0026335,1575,0.081857,0,5.3721e-12,4.8933e-14,0,8.0058,7.4821,0.10214,68.304,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.562,19.562,1.1413e-07,1.9115e-05,6.44e-07,1.0057,1,0,0.0015,0,5e-06
7150.1,1.6e-10,74.306,0.27675,0,0.20428,0.017886,0.020362,0.002634,1575,0.081864,0,7.5236e-12,1.4465e-13,0,8.0058,7.4821,0.10214,68.304,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.533,19.563,1.1413e-07,1.8945e-05,6.44e-07,1.0057,1,3e-06,0.0015,3e-06,5e-06
7150,1.6e-10,68.613,0.27679,0,0.20428,0.017886,0.020363,0.0026346,1575,0.081872,0,9.675e-12,2.4037e-13,0,8.0058,7.4821,0.10214,68.304,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.505,19.565,1.1413e-07,1.8776e-05,6.44e-07,1.0057,1,6e-06,0.0015,6e-06,5e-06
7150,1.6e-10,63.754,0.27688,0,0.20428,0.017885,0.020365,0.0026358,1575,0.081886,0,1.287e-11,4.1432e-13,0,8.0058,7.4821,0.10214,68.304,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.477,19.566,1.1413e-07,1.8613e-05,6.4399e-07,1.0057,1,9e-06,0.0015,9e-06,5e-06
7150,1.6e-10,59.729,0.27701,0,0.20428,0.017883,0.020368,0.0026375,1575,0.081908,0,1.7108e-11,6.6648e-13,0,8.0058,7.4821,0.10214,68.304,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.45,19.569,1.1413e-07,1.8456e-05,6.4399e-07,1.0057,1,1.2e-05,0.0015,1.2e-05,5e-06
7150,1.6e-10,55.704,0.27713,0,0.20428,0.017881,0.020371,0.0026392,1575,0.08193,0,2.1346e-11,9.1864e-13,0,8.0058,7.4821,0.10214,68.303,38.373,0.87143,2.5187,2.354,0.032134,0,0.23641,19.422,19.571,1.1413e-07,1.8299e-05,6.4399e-07,1.0057,1,1.5e-05,0.0015,1.5e-05,5e-06
7150,1.6e-10,52.7,0.27734,0,0.20428,0.017878,0.020376,0.002642,1575,0.081967,0,2.5374e-11,1.2826e-12,0,8.0058,7.4821,0.10214,68.303,38.373,0.87142,2.5187,2.354,0.032134,0,0.23641,19.393,19.572,1.1413e-07,1.8146e-05,6.4399e-07,1.0057,1,1.8e-05,0.0015,1.8e-05,5e-06
7149.9,1.6e-10,49.696,0.27755,0,0.20428,0.017875,0.020381,0.0026449,1575,0.082003,0,2.9401e-11,1.6465e-12,0,8.0058,7.482,0.10214,68.303,38.372,0.87142,2.5187,2.354,0.032134,0,0.23641,19.365,19.573,1.1412e-07,1.7993e-05,6.4398e-07,1.0057,1,2.1e-05,0.0015,2.1e-05,5e-06
7149.9,1.6e-10,46.991,0.2778,0,0.20428,0.017871,0.020387,0.0026483,1575,0.082046,0,3.3268e-11,2.0477e-12,0,8.0058,7.482,0.10214,68.302,38.372,0.87141,2.5187,2.3539,0.032134,0,0.23641,19.335,19.573,1.1412e-07,1.7838e-05,6.4398e-07,1.0057,1,2.4e-05,0.0015,2.4e-05,5e-06
7149.8,1.6e-10,44.583,0.2781,0,0.20427,0.017867,0.020394,0.0026522,1575,0.082096,0,3.6976e-11,2.4863e-12,0,8.0058,7.482,0.10214,68.302,38.372,0.87141,2.5187,2.3539,0.032134,0,0.23641,19.305,19.572,1.1412e-07,1.7683e-05,6.4397e-07,1.0057,1,2.7e-05,0.0015,2.7e-05,5e-06
