"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7078.5,1.6e-10,30,0.32674,0.00096689,0.22575,0.015314,0.029804,0.0059699,1594.3,0.066062,0,2.1209e-13,1.9898e-15,0,5.9487,5.5596,0.075895,67.62,37.989,0.86271,5.6189,5.2513,0.071686,0,0.22348,18.081,18.081,2.5472e-07,1.3416,1.5528e-05,3.1058e-07,1.0103,1,0,0.0015,0,5e-06
7078.5,1.6e-10,27.872,0.32678,0.00096688,0.22574,0.015314,0.029805,0.0059704,1594.3,0.066067,0,2.9592e-13,1.9644e-14,0,5.9487,5.5596,0.075895,67.62,37.989,0.86271,5.6189,5.2513,0.071686,0,0.22348,18.051,18.081,2.5472e-07,1.3152,1.5223e-05,3.1058e-07,1.0103,1,3e-06,0.0015,3e-06,5e-06
7078.5,1.6e-10,25.744,0.32682,0.00096687,0.22574,0.015313,0.029806,0.0059708,1594.3,0.066072,0,3.7974e-13,3.7299e-14,0,5.9487,5.5596,0.075895,67.62,37.989,0.86271,5.6189,5.2513,0.071686,0,0.22348,18.022,18.081,2.5472e-07,1.2889,1.4917e-05,3.1058e-07,1.0103,1,6e-06,0.0015,6e-06,5e-06
7078.5,1.6e-10,23.928,0.32689,0.00096684,0.22574,0.015311,0.029807,0.0059718,1594.3,0.066082,0,5.0648e-13,7.0743e-14,0,5.9487,5.5596,0.075895,67.62,37.989,0.86271,5.6189,5.2513,0.071686,0,0.22348,17.993,18.082,2.5472e-07,1.264,1.4629e-05,3.1058e-07,1.0103,1,9e-06,0.0015,9e-06,5e-06
7078.4,1.6e-10,22.424,0.32701,0.00096681,0.22574,0.015309,0.02981,0.0059732,1594.3,0.066097,0,6.7613e-13,1.1998e-13,0,5.9487,5.5596,0.075895,67.62,37.989,0.8627,5.6189,5.2513,0.071686,0,0.22348,17.964,18.083,2.5472e-07,1.2406,1.4359e-05,3.1057e-07,1.0103,1,1.2e-05,0.0015,1.2e-05,5e-06
7078.4,1.6e-10,20.92,0.32713,0.00096678,0.22574,0.015307,0.029812,0.0059747,1594.3,0.066111,0,8.4577e-13,1.6921e-13,0,5.9487,5.5596,0.075895,67.62,37.989,0.8627,5.6189,5.2513,0.071686,0,0.22348,17.935,18.084,2.5472e-07,1.2172,1.4088e-05,3.1057e-07,1.0103,1,1.5e-05,0.0015,1.5e-05,5e-06
7078.4,1.6e-10,19.796,0.32732,0.00096672,0.22574,0.015303,0.029816,0.005977,1594.3,0.066136,0,1.0273e-12,2.4962e-13,0,5.9487,5.5595,0.075895,67.619,37.988,0.86269,5.6188,5.2513,0.071686,0,0.22347,17.906,18.084,2.5472e-07,1.1954,1.3836e-05,3.1056e-07,1.0103,1,1.8e-05,0.0015,1.8e-05,5e-06
7078.3,1.6e-10,18.673,0.3275,0.00096667,0.22574,0.015299,0.02982,0.0059793,1594.3,0.06616,0,1.2088e-12,3.3003e-13,0,5.9487,5.5595,0.075894,67.619,37.988,0.86269,5.6188,5.2513,0.071686,0,0.22347,17.877,18.085,2.5472e-07,1.1736,1.3583e-05,3.1056e-07,1.0103,1,2.1e-05,0.0015,2.1e-05,5e-06
7078.3,1.6e-10,17.66,0.32773,0.0009666,0.22573,0.015295,0.029825,0.0059821,1594.2,0.066189,0,1.4017e-12,4.2336e-13,0,5.9487,5.5595,0.075894,67.618,37.988,0.86268,5.6188,5.2512,0.071686,0,0.22347,17.849,18.086,2.5472e-07,1.1521,1.3335e-05,3.1055e-07,1.0103,1,2.4e-05,0.0015,2.4e-05,5e-06
7078.2,1.6e-10,16.759,0.32799,0.00096652,0.22573,0.01529,0.029831,0.0059853,1594.2,0.066223,0,1.6059e-12,5.2959e-13,0,5.9487,5.5595,0.075894,67.618,37.988,0.86268,5.6188,5.2512,0.071686,0,0.22347,17.82,18.087,2.5472e-07,1.131,1.3091e-05,3.1055e-07,1.0103,1,2.7e-05,0.0015,2.7e-05,5e-06
7078.1,1.6e-10,15.858,0.32825,0.00096645,0.22573,0.015285,0.029836,0.0059885,1594.2,0.066256,0,1.8101e-12,6.3583e-13,0,5.9487,5.5595,0.075894,67.617,37.987,0.86267,5.6188,5.2512,0.071686,0,0.22347,17.791,18.088,2.5472e-07,1.1099,1.2846e-05,3.1054e-07,1.0102,1,3e-05,0.0015,3e-05,5e-06
7078.1,1.6e-10,15.107,0.32857,0.00096635,0.22572,0.015278,0.029843,0.0059926,1594.2,0.066299,0,2.0421e-12,7.6592e-13,0,5.9487,5.5595,0.075894,67.616,37.987,0.86266,5.6188,5.2512,0.071685,0,0.22347,17.762,18.089,2.5472e-07,1.0891,1.2605e-05,3.1053e-07,1.0102,1,3.3e-05,0.0015,3.3e-05,5e-06
7078,1.6e-10,14.355,0.3289,0.00096625,0.22572,0.015272,0.02985,0.0059966,1594.2,0.066341,0,2.274e-12,8.96e-13,0,5.9487,5.5595,0.075894,67.616,37.986,0.86265,5.6188,5.2512,0.071685,0,0.22347,17.733,18.09,2.5472e-07,1.0683,1.2364e-05,3.1052e-07,1.0102,1,3.6e-05,0.0015,3.6e-05,5e-06
7077.9,1.6e-10,13.659,0.32926,0.00096614,0.22571,0.015265,0.029858,0.006001,1594.2,0.066388,0,2.5173e-12,1.0356e-12,0,5.9487,5.5595,0.075894,67.615,37.986,0.86264,5.6188,5.2512,0.071685,0,0.22347,17.705,18.091,2.5472e-07,1.0476,1.2125e-05,3.1051e-07,1.0102,1,3.9e-05,0.0015,3.9e-05,5e-06
7077.8,1.6e-10,13.02,0.32965,0.00096601,0.22571,0.015258,0.029866,0.0060058,1594.2,0.066439,0,2.7719e-12,1.1848e-12,0,5.9486,5.5595,0.075893,67.614,37.985,0.86263,5.6188,5.2512,0.071685,0,0.22347,17.676,18.092,2.5472e-07,1.0269,1.1886e-05,3.105e-07,1.0102,1,4.2e-05,0.0015,4.2e-05,5e-06
7077.7,1.6e-10,12.38,0.33004,0.00096589,0.2257,0.01525,0.029875,0.0060107,1594.2,0.066491,0,3.0265e-12,1.3341e-12,0,5.9486,5.5595,0.075893,67.613,37.985,0.86262,5.6188,5.2512,0.071685,0,0.22347,17.647,18.093,2.5472e-07,1.0063,1.1647e-05,3.1049e-07,1.0102,1,4.5e-05,0.0015,4.5e-05,5e-06
7077.6,1.6e-10,11.83,0.33049,0.00096575,0.2257,0.015241,0.029884,0.0060163,1594.1,0.06655,0,3.2939e-12,1.5023e-12,0,5.9486,5.5594,0.075893,67.612,37.984,0.86261,5.6187,5.2512,0.071685,0,0.22347,17.618,18.094,2.5472e-07,0.9859,1.1411e-05,3.1048e-07,1.0102,1,4.8e-05,0.0015,4.8e-05,5e-06
7077.5,1.6e-10,11.279,0.33094,0.0009656,0.22569,0.015232,0.029894,0.0060218,1594.1,0.066609,0,3.5613e-12,1.6705e-12,0,5.9486,5.5594,0.075893,67.611,37.984,0.86259,5.6187,5.2511,0.071684,0,0.22347,17.59,18.095,2.5472e-07,0.96548,1.1175e-05,3.1047e-07,1.0102,1,5.1e-05,0.0015,5.1e-05,5e-06
7077.4,1.6e-10,10.765,0.33142,0.00096545,0.22569,0.015223,0.029904,0.0060278,1594.1,0.066673,0,3.8296e-12,1.8464e-12,0,5.9486,5.5594,0.075893,67.61,37.983,0.86258,5.6187,5.2511,0.071684,0,0.22347,17.561,18.096,2.5472e-07,0.94519,1.094e-05,3.1046e-07,1.0102,1,5.4e-05,0.0015,5.4e-05,5e-06
7077.3,1.6e-10,10.288,0.33193,0.00096528,0.22568,0.015213,0.029915,0.0060341,1594.1,0.06674,0,4.0988e-12,2.0298e-12,0,5.9486,5.5594,0.075892,67.609,37.983,0.86257,5.6187,5.2511,0.071684,0,0.22347,17.532,18.097,2.5471e-07,0.92502,1.0706e-05,3.1044e-07,1.0101,1,5.7e-05,0.0015,5.7e-05,5e-06
7077.2,1.6e-10,9.8102,0.33243,0.00096511,0.22567,0.015203,0.029926,0.0060404,1594.1,0.066808,0,4.368e-12,2.2133e-12,0,5.9485,5.5594,0.075892,67.608,37.982,0.86255,5.6187,5.2511,0.071684,0,0.22347,17.504,18.098,2.5471e-07,0.90485,1.0473e-05,3.1043e-07,1.0101,1,6e-05,0.0015,6e-05,5e-06
