"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7054.2,1.6e-10,30,0.43815,0.00028956,0.20697,0.013109,0.030596,0.0068065,1584.2,0.11185,0,-2.5339e-12,1.1414e-14,0,7.7775,7.2687,0.099226,67.389,37.859,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.237,19.237,1.6312e-07,1.3385,1.5492e-05,5.1877e-07,1.0049,1,0,0.0015,0,5e-06
7054.2,1.6e-10,27.879,0.43818,0.00028954,0.20697,0.013108,0.030596,0.006807,1584.2,0.11186,0,-3.3528e-12,4.5443e-14,0,7.7775,7.2687,0.099226,67.389,37.859,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.208,19.237,1.6312e-07,1.3123,1.5189e-05,5.1877e-07,1.0049,1,3e-06,0.0015,3e-06,5e-06
7054.2,1.6e-10,25.759,0.43822,0.00028952,0.20697,0.013107,0.030597,0.0068075,1584.2,0.11186,0,-4.1718e-12,7.9472e-14,0,7.7775,7.2687,0.099226,67.389,37.859,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.179,19.238,1.6312e-07,1.2861,1.4885e-05,5.1877e-07,1.0049,1,6e-06,0.0015,6e-06,5e-06
7054.2,1.6e-10,23.949,0.4383,0.00028948,0.20697,0.013106,0.030599,0.0068084,1584.2,0.11188,0,-5.315e-12,1.4825e-13,0,7.7775,7.2687,0.099226,67.388,37.859,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.15,19.239,1.6312e-07,1.2614,1.4599e-05,5.1877e-07,1.0049,1,9e-06,0.0015,9e-06,5e-06
7054.2,1.6e-10,22.449,0.43841,0.00028941,0.20697,0.013103,0.030601,0.0068099,1584.2,0.11189,0,-6.7825e-12,2.5177e-13,0,7.7775,7.2687,0.099226,67.388,37.859,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.122,19.24,1.6312e-07,1.2381,1.433e-05,5.1876e-07,1.0049,1,1.2e-05,0.0015,1.2e-05,5e-06
7054.2,1.6e-10,20.949,0.43852,0.00028935,0.20697,0.013101,0.030604,0.0068113,1584.2,0.11191,0,-8.25e-12,3.5529e-13,0,7.7775,7.2687,0.099226,67.388,37.858,0.85975,3.5996,3.3641,0.045924,0,0.24438,19.093,19.242,1.6312e-07,1.2149,1.4061e-05,5.1876e-07,1.0049,1,1.5e-05,0.0015,1.5e-05,5e-06
7054.1,1.6e-10,19.827,0.43871,0.00028924,0.20696,0.013098,0.030608,0.0068137,1584.2,0.11194,0,-9.4032e-12,5.3424e-13,0,7.7775,7.2687,0.099226,67.388,37.858,0.85974,3.5996,3.3641,0.045924,0,0.24438,19.065,19.243,1.6312e-07,1.1932,1.3811e-05,5.1876e-07,1.0049,1,1.8e-05,0.0015,1.8e-05,5e-06
7054.1,1.6e-10,18.706,0.43889,0.00028913,0.20696,0.013094,0.030612,0.006816,1584.2,0.11197,0,-1.0556e-11,7.1318e-13,0,7.7775,7.2687,0.099226,67.387,37.858,0.85974,3.5995,3.3641,0.045924,0,0.24438,19.037,19.245,1.6312e-07,1.1716,1.356e-05,5.1875e-07,1.0049,1,2.1e-05,0.0015,2.1e-05,5e-06
7054.1,1.6e-10,17.696,0.43911,0.000289,0.20696,0.01309,0.030617,0.0068188,1584.2,0.112,0,-1.1591e-11,9.3021e-13,0,7.7775,7.2687,0.099226,67.387,37.858,0.85973,3.5995,3.3641,0.045923,0,0.24437,19.008,19.246,1.6312e-07,1.1502,1.3313e-05,5.1875e-07,1.0049,1,2.4e-05,0.0015,2.4e-05,5e-06
7054,1.6e-10,16.796,0.43936,0.00028885,0.20696,0.013085,0.030622,0.006822,1584.2,0.11204,0,-1.2508e-11,1.1853e-12,0,7.7775,7.2686,0.099226,67.387,37.858,0.85973,3.5995,3.3641,0.045923,0,0.24437,18.98,19.247,1.6312e-07,1.1292,1.307e-05,5.1874e-07,1.0049,1,2.7e-05,0.0015,2.7e-05,5e-06
7054,1.6e-10,15.897,0.43962,0.0002887,0.20696,0.01308,0.030628,0.0068252,1584.2,0.11208,0,-1.3424e-11,1.4404e-12,0,7.7774,7.2686,0.099226,67.386,37.857,0.85972,3.5995,3.3641,0.045923,0,0.24437,18.951,19.249,1.6312e-07,1.1083,1.2827e-05,5.1874e-07,1.0049,1,3e-05,0.0015,3e-05,5e-06
7053.9,1.6e-10,15.146,0.43993,0.0002885,0.20695,0.013074,0.030635,0.0068293,1584.2,0.11213,0,-1.4184e-11,1.7744e-12,0,7.7774,7.2686,0.099225,67.386,37.857,0.85972,3.5995,3.364,0.045923,0,0.24437,18.923,19.25,1.6312e-07,1.0876,1.2588e-05,5.1873e-07,1.0049,1,3.3e-05,0.0015,3.3e-05,5e-06
7053.9,1.6e-10,14.395,0.44025,0.00028831,0.20695,0.013068,0.030642,0.0068333,1584.2,0.11218,0,-1.4944e-11,2.1083e-12,0,7.7774,7.2686,0.099225,67.385,37.857,0.85971,3.5995,3.364,0.045923,0,0.24437,18.894,19.251,1.6312e-07,1.0669,1.2348e-05,5.1873e-07,1.0049,1,3.6e-05,0.0015,3.6e-05,5e-06
7053.8,1.6e-10,13.7,0.4406,0.00028809,0.20695,0.013062,0.03065,0.0068378,1584.1,0.11224,0,-1.5659e-11,2.4825e-12,0,7.7774,7.2686,0.099225,67.385,37.857,0.8597,3.5995,3.364,0.045923,0,0.24437,18.866,19.252,1.6312e-07,1.0463,1.211e-05,5.1872e-07,1.0049,1,3.9e-05,0.0015,3.9e-05,5e-06
7053.7,1.6e-10,13.061,0.44098,0.00028785,0.20695,0.013054,0.030658,0.0068426,1584.1,0.1123,0,-1.6329e-11,2.8968e-12,0,7.7774,7.2686,0.099225,67.384,37.856,0.85969,3.5995,3.364,0.045923,0,0.24437,18.838,19.254,1.6312e-07,1.0258,1.1872e-05,5.1871e-07,1.0048,1,4.2e-05,0.0015,4.2e-05,5e-06
7053.7,1.6e-10,12.422,0.44136,0.00028761,0.20694,0.013047,0.030667,0.0068475,1584.1,0.11235,0,-1.6999e-11,3.3112e-12,0,7.7774,7.2686,0.099225,67.383,37.856,0.85969,3.5995,3.364,0.045923,0,0.24437,18.809,19.255,1.6312e-07,1.0053,1.1635e-05,5.187e-07,1.0048,1,4.5e-05,0.0015,4.5e-05,5e-06
7053.6,1.6e-10,11.872,0.4418,0.00028733,0.20694,0.013039,0.030676,0.0068531,1584.1,0.11242,0,-1.762e-11,3.8105e-12,0,7.7773,7.2685,0.099224,67.383,37.855,0.85968,3.5995,3.364,0.045923,0,0.24437,18.781,19.256,1.6312e-07,0.98496,1.14e-05,5.187e-07,1.0048,1,4.8e-05,0.0015,4.8e-05,5e-06
7053.5,1.6e-10,11.322,0.44224,0.00028705,0.20693,0.013031,0.030686,0.0068587,1584.1,0.11249,0,-1.8241e-11,4.3099e-12,0,7.7773,7.2685,0.099224,67.382,37.855,0.85967,3.5995,3.364,0.045923,0,0.24437,18.752,19.258,1.6311e-07,0.96466,1.1165e-05,5.1869e-07,1.0048,1,5.1e-05,0.0015,5.1e-05,5e-06
7053.5,1.6e-10,10.808,0.44271,0.00028674,0.20693,0.013022,0.030696,0.0068646,1584.1,0.11257,0,-1.8851e-11,4.8531e-12,0,7.7773,7.2685,0.099224,67.381,37.855,0.85966,3.5995,3.364,0.045923,0,0.24437,18.724,19.259,1.6311e-07,0.94448,1.0931e-05,5.1868e-07,1.0048,1,5.4e-05,0.0015,5.4e-05,5e-06
7053.4,1.6e-10,10.331,0.4432,0.00028641,0.20693,0.013012,0.030707,0.006871,1584.1,0.11265,0,-1.945e-11,5.4402e-12,0,7.7773,7.2685,0.099224,67.381,37.854,0.85965,3.5995,3.364,0.045922,0,0.24437,18.696,19.261,1.6311e-07,0.92442,1.0699e-05,5.1867e-07,1.0048,1,5.7e-05,0.0015,5.7e-05,5e-06
7053.3,1.6e-10,9.853,0.4437,0.00028609,0.20692,0.013003,0.030718,0.0068773,1584.1,0.11273,0,-2.0049e-11,6.0272e-12,0,7.7773,7.2685,0.099223,67.38,37.854,0.85964,3.5995,3.364,0.045922,0,0.24437,18.668,19.262,1.6311e-07,0.90436,1.0467e-05,5.1866e-07,1.0048,1,6e-05,0.0015,6e-05,5e-06
7053.2,1.6e-10,9.4356,0.44424,0.00028572,0.20692,0.012992,0.03073,0.0068843,1584,0.11281,0,-2.0635e-11,6.707e-12,0,7.7772,7.2685,0.099223,67.379,37.853,0.85963,3.5994,3.364,0.045922,0,0.24437,18.639,19.264,1.6311e-07,0.8846,1.0238e-05,5.1865e-07,1.0048,1,6.3e-05,0.0015,6.3e-05,5e-06
7053.1,1.6e-10,9.0181,0.44479,0.00028535,0.20691,0.012982,0.030742,0.0068913,1584,0.1129,0,-2.1222e-11,7.3868e-12,0,7.7772,7.2684,0.099223,67.378,37.853,0.85962,3.5994,3.364,0.045922,0,0.24437,18.611,19.265,1.6311e-07,0.86483,1.001e-05,5.1864e-07,1.0048,1,6.6e-05,0.0015,6.6e-05,5e-06
7053,1.6e-10,8.626,0.44537,0.00028496,0.20691,0.012971,0.030755,0.0068987,1584,0.11299,0,-2.1805e-11,8.1145e-12,0,7.7772,7.2684,0.099223,67.377,37.852,0.85961,3.5994,3.3639,0.045922,0,0.24437,18.583,19.267,1.6311e-07,0.84524,9.7829e-06,5.1863e-07,1.0048,1,6.9e-05,0.0015,6.9e-05,5e-06
7052.9,1.6e-10,8.2593,0.44597,0.00028454,0.2069,0.01296,0.030768,0.0069063,1584,0.11309,0,-2.2385e-11,8.8902e-12,0,7.7772,7.2684,0.099222,67.376,37.852,0.8596,3.5994,3.3639,0.045922,0,0.24437,18.555,19.268,1.6311e-07,0.82583,9.5582e-06,5.1862e-07,1.0047,1,7.2e-05,0.0015,7.2e-05,5e-06
7052.8,1.6e-10,7.8925,0.44657,0.00028413,0.20689,0.012948,0.030782,0.006914,1584,0.11319,0,-2.2964e-11,9.6658e-12,0,7.7771,7.2684,0.099222,67.375,37.851,0.85958,3.5994,3.3639,0.045922,0,0.24437,18.527,19.27,1.6311e-07,0.80642,9.3335e-06,5.1861e-07,1.0047,1,7.5e-05,0.0015,7.5e-05,5e-06
7052.7,1.6e-10,7.5689,0.44721,0.00028367,0.20689,0.012936,0.030796,0.0069222,1583.9,0.11329,0,-2.3536e-11,1.0542e-11,0,7.7771,7.2683,0.099221,67.374,37.851,0.85957,3.5994,3.3639,0.045921,0,0.24436,18.499,19.272,1.6311e-07,0.78742,9.1136e-06,5.1859e-07,1.0047,1,7.8e-05,0.0015,7.8e-05,5e-06
7052.6,1.6e-10,7.2452,0.44786,0.00028321,0.20688,0.012924,0.03081,0.0069305,1583.9,0.1134,0,-2.4107e-11,1.1418e-11,0,7.7771,7.2683,0.099221,67.373,37.85,0.85956,3.5994,3.3639,0.045921,0,0.24436,18.471,19.274,1.6311e-07,0.76842,8.8937e-06,5.1858e-07,1.0047,1,8.1e-05,0.0015,8.1e-05,5e-06
7052.5,1.6e-10,6.9401,0.44853,0.00028273,0.20688,0.012911,0.030825,0.0069391,1583.9,0.11351,0,-2.4675e-11,1.2346e-11,0,7.7771,7.2683,0.099221,67.372,37.85,0.85955,3.5994,3.3639,0.045921,0,0.24436,18.443,19.276,1.6311e-07,0.74966,8.6766e-06,5.1857e-07,1.0047,1,8.4e-05,0.0015,8.4e-05,5e-06
7052.4,1.6e-10,6.6534,0.44922,0.00028223,0.20687,0.012898,0.03084,0.0069479,1583.9,0.11362,0,-2.5237e-11,1.3327e-11,0,7.777,7.2682,0.09922,67.371,37.849,0.85953,3.5993,3.3639,0.045921,0,0.24436,18.416,19.278,1.6311e-07,0.73113,8.4621e-06,5.1856e-07,1.0047,1,8.7e-05,0.0015,8.7e-05,5e-06
7052.3,1.6e-10,6.3668,0.44991,0.00028172,0.20686,0.012885,0.030856,0.0069568,1583.9,0.11373,0,-2.58e-11,1.4307e-11,0,7.777,7.2682,0.09922,67.37,37.849,0.85952,3.5993,3.3639,0.045921,0,0.24436,18.388,19.28,1.6311e-07,0.7126,8.2477e-06,5.1855e-07,1.0047,1,9e-05,0.0015,9e-05,5e-06
7052.2,1.6e-10,6.1122,0.45065,0.00028117,0.20685,0.012871,0.030872,0.0069662,1583.8,0.11385,0,-2.635e-11,1.5396e-11,0,7.777,7.2682,0.099219,67.369,37.848,0.85951,3.5993,3.3638,0.04592,0,0.24436,18.36,19.282,1.6311e-07,0.69461,8.0394e-06,5.1853e-07,1.0046,1,9.3e-05,0.0015,9.3e-05,5e-06
7052.1,1.6e-10,5.8576,0.45138,0.00028063,0.20685,0.012857,0.030888,0.0069756,1583.8,0.11398,0,-2.69e-11,1.6485e-11,0,7.7769,7.2682,0.099219,67.368,37.847,0.85949,3.5993,3.3638,0.04592,0,0.24436,18.333,19.284,1.6311e-07,0.67661,7.8312e-06,5.1852e-07,1.0046,1,9.6e-05,0.0015,9.6e-05,5e-06
7052,1.6e-10,5.617,0.45214,0.00028006,0.20684,0.012843,0.030905,0.0069852,1583.8,0.1141,0,-2.7443e-11,1.7632e-11,0,7.7769,7.2681,0.099219,67.367,37.847,0.85948,3.5993,3.3638,0.04592,0,0.24436,18.305,19.286,1.631e-07,0.65891,7.6263e-06,5.1851e-07,1.0046,1,9.9e-05,0.0015,9.9e-05,5e-06
7051.9,1.6e-10,5.3903,0.45291,0.00027946,0.20683,0.012829,0.030922,0.0069951,1583.8,0.11423,0,-2.7979e-11,1.8835e-11,0,7.7769,7.2681,0.099218,67.366,37.846,0.85947,3.5993,3.3638,0.04592,0,0.24436,18.278,19.289,1.631e-07,0.6415,7.4247e-06,5.185e-07,1.0046,1,0.000102,0.0015,0.000102,5e-06
7051.8,1.6e-10,5.1636,0.45368,0.00027887,0.20682,0.012814,0.030939,0.007005,1583.8,0.11436,0,-2.8515e-11,2.0039e-11,0,7.7768,7.2681,0.099218,67.365,37.846,0.85945,3.5992,3.3638,0.04592,0,0.24435,18.251,19.291,1.631e-07,0.62408,7.2232e-06,5.1848e-07,1.0046,1,0.000105,0.0015,0.000105,5e-06
7051.6,1.6e-10,4.9613,0.45449,0.00027823,0.20681,0.012799,0.030957,0.0070154,1583.7,0.11449,0,-2.9032e-11,2.1363e-11,0,7.7768,7.268,0.099217,67.364,37.845,0.85944,3.5992,3.3638,0.045919,0,0.24435,18.224,19.294,1.631e-07,0.6073,7.0289e-06,5.1847e-07,1.0046,1,0.000108,0.0015,0.000108,5e-06
7051.5,1.6e-10,4.759,0.4553,0.00027759,0.20681,0.012784,0.030975,0.0070258,1583.7,0.11463,0,-2.9549e-11,2.2686e-11,0,7.7767,7.268,0.099217,67.363,37.844,0.85942,3.5992,3.3637,0.045919,0,0.24435,18.197,19.297,1.631e-07,0.59051,6.8346e-06,5.1846e-07,1.0046,1,0.000111,0.0015,0.000111,5e-06
7051.4,1.6e-10,4.5674,0.45613,0.00027693,0.2068,0.012768,0.030993,0.0070364,1583.7,0.11477,0,-3.0056e-11,2.4073e-11,0,7.7767,7.2679,0.099216,67.362,37.844,0.85941,3.5992,3.3637,0.045919,0,0.24435,18.17,19.3,1.631e-07,0.57406,6.6442e-06,5.1844e-07,1.0045,1,0.000114,0.0015,0.000114,5e-06
