"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6959.3,1.6e-10,30,0.24983,0,0.24322,0.015669,0.029455,0.0054987,1615.6,0.038315,0,-2.3469e-13,5.7795e-16,0,6.6521,6.2169,0.084868,66.481,37.349,0.84818,6.2966,5.8847,0.080333,0,0.25007,20.57,20.57,2.8548e-07,1.4318,1.6572e-05,2.2434e-07,1.0134,1,0,0.0015,0,5e-06
6959.3,1.6e-10,27.889,0.24987,0,0.24321,0.015669,0.029456,0.0054992,1615.6,0.03832,0,-3.2716e-13,6.3739e-15,0,6.6521,6.2169,0.084868,66.481,37.349,0.84818,6.2966,5.8847,0.080333,0,0.25007,20.541,20.571,2.8548e-07,1.404,1.625e-05,2.2434e-07,1.0134,1,3e-06,0.0015,3e-06,5e-06
6959.2,1.6e-10,25.779,0.24991,0,0.24321,0.015668,0.029457,0.0054997,1615.6,0.038324,0,-4.1964e-13,1.217e-14,0,6.6521,6.2169,0.084868,66.481,37.349,0.84818,6.2966,5.8847,0.080333,0,0.25007,20.511,20.571,2.8548e-07,1.3762,1.5928e-05,2.2434e-07,1.0134,1,6e-06,0.0015,6e-06,5e-06
6959.2,1.6e-10,23.976,0.24999,0,0.24321,0.015667,0.029458,0.0055006,1615.6,0.038332,0,-5.5713e-13,2.2986e-14,0,6.6521,6.2169,0.084868,66.481,37.349,0.84817,6.2966,5.8847,0.080333,0,0.25007,20.482,20.571,2.8548e-07,1.3499,1.5624e-05,2.2433e-07,1.0134,1,9e-06,0.0015,9e-06,5e-06
6959.2,1.6e-10,22.482,0.25011,0,0.24321,0.015665,0.029461,0.0055021,1615.5,0.038344,0,-7.3963e-13,3.8821e-14,0,6.6521,6.2169,0.084868,66.481,37.349,0.84817,6.2966,5.8847,0.080333,0,0.25007,20.452,20.571,2.8548e-07,1.3253,1.5339e-05,2.2433e-07,1.0134,1,1.2e-05,0.0015,1.2e-05,5e-06
6959.2,1.6e-10,20.988,0.25022,0,0.24321,0.015664,0.029463,0.0055036,1615.5,0.038356,0,-9.2212e-13,5.4656e-14,0,6.6521,6.2169,0.084868,66.481,37.349,0.84817,6.2966,5.8847,0.080333,0,0.25007,20.423,20.571,2.8548e-07,1.3006,1.5054e-05,2.2433e-07,1.0134,1,1.5e-05,0.0015,1.5e-05,5e-06
6959.1,1.6e-10,19.87,0.25041,0,0.24321,0.015661,0.029468,0.005506,1615.5,0.038376,0,-1.0971e-12,8.1561e-14,0,6.6521,6.2169,0.084868,66.48,37.348,0.84816,6.2966,5.8847,0.080333,0,0.25007,20.393,20.571,2.8548e-07,1.2777,1.4788e-05,2.2432e-07,1.0134,1,1.8e-05,0.0015,1.8e-05,5e-06
6959.1,1.6e-10,18.752,0.2506,0,0.24321,0.015658,0.029472,0.0055084,1615.5,0.038396,0,-1.272e-12,1.0847e-13,0,6.6521,6.2169,0.084868,66.48,37.348,0.84816,6.2966,5.8847,0.080333,0,0.25007,20.364,20.572,2.8548e-07,1.2547,1.4522e-05,2.2432e-07,1.0134,1,2.1e-05,0.0015,2.1e-05,5e-06
6959,1.6e-10,17.744,0.25083,0,0.2432,0.015655,0.029477,0.0055112,1615.5,0.03842,0,-1.4413e-12,1.3995e-13,0,6.6521,6.2169,0.084868,66.479,37.348,0.84815,6.2966,5.8847,0.080333,0,0.25007,20.334,20.572,2.8548e-07,1.2321,1.426e-05,2.2431e-07,1.0134,1,2.4e-05,0.0015,2.4e-05,5e-06
6959,1.6e-10,16.847,0.25109,0,0.2432,0.015651,0.029483,0.0055145,1615.5,0.038448,0,-1.6049e-12,1.7601e-13,0,6.6521,6.2169,0.084868,66.479,37.348,0.84814,6.2966,5.8847,0.080333,0,0.25007,20.304,20.572,2.8548e-07,1.2099,1.4003e-05,2.2431e-07,1.0133,1,2.7e-05,0.0015,2.7e-05,5e-06
6958.9,1.6e-10,15.95,0.25135,0,0.24319,0.015647,0.029488,0.0055178,1615.5,0.038475,0,-1.7685e-12,2.1207e-13,0,6.6521,6.2169,0.084868,66.478,37.347,0.84814,6.2966,5.8847,0.080333,0,0.25007,20.275,20.572,2.8548e-07,1.1877,1.3746e-05,2.243e-07,1.0133,1,3e-05,0.0015,3e-05,5e-06
6958.8,1.6e-10,15.2,0.25168,0,0.24319,0.015643,0.029496,0.0055219,1615.5,0.03851,0,-1.9159e-12,2.5759e-13,0,6.6521,6.2169,0.084868,66.477,37.347,0.84813,6.2966,5.8847,0.080333,0,0.25007,20.245,20.572,2.8548e-07,1.1657,1.3492e-05,2.2429e-07,1.0133,1,3.3e-05,0.0015,3.3e-05,5e-06
6958.8,1.6e-10,14.451,0.25201,0,0.24319,0.015638,0.029503,0.005526,1615.5,0.038545,0,-2.0634e-12,3.0311e-13,0,6.6521,6.2169,0.084868,66.477,37.346,0.84812,6.2966,5.8847,0.080333,0,0.25007,20.216,20.573,2.8548e-07,1.1438,1.3239e-05,2.2428e-07,1.0133,1,3.6e-05,0.0015,3.6e-05,5e-06
