"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7006.5,1.6e-10,30,0.45677,0,0.2052,0.012281,0.030939,0.0070353,1590.1,0.1188,0,1.1546e-12,1.7736e-14,0,8.6747,8.1072,0.11067,66.933,37.603,0.85394,3.1685,2.9612,0.040425,0,0.26177,15.409,15.409,1.4363e-07,1.4438,1.6711e-05,5.5814e-07,1.005,1,0,0.0015,0,5e-06
7006.5,1.6e-10,27.885,0.45681,0,0.2052,0.01228,0.03094,0.0070358,1590.1,0.11881,0,1.5579e-12,-1.3645e-14,0,8.6746,8.1071,0.11067,66.933,37.603,0.85394,3.1685,2.9612,0.040425,0,0.26177,15.378,15.407,1.4363e-07,1.4157,1.6386e-05,5.5814e-07,1.005,1,3e-06,0.0015,3e-06,5e-06
7006.5,1.6e-10,25.77,0.45684,0,0.2052,0.01228,0.030941,0.0070363,1590.1,0.11881,0,1.9613e-12,-4.5026e-14,0,8.6746,8.1071,0.11067,66.933,37.603,0.85394,3.1685,2.9612,0.040424,0,0.26177,15.346,15.406,1.4363e-07,1.3876,1.606e-05,5.5814e-07,1.005,1,6e-06,0.0015,6e-06,5e-06
7006.5,1.6e-10,23.964,0.45692,0,0.2052,0.012279,0.030943,0.0070373,1590.1,0.11882,0,2.5286e-12,-1.1971e-13,0,8.6746,8.1071,0.11067,66.932,37.603,0.85393,3.1685,2.9612,0.040424,0,0.26177,15.314,15.403,1.4363e-07,1.3611,1.5753e-05,5.5814e-07,1.005,1,9e-06,0.0015,9e-06,5e-06
7006.4,1.6e-10,22.466,0.45703,0,0.2052,0.012277,0.030945,0.0070388,1590.1,0.11884,0,3.2597e-12,-2.377e-13,0,8.6746,8.1071,0.11067,66.932,37.602,0.85393,3.1685,2.9612,0.040424,0,0.26177,15.281,15.4,1.4363e-07,1.3361,1.5464e-05,5.5814e-07,1.005,1,1.2e-05,0.0015,1.2e-05,5e-06
7006.4,1.6e-10,20.969,0.45714,0,0.20519,0.012275,0.030948,0.0070403,1590.1,0.11886,0,3.9909e-12,-3.5569e-13,0,8.6746,8.1071,0.11067,66.932,37.602,0.85393,3.1685,2.9612,0.040424,0,0.26177,15.248,15.396,1.4363e-07,1.3112,1.5175e-05,5.5813e-07,1.005,1,1.5e-05,0.0015,1.5e-05,5e-06
7006.4,1.6e-10,19.85,0.45733,0,0.20519,0.012273,0.030952,0.0070427,1590.1,0.11889,0,4.5054e-12,-5.9818e-13,0,8.6746,8.1071,0.11067,66.931,37.602,0.85392,3.1685,2.9612,0.040424,0,0.26177,15.212,15.391,1.4363e-07,1.2879,1.4906e-05,5.5813e-07,1.005,1,1.8e-05,0.0015,1.8e-05,5e-06
7006.3,1.6e-10,18.73,0.45751,0,0.20519,0.01227,0.030957,0.0070451,1590,0.11892,0,5.0199e-12,-8.4067e-13,0,8.6745,8.107,0.11067,66.931,37.602,0.85391,3.1685,2.9612,0.040424,0,0.26177,15.177,15.385,1.4363e-07,1.2646,1.4637e-05,5.5813e-07,1.005,1,2.1e-05,0.0015,2.1e-05,5e-06
7006.2,1.6e-10,17.721,0.45773,0,0.20519,0.012267,0.030962,0.007048,1590,0.11895,0,5.3809e-12,-1.1445e-12,0,8.6745,8.107,0.11067,66.93,37.601,0.85391,3.1685,2.9612,0.040424,0,0.26176,15.141,15.379,1.4362e-07,1.2417,1.4372e-05,5.5812e-07,1.005,1,2.4e-05,0.0015,2.4e-05,5e-06
7006.2,1.6e-10,16.823,0.45798,0,0.20519,0.012263,0.030967,0.0070513,1590,0.11899,0,5.5883e-12,-1.5097e-12,0,8.6745,8.107,0.11067,66.93,37.601,0.8539,3.1685,2.9612,0.040424,0,0.26176,15.105,15.372,1.4362e-07,1.2192,1.4111e-05,5.5811e-07,1.005,1,2.7e-05,0.0015,2.7e-05,5e-06
7006.1,1.6e-10,15.925,0.45823,0,0.20519,0.01226,0.030973,0.0070546,1590,0.11903,0,5.7958e-12,-1.8749e-12,0,8.6744,8.1069,0.11067,66.929,37.601,0.85389,3.1684,2.9612,0.040423,0,0.26176,15.068,15.365,1.4362e-07,1.1967,1.385e-05,5.5811e-07,1.005,1,3e-05,0.0015,3e-05,5e-06
7006,1.6e-10,15.175,0.45854,0,0.20518,0.012255,0.030981,0.0070588,1590,0.11908,0,5.6735e-12,-2.3566e-12,0,8.6744,8.1069,0.11067,66.928,37.6,0.85388,3.1684,2.9611,0.040423,0,0.26176,15.029,15.356,1.4362e-07,1.1744,1.3593e-05,5.581e-07,1.005,1,3.3e-05,0.0015,3.3e-05,5e-06
7005.9,1.6e-10,14.424,0.45886,0,0.20518,0.01225,0.030988,0.007063,1590,0.11913,0,5.5512e-12,-2.8383e-12,0,8.6743,8.1068,0.11067,66.927,37.6,0.85387,3.1684,2.9611,0.040423,0,0.26176,14.991,15.347,1.4362e-07,1.1522,1.3336e-05,5.5809e-07,1.005,1,3.6e-05,0.0015,3.6e-05,5e-06
7005.8,1.6e-10,13.73,0.45921,0,0.20518,0.012245,0.030996,0.0070676,1589.9,0.11919,0,5.2984e-12,-3.3699e-12,0,8.6743,8.1068,0.11067,66.926,37.599,0.85385,3.1684,2.9611,0.040423,0,0.26176,14.951,15.337,1.4362e-07,1.1301,1.308e-05,5.5808e-07,1.0049,1,3.9e-05,0.0015,3.9e-05,5e-06
7005.7,1.6e-10,13.091,0.45958,0,0.20518,0.01224,0.031005,0.0070725,1589.9,0.11925,0,4.915e-12,-3.9514e-12,0,8.6742,8.1067,0.11067,66.925,37.598,0.85384,3.1684,2.9611,0.040422,0,0.26176,14.911,15.327,1.4362e-07,1.108,1.2825e-05,5.5807e-07,1.0049,1,4.2e-05,0.0015,4.2e-05,5e-06
7005.6,1.6e-10,12.453,0.45996,0,0.20517,0.012234,0.031013,0.0070775,1589.9,0.11931,0,4.5316e-12,-4.5328e-12,0,8.6741,8.1067,0.11067,66.924,37.598,0.85383,3.1683,2.9611,0.040422,0,0.26175,14.87,15.316,1.4362e-07,1.086,1.257e-05,5.5806e-07,1.0049,1,4.5e-05,0.0015,4.5e-05,5e-06
7005.5,1.6e-10,11.903,0.4604,0,0.20517,0.012228,0.031024,0.0070833,1589.9,0.11938,0,3.9729e-12,-5.2072e-12,0,8.674,8.1066,0.11066,66.923,37.597,0.85381,3.1683,2.961,0.040422,0,0.26175,14.828,15.303,1.4362e-07,1.0642,1.2317e-05,5.5805e-07,1.0049,1,4.8e-05,0.0015,4.8e-05,5e-06
7005.3,1.6e-10,11.353,0.46083,0,0.20517,0.012221,0.031034,0.0070891,1589.8,0.11945,0,3.4141e-12,-5.8815e-12,0,8.674,8.1065,0.11066,66.922,37.596,0.8538,3.1683,2.961,0.040421,0,0.26175,14.785,15.291,1.4362e-07,1.0424,1.2065e-05,5.5804e-07,1.0049,1,5.1e-05,0.0015,5.1e-05,5e-06
7005.2,1.6e-10,10.839,0.4613,0,0.20516,0.012214,0.031044,0.0070952,1589.8,0.11952,0,2.8096e-12,-6.5963e-12,0,8.6739,8.1064,0.11066,66.92,37.596,0.85378,3.1682,2.961,0.040421,0,0.26175,14.742,15.277,1.4362e-07,1.0207,1.1814e-05,5.5803e-07,1.0049,1,5.4e-05,0.0015,5.4e-05,5e-06
7005.1,1.6e-10,10.361,0.46179,0,0.20516,0.012207,0.031056,0.0071017,1589.8,0.1196,0,2.1594e-12,-7.3515e-12,0,8.6738,8.1064,0.11066,66.919,37.595,0.85376,3.1682,2.961,0.040421,0,0.26174,14.698,15.263,1.4362e-07,0.99917,1.1564e-05,5.5801e-07,1.0048,1,5.7e-05,0.0015,5.7e-05,5e-06
7004.9,1.6e-10,9.8835,0.46228,0,0.20516,0.0122,0.031067,0.0071082,1589.8,0.11968,0,1.5092e-12,-8.1067e-12,0,8.6737,8.1063,0.11066,66.918,37.594,0.85374,3.1682,2.9609,0.04042,0,0.26174,14.653,15.248,1.4361e-07,0.97761,1.1315e-05,5.58e-07,1.0048,1,6e-05,0.0015,6e-05,5e-06
7004.8,1.6e-10,9.4659,0.46283,0,0.20515,0.012192,0.03108,0.0071154,1589.7,0.11977,0,8.2179e-13,-8.9435e-12,0,8.6736,8.1062,0.11066,66.916,37.593,0.85372,3.1681,2.9609,0.04042,0,0.26174,14.607,15.231,1.4361e-07,0.95637,1.1069e-05,5.5799e-07,1.0048,1,6.3e-05,0.0015,6.3e-05,5e-06
7004.6,1.6e-10,9.0483,0.46337,0,0.20515,0.012184,0.031093,0.0071226,1589.7,0.11986,0,1.3437e-13,-9.7804e-12,0,8.6735,8.1061,0.11066,66.915,37.592,0.8537,3.1681,2.9609,0.040419,0,0.26173,14.561,15.215,1.4361e-07,0.93513,1.0823e-05,5.5797e-07,1.0048,1,6.6e-05,0.0015,6.6e-05,5e-06
7004.4,1.6e-10,8.656,0.46394,0,0.20514,0.012175,0.031106,0.0071301,1589.7,0.11995,0,-5.4945e-13,-1.0656e-11,0,8.6734,8.106,0.11066,66.913,37.592,0.85368,3.1681,2.9608,0.040419,0,0.26173,14.514,15.197,1.4361e-07,0.91407,1.058e-05,5.5796e-07,1.0048,1,6.9e-05,0.0015,6.9e-05,5e-06
7004.3,1.6e-10,8.2889,0.46454,0,0.20514,0.012166,0.03112,0.007138,1589.6,0.12005,0,-1.2297e-12,-1.157e-11,0,8.6733,8.1059,0.11065,66.911,37.591,0.85366,3.168,2.9608,0.040418,0,0.26173,14.465,15.179,1.4361e-07,0.8932,1.0338e-05,5.5794e-07,1.0047,1,7.2e-05,0.0015,7.2e-05,5e-06
7004.1,1.6e-10,7.9218,0.46513,0,0.20513,0.012158,0.031133,0.0071458,1589.6,0.12015,0,-1.9099e-12,-1.2483e-11,0,8.6732,8.1058,0.11065,66.91,37.59,0.85364,3.168,2.9607,0.040418,0,0.26172,14.417,15.16,1.4361e-07,0.87233,1.0096e-05,5.5793e-07,1.0047,1,7.5e-05,0.0015,7.5e-05,5e-06
7003.9,1.6e-10,7.5978,0.46577,0,0.20513,0.012148,0.031148,0.0071543,1589.6,0.12025,0,-2.5633e-12,-1.3483e-11,0,8.673,8.1056,0.11065,66.908,37.589,0.85362,3.1679,2.9607,0.040417,0,0.26172,14.367,15.14,1.4361e-07,0.85191,9.86e-06,5.5791e-07,1.0047,1,7.8e-05,0.0015,7.8e-05,5e-06
7003.7,1.6e-10,7.2738,0.46642,0,0.20512,0.012138,0.031163,0.0071628,1589.5,0.12036,0,-3.2167e-12,-1.4482e-11,0,8.6729,8.1055,0.11065,66.906,37.588,0.85359,3.1679,2.9606,0.040416,0,0.26172,14.317,15.119,1.4361e-07,0.83148,9.6236e-06,5.5789e-07,1.0047,1,8.1e-05,0.0015,8.1e-05,5e-06
7003.5,1.6e-10,6.9683,0.46708,0,0.20512,0.012128,0.031179,0.0071716,1589.5,0.12047,0,-3.8474e-12,-1.5525e-11,0,8.6728,8.1054,0.11065,66.904,37.586,0.85357,3.1678,2.9606,0.040416,0,0.26171,14.265,15.098,1.436e-07,0.8113,9.39e-06,5.5788e-07,1.0046,1,8.4e-05,0.0015,8.4e-05,5e-06
7003.3,1.6e-10,6.6812,0.46777,0,0.20511,0.012118,0.031195,0.0071807,1589.4,0.12058,0,-4.4552e-12,-1.6612e-11,0,8.6726,8.1053,0.11065,66.902,37.585,0.85354,3.1678,2.9606,0.040415,0,0.26171,14.213,15.075,1.436e-07,0.79137,9.1594e-06,5.5786e-07,1.0046,1,8.7e-05,0.0015,8.7e-05,5e-06
7003.1,1.6e-10,6.3942,0.46846,0,0.2051,0.012108,0.031211,0.0071897,1589.4,0.1207,0,-5.063e-12,-1.7699e-11,0,8.6725,8.1051,0.11064,66.9,37.584,0.85352,3.1677,2.9605,0.040414,0,0.2617,14.16,15.052,1.436e-07,0.77145,8.9288e-06,5.5784e-07,1.0046,1,9e-05,0.0015,9e-05,5e-06
7002.9,1.6e-10,6.1391,0.46919,0,0.2051,0.012097,0.031227,0.0071994,1589.3,0.12082,0,-5.6263e-12,-1.889e-11,0,8.6723,8.105,0.11064,66.898,37.583,0.85349,3.1677,2.9605,0.040414,0,0.2617,14.106,15.027,1.436e-07,0.75209,8.7048e-06,5.5782e-07,1.0045,1,9.3e-05,0.0015,9.3e-05,5e-06
7002.6,1.6e-10,5.8841,0.46991,0,0.20509,0.012086,0.031244,0.007209,1589.3,0.12094,0,-6.1896e-12,-2.0081e-11,0,8.6722,8.1048,0.11064,66.896,37.582,0.85346,3.1676,2.9604,0.040413,0,0.26169,14.051,15.003,1.436e-07,0.73273,8.4807e-06,5.578e-07,1.0045,1,9.6e-05,0.0015,9.6e-05,5e-06
7002.4,1.6e-10,5.643,0.47066,0,0.20508,0.012075,0.031262,0.0072189,1589.3,0.12107,0,-6.729e-12,-2.133e-11,0,8.672,8.1047,0.11064,66.894,37.581,0.85344,3.1676,2.9603,0.040412,0,0.26169,13.996,14.977,1.436e-07,0.71368,8.2602e-06,5.5778e-07,1.0045,1,9.9e-05,0.0015,9.9e-05,5e-06
7002.2,1.6e-10,5.4158,0.47143,0,0.20508,0.012063,0.03128,0.007229,1589.2,0.1212,0,-7.2444e-12,-2.2636e-11,0,8.6719,8.1045,0.11064,66.891,37.579,0.85341,3.1675,2.9603,0.040411,0,0.26168,13.939,14.95,1.4359e-07,0.69495,8.0434e-06,5.5776e-07,1.0045,1,0.000102,0.0015,0.000102,5e-06
7001.9,1.6e-10,5.1886,0.4722,0,0.20507,0.012052,0.031297,0.0072391,1589.2,0.12132,0,-7.7598e-12,-2.3942e-11,0,8.6717,8.1044,0.11063,66.889,37.578,0.85338,3.1674,2.9602,0.040411,0,0.26168,13.882,14.923,1.4359e-07,0.67621,7.8265e-06,5.5774e-07,1.0044,1,0.000105,0.0015,0.000105,5e-06
7001.7,1.6e-10,4.9858,0.47301,0,0.20506,0.01204,0.031316,0.0072498,1589.1,0.12146,0,-8.2432e-12,-2.5391e-11,0,8.6715,8.1042,0.11063,66.887,37.577,0.85335,3.1674,2.9602,0.04041,0,0.26167,13.824,14.894,1.4359e-07,0.65814,7.6174e-06,5.5772e-07,1.0044,1,0.000108,0.0015,0.000108,5e-06
7001.4,1.6e-10,4.783,0.47381,0,0.20505,0.012028,0.031335,0.0072604,1589.1,0.1216,0,-8.7267e-12,-2.6839e-11,0,8.6713,8.104,0.11063,66.884,37.575,0.85332,3.1673,2.9601,0.040409,0,0.26167,13.765,14.864,1.4359e-07,0.64007,7.4082e-06,5.577e-07,1.0044,1,0.000111,0.0015,0.000111,5e-06
7001.2,1.6e-10,4.5909,0.47464,0,0.20505,0.012015,0.031354,0.0072712,1589,0.12174,0,-9.1986e-12,-2.837e-11,0,8.6711,8.1039,0.11063,66.882,37.574,0.85329,3.1672,2.96,0.040408,0,0.26166,13.705,14.834,1.4359e-07,0.62236,7.2032e-06,5.5768e-07,1.0043,1,0.000114,0.0015,0.000114,5e-06
7000.9,1.6e-10,4.4095,0.47548,0,0.20504,0.012002,0.031373,0.0072823,1588.9,0.12188,0,-9.6589e-12,-2.9984e-11,0,8.6709,8.1037,0.11063,66.879,37.573,0.85325,3.1672,2.96,0.040407,0,0.26166,13.644,14.803,1.4358e-07,0.605,7.0023e-06,5.5766e-07,1.0043,1,0.000117,0.0015,0.000117,5e-06
7000.6,1.6e-10,4.2281,0.47632,0,0.20503,0.01199,0.031393,0.0072934,1588.9,0.12203,0,-1.0119e-11,-3.1597e-11,0,8.6707,8.1035,0.11062,66.877,37.571,0.85322,3.1671,2.9599,0.040406,0,0.26165,13.583,14.772,1.4358e-07,0.58764,6.8014e-06,5.5764e-07,1.0043,1,0.00012,0.0015,0.00012,5e-06
7000.4,1.6e-10,4.0655,0.47719,0,0.20502,0.011976,0.031413,0.0073049,1588.8,0.12218,0,-1.0586e-11,-3.3419e-11,0,8.6705,8.1033,0.11062,66.874,37.57,0.85319,3.167,2.9598,0.040405,0,0.26164,13.519,14.738,1.4358e-07,0.57102,6.6091e-06,5.5762e-07,1.0042,1,0.000123,0.0015,0.000123,5e-06
7000.1,1.6e-10,3.903,0.47806,0,0.20501,0.011963,0.031433,0.0073164,1588.8,0.12233,0,-1.1054e-11,-3.5242e-11,0,8.6703,8.1031,0.11062,66.871,37.568,0.85315,3.1669,2.9598,0.040404,0,0.26164,13.456,14.705,1.4358e-07,0.55441,6.4167e-06,5.5759e-07,1.0042,1,0.000126,0.0015,0.000126,5e-06
6999.8,1.6e-10,3.7489,0.47895,0,0.205,0.01195,0.031454,0.0073281,1588.7,0.12248,0,-1.1535e-11,-3.719e-11,0,8.6701,8.1029,0.11061,66.869,37.567,0.85312,3.1669,2.9597,0.040403,0,0.26163,13.392,14.67,1.4357e-07,0.53817,6.2288e-06,5.5757e-07,1.0041,1,0.000129,0.0015,0.000129,5e-06
6999.5,1.6e-10,3.603,0.47985,0,0.205,0.011936,0.031474,0.00734,1588.7,0.12264,0,-1.203e-11,-3.9265e-11,0,8.6699,8.1027,0.11061,66.866,37.565,0.85309,3.1668,2.9596,0.040402,0,0.26163,13.327,14.635,1.4357e-07,0.52231,6.0453e-06,5.5755e-07,1.0041,1,0.000132,0.0015,0.000132,5e-06
