"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6892.4,1.6e-10,30,0.21219,0,0.25258,0.01601,0.029396,0.0053089,1627.5,0.026852,0,3.5708e-13,6.5975e-16,0,7.2209,6.7485,0.092126,65.843,36.99,0.84003,6.5024,6.077,0.082958,0,0.26721,18.957,18.957,2.9482e-07,1.411,1.6331e-05,1.943e-07,1.0151,1,0,0.0015,0,5e-06
6892.4,1.6e-10,27.899,0.21223,0,0.25257,0.01601,0.029397,0.0053094,1627.5,0.026855,0,4.789e-13,3.8151e-15,0,7.2209,6.7485,0.092126,65.842,36.99,0.84003,6.5024,6.077,0.082958,0,0.26721,18.928,18.957,2.9482e-07,1.3838,1.6016e-05,1.943e-07,1.0151,1,3e-06,0.0015,3e-06,5e-06
6892.4,1.6e-10,25.798,0.21227,0,0.25257,0.016009,0.029398,0.0053099,1627.5,0.026859,0,6.0072e-13,6.9704e-15,0,7.2209,6.7485,0.092126,65.842,36.99,0.84003,6.5024,6.077,0.082958,0,0.26721,18.898,18.957,2.9482e-07,1.3565,1.57e-05,1.943e-07,1.0151,1,6e-06,0.0015,6e-06,5e-06
6892.3,1.6e-10,24.003,0.21234,0,0.25257,0.016008,0.0294,0.0053108,1627.5,0.026866,0,7.7669e-13,1.3091e-14,0,7.2209,6.7485,0.092126,65.842,36.99,0.84002,6.5024,6.077,0.082958,0,0.26721,18.868,18.957,2.9482e-07,1.3308,1.5403e-05,1.943e-07,1.0151,1,9e-06,0.0015,9e-06,5e-06
6892.3,1.6e-10,22.514,0.21246,0,0.25257,0.016006,0.029402,0.0053123,1627.5,0.026877,0,1.0068e-12,2.2177e-14,0,7.2209,6.7485,0.092125,65.842,36.99,0.84002,6.5024,6.077,0.082958,0,0.26721,18.839,18.958,2.9482e-07,1.3066,1.5123e-05,1.9429e-07,1.0151,1,1.2e-05,0.0015,1.2e-05,5e-06
6892.3,1.6e-10,21.026,0.21258,0,0.25257,0.016005,0.029405,0.0053137,1627.5,0.026887,0,1.2369e-12,3.1263e-14,0,7.2209,6.7485,0.092125,65.842,36.99,0.84002,6.5024,6.077,0.082958,0,0.26721,18.809,18.958,2.9482e-07,1.2825,1.4844e-05,1.9429e-07,1.0151,1,1.5e-05,0.0015,1.5e-05,5e-06
6892.2,1.6e-10,19.911,0.21277,0,0.25257,0.016002,0.029409,0.0053161,1627.5,0.026905,0,1.4453e-12,4.7647e-14,0,7.2209,6.7485,0.092125,65.841,36.989,0.84001,6.5024,6.077,0.082958,0,0.26721,18.78,18.958,2.9482e-07,1.26,1.4583e-05,1.9429e-07,1.0151,1,1.8e-05,0.0015,1.8e-05,5e-06
6892.2,1.6e-10,18.796,0.21296,0,0.25256,0.015999,0.029413,0.0053184,1627.4,0.026922,0,1.6537e-12,6.4031e-14,0,7.2209,6.7485,0.092125,65.841,36.989,0.84001,6.5024,6.077,0.082958,0,0.26721,18.75,18.958,2.9482e-07,1.2375,1.4323e-05,1.9428e-07,1.0151,1,2.1e-05,0.0015,2.1e-05,5e-06
6892.2,1.6e-10,17.792,0.21318,0,0.25256,0.015996,0.029418,0.0053212,1627.4,0.026943,0,1.8542e-12,8.394e-14,0,7.2209,6.7485,0.092125,65.84,36.989,0.84,6.5024,6.077,0.082958,0,0.26721,18.72,18.958,2.9482e-07,1.2154,1.4067e-05,1.9428e-07,1.0151,1,2.4e-05,0.0015,2.4e-05,5e-06
6892.1,1.6e-10,16.896,0.21345,0,0.25256,0.015992,0.029424,0.0053245,1627.4,0.026967,0,2.0467e-12,1.0737e-13,0,7.2209,6.7485,0.092125,65.84,36.989,0.83999,6.5024,6.077,0.082958,0,0.26721,18.691,18.958,2.9482e-07,1.1936,1.3815e-05,1.9427e-07,1.0151,1,2.7e-05,0.0015,2.7e-05,5e-06
