"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7020.7,1.6e-10,30,0.28805,0.0010686,0.23424,0.015822,0.029699,0.0057489,1603.9,0.051449,0,7.1987e-13,-9.191e-16,0,6.2034,5.7975,0.079143,67.068,37.679,0.85567,6.011,5.6177,0.076689,0,0.23498,21.142,21.142,2.7253e-07,1.3288,1.538e-05,2.6216e-07,1.0115,1,0,0.0015,0,5e-06
7020.7,1.6e-10,27.88,0.28809,0.0010686,0.23424,0.015821,0.0297,0.0057493,1603.9,0.051453,0,8.6509e-13,3.2744e-15,0,6.2034,5.7975,0.079143,67.068,37.679,0.85567,6.011,5.6177,0.076689,0,0.23498,21.112,21.142,2.7253e-07,1.3028,1.5079e-05,2.6216e-07,1.0115,1,3e-06,0.0015,3e-06,5e-06
7020.7,1.6e-10,25.761,0.28813,0.0010686,0.23424,0.01582,0.029701,0.0057498,1603.9,0.051458,0,1.0103e-12,7.4679e-15,0,6.2034,5.7975,0.079143,67.068,37.679,0.85566,6.011,5.6177,0.076689,0,0.23498,21.082,21.142,2.7253e-07,1.2768,1.4778e-05,2.6216e-07,1.0115,1,6e-06,0.0015,6e-06,5e-06
7020.7,1.6e-10,23.951,0.2882,0.0010686,0.23424,0.015819,0.029702,0.0057508,1603.9,0.051467,0,1.1803e-12,1.5394e-14,0,6.2034,5.7975,0.079143,67.068,37.679,0.85566,6.011,5.6177,0.076689,0,0.23498,21.053,21.142,2.7253e-07,1.2523,1.4494e-05,2.6216e-07,1.0115,1,9e-06,0.0015,9e-06,5e-06
7020.6,1.6e-10,22.452,0.28832,0.0010686,0.23424,0.015816,0.029705,0.0057522,1603.9,0.051481,0,1.3752e-12,2.7052e-14,0,6.2033,5.7975,0.079143,67.068,37.679,0.85566,6.011,5.6177,0.076689,0,0.23497,21.023,21.142,2.7253e-07,1.2292,1.4227e-05,2.6216e-07,1.0115,1,1.2e-05,0.0015,1.2e-05,5e-06
7020.6,1.6e-10,20.953,0.28844,0.0010686,0.23423,0.015814,0.029707,0.0057536,1603.9,0.051494,0,1.57e-12,3.871e-14,0,6.2033,5.7975,0.079143,67.068,37.678,0.85566,6.011,5.6177,0.076689,0,0.23497,20.994,21.142,2.7253e-07,1.2062,1.3961e-05,2.6215e-07,1.0115,1,1.5e-05,0.0015,1.5e-05,5e-06
7020.6,1.6e-10,19.832,0.28863,0.0010686,0.23423,0.01581,0.029711,0.0057559,1603.9,0.051516,0,1.6204e-12,6.1695e-14,0,6.2033,5.7975,0.079143,67.067,37.678,0.85565,6.011,5.6177,0.076689,0,0.23497,20.964,21.143,2.7253e-07,1.1847,1.3712e-05,2.6215e-07,1.0115,1,1.8e-05,0.0015,1.8e-05,5e-06
7020.5,1.6e-10,18.711,0.28882,0.0010686,0.23423,0.015807,0.029715,0.0057583,1603.9,0.051539,0,1.6709e-12,8.4681e-14,0,6.2033,5.7975,0.079143,67.067,37.678,0.85565,6.011,5.6177,0.076689,0,0.23497,20.935,21.143,2.7253e-07,1.1632,1.3463e-05,2.6214e-07,1.0115,1,2.1e-05,0.0015,2.1e-05,5e-06
7020.5,1.6e-10,17.701,0.28904,0.0010685,0.23423,0.015802,0.02972,0.005761,1603.9,0.051565,0,1.6868e-12,1.1263e-13,0,6.2033,5.7975,0.079143,67.066,37.678,0.85564,6.0109,5.6177,0.076688,0,0.23497,20.905,21.143,2.7253e-07,1.1421,1.3219e-05,2.6214e-07,1.0115,1,2.4e-05,0.0015,2.4e-05,5e-06
7020.4,1.6e-10,16.802,0.2893,0.0010685,0.23422,0.015797,0.029725,0.0057642,1603.9,0.051596,0,1.6681e-12,1.4554e-13,0,6.2033,5.7975,0.079143,67.066,37.677,0.85563,6.0109,5.6177,0.076688,0,0.23497,20.876,21.143,2.7253e-07,1.1213,1.2978e-05,2.6213e-07,1.0115,1,2.7e-05,0.0015,2.7e-05,5e-06
