"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6798.1,1.6e-10,30,0.16407,0.0011528,0.26561,0.016819,0.029553,0.0051443,1643.5,0.014524,0,4.4726e-13,3.179e-16,0,8.1005,7.5705,0.10335,64.942,36.484,0.82854,6.6895,6.2518,0.085345,0,0.29204,19.64,19.64,3.0331e-07,1.2564,1.4541e-05,1.6282e-07,1.0172,1,0,0.0015,0,5e-06
6798.1,1.6e-10,27.913,0.16411,0.0011528,0.26561,0.016818,0.029553,0.0051447,1643.5,0.014527,0,6.0833e-13,3.7372e-15,0,8.1005,7.5705,0.10335,64.942,36.484,0.82854,6.6895,6.2518,0.085345,0,0.29204,19.611,19.64,3.0331e-07,1.2322,1.4262e-05,1.6282e-07,1.0172,1,3e-06,0.0015,3e-06,5e-06
6798.1,1.6e-10,25.826,0.16415,0.0011528,0.26561,0.016817,0.029554,0.0051452,1643.5,0.01453,0,7.6939e-13,7.1564e-15,0,8.1005,7.5705,0.10335,64.942,36.484,0.82853,6.6895,6.2518,0.085345,0,0.29204,19.581,19.64,3.0331e-07,1.2081,1.3982e-05,1.6282e-07,1.0172,1,6e-06,0.0015,6e-06,5e-06
6798.1,1.6e-10,24.042,0.16423,0.0011528,0.26561,0.016816,0.029556,0.0051461,1643.5,0.014536,0,1.0013e-12,1.4411e-14,0,8.1005,7.5705,0.10335,64.942,36.484,0.82853,6.6895,6.2518,0.085345,0,0.29204,19.551,19.641,3.0331e-07,1.1853,1.3719e-05,1.6282e-07,1.0172,1,9e-06,0.0015,9e-06,5e-06
6798,1.6e-10,22.561,0.16434,0.0011529,0.26561,0.016813,0.029558,0.0051474,1643.5,0.014544,0,1.3042e-12,2.55e-14,0,8.1004,7.5705,0.10335,64.941,36.484,0.82853,6.6895,6.2518,0.085345,0,0.29204,19.522,19.641,3.0331e-07,1.164,1.3472e-05,1.6281e-07,1.0172,1,1.2e-05,0.0015,1.2e-05,5e-06
6798,1.6e-10,21.08,0.16446,0.0011529,0.26561,0.016811,0.029561,0.0051488,1643.5,0.014553,0,1.607e-12,3.6589e-14,0,8.1004,7.5705,0.10335,64.941,36.484,0.82853,6.6895,6.2518,0.085345,0,0.29204,19.492,19.641,3.0331e-07,1.1426,1.3225e-05,1.6281e-07,1.0172,1,1.5e-05,0.0015,1.5e-05,5e-06
6798,1.6e-10,19.97,0.16465,0.001153,0.2656,0.016808,0.029564,0.005151,1643.5,0.014567,0,1.8697e-12,5.5405e-14,0,8.1004,7.5705,0.10335,64.941,36.484,0.82852,6.6895,6.2518,0.085345,0,0.29204,19.463,19.641,3.0331e-07,1.1228,1.2995e-05,1.628e-07,1.0172,1,1.8e-05,0.0015,1.8e-05,5e-06
6797.9,1.6e-10,18.86,0.16484,0.0011531,0.2656,0.016804,0.029568,0.0051532,1643.5,0.01458,0,2.1324e-12,7.422e-14,0,8.1004,7.5705,0.10335,64.94,36.483,0.82852,6.6895,6.2518,0.085345,0,0.29204,19.433,19.641,3.0331e-07,1.1029,1.2765e-05,1.628e-07,1.0172,1,2.1e-05,0.0015,2.1e-05,5e-06
6797.9,1.6e-10,17.859,0.16506,0.0011531,0.2656,0.0168,0.029573,0.0051558,1643.5,0.014597,0,2.3777e-12,9.6842e-14,0,8.1004,7.5705,0.10335,64.94,36.483,0.82851,6.6895,6.2518,0.085345,0,0.29204,19.404,19.642,3.0331e-07,1.0834,1.2539e-05,1.6279e-07,1.0172,1,2.4e-05,0.0015,2.4e-05,5e-06
6797.8,1.6e-10,16.967,0.16532,0.0011532,0.26559,0.016794,0.029578,0.0051588,1643.5,0.014616,0,2.6056e-12,1.2327e-13,0,8.1004,7.5705,0.10335,64.939,36.483,0.8285,6.6895,6.2518,0.085345,0,0.29204,19.374,19.642,3.0331e-07,1.0642,1.2317e-05,1.6279e-07,1.0172,1,2.7e-05,0.0015,2.7e-05,5e-06
