"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6483.6,1.6e-10,30,0.072726,0.0001973,0.30598,0.016461,0.031051,0.0053951,1690.2,0.00064133,0,1.7302e-13,8.2585e-16,0,11.213,10.479,0.14306,61.938,34.797,0.79021,6.9124,6.4602,0.088189,0,0.3743,18.296,18.296,3.1342e-07,1.1709,1.3552e-05,9.9475e-08,1.0215,1,0,0.0015,0,5e-06
6483.6,1.6e-10,27.961,0.072762,0.00019777,0.30598,0.016461,0.031052,0.0053955,1690.2,0.00064194,0,2.2246e-13,3.2873e-15,0,11.213,10.479,0.14306,61.938,34.797,0.79021,6.9124,6.4602,0.088189,0,0.3743,18.266,18.296,3.1342e-07,1.1488,1.3296e-05,9.9474e-08,1.0215,1,3e-06,0.0015,3e-06,5e-06
6483.6,1.6e-10,25.922,0.072798,0.00019823,0.30598,0.01646,0.031052,0.0053959,1690.2,0.00064256,0,2.7189e-13,5.7487e-15,0,11.213,10.479,0.14306,61.938,34.797,0.79021,6.9124,6.4602,0.088189,0,0.3743,18.237,18.296,3.1342e-07,1.1267,1.304e-05,9.9473e-08,1.0215,1,6e-06,0.0015,6e-06,5e-06
6483.6,1.6e-10,24.176,0.072868,0.00019915,0.30598,0.016459,0.031054,0.0053967,1690.2,0.00064379,0,3.4322e-13,1.0752e-14,0,11.213,10.479,0.14306,61.938,34.796,0.79021,6.9124,6.4602,0.088189,0,0.3743,18.207,18.296,3.1342e-07,1.1059,1.28e-05,9.9471e-08,1.0215,1,9e-06,0.0015,9e-06,5e-06
6483.6,1.6e-10,22.722,0.072974,0.00020053,0.30598,0.016458,0.031056,0.0053979,1690.2,0.00064563,0,4.3644e-13,1.8296e-14,0,11.213,10.479,0.14306,61.937,34.796,0.79021,6.9124,6.4602,0.088189,0,0.3743,18.177,18.296,3.1342e-07,1.0866,1.2576e-05,9.9469e-08,1.0214,1,1.2e-05,0.0015,1.2e-05,5e-06
6483.6,1.6e-10,21.268,0.07308,0.0002019,0.30598,0.016456,0.031058,0.0053991,1690.2,0.00064748,0,5.2967e-13,2.5841e-14,0,11.213,10.479,0.14306,61.937,34.796,0.7902,6.9124,6.4602,0.088189,0,0.3743,18.148,18.296,3.1342e-07,1.0672,1.2352e-05,9.9466e-08,1.0214,1,1.5e-05,0.0015,1.5e-05,5e-06
6483.5,1.6e-10,20.175,0.073252,0.00020413,0.30597,0.016454,0.031061,0.0054011,1690.2,0.00065054,0,6.1822e-13,3.8303e-14,0,11.213,10.479,0.14306,61.937,34.796,0.7902,6.9124,6.4602,0.088189,0,0.3743,18.118,18.296,3.1342e-07,1.0494,1.2145e-05,9.9462e-08,1.0214,1,1.8e-05,0.0015,1.8e-05,5e-06
6483.5,1.6e-10,19.081,0.073425,0.00020637,0.30597,0.016452,0.031065,0.0054031,1690.2,0.00065361,0,7.0676e-13,5.0766e-14,0,11.213,10.479,0.14306,61.936,34.796,0.79019,6.9124,6.4602,0.088189,0,0.3743,18.088,18.296,3.1342e-07,1.0315,1.1939e-05,9.9458e-08,1.0214,1,2.1e-05,0.0015,2.1e-05,5e-06
6483.4,1.6e-10,18.094,0.073629,0.00020901,0.30597,0.016449,0.031069,0.0054054,1690.2,0.0006573,0,7.9639e-13,6.5684e-14,0,11.213,10.479,0.14306,61.936,34.796,0.79019,6.9124,6.4602,0.088189,0,0.3743,18.059,18.297,3.1342e-07,1.0141,1.1737e-05,9.9453e-08,1.0214,1,2.4e-05,0.0015,2.4e-05,5e-06
6483.4,1.6e-10,17.212,0.073866,0.00021207,0.30596,0.016446,0.031074,0.0054081,1690.2,0.0006616,0,8.8711e-13,8.3058e-14,0,11.213,10.479,0.14306,61.936,34.795,0.79018,6.9124,6.4602,0.088189,0,0.3743,18.029,18.297,3.1342e-07,0.99698,1.1539e-05,9.9448e-08,1.0214,1,2.7e-05,0.0015,2.7e-05,5e-06
6483.3,1.6e-10,16.331,0.074103,0.00021513,0.30596,0.016443,0.031079,0.0054108,1690.2,0.0006659,0,9.7783e-13,1.0043e-13,0,11.213,10.479,0.14306,61.935,34.795,0.79018,6.9124,6.4602,0.088189,0,0.3743,18,18.297,3.1342e-07,0.9799,1.1341e-05,9.9442e-08,1.0214,1,3e-05,0.0015,3e-05,5e-06
6483.3,1.6e-10,15.591,0.074402,0.00021896,0.30595,0.016438,0.031085,0.0054143,1690.2,0.00067143,0,1.068e-12,1.2241e-13,0,11.213,10.479,0.14306,61.934,34.795,0.79017,6.9124,6.4602,0.088189,0,0.3743,17.97,18.297,3.1342e-07,0.96317,1.1148e-05,9.9435e-08,1.0214,1,3.3e-05,0.0015,3.3e-05,5e-06
6483.2,1.6e-10,14.851,0.0747,0.00022279,0.30595,0.016434,0.03109,0.0054177,1690.1,0.00067696,0,1.1581e-12,1.4439e-13,0,11.213,10.479,0.14306,61.934,34.794,0.79016,6.9124,6.4602,0.088189,0,0.3743,17.94,18.297,3.1342e-07,0.94644,1.0954e-05,9.9428e-08,1.0214,1,3.6e-05,0.0015,3.6e-05,5e-06
6483.2,1.6e-10,14.165,0.075028,0.000227,0.30594,0.01643,0.031097,0.0054214,1690.1,0.00068312,0,1.2473e-12,1.6869e-13,0,11.213,10.479,0.14306,61.933,34.794,0.79015,6.9124,6.4601,0.088189,0,0.3743,17.911,18.297,3.1341e-07,0.92983,1.0762e-05,9.942e-08,1.0214,1,3.9e-05,0.0015,3.9e-05,5e-06
6483.1,1.6e-10,13.532,0.075385,0.00023157,0.30594,0.016425,0.031104,0.0054255,1690.1,0.0006899,0,1.3356e-12,1.9531e-13,0,11.213,10.479,0.14306,61.933,34.794,0.79014,6.9124,6.4601,0.088189,0,0.3743,17.881,18.297,3.1341e-07,0.91333,1.0571e-05,9.9411e-08,1.0214,1,4.2e-05,0.0015,4.2e-05,5e-06
6483,1.6e-10,12.899,0.075743,0.00023615,0.30593,0.01642,0.031111,0.0054296,1690.1,0.00069668,0,1.4239e-12,2.2194e-13,0,11.213,10.479,0.14306,61.932,34.793,0.79013,6.9124,6.4601,0.088189,0,0.3743,17.851,18.297,3.1341e-07,0.89683,1.038e-05,9.9403e-08,1.0214,1,4.5e-05,0.0015,4.5e-05,5e-06
6482.9,1.6e-10,12.352,0.076157,0.00024142,0.30592,0.016414,0.03112,0.0054343,1690.1,0.00070471,0,1.5089e-12,2.5298e-13,0,11.213,10.479,0.14306,61.931,34.793,0.79012,6.9123,6.4601,0.088189,0,0.3743,17.822,18.297,3.1341e-07,0.88052,1.0191e-05,9.9393e-08,1.0214,1,4.8e-05,0.0015,4.8e-05,5e-06
6482.8,1.6e-10,11.804,0.076571,0.0002467,0.30592,0.016409,0.031128,0.0054391,1690.1,0.00071275,0,1.594e-12,2.8402e-13,0,11.213,10.479,0.14306,61.93,34.792,0.79011,6.9123,6.4601,0.088188,0,0.3743,17.792,18.297,3.1341e-07,0.86422,1.0003e-05,9.9383e-08,1.0214,1,5.1e-05,0.0015,5.1e-05,5e-06
6482.7,1.6e-10,11.292,0.077012,0.00025231,0.30591,0.016403,0.031137,0.0054441,1690.1,0.00072142,0,1.6773e-12,3.1728e-13,0,11.213,10.479,0.14305,61.929,34.792,0.7901,6.9123,6.4601,0.088188,0,0.3743,17.762,18.297,3.1341e-07,0.84801,9.815e-06,9.9373e-08,1.0213,1,5.4e-05,0.0015,5.4e-05,5e-06
6482.6,1.6e-10,10.814,0.07748,0.00025824,0.3059,0.016396,0.031146,0.0054494,1690,0.00073074,0,1.7589e-12,3.5277e-13,0,11.213,10.479,0.14305,61.928,34.791,0.79009,6.9123,6.4601,0.088188,0,0.3743,17.733,18.297,3.1341e-07,0.8319,9.6285e-06,9.9362e-08,1.0213,1,5.7e-05,0.0015,5.7e-05,5e-06
6482.5,1.6e-10,10.336,0.077948,0.00026418,0.30589,0.01639,0.031156,0.0054548,1690,0.00074005,0,1.8404e-12,3.8826e-13,0,11.213,10.479,0.14305,61.927,34.791,0.79008,6.9123,6.4601,0.088188,0,0.3743,17.703,18.298,3.1341e-07,0.8158,9.4421e-06,9.9351e-08,1.0213,1,6e-05,0.0015,6e-05,5e-06
6482.4,1.6e-10,9.9166,0.078468,0.00027074,0.30588,0.016383,0.031166,0.0054607,1690,0.00075065,0,1.9178e-12,4.2796e-13,0,11.213,10.479,0.14305,61.926,34.79,0.79006,6.9123,6.4601,0.088188,0,0.3743,17.673,18.298,3.1341e-07,0.7999,9.2581e-06,9.9338e-08,1.0213,1,6.3e-05,0.0015,6.3e-05,5e-06
6482.3,1.6e-10,9.497,0.078987,0.0002773,0.30587,0.016376,0.031177,0.0054667,1690,0.00076126,0,1.9951e-12,4.6766e-13,0,11.213,10.479,0.14305,61.925,34.79,0.79005,6.9123,6.4601,0.088188,0,0.3743,17.644,18.298,3.1341e-07,0.784,9.0741e-06,9.9326e-08,1.0213,1,6.6e-05,0.0015,6.6e-05,5e-06
6482.2,1.6e-10,9.1021,0.079531,0.00028415,0.30586,0.016368,0.031187,0.0054729,1690,0.00077252,0,2.0706e-12,5.0948e-13,0,11.213,10.479,0.14305,61.924,34.789,0.79004,6.9123,6.4601,0.088188,0,0.3743,17.614,18.298,3.1341e-07,0.76822,8.8914e-06,9.9313e-08,1.0213,1,6.9e-05,0.0015,6.9e-05,5e-06
6482.1,1.6e-10,8.7318,0.0801,0.00029129,0.30585,0.01636,0.031199,0.0054794,1689.9,0.00078444,0,2.1442e-12,5.5342e-13,0,11.213,10.479,0.14305,61.923,34.788,0.79002,6.9123,6.4601,0.088188,0,0.3743,17.584,18.298,3.1341e-07,0.75255,8.7101e-06,9.93e-08,1.0213,1,7.2e-05,0.0015,7.2e-05,5e-06
6482,1.6e-10,8.3614,0.080669,0.00029844,0.30584,0.016352,0.03121,0.0054858,1689.9,0.00079635,0,2.2179e-12,5.9737e-13,0,11.213,10.479,0.14305,61.922,34.788,0.79001,6.9123,6.4601,0.088188,0,0.3743,17.554,18.298,3.1341e-07,0.73688,8.5288e-06,9.9286e-08,1.0213,1,7.5e-05,0.0015,7.5e-05,5e-06
6481.8,1.6e-10,8.0331,0.081284,0.00030613,0.30583,0.016344,0.031223,0.0054929,1689.9,0.00080961,0,2.2875e-12,6.4532e-13,0,11.213,10.479,0.14305,61.921,34.787,0.78999,6.9123,6.4601,0.088187,0,0.37429,17.525,18.298,3.1341e-07,0.72148,8.3504e-06,9.9271e-08,1.0212,1,7.8e-05,0.0015,7.8e-05,5e-06
