"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6911.6,1.728e-11,0.061027,0.6923,0.00022036,0.20686,0.0047727,0.043517,0.01236,1599.6,0.16176,0,-4.9306e-13,1.7604e-14,0,7.2936,6.8164,0.093052,66.026,37.093,0.84237,5.4053,5.0517,0.068962,0,0.25507,-0.021094,35.058,35.058,2.4507e-07,-2.4414e-07,3.1163e-07,1.0044,1,0,0.0015,0,5e-06
6911.6,1.728e-11,0.062633,0.6923,0.00022033,0.20686,0.0047727,0.043517,0.01236,1599.6,0.16176,0,-6.8857e-13,5.1758e-14,0,7.2936,6.8164,0.093052,66.026,37.093,0.84237,5.4053,5.0517,0.068962,0,0.25507,-0.020755,35.029,35.058,2.4507e-07,-2.4022e-07,3.1163e-07,1.0044,1,3e-06,0.0015,3e-06,5e-06
6911.6,1.728e-11,0.064239,0.6923,0.00022031,0.20686,0.0047727,0.043517,0.01236,1599.6,0.16176,0,-8.8409e-13,8.5913e-14,0,7.2936,6.8164,0.093052,66.026,37.093,0.84237,5.4053,5.0517,0.068962,0,0.25507,-0.020415,34.999,35.059,2.4507e-07,-2.3629e-07,3.1163e-07,1.0044,1,6e-06,0.0015,6e-06,5e-06
6911.6,1.728e-11,0.066343,0.6923,0.00022026,0.20686,0.0047727,0.043517,0.01236,1599.6,0.16176,0,-1.1681e-12,1.4869e-13,0,7.2935,6.8164,0.093052,66.026,37.093,0.84237,5.4053,5.0517,0.068961,0,0.25507,-0.019971,34.97,35.06,2.4507e-07,-2.3114e-07,3.1163e-07,1.0044,1,9e-06,0.0015,9e-06,5e-06
6911.6,1.728e-11,0.068946,0.69229,0.00022019,0.20686,0.0047728,0.043517,0.012359,1599.6,0.16176,0,-1.5406e-12,2.4008e-13,0,7.2935,6.8164,0.093051,66.026,37.093,0.84237,5.4053,5.0517,0.068961,0,0.25506,-0.019421,34.942,35.06,2.4507e-07,-2.2478e-07,3.1164e-07,1.0044,1,1.2e-05,0.0015,1.2e-05,5e-06
6911.6,1.728e-11,0.071548,0.69229,0.00022012,0.20686,0.0047728,0.043517,0.012359,1599.6,0.16177,0,-1.9131e-12,3.3147e-13,0,7.2935,6.8163,0.093051,66.026,37.093,0.84237,5.4052,5.0516,0.068961,0,0.25506,-0.018872,34.913,35.061,2.4507e-07,-2.1842e-07,3.1164e-07,1.0044,1,1.5e-05,0.0015,1.5e-05,5e-06
6911.6,1.728e-11,0.073793,0.69228,0.00022,0.20686,0.0047729,0.043517,0.012359,1599.6,0.16177,0,-2.248e-12,4.6312e-13,0,7.2934,6.8163,0.09305,66.026,37.093,0.84237,5.4052,5.0516,0.06896,0,0.25506,-0.018398,34.884,35.062,2.4507e-07,-2.1294e-07,3.1165e-07,1.0044,1,1.8e-05,0.0015,1.8e-05,5e-06
6911.7,1.728e-11,0.076037,0.69228,0.00021989,0.20686,0.004773,0.043517,0.012359,1599.6,0.16177,0,-2.5829e-12,5.9477e-13,0,7.2934,6.8162,0.09305,66.027,37.094,0.84238,5.4052,5.0516,0.06896,0,0.25506,-0.017925,34.855,35.063,2.4506e-07,-2.0747e-07,3.1165e-07,1.0044,1,2.1e-05,0.0015,2.1e-05,5e-06
6911.7,1.728e-11,0.078443,0.69227,0.00021975,0.20686,0.0047731,0.043517,0.012359,1599.6,0.16178,0,-2.9016e-12,7.4089e-13,0,7.2933,6.8162,0.093049,66.027,37.094,0.84238,5.4051,5.0515,0.068959,0,0.25506,-0.017418,34.825,35.063,2.4506e-07,-2.016e-07,3.1166e-07,1.0044,1,2.4e-05,0.0015,2.4e-05,5e-06
6911.7,1.728e-11,0.081008,0.69226,0.00021958,0.20686,0.0047732,0.043517,0.012359,1599.6,0.16178,0,-3.2041e-12,9.0149e-13,0,7.2932,6.8161,0.093048,66.027,37.094,0.84238,5.4051,5.0515,0.068958,0,0.25505,-0.016878,34.796,35.063,2.4506e-07,-1.9535e-07,3.1167e-07,1.0044,1,2.7e-05,0.0015,2.7e-05,5e-06
