"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7016.8,1.728e-11,30,0.63315,0.00016863,0.20161,0.0061361,0.041552,0.01142,1612.9,0.16512,0,-2.016e-13,1.7838e-13,0,9.8905,9.2434,0.12618,67.031,37.658,0.85519,2.641,2.4682,0.033694,0,0.28606,1.3513,39.273,39.273,1.1964e-07,1.5641e-05,6.1456e-07,1.0151,1,0,0.0015,0,5e-06
7016.7,1.728e-11,27.882,0.63318,0.00016862,0.20161,0.0061355,0.041553,0.01142,1612.9,0.16513,0,-3.7057e-13,6.2502e-13,0,9.8904,9.2434,0.12618,67.03,37.657,0.85518,2.6409,2.4682,0.033694,0,0.28606,1.3249,39.251,39.281,1.1964e-07,1.5335e-05,6.1455e-07,1.0151,1,3e-06,0.0015,3e-06,5e-06
7016.6,1.728e-11,25.763,0.63321,0.0001686,0.20161,0.0061349,0.041553,0.011421,1612.9,0.16513,0,-5.3954e-13,1.0717e-12,0,9.8904,9.2434,0.12618,67.03,37.657,0.85517,2.6409,2.4682,0.033694,0,0.28606,1.2985,39.23,39.289,1.1964e-07,1.5029e-05,6.1454e-07,1.015,1,6e-06,0.0015,6e-06,5e-06
7016.5,1.728e-11,23.957,0.63327,0.00016856,0.2016,0.0061337,0.041555,0.011422,1612.9,0.16514,0,-8.0136e-13,1.9435e-12,0,9.8904,9.2434,0.12618,67.028,37.656,0.85516,2.6409,2.4682,0.033693,0,0.28606,1.2736,39.212,39.302,1.1964e-07,1.4741e-05,6.1453e-07,1.015,1,9e-06,0.0015,9e-06,5e-06
7016.3,1.728e-11,22.462,0.63335,0.00016851,0.2016,0.0061319,0.041557,0.011423,1612.8,0.16515,0,-1.156e-12,3.2404e-12,0,9.8903,9.2433,0.12618,67.027,37.655,0.85514,2.6409,2.4681,0.033693,0,0.28606,1.2502,39.199,39.318,1.1963e-07,1.447e-05,6.1451e-07,1.015,1,1.2e-05,0.0015,1.2e-05,5e-06
7016.2,1.728e-11,20.968,0.63344,0.00016846,0.2016,0.0061301,0.041559,0.011424,1612.8,0.16517,0,-1.5107e-12,4.5373e-12,0,9.8903,9.2432,0.12618,67.025,37.654,0.85511,2.6409,2.4681,0.033693,0,0.28606,1.2268,39.186,39.335,1.1963e-07,1.42e-05,6.1448e-07,1.015,1,1.5e-05,0.0015,1.5e-05,5e-06
7015.9,1.728e-11,19.853,0.63358,0.00016837,0.2016,0.0061271,0.041562,0.011426,1612.7,0.16519,0,-1.8562e-12,6.6108e-12,0,9.8902,9.2432,0.12618,67.022,37.653,0.85508,2.6409,2.4681,0.033693,0,0.28605,1.2051,39.171,39.35,1.1963e-07,1.3948e-05,6.1445e-07,1.015,1,1.8e-05,0.0015,1.8e-05,5e-06
7015.6,1.728e-11,18.739,0.63373,0.00016828,0.2016,0.0061242,0.041565,0.011428,1612.7,0.16521,0,-2.2018e-12,8.6844e-12,0,9.8901,9.2431,0.12618,67.019,37.651,0.85504,2.6408,2.4681,0.033692,0,0.28605,1.1833,39.156,39.364,1.1963e-07,1.3696e-05,6.1442e-07,1.0149,1,2.1e-05,0.0015,2.1e-05,5e-06
7015.2,1.728e-11,17.734,0.6339,0.00016818,0.2016,0.0061208,0.041569,0.01143,1612.6,0.16523,0,-2.5175e-12,1.1108e-11,0,9.89,9.243,0.12618,67.016,37.649,0.855,2.6408,2.4681,0.033692,0,0.28605,1.1619,39.14,39.378,1.1963e-07,1.3448e-05,6.1437e-07,1.0149,1,2.4e-05,0.0015,2.4e-05,5e-06
7014.8,1.728e-11,16.839,0.63409,0.00016805,0.2016,0.0061168,0.041573,0.011432,1612.5,0.16526,0,-2.8033e-12,1.3883e-11,0,9.8898,9.2428,0.12618,67.012,37.647,0.85495,2.6408,2.468,0.033691,0,0.28604,1.1408,39.122,39.389,1.1963e-07,1.3204e-05,6.1433e-07,1.0148,1,2.7e-05,0.0015,2.7e-05,5e-06
7014.4,1.728e-11,15.944,0.63429,0.00016793,0.2016,0.0061128,0.041578,0.011435,1612.5,0.16529,0,-3.0891e-12,1.6657e-11,0,9.8897,9.2427,0.12617,67.008,37.645,0.8549,2.6407,2.468,0.033691,0,0.28604,1.1198,39.104,39.401,1.1963e-07,1.296e-05,6.1428e-07,1.0148,1,3e-05,0.0015,3e-05,5e-06
7013.9,1.728e-11,15.196,0.63453,0.00016777,0.2016,0.0061078,0.041583,0.011438,1612.4,0.16532,0,-3.3148e-12,2.0058e-11,0,9.8895,9.2426,0.12617,67.004,37.642,0.85484,2.6407,2.4679,0.03369,0,0.28603,1.0989,39.084,39.411,1.1962e-07,1.2719e-05,6.1422e-07,1.0147,1,3.3e-05,0.0015,3.3e-05,5e-06
7013.4,1.728e-11,14.448,0.63477,0.00016761,0.2016,0.0061028,0.041589,0.011441,1612.3,0.16536,0,-3.5405e-12,2.3459e-11,0,9.8894,9.2424,0.12617,66.999,37.64,0.85478,2.6406,2.4679,0.03369,0,0.28603,1.0781,39.063,39.42,1.1962e-07,1.2478e-05,6.1416e-07,1.0146,1,3.6e-05,0.0015,3.6e-05,5e-06
7012.9,1.728e-11,13.755,0.63504,0.00016744,0.2016,0.0060974,0.041595,0.011445,1612.2,0.1654,0,-3.7442e-12,2.7148e-11,0,9.8892,9.2422,0.12617,66.994,37.637,0.85471,2.6406,2.4678,0.033689,0,0.28602,1.0574,39.042,39.429,1.1962e-07,1.2238e-05,6.141e-07,1.0146,1,3.9e-05,0.0015,3.9e-05,5e-06
7012.3,1.728e-11,13.117,0.63533,0.00016724,0.2016,0.0060915,0.041601,0.011448,1612.1,0.16544,0,-3.9259e-12,3.1125e-11,0,9.889,9.242,0.12616,66.988,37.634,0.85464,2.6405,2.4678,0.033688,0,0.28602,1.0367,39.02,39.436,1.1962e-07,1.1999e-05,6.1403e-07,1.0145,1,4.2e-05,0.0015,4.2e-05,5e-06
7011.7,1.728e-11,12.479,0.63562,0.00016705,0.2016,0.0060855,0.041608,0.011452,1611.9,0.16549,0,-4.1076e-12,3.5101e-11,0,9.8888,9.2418,0.12616,66.982,37.63,0.85457,2.6405,2.4677,0.033688,0,0.28601,1.0161,38.998,39.443,1.1961e-07,1.176e-05,6.1396e-07,1.0144,1,4.5e-05,0.0015,4.5e-05,5e-06
7011,1.728e-11,11.929,0.63595,0.00016682,0.20159,0.0060787,0.041616,0.011456,1611.8,0.16553,0,-4.257e-12,3.9611e-11,0,9.8885,9.2416,0.12616,66.976,37.627,0.85448,2.6404,2.4677,0.033687,0,0.286,0.99562,38.973,39.449,1.1961e-07,1.1523e-05,6.1388e-07,1.0143,1,4.8e-05,0.0015,4.8e-05,5e-06
7010.3,1.728e-11,11.379,0.63628,0.00016659,0.20159,0.0060719,0.041623,0.011461,1611.7,0.16558,0,-4.4064e-12,4.412e-11,0,9.8883,9.2414,0.12616,66.969,37.623,0.8544,2.6403,2.4676,0.033686,0,0.286,0.97514,38.949,39.454,1.1961e-07,1.1286e-05,6.138e-07,1.0142,1,5.1e-05,0.0015,5.1e-05,5e-06
7009.6,1.728e-11,10.865,0.63663,0.00016634,0.20159,0.0060647,0.041631,0.011465,1611.5,0.16564,0,-4.5402e-12,4.8878e-11,0,9.888,9.2411,0.12615,66.962,37.619,0.85431,2.6403,2.4675,0.033685,0,0.28599,0.95478,38.924,39.459,1.1961e-07,1.1051e-05,6.1371e-07,1.0142,1,5.4e-05,0.0015,5.4e-05,5e-06
7008.8,1.728e-11,10.387,0.637,0.00016608,0.20159,0.0060571,0.04164,0.01147,1611.4,0.16569,0,-4.6584e-12,5.3884e-11,0,9.8877,9.2408,0.12615,66.955,37.615,0.85422,2.6402,2.4675,0.033684,0,0.28598,0.93453,38.897,39.462,1.196e-07,1.0816e-05,6.1362e-07,1.0141,1,5.7e-05,0.0015,5.7e-05,5e-06
7008.1,1.728e-11,9.9086,0.63737,0.00016581,0.20159,0.0060495,0.041648,0.011475,1611.3,0.16575,0,-4.7767e-12,5.889e-11,0,9.8874,9.2406,0.12615,66.948,37.611,0.85413,2.6401,2.4674,0.033683,0,0.28597,0.91428,38.871,39.466,1.196e-07,1.0582e-05,6.1354e-07,1.014,1,6e-05,0.0015,6e-05,5e-06
7007.2,1.728e-11,9.4916,0.63778,0.00016551,0.20158,0.0060411,0.041658,0.01148,1611.1,0.16581,0,-4.8582e-12,6.4359e-11,0,9.8871,9.2403,0.12614,66.94,37.607,0.85403,2.64,2.4673,0.033682,0,0.28596,0.89438,38.843,39.467,1.1959e-07,1.0352e-05,6.1344e-07,1.0139,1,6.3e-05,0.0015,6.3e-05,5e-06
7006.4,1.728e-11,9.0747,0.63819,0.00016521,0.20158,0.0060327,0.041667,0.011485,1610.9,0.16587,0,-4.9397e-12,6.9829e-11,0,9.8868,9.24,0.12614,66.932,37.602,0.85392,2.6399,2.4672,0.033681,0,0.28595,0.87448,38.814,39.468,1.1959e-07,1.0121e-05,6.1334e-07,1.0137,1,6.6e-05,0.0015,6.6e-05,5e-06
7005.5,1.728e-11,8.6839,0.63862,0.0001649,0.20158,0.0060239,0.041677,0.011491,1610.8,0.16594,0,-4.9988e-12,7.5515e-11,0,9.8864,9.2396,0.12613,66.923,37.597,0.85382,2.6398,2.4671,0.033679,0,0.28594,0.85482,38.785,39.469,1.1959e-07,9.8937e-06,6.1324e-07,1.0136,1,6.9e-05,0.0015,6.9e-05,5e-06
7004.6,1.728e-11,8.3194,0.63906,0.00016456,0.20158,0.0060148,0.041687,0.011497,1610.6,0.166,0,-5.0355e-12,8.1418e-11,0,9.8861,9.2393,0.12613,66.915,37.593,0.85371,2.6397,2.467,0.033678,0,0.28593,0.83539,38.755,39.468,1.1958e-07,9.6688e-06,6.1313e-07,1.0135,1,7.2e-05,0.0015,7.2e-05,5e-06
7003.7,1.728e-11,7.9549,0.63951,0.00016422,0.20158,0.0060057,0.041697,0.011502,1610.4,0.16607,0,-5.0722e-12,8.732e-11,0,9.8857,9.239,0.12612,66.906,37.588,0.8536,2.6396,2.467,0.033677,0,0.28592,0.81596,38.725,39.468,1.1958e-07,9.4439e-06,6.1303e-07,1.0134,1,7.5e-05,0.0015,7.5e-05,5e-06
7002.7,1.728e-11,7.6351,0.63998,0.00016385,0.20157,0.005996,0.041708,0.011509,1610.2,0.16614,0,-5.0573e-12,9.3627e-11,0,9.8853,9.2386,0.12612,66.897,37.583,0.85348,2.6395,2.4668,0.033675,0,0.28591,0.79708,38.692,39.465,1.1957e-07,9.2254e-06,6.1292e-07,1.0133,1,7.8e-05,0.0015,7.8e-05,5e-06
7001.8,1.728e-11,7.3153,0.64046,0.00016348,0.20157,0.0059862,0.041719,0.011515,1610.1,0.16622,0,-5.0424e-12,9.9934e-11,0,9.8849,9.2382,0.12611,66.888,37.577,0.85336,2.6394,2.4667,0.033674,0,0.2859,0.7782,38.66,39.463,1.1957e-07,9.0069e-06,6.1281e-07,1.0131,1,8.1e-05,0.0015,8.1e-05,5e-06
7000.8,1.728e-11,7.0144,0.64095,0.00016309,0.20157,0.0059761,0.04173,0.011521,1609.9,0.16629,0,-4.9991e-12,1.0643e-10,0,9.8845,9.2378,0.12611,66.878,37.572,0.85324,2.6393,2.4666,0.033673,0,0.28589,0.75961,38.627,39.459,1.1956e-07,8.7917e-06,6.1269e-07,1.013,1,8.4e-05,0.0015,8.4e-05,5e-06
6999.8,1.728e-11,6.7323,0.64145,0.00016269,0.20157,0.0059658,0.041742,0.011528,1609.7,0.16637,0,-4.9274e-12,1.1311e-10,0,9.884,9.2374,0.1261,66.868,37.566,0.85311,2.6392,2.4665,0.033671,0,0.28587,0.74131,38.592,39.454,1.1956e-07,8.58e-06,6.1257e-07,1.0129,1,8.7e-05,0.0015,8.7e-05,5e-06
6998.7,1.728e-11,6.4503,0.64195,0.00016228,0.20156,0.0059554,0.041753,0.011534,1609.5,0.16645,0,-4.8557e-12,1.1979e-10,0,9.8836,9.237,0.1261,66.858,37.561,0.85299,2.6391,2.4664,0.033669,0,0.28586,0.72301,38.558,39.45,1.1955e-07,8.3682e-06,6.1245e-07,1.0128,1,9e-05,0.0015,9e-05,5e-06
6997.6,1.728e-11,6.2002,0.64249,0.00016184,0.20156,0.0059445,0.041766,0.011541,1609.3,0.16653,0,-4.7252e-12,1.2682e-10,0,9.8831,9.2365,0.12609,66.848,37.555,0.85286,2.6389,2.4663,0.033668,0,0.28585,0.70531,38.522,39.443,1.1954e-07,8.1633e-06,6.1233e-07,1.0126,1,9.3e-05,0.0015,9.3e-05,5e-06
6996.6,1.728e-11,5.9502,0.64302,0.0001614,0.20156,0.0059335,0.041778,0.011548,1609,0.16661,0,-4.5947e-12,1.3384e-10,0,9.8826,9.2361,0.12608,66.838,37.549,0.85273,2.6388,2.4662,0.033666,0,0.28583,0.68761,38.485,39.436,1.1954e-07,7.9584e-06,6.1221e-07,1.0125,1,9.6e-05,0.0015,9.6e-05,5e-06
6995.5,1.728e-11,5.7139,0.64356,0.00016094,0.20155,0.0059224,0.04179,0.011555,1608.8,0.1667,0,-4.4344e-12,1.4102e-10,0,9.8821,9.2356,0.12608,66.827,37.543,0.85259,2.6387,2.466,0.033664,0,0.28582,0.67022,38.448,39.429,1.1953e-07,7.7572e-06,6.1208e-07,1.0123,1,9.9e-05,0.0015,9.9e-05,5e-06
6994.3,1.728e-11,5.4915,0.64412,0.00016046,0.20155,0.0059109,0.041803,0.011563,1608.6,0.16678,0,-4.2444e-12,1.4836e-10,0,9.8816,9.2351,0.12607,66.817,37.537,0.85245,2.6385,2.4659,0.033663,0,0.2858,0.65316,38.409,39.42,1.1952e-07,7.5597e-06,6.1195e-07,1.0122,1,0.000102,0.0015,0.000102,5e-06
6993.2,1.728e-11,5.2691,0.64467,0.00015998,0.20155,0.0058995,0.041816,0.01157,1608.4,0.16687,0,-4.0544e-12,1.5569e-10,0,9.8811,9.2346,0.12606,66.806,37.531,0.85232,2.6384,2.4658,0.033661,0,0.28579,0.63609,38.37,39.411,1.1952e-07,7.3621e-06,6.1182e-07,1.012,1,0.000105,0.0015,0.000105,5e-06
6992,1.728e-11,5.0709,0.64525,0.00015947,0.20154,0.0058876,0.041829,0.011577,1608.2,0.16696,0,-3.8065e-12,1.633e-10,0,9.8805,9.2341,0.12606,66.795,37.525,0.85217,2.6382,2.4656,0.033659,0,0.28577,0.61971,38.33,39.4,1.1951e-07,7.1725e-06,6.1169e-07,1.0119,1,0.000108,0.0015,0.000108,5e-06
