"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7199,1.6e-10,30,0.32535,0,0.22665,0.014765,0.029546,0.0058959,1578.8,0.065743,0,-1.0996e-12,-4.7382e-14,0,4.4901,4.1964,0.057286,68.772,38.636,0.8774,5.8768,5.4924,0.074977,0,0.18955,1.4853,22.692,22.692,2.6645e-07,1.7191e-05,2.9874e-07,1.0097,1,0,0.0015,0,5e-06
7199,1.6e-10,27.853,0.32539,0,0.22665,0.014765,0.029547,0.0058964,1578.8,0.065748,0,-1.492e-12,-2.0052e-13,0,4.4901,4.1964,0.057286,68.772,38.636,0.8774,5.8768,5.4924,0.074977,0,0.18955,1.4559,22.659,22.688,2.6645e-07,1.6851e-05,2.9874e-07,1.0097,1,3e-06,0.0015,3e-06,5e-06
7199,1.6e-10,25.707,0.32543,0,0.22665,0.014764,0.029548,0.0058969,1578.8,0.065753,0,-1.8844e-12,-3.5367e-13,0,4.4901,4.1964,0.057286,68.772,38.636,0.8774,5.8768,5.4924,0.074977,0,0.18955,1.4264,22.626,22.685,2.6645e-07,1.651e-05,2.9874e-07,1.0097,1,6e-06,0.0015,6e-06,5e-06
7199,1.6e-10,23.876,0.32551,0,0.22665,0.014763,0.02955,0.0058979,1578.8,0.065763,0,-2.4608e-12,-6.6297e-13,0,4.4901,4.1964,0.057286,68.771,38.636,0.8774,5.8768,5.4924,0.074977,0,0.18955,1.3987,22.591,22.68,2.6645e-07,1.6188e-05,2.9874e-07,1.0097,1,9e-06,0.0015,9e-06,5e-06
7199,1.6e-10,22.362,0.32562,0,0.22665,0.014761,0.029552,0.0058994,1578.8,0.065778,0,-3.2212e-12,-1.1284e-12,0,4.4901,4.1964,0.057286,68.771,38.635,0.87739,5.8768,5.4924,0.074977,0,0.18955,1.3725,22.555,22.673,2.6645e-07,1.5886e-05,2.9874e-07,1.0097,1,1.2e-05,0.0015,1.2e-05,5e-06
7198.9,1.6e-10,20.847,0.32574,0,0.22664,0.014759,0.029555,0.0059009,1578.7,0.065793,0,-3.9817e-12,-1.5939e-12,0,4.4901,4.1964,0.057286,68.771,38.635,0.87739,5.8768,5.4924,0.074977,0,0.18955,1.3464,22.518,22.667,2.6645e-07,1.5584e-05,2.9873e-07,1.0097,1,1.5e-05,0.0015,1.5e-05,5e-06
7198.9,1.6e-10,19.718,0.32593,0,0.22664,0.014757,0.029559,0.0059034,1578.7,0.065817,0,-4.7097e-12,-2.3793e-12,0,4.4901,4.1964,0.057286,68.77,38.635,0.87738,5.8768,5.4923,0.074977,0,0.18955,1.3221,22.481,22.66,2.6645e-07,1.5302e-05,2.9873e-07,1.0096,1,1.8e-05,0.0015,1.8e-05,5e-06
7198.8,1.6e-10,18.588,0.32612,0,0.22664,0.014754,0.029564,0.0059059,1578.7,0.065842,0,-5.4377e-12,-3.1648e-12,0,4.4901,4.1964,0.057285,68.77,38.635,0.87738,5.8768,5.4923,0.074977,0,0.18955,1.2977,22.445,22.653,2.6645e-07,1.5019e-05,2.9872e-07,1.0096,1,2.1e-05,0.0015,2.1e-05,5e-06
7198.8,1.6e-10,17.57,0.32635,0,0.22664,0.01475,0.029569,0.0059088,1578.7,0.065871,0,-6.161e-12,-4.1084e-12,0,4.4901,4.1964,0.057285,68.77,38.635,0.87737,5.8768,5.4923,0.074977,0,0.18955,1.2737,22.408,22.646,2.6645e-07,1.4742e-05,2.9872e-07,1.0096,1,2.4e-05,0.0015,2.4e-05,5e-06
7198.7,1.6e-10,16.665,0.32661,0,0.22663,0.014747,0.029575,0.0059122,1578.7,0.065905,0,-6.8796e-12,-5.2103e-12,0,4.4901,4.1964,0.057285,68.769,38.634,0.87736,5.8768,5.4923,0.074977,0,0.18955,1.2501,22.372,22.639,2.6645e-07,1.4469e-05,2.9871e-07,1.0096,1,2.7e-05,0.0015,2.7e-05,5e-06
7198.6,1.6e-10,15.76,0.32688,0,0.22663,0.014743,0.029581,0.0059156,1578.7,0.065938,0,-7.5982e-12,-6.3122e-12,0,4.4901,4.1964,0.057285,68.768,38.634,0.87735,5.8768,5.4923,0.074977,0,0.18955,1.2265,22.336,22.633,2.6645e-07,1.4195e-05,2.987e-07,1.0096,1,3e-05,0.0015,3e-05,5e-06
7198.6,1.6e-10,15.006,0.32721,0,0.22663,0.014738,0.029588,0.0059198,1578.7,0.065981,0,-8.317e-12,-7.7245e-12,0,4.4901,4.1963,0.057285,68.768,38.633,0.87735,5.8768,5.4923,0.074977,0,0.18955,1.2032,22.299,22.626,2.6645e-07,1.3926e-05,2.9869e-07,1.0096,1,3.3e-05,0.0015,3.3e-05,5e-06
7198.5,1.6e-10,14.252,0.32754,0,0.22662,0.014733,0.029596,0.0059241,1578.7,0.066024,0,-9.0358e-12,-9.1368e-12,0,4.4901,4.1963,0.057285,68.767,38.633,0.87734,5.8768,5.4923,0.074976,0,0.18955,1.1799,22.263,22.62,2.6645e-07,1.3656e-05,2.9869e-07,1.0096,1,3.6e-05,0.0015,3.6e-05,5e-06
7198.4,1.6e-10,13.555,0.3279,0,0.22662,0.014728,0.029604,0.0059288,1578.7,0.066071,0,-9.755e-12,-1.0703e-11,0,4.4901,4.1963,0.057285,68.766,38.633,0.87733,5.8767,5.4923,0.074976,0,0.18955,1.1567,22.227,22.613,2.6645e-07,1.3388e-05,2.9868e-07,1.0096,1,3.9e-05,0.0015,3.9e-05,5e-06
7198.3,1.6e-10,12.914,0.32829,0,0.22661,0.014722,0.029613,0.0059339,1578.6,0.066122,0,-1.0475e-11,-1.2424e-11,0,4.4901,4.1963,0.057285,68.765,38.632,0.87731,5.8767,5.4923,0.074976,0,0.18955,1.1337,22.191,22.607,2.6645e-07,1.3121e-05,2.9867e-07,1.0096,1,4.2e-05,0.0015,4.2e-05,5e-06
7198.2,1.6e-10,12.273,0.32869,0,0.22661,0.014716,0.029622,0.0059389,1578.6,0.066173,0,-1.1194e-11,-1.4145e-11,0,4.49,4.1963,0.057285,68.764,38.632,0.8773,5.8767,5.4923,0.074976,0,0.18955,1.1106,22.155,22.6,2.6645e-07,1.2854e-05,2.9866e-07,1.0096,1,4.5e-05,0.0015,4.5e-05,5e-06
7198.1,1.6e-10,11.722,0.32914,0,0.2266,0.014709,0.029632,0.0059448,1578.6,0.066233,0,-1.191e-11,-1.6173e-11,0,4.49,4.1963,0.057284,68.763,38.631,0.87729,5.8767,5.4922,0.074976,0,0.18954,1.0878,22.118,22.594,2.6645e-07,1.259e-05,2.9864e-07,1.0096,1,4.8e-05,0.0015,4.8e-05,5e-06
7198,1.6e-10,11.172,0.3296,0,0.2266,0.014703,0.029642,0.0059507,1578.6,0.066293,0,-1.2627e-11,-1.8202e-11,0,4.49,4.1963,0.057284,68.762,38.63,0.87728,5.8767,5.4922,0.074975,0,0.18954,1.0649,22.082,22.588,2.6644e-07,1.2326e-05,2.9863e-07,1.0095,1,5.1e-05,0.0015,5.1e-05,5e-06
