"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7480.7,1.728e-11,30,0.46609,0,0.2095,0.011245,0.033422,0.0078927,1604.8,0.11703,0,5.3736e-13,1.2501e-13,0,4.684,4.3776,0.05976,71.462,40.147,0.91173,4.9192,4.5974,0.06276,0,0.18228,1.5438,32.303,32.303,2.2303e-07,1.7868e-05,4.3474e-07,1.0343,1,0,0.0015,0,5e-06
7480.6,1.728e-11,27.8,0.46612,0,0.2095,0.011244,0.033423,0.0078932,1604.8,0.11703,0,7.4029e-13,4.7234e-13,0,4.684,4.3776,0.05976,71.462,40.147,0.91172,4.9192,4.5974,0.06276,0,0.18228,1.5123,32.28,32.31,2.2303e-07,1.7503e-05,4.3473e-07,1.0342,1,3e-06,0.0015,3e-06,5e-06
7480.5,1.728e-11,25.6,0.46616,0,0.2095,0.011244,0.033424,0.0078936,1604.8,0.11704,0,9.4322e-13,8.1966e-13,0,4.684,4.3776,0.059759,71.461,40.147,0.91171,4.9192,4.5974,0.06276,0,0.18228,1.4808,32.257,32.317,2.2303e-07,1.7138e-05,4.3472e-07,1.0342,1,6e-06,0.0015,6e-06,5e-06
7480.4,1.728e-11,23.728,0.46623,0,0.2095,0.011243,0.033426,0.0078946,1604.8,0.11705,0,1.2373e-12,1.5066e-12,0,4.684,4.3776,0.059759,71.459,40.146,0.91169,4.9192,4.5974,0.06276,0,0.18228,1.451,32.238,32.327,2.2303e-07,1.6794e-05,4.3471e-07,1.0342,1,9e-06,0.0015,9e-06,5e-06
7480.1,1.728e-11,22.184,0.46634,0,0.2095,0.011241,0.033428,0.0078961,1604.7,0.11706,0,1.6226e-12,2.5331e-12,0,4.684,4.3776,0.059759,71.457,40.145,0.91166,4.9192,4.5974,0.06276,0,0.18228,1.423,32.222,32.341,2.2303e-07,1.6469e-05,4.3468e-07,1.0342,1,1.2e-05,0.0015,1.2e-05,5e-06
7479.9,1.728e-11,20.64,0.46645,0,0.2095,0.011239,0.033431,0.0078975,1604.7,0.11708,0,2.0078e-12,3.5597e-12,0,4.684,4.3776,0.059759,71.455,40.143,0.91163,4.9192,4.5973,0.062759,0,0.18228,1.3949,32.207,32.355,2.2303e-07,1.6145e-05,4.3465e-07,1.0342,1,1.5e-05,0.0015,1.5e-05,5e-06
7479.5,1.728e-11,19.493,0.46662,0,0.20949,0.011237,0.033435,0.0078999,1604.6,0.1171,0,2.3437e-12,5.2345e-12,0,4.684,4.3775,0.059759,71.451,40.141,0.91159,4.9191,4.5973,0.062759,0,0.18228,1.3687,32.19,32.369,2.2302e-07,1.5842e-05,4.3461e-07,1.0341,1,1.8e-05,0.0015,1.8e-05,5e-06
7479.2,1.728e-11,18.346,0.4668,0,0.20949,0.011234,0.033439,0.0079023,1604.6,0.11713,0,2.6795e-12,6.9094e-12,0,4.684,4.3775,0.059758,71.448,40.139,0.91154,4.9191,4.5973,0.062759,0,0.18228,1.3425,32.174,32.382,2.2302e-07,1.5538e-05,4.3456e-07,1.0341,1,2.1e-05,0.0015,2.1e-05,5e-06
7478.7,1.728e-11,17.315,0.46701,0,0.20949,0.011231,0.033444,0.0079051,1604.5,0.11716,0,2.9865e-12,8.8858e-12,0,4.6839,4.3775,0.059758,71.444,40.137,0.91149,4.9191,4.5973,0.062758,0,0.18227,1.3167,32.157,32.395,2.2302e-07,1.5239e-05,4.3451e-07,1.034,1,2.4e-05,0.0015,2.4e-05,5e-06
7478.2,1.728e-11,16.399,0.46725,0,0.20949,0.011227,0.03345,0.0079084,1604.4,0.11719,0,3.2648e-12,1.1164e-11,0,4.6839,4.3775,0.059758,71.439,40.134,0.91143,4.919,4.5972,0.062758,0,0.18227,1.2912,32.139,32.407,2.2302e-07,1.4945e-05,4.3445e-07,1.0339,1,2.7e-05,0.0015,2.7e-05,5e-06
