"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6865.9,1.728e-11,30,0.65426,0.00012609,0.20099,0.0053986,0.0426,0.011871,1624.4,0.17018,0,5.6665e-13,1.998e-13,0,11.763,10.994,0.15008,65.59,36.848,0.8368,2.0125,1.8808,0.025676,0,0.32583,1.3239,41.113,41.113,9.1138e-08,1.5323e-05,6.6121e-07,1.0126,1,0,0.0015,0,5e-06
6865.9,1.728e-11,27.908,0.65429,0.00012607,0.20099,0.0053981,0.0426,0.011871,1624.4,0.17018,0,8.226e-13,7.1621e-13,0,11.763,10.994,0.15008,65.589,36.848,0.8368,2.0125,1.8808,0.025676,0,0.32583,1.2984,41.093,41.123,9.1138e-08,1.5028e-05,6.6121e-07,1.0126,1,3e-06,0.0015,3e-06,5e-06
6865.8,1.728e-11,25.816,0.65432,0.00012606,0.20099,0.0053975,0.042601,0.011872,1624.4,0.17019,0,1.0785e-12,1.2326e-12,0,11.763,10.994,0.15008,65.589,36.848,0.83679,2.0125,1.8808,0.025676,0,0.32583,1.2729,41.073,41.132,9.1138e-08,1.4733e-05,6.612e-07,1.0125,1,6e-06,0.0015,6e-06,5e-06
6865.7,1.728e-11,24.031,0.65437,0.00012603,0.20099,0.0053963,0.042602,0.011872,1624.4,0.1702,0,1.4378e-12,2.239e-12,0,11.763,10.994,0.15007,65.588,36.847,0.83678,2.0125,1.8808,0.025676,0,0.32582,1.2489,41.058,41.147,9.1137e-08,1.4455e-05,6.6118e-07,1.0125,1,9e-06,0.0015,9e-06,5e-06
6865.5,1.728e-11,22.553,0.65446,0.00012598,0.20099,0.0053946,0.042604,0.011873,1624.4,0.17021,0,1.9003e-12,3.7354e-12,0,11.763,10.993,0.15007,65.586,36.846,0.83676,2.0125,1.8808,0.025675,0,0.32582,1.2264,41.048,41.166,9.1137e-08,1.4194e-05,6.6116e-07,1.0125,1,1.2e-05,0.0015,1.2e-05,5e-06
6865.4,1.728e-11,21.076,0.65454,0.00012593,0.20099,0.0053929,0.042606,0.011874,1624.3,0.17022,0,2.3629e-12,5.2318e-12,0,11.763,10.993,0.15007,65.584,36.845,0.83673,2.0125,1.8808,0.025675,0,0.32582,1.2039,41.037,41.186,9.1136e-08,1.3934e-05,6.6114e-07,1.0125,1,1.5e-05,0.0015,1.5e-05,5e-06
6865.1,1.728e-11,19.973,0.65468,0.00012585,0.20099,0.0053901,0.042609,0.011876,1624.3,0.17024,0,2.6901e-12,7.6179e-12,0,11.763,10.993,0.15007,65.582,36.844,0.8367,2.0124,1.8808,0.025675,0,0.32582,1.183,41.026,41.204,9.1135e-08,1.3692e-05,6.6111e-07,1.0124,1,1.8e-05,0.0015,1.8e-05,5e-06
6864.8,1.728e-11,18.869,0.65481,0.00012577,0.20099,0.0053874,0.042612,0.011878,1624.2,0.17026,0,3.0174e-12,1.0004e-11,0,11.763,10.993,0.15007,65.579,36.842,0.83667,2.0124,1.8808,0.025675,0,0.32581,1.162,41.014,41.222,9.1134e-08,1.345e-05,6.6108e-07,1.0124,1,2.1e-05,0.0015,2.1e-05,5e-06
6864.5,1.728e-11,17.874,0.65497,0.00012567,0.20099,0.0053841,0.042616,0.01188,1624.2,0.17028,0,3.2587e-12,1.2788e-11,0,11.763,10.993,0.15007,65.576,36.84,0.83663,2.0124,1.8807,0.025674,0,0.32581,1.1415,41,41.238,9.1133e-08,1.3211e-05,6.6104e-07,1.0124,1,2.4e-05,0.0015,2.4e-05,5e-06
6864.1,1.728e-11,16.987,0.65516,0.00012556,0.20099,0.0053803,0.04262,0.011882,1624.1,0.17031,0,3.4142e-12,1.5971e-11,0,11.762,10.993,0.15007,65.572,36.838,0.83658,2.0124,1.8807,0.025674,0,0.3258,1.1212,40.986,41.253,9.1131e-08,1.2977e-05,6.6099e-07,1.0123,1,2.7e-05,0.0015,2.7e-05,5e-06
6863.7,1.728e-11,16.1,0.65534,0.00012544,0.20099,0.0053765,0.042624,0.011885,1624,0.17034,0,3.5696e-12,1.9154e-11,0,11.762,10.993,0.15006,65.569,36.836,0.83654,2.0123,1.8807,0.025673,0,0.3258,1.101,40.971,41.268,9.113e-08,1.2743e-05,6.6095e-07,1.0123,1,3e-05,0.0015,3e-05,5e-06
6863.3,1.728e-11,15.356,0.65557,0.0001253,0.20099,0.0053718,0.042629,0.011888,1623.9,0.17037,0,3.5689e-12,2.3042e-11,0,11.762,10.992,0.15006,65.564,36.834,0.83648,2.0123,1.8806,0.025673,0,0.32579,1.081,40.954,41.28,9.1128e-08,1.2512e-05,6.6089e-07,1.0122,1,3.3e-05,0.0015,3.3e-05,5e-06
6862.8,1.728e-11,14.613,0.65581,0.00012515,0.20099,0.0053671,0.042635,0.011891,1623.8,0.17041,0,3.5681e-12,2.693e-11,0,11.762,10.992,0.15006,65.56,36.831,0.83642,2.0122,1.8806,0.025672,0,0.32579,1.061,40.936,41.293,9.1126e-08,1.228e-05,6.6084e-07,1.0122,1,3.6e-05,0.0015,3.6e-05,5e-06
6862.3,1.728e-11,13.925,0.65606,0.00012499,0.20099,0.0053619,0.04264,0.011894,1623.7,0.17044,0,3.5056e-12,3.114e-11,0,11.761,10.992,0.15005,65.555,36.829,0.83636,2.0122,1.8806,0.025672,0,0.32578,1.0411,40.918,41.305,9.1124e-08,1.205e-05,6.6078e-07,1.0121,1,3.9e-05,0.0015,3.9e-05,5e-06
6861.7,1.728e-11,13.29,0.65633,0.00012481,0.20099,0.0053563,0.042647,0.011898,1623.6,0.17048,0,3.3815e-12,3.567e-11,0,11.761,10.992,0.15005,65.55,36.826,0.83629,2.0121,1.8805,0.025671,0,0.32577,1.0213,40.899,41.315,9.1122e-08,1.1821e-05,6.6071e-07,1.012,1,4.2e-05,0.0015,4.2e-05,5e-06
6861.2,1.728e-11,12.655,0.65661,0.00012463,0.20099,0.0053507,0.042653,0.011901,1623.5,0.17053,0,3.2574e-12,4.0201e-11,0,11.761,10.991,0.15005,65.544,36.823,0.83622,2.0121,1.8805,0.025671,0,0.32576,1.0015,40.88,41.326,9.112e-08,1.1591e-05,6.6064e-07,1.0119,1,4.5e-05,0.0015,4.5e-05,5e-06
6860.5,1.728e-11,12.106,0.65692,0.00012442,0.20098,0.0053443,0.04266,0.011905,1623.4,0.17057,0,3.0433e-12,4.5322e-11,0,11.761,10.991,0.15004,65.538,36.819,0.83615,2.012,1.8804,0.02567,0,0.32575,0.98182,40.858,41.334,9.1117e-08,1.1364e-05,6.6057e-07,1.0119,1,4.8e-05,0.0015,4.8e-05,5e-06
6859.9,1.728e-11,11.558,0.65724,0.00012421,0.20098,0.0053378,0.042667,0.011909,1623.3,0.17062,0,2.8292e-12,5.0443e-11,0,11.76,10.991,0.15004,65.532,36.816,0.83607,2.012,1.8804,0.025669,0,0.32575,0.96214,40.837,41.342,9.1115e-08,1.1136e-05,6.6049e-07,1.0118,1,5.1e-05,0.0015,5.1e-05,5e-06
6859.2,1.728e-11,11.044,0.65757,0.00012399,0.20098,0.005331,0.042675,0.011914,1623.1,0.17067,0,2.5841e-12,5.5837e-11,0,11.76,10.991,0.15003,65.526,36.812,0.83599,2.0119,1.8803,0.025668,0,0.32574,0.94256,40.815,41.35,9.1112e-08,1.0909e-05,6.6041e-07,1.0117,1,5.4e-05,0.0015,5.4e-05,5e-06
6858.5,1.728e-11,10.566,0.65793,0.00012374,0.20098,0.0053238,0.042683,0.011918,1623,0.17072,0,2.3082e-12,6.1503e-11,0,11.759,10.99,0.15003,65.519,36.808,0.8359,2.0118,1.8802,0.025667,0,0.32572,0.92308,40.791,41.356,9.1109e-08,1.0684e-05,6.6033e-07,1.0116,1,5.7e-05,0.0015,5.7e-05,5e-06
6857.8,1.728e-11,10.088,0.65828,0.0001235,0.20098,0.0053165,0.042691,0.011923,1622.9,0.17078,0,2.0322e-12,6.7169e-11,0,11.759,10.99,0.15002,65.512,36.805,0.83581,2.0118,1.8802,0.025667,0,0.32571,0.9036,40.768,41.363,9.1106e-08,1.0458e-05,6.6025e-07,1.0115,1,6e-05,0.0015,6e-05,5e-06
6857,1.728e-11,9.6701,0.65867,0.00012322,0.20098,0.0053086,0.0427,0.011928,1622.7,0.17084,0,1.7158e-12,7.3339e-11,0,11.759,10.989,0.15002,65.505,36.8,0.83572,2.0117,1.8801,0.025666,0,0.3257,0.88446,40.743,41.367,9.1102e-08,1.0237e-05,6.6015e-07,1.0114,1,6.3e-05,0.0015,6.3e-05,5e-06
6856.2,1.728e-11,9.2526,0.65906,0.00012295,0.20098,0.0053007,0.042709,0.011933,1622.6,0.17089,0,1.3994e-12,7.9509e-11,0,11.758,10.989,0.15001,65.497,36.796,0.83562,2.0116,1.88,0.025665,0,0.32569,0.86531,40.717,41.371,9.1099e-08,1.0015e-05,6.6006e-07,1.0113,1,6.6e-05,0.0015,6.6e-05,5e-06
6855.4,1.728e-11,8.8615,0.65946,0.00012266,0.20098,0.0052924,0.042718,0.011938,1622.4,0.17096,0,1.0705e-12,8.5913e-11,0,11.758,10.989,0.15001,65.489,36.792,0.83552,2.0115,1.8799,0.025664,0,0.32568,0.84641,40.691,41.375,9.1095e-08,9.7964e-06,6.5997e-07,1.0112,1,6.9e-05,0.0015,6.9e-05,5e-06
6854.6,1.728e-11,8.4968,0.65989,0.00012235,0.20097,0.0052838,0.042728,0.011944,1622.2,0.17102,0,7.291e-13,9.255e-11,0,11.757,10.988,0.15,65.481,36.787,0.83542,2.0115,1.8799,0.025662,0,0.32566,0.82775,40.663,41.377,9.1091e-08,9.5805e-06,6.5987e-07,1.0111,1,7.2e-05,0.0015,7.2e-05,5e-06
6853.7,1.728e-11,8.1322,0.66031,0.00012204,0.20097,0.0052751,0.042737,0.011949,1622.1,0.17108,0,3.8766e-13,9.9187e-11,0,11.757,10.988,0.14999,65.473,36.783,0.83532,2.0114,1.8798,0.025661,0,0.32565,0.8091,40.636,41.379,9.1087e-08,9.3646e-06,6.5977e-07,1.011,1,7.5e-05,0.0015,7.5e-05,5e-06
6852.8,1.728e-11,7.8129,0.66076,0.0001217,0.20097,0.0052659,0.042747,0.011955,1621.9,0.17115,0,3.1504e-14,1.0626e-10,0,11.756,10.987,0.14999,65.465,36.778,0.83521,2.0113,1.8797,0.02566,0,0.32563,0.79103,40.606,41.379,9.1083e-08,9.1554e-06,6.5966e-07,1.0109,1,7.8e-05,0.0015,7.8e-05,5e-06
6851.9,1.728e-11,7.4936,0.66121,0.00012136,0.20097,0.0052567,0.042758,0.011961,1621.7,0.17122,0,-3.2465e-13,1.1332e-10,0,11.756,10.987,0.14998,65.456,36.773,0.8351,2.0112,1.8796,0.025659,0,0.32562,0.77295,40.577,41.379,9.1079e-08,8.9462e-06,6.5956e-07,1.0107,1,8.1e-05,0.0015,8.1e-05,5e-06
6851,1.728e-11,7.1933,0.66168,0.000121,0.20097,0.0052471,0.042768,0.011967,1621.5,0.17129,0,-6.8475e-13,1.2059e-10,0,11.755,10.986,0.14997,65.447,36.768,0.83498,2.0111,1.8795,0.025658,0,0.3256,0.75518,40.546,41.378,9.1074e-08,8.7405e-06,6.5945e-07,1.0106,1,8.4e-05,0.0015,8.4e-05,5e-06
6850,1.728e-11,6.912,0.66216,0.00012063,0.20096,0.0052373,0.042779,0.011973,1621.3,0.17137,0,-1.0488e-12,1.2805e-10,0,11.755,10.986,0.14997,65.438,36.763,0.83487,2.011,1.8794,0.025656,0,0.32559,0.73771,40.514,41.376,9.107e-08,8.5383e-06,6.5934e-07,1.0105,1,8.7e-05,0.0015,8.7e-05,5e-06
6849.1,1.728e-11,6.6307,0.66264,0.00012025,0.20096,0.0052275,0.04279,0.011979,1621.2,0.17144,0,-1.4128e-12,1.3552e-10,0,11.754,10.985,0.14996,65.429,36.758,0.83475,2.0109,1.8793,0.025655,0,0.32557,0.72024,40.482,41.374,9.1065e-08,8.3361e-06,6.5923e-07,1.0104,1,9e-05,0.0015,9e-05,5e-06
6848.1,1.728e-11,6.3814,0.66314,0.00011984,0.20096,0.0052172,0.042802,0.011986,1621,0.17152,0,-1.7804e-12,1.4334e-10,0,11.753,10.984,0.14995,65.419,36.752,0.83463,2.0108,1.8792,0.025654,0,0.32555,0.70335,40.448,41.37,9.106e-08,8.1407e-06,6.5911e-07,1.0102,1,9.3e-05,0.0015,9.3e-05,5e-06
6847.1,1.728e-11,6.132,0.66365,0.00011944,0.20096,0.0052068,0.042814,0.011992,1620.8,0.1716,0,-2.1479e-12,1.5116e-10,0,11.753,10.984,0.14994,65.41,36.747,0.8345,2.0107,1.8791,0.025652,0,0.32554,0.68647,40.414,41.365,9.1055e-08,7.9453e-06,6.59e-07,1.0101,1,9.6e-05,0.0015,9.6e-05,5e-06
6846,1.728e-11,5.8964,0.66416,0.00011901,0.20096,0.0051962,0.042825,0.011999,1620.6,0.17168,0,-2.5156e-12,1.5913e-10,0,11.752,10.983,0.14993,65.4,36.741,0.83438,2.0105,1.879,0.025651,0,0.32552,0.6699,40.378,41.359,9.105e-08,7.7534e-06,6.5888e-07,1.01,1,9.9e-05,0.0015,9.9e-05,5e-06
6845,1.728e-11,5.6744,0.66469,0.00011857,0.20095,0.0051854,0.042838,0.012006,1620.3,0.17176,0,-2.8834e-12,1.6727e-10,0,11.751,10.983,0.14992,65.39,36.736,0.83425,2.0104,1.8789,0.025649,0,0.3255,0.65363,40.342,41.352,9.1044e-08,7.5651e-06,6.5876e-07,1.0098,1,0.000102,0.0015,0.000102,5e-06
6843.9,1.728e-11,5.4524,0.66522,0.00011813,0.20095,0.0051746,0.04285,0.012013,1620.1,0.17185,0,-3.2513e-12,1.754e-10,0,11.751,10.982,0.14992,65.38,36.73,0.83412,2.0103,1.8788,0.025648,0,0.32548,0.63736,40.305,41.345,9.1039e-08,7.3768e-06,6.5864e-07,1.0097,1,0.000105,0.0015,0.000105,5e-06
6842.8,1.728e-11,5.2546,0.66577,0.00011766,0.20095,0.0051633,0.042862,0.01202,1619.9,0.17193,0,-3.617e-12,1.8381e-10,0,11.75,10.981,0.14991,65.369,36.724,0.83399,2.0102,1.8787,0.025646,0,0.32546,0.62175,40.265,41.336,9.1033e-08,7.1962e-06,6.5851e-07,1.0095,1,0.000108,0.0015,0.000108,5e-06
6841.7,1.728e-11,5.0568,0.66632,0.00011719,0.20095,0.0051521,0.042875,0.012027,1619.7,0.17202,0,-3.9827e-12,1.9221e-10,0,11.749,10.98,0.1499,65.359,36.718,0.83386,2.01,1.8785,0.025644,0,0.32544,0.60614,40.226,41.326,9.1027e-08,7.0156e-06,6.5839e-07,1.0094,1,0.000111,0.0015,0.000111,5e-06
6840.6,1.728e-11,4.8697,0.66688,0.0001167,0.20094,0.0051406,0.042888,0.012034,1619.5,0.17211,0,-4.346e-12,2.0072e-10,0,11.748,10.98,0.14989,65.348,36.712,0.83372,2.0099,1.8784,0.025642,0,0.32542,0.59089,40.185,41.315,9.1021e-08,6.8391e-06,6.5826e-07,1.0093,1,0.000114,0.0015,0.000114,5e-06
6839.5,1.728e-11,4.6933,0.66744,0.00011619,0.20094,0.005129,0.042901,0.012042,1619.2,0.1722,0,-4.7069e-12,2.0934e-10,0,11.747,10.979,0.14988,65.337,36.706,0.83358,2.0097,1.8783,0.025641,0,0.32539,0.576,40.143,41.302,9.1014e-08,6.6667e-06,6.5813e-07,1.0091,1,0.000117,0.0015,0.000117,5e-06
6838.4,1.728e-11,4.5169,0.66801,0.00011568,0.20094,0.0051173,0.042914,0.012049,1619,0.17229,0,-5.0678e-12,2.1795e-10,0,11.747,10.978,0.14987,65.327,36.7,0.83345,2.0096,1.8781,0.025639,0,0.32537,0.56111,40.1,41.289,9.1008e-08,6.4943e-06,6.58e-07,1.0089,1,0.00012,0.0015,0.00012,5e-06
6837.2,1.728e-11,4.3594,0.6686,0.00011514,0.20093,0.0051053,0.042928,0.012057,1618.8,0.17239,0,-5.4209e-12,2.2672e-10,0,11.746,10.977,0.14986,65.316,36.694,0.83331,2.0095,1.878,0.025637,0,0.32535,0.54695,40.055,41.273,9.1001e-08,6.3304e-06,6.5787e-07,1.0088,1,0.000123,0.0015,0.000123,5e-06
6836.1,1.728e-11,4.2019,0.66918,0.0001146,0.20093,0.0050932,0.042941,0.012065,1618.6,0.17248,0,-5.774e-12,2.3549e-10,0,11.745,10.977,0.14984,65.305,36.688,0.83316,2.0093,1.8779,0.025635,0,0.32532,0.53279,40.009,41.257,9.0995e-08,6.1666e-06,6.5774e-07,1.0086,1,0.000126,0.0015,0.000126,5e-06
6834.9,1.728e-11,4.0525,0.66978,0.00011405,0.20093,0.0050811,0.042955,0.012072,1618.3,0.17258,0,-6.1212e-12,2.443e-10,0,11.744,10.976,0.14983,65.293,36.682,0.83302,2.0092,1.8777,0.025633,0,0.3253,0.51899,39.962,41.24,9.0988e-08,6.0068e-06,6.5761e-07,1.0085,1,0.000129,0.0015,0.000129,5e-06
6833.7,1.728e-11,3.9113,0.67038,0.00011347,0.20093,0.0050687,0.042969,0.01208,1618.1,0.17268,0,-6.4623e-12,2.5315e-10,0,11.743,10.975,0.14982,65.282,36.675,0.83288,2.009,1.8776,0.025631,0,0.32527,0.50554,39.912,41.22,9.098e-08,5.8511e-06,6.5748e-07,1.0083,1,0.000132,0.0015,0.000132,5e-06
6832.5,1.728e-11,3.7701,0.67098,0.0001129,0.20092,0.0050564,0.042983,0.012088,1617.8,0.17277,0,-6.8035e-12,2.62e-10,0,11.742,10.974,0.14981,65.271,36.669,0.83273,2.0088,1.8774,0.025629,0,0.32525,0.49209,39.863,41.201,9.0973e-08,5.6955e-06,6.5734e-07,1.0082,1,0.000135,0.0015,0.000135,5e-06
6831.3,1.728e-11,3.6427,0.67159,0.00011229,0.20092,0.0050437,0.042997,0.012096,1617.6,0.17287,0,-7.1277e-12,2.7085e-10,0,11.741,10.973,0.1498,65.259,36.662,0.83258,2.0087,1.8773,0.025627,0,0.32522,0.47929,39.81,41.178,9.0966e-08,5.5473e-06,6.5721e-07,1.008,1,0.000138,0.0015,0.000138,5e-06
6830.1,1.728e-11,3.5152,0.67221,0.00011168,0.20092,0.0050311,0.043011,0.012104,1617.3,0.17298,0,-7.4518e-12,2.797e-10,0,11.74,10.972,0.14978,65.248,36.656,0.83244,2.0085,1.8771,0.025625,0,0.32519,0.46649,39.757,41.155,9.0958e-08,5.3991e-06,6.5707e-07,1.0078,1,0.000141,0.0015,0.000141,5e-06
6828.9,1.728e-11,3.3936,0.67283,0.00011106,0.20091,0.0050183,0.043026,0.012112,1617.1,0.17308,0,-7.764e-12,2.8849e-10,0,11.739,10.971,0.14977,65.236,36.649,0.83229,2.0083,1.8769,0.025622,0,0.32517,0.45397,39.702,41.129,9.0951e-08,5.2543e-06,6.5694e-07,1.0077,1,0.000144,0.0015,0.000144,5e-06
