,0,1,2,3,4,5,6,7,8,9,SSout,SACout,SICout,SH2out,SINout,SIPout,SIout,XPBout,XSout,XIout,time
226,328.1710304675569,311.1766921946195,0.0004965092221652145,0.4162342909680133,87.09971457485597,17.75143831387272,150.64269724595934,395.1658487570675,112.38178965139981,101.83339160936559,328.1710304675569,311.1766921946195,0.0004965092221652145,0.4162342909680133,87.09971457485597,17.75143831387272,150.64269724595934,395.1658487570675,112.38178965139981,101.83339160936559,0.5657071339173968
227,328.1025049878802,311.19435816036025,0.000496517574817992,0.42550397273697566,87.10090668495636,17.751652007331415,150.64572618362232,395.1257001902153,112.45085799447321,101.84203211456686,328.1025049878802,311.19435816036025,0.000496517574817992,0.42550397273697566,87.10090668495636,17.751652007331415,150.64572618362232,395.1257001902153,112.45085799447321,101.84203211456686,0.5682102628285357
228,328.03398884077615,311.21202399129436,0.0004965259452465012,0.4347739153040559,87.10209884172184,17.751865719882602,150.64875698197457,395.08555568164644,112.51990503742985,101.85067792766736,328.03398884077615,311.21202399129436,0.0004965259452465012,0.4347739153040559,87.10209884172184,17.751865719882602,150.64875698197457,395.08555568164644,112.51990503742985,101.85067792766736,0.5707133917396746
229,327.96548202488907,311.229689687138,0.0004965343334456328,0.4440441184279932,87.10329104511841,17.752079451517176,150.6517896404424,395.0454152309483,112.58893078496313,101.85932904703026,327.96548202488907,311.229689687138,0.0004965343334456328,0.4440441184279932,87.10329104511841,17.752079451517176,150.6517896404424,395.0454152309483,112.58893078496313,101.85932904703026,0.5732165206508135
230,327.8969845388635,311.24735524760763,0.0004965427394102782,0.45331458186758167,87.10448329511206,17.752293202226053,150.65482415845204,395.0052788377081,112.65793524176574,101.86798547101904,327.8969845388635,311.24735524760763,0.0004965427394102782,0.45331458186758167,87.10448329511206,17.752293202226053,150.65482415845204,395.0052788377081,112.65793524176574,101.86798547101904,0.5757196495619524
231,327.828496381344,311.26502067241967,0.0004965511631353292,0.462585305381665,87.10567559166877,17.752506972000138,150.65786053542996,394.9651465015133,112.7269184125297,101.87664719799744,327.828496381344,311.26502067241967,0.0004965511631353292,0.462585305381665,87.10567559166877,17.752506972000138,150.65786053542996,394.9651465015133,112.7269184125297,101.87664719799744,0.5782227784730913
232,327.76001755097553,311.2826859612906,0.0004965596046156798,0.47185628872916596,87.1068679347545,17.752720760830343,150.6608987708028,394.92501822195123,112.79588030194573,101.88531422632968,327.76001755097553,311.2826859612906,0.0004965596046156798,0.47185628872916596,87.1068679347545,17.752720760830343,150.6608987708028,394.92501822195123,112.79588030194573,101.88531422632968,0.5807259073842304
233,327.6915480464034,311.3003511139373,0.0004965680638462249,0.4811275316690783,87.10806032433531,17.752934568707587,150.6639388639972,394.88489399860964,112.86482091470344,101.89398655438043,327.6915480464034,311.3003511139373,0.0004965680638462249,0.4811275316690783,87.10806032433531,17.752934568707587,150.6639388639972,394.88489399860964,112.86482091470344,101.89398655438043,0.5832290362953693
234,327.62308786627295,311.3180161300765,0.0004965765408218602,0.4903990339604407,87.10925276037719,17.753148395622784,150.66698081443994,394.8447738310757,112.93374025549191,101.90266418051458,327.62308786627295,311.3180161300765,0.0004965765408218602,0.4903990339604407,87.10925276037719,17.753148395622784,150.66698081443994,394.8447738310757,112.93374025549191,101.90266418051458,0.5857321652065082
235,327.55463700922957,311.33568100942495,0.0004965850355374819,0.4996707953623388,87.1104452428462,17.753362241566848,150.670024621558,394.80465771893705,113.00263832899958,101.91134710309724,327.55463700922957,311.33568100942495,0.0004965850355374819,0.4996707953623388,87.1104452428462,17.753362241566848,150.670024621558,394.80465771893705,113.00263832899958,101.91134710309724,0.5882352941176471
