,0,1,2,3,4,5,6,7,8,9,SSout,SACout,SICout,SH2out,SINout,SIPout,SIout,XPBout,XSout,XIout,time
0,400.0,400.0,7e-06,0.0,100.0,20.0,150.0,250.0,100.0,100.0,400.0,400.0,7e-06,0.0,100.0,20.0,150.0,250.0,100.0,100.0,0.0
1,399.32406484449706,399.7277449026072,9.127675190271127e-06,0.049495250602254445,99.92563356370626,19.98703689079775,150.0026949139274,250.84875682832066,100.03866534038272,100.00768765171084,399.32406484449706,399.7277449026072,9.127675190271127e-06,0.049495250602254445,99.92563356370626,19.98703689079775,150.0026949139274,250.84875682832066,100.03866534038272,100.00768765171084,0.0025031289111389237
2,398.6461716625062,399.4543808562585,1.1261752399831618e-05,0.0990600160171149,99.85102031831288,19.97403071678348,150.0053908721372,251.70032210247638,100.07751532732462,100.01537828239614,398.6461716625062,399.4543808562585,1.1261752399831618e-05,0.0990600160171149,99.85102031831288,19.97403071678348,150.0053908721372,251.70032210247638,100.07751532732462,100.01537828239614,0.0050062578222778474
3,397.96631623365937,399.17990277693826,1.3401617727198365e-05,0.14866843877969257,99.77615727617798,19.96098095680935,150.00808787961282,252.55473035964306,100.11655056465399,100.0230719062714,397.96631623365937,399.17990277693826,1.3401617727198365e-05,0.14866843877969257,99.77615727617798,19.96098095680935,150.00808787961282,252.55473035964306,100.11655056465399,100.0230719062714,0.007509386733416772
4,397.28449427460623,398.90430552629437,1.5546741558440145e-05,0.19829804898800907,99.7010417313278,19.947887138854917,150.01078594135367,253.41201285938985,100.15577166349225,100.03076853759868,397.28449427460623,398.90430552629437,1.5546741558440145e-05,0.19829804898800907,99.7010417313278,19.947887138854917,150.01078594135367,253.41201285938985,100.15577166349225,100.03076853759868,0.010012515644555695
5,396.6007014475291,398.62758391470385,1.7696665672492878e-05,0.24792924475409178,99.62567121573211,19.9347488324008,150.01348506237593,254.2721980923285,100.19517924157356,100.03846819068738,396.6007014475291,398.62758391470385,1.7696665672492878e-05,0.24792924475409178,99.62567121573211,19.9347488324008,150.01348506237593,254.2721980923285,100.19517924157356,100.03846819068738,0.012515644555694618
6,395.91493336737636,398.349732703829,1.9850992640559747e-05,0.2975448650854183,99.55004346338039,19.921565642162992,150.01618524771257,255.1353121980168,100.23477392266973,100.04617087989458,395.91493336737636,398.349732703829,1.9850992640559747e-05,0.2975448650854183,99.55004346338039,19.921565642162992,150.01618524771257,255.1353121980168,100.23477392266973,100.04617087989458,0.015018773466833543
7,395.2271856077212,398.07074660837594,2.200937702932786e-05,0.34712983535879177,99.47415638042224,19.90833720288487,150.01888650241375,256.0013793123075,100.27455633614682,100.05387661962669,395.2271856077212,398.07074660837594,2.200937702932786e-05,0.34712983535879177,99.47415638042224,19.90833720288487,150.01888650241375,256.0013793123075,100.27455633614682,100.05387661962669,0.017521902377972465
8,394.53745370622465,397.79062029808125,2.417151814022374e-05,0.3966708748063568,99.39800802062632,19.895063175056777,150.02158883154686,256.8704218528529,100.31452711652545,100.06158542433926,394.53745370622465,397.79062029808125,2.417151814022374e-05,0.3966708748063568,99.39800802062632,19.895063175056777,150.02158883154686,256.8704218528529,100.31452711652545,100.06158542433926,0.02002503128911139
9,393.8457331694136,397.50934839945404,2.633715393078851e-05,0.4461562516358664,99.32159656485901,19.88174324133679,150.02429224019656,257.74246075785106,100.35468690309548,100.06929730853692,393.8457331694136,397.50934839945404,2.633715393078851e-05,0.4461562516358664,99.32159656485901,19.88174324133679,150.02429224019656,257.74246075785106,100.35468690309548,100.06929730853692,0.022528160200250315
10,393.15201947668345,397.22692549707557,2.850605588666371e-05,0.49557557640405575,99.24492030375245,19.86837710352775,150.02699673346467,258.6175156876798,100.39503633960418,100.07701228677354,393.15201947668345,397.22692549707557,2.850605588666371e-05,0.49557557640405575,99.24492030375245,19.86837710352775,150.02699673346467,258.6175156876798,100.39503633960418,100.07701228677354,0.025031289111389236
11,392.4563080837906,396.9433461346988,3.067802468980715e-05,0.5449196274678069,99.16797762307274,19.8549644800252,150.0297023164705,259.49560519512414,100.43557607398638,100.0847303736527,392.4563080837906,396.9433461346988,3.067802468980715e-05,0.5449196274678069,99.16797762307274,19.8549644800252,150.0297023164705,259.49560519512414,100.43557607398638,100.0847303736527,0.02753441802252816
12,391.7585944259141,396.6586048161788,3.285288654204332e-05,0.594180202836345,99.09076699130887,19.84150510365273,150.03240899435085,260.37674686976567,100.4763067581299,100.09245158382795,391.7585944259141,396.6586048161788,3.285288654204332e-05,0.594180202836345,99.09076699130887,19.84150510365273,150.03240899435085,260.37674686976567,100.4763067581299,100.09245158382795,0.030037546933667086
