"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6915.8,1.728e-11,0.049524,0.68841,0.00013542,0.20756,0.0049286,0.043236,0.012251,1599.2,0.15939,0,-5.3435e-13,9.2558e-15,0,7.1551,6.687,0.091286,66.067,37.116,0.84289,5.5082,5.1479,0.070275,0,0.25285,-0.023531,34.804,34.804,2.4973e-07,-2.7234e-07,3.0141e-07,1.0044,1,0,0.0015,0,5e-06
6915.8,1.728e-11,0.050827,0.68841,0.00013538,0.20756,0.0049286,0.043236,0.012251,1599.2,0.15939,0,-7.0137e-13,3.5473e-14,0,7.1551,6.687,0.091285,66.067,37.116,0.84289,5.5082,5.1479,0.070274,0,0.25285,-0.023254,34.775,34.805,2.4973e-07,-2.6914e-07,3.0141e-07,1.0044,1,3e-06,0.0015,3e-06,5e-06
6915.8,1.728e-11,0.052129,0.68841,0.00013534,0.20756,0.0049286,0.043236,0.012251,1599.2,0.15939,0,-8.6838e-13,6.169e-14,0,7.1551,6.687,0.091285,66.067,37.116,0.84289,5.5082,5.1479,0.070274,0,0.25285,-0.022977,34.745,34.805,2.4973e-07,-2.6594e-07,3.0141e-07,1.0044,1,6e-06,0.0015,6e-06,5e-06
6915.9,1.728e-11,0.053836,0.6884,0.00013525,0.20756,0.0049286,0.043236,0.012251,1599.2,0.15939,0,-1.1124e-12,1.1005e-13,0,7.1551,6.687,0.091285,66.067,37.116,0.84289,5.5082,5.1478,0.070274,0,0.25284,-0.022615,34.716,34.806,2.4973e-07,-2.6175e-07,3.0141e-07,1.0044,1,9e-06,0.0015,9e-06,5e-06
6915.9,1.728e-11,0.055946,0.6884,0.00013513,0.20756,0.0049286,0.043236,0.012251,1599.2,0.1594,0,-1.4335e-12,1.8056e-13,0,7.155,6.6869,0.091285,66.067,37.116,0.84289,5.5082,5.1478,0.070274,0,0.25284,-0.022167,34.688,34.807,2.4973e-07,-2.5656e-07,3.0142e-07,1.0044,1,1.2e-05,0.0015,1.2e-05,5e-06
6915.9,1.728e-11,0.058056,0.6884,0.00013501,0.20756,0.0049286,0.043236,0.012251,1599.2,0.1594,0,-1.7546e-12,2.5108e-13,0,7.155,6.6869,0.091284,66.067,37.116,0.84289,5.5081,5.1478,0.070274,0,0.25284,-0.021719,34.659,34.807,2.4973e-07,-2.5138e-07,3.0142e-07,1.0044,1,1.5e-05,0.0015,1.5e-05,5e-06
6915.9,1.728e-11,0.059875,0.68839,0.0001348,0.20756,0.0049287,0.043235,0.012251,1599.2,0.1594,0,-2.0559e-12,3.5315e-13,0,7.1549,6.6869,0.091284,66.067,37.116,0.84289,5.5081,5.1478,0.070273,0,0.25284,-0.021334,34.63,34.808,2.4972e-07,-2.4692e-07,3.0143e-07,1.0044,1,1.8e-05,0.0015,1.8e-05,5e-06
6915.9,1.728e-11,0.061695,0.68838,0.00013459,0.20755,0.0049287,0.043235,0.012251,1599.2,0.1594,0,-2.3571e-12,4.5523e-13,0,7.1549,6.6868,0.091283,66.067,37.116,0.8429,5.5081,5.1477,0.070273,0,0.25284,-0.020948,34.601,34.809,2.4972e-07,-2.4245e-07,3.0144e-07,1.0044,1,2.1e-05,0.0015,2.1e-05,5e-06
6915.9,1.728e-11,0.063644,0.68838,0.00013434,0.20755,0.0049287,0.043235,0.01225,1599.2,0.15941,0,-2.6502e-12,5.6823e-13,0,7.1548,6.6867,0.091282,66.068,37.117,0.8429,5.508,5.1477,0.070272,0,0.25284,-0.020535,34.572,34.81,2.4972e-07,-2.3767e-07,3.0144e-07,1.0045,1,2.4e-05,0.0015,2.4e-05,5e-06
6916,1.728e-11,0.065723,0.68837,0.00013406,0.20755,0.0049287,0.043235,0.01225,1599.2,0.15941,0,-2.9352e-12,6.9214e-13,0,7.1547,6.6867,0.091281,66.068,37.117,0.8429,5.508,5.1476,0.070271,0,0.25283,-0.020095,34.543,34.811,2.4972e-07,-2.3258e-07,3.0145e-07,1.0045,1,2.7e-05,0.0015,2.7e-05,5e-06
6916,1.728e-11,0.067802,0.68836,0.00013377,0.20755,0.0049288,0.043235,0.01225,1599.2,0.15942,0,-3.2202e-12,8.1605e-13,0,7.1547,6.6866,0.09128,66.068,37.117,0.84291,5.5079,5.1476,0.070271,0,0.25283,-0.019655,34.514,34.811,2.4972e-07,-2.2748e-07,3.0146e-07,1.0045,1,3e-05,0.0015,3e-05,5e-06
6916,1.728e-11,0.070033,0.68835,0.0001334,0.20755,0.0049288,0.043235,0.01225,1599.2,0.15942,0,-3.4862e-12,9.5399e-13,0,7.1546,6.6865,0.091279,66.068,37.117,0.84291,5.5078,5.1475,0.07027,0,0.25283,-0.019183,34.485,34.812,2.4971e-07,-2.2202e-07,3.0147e-07,1.0045,1,3.3e-05,0.0015,3.3e-05,5e-06
6916.1,1.728e-11,0.072265,0.68834,0.00013303,0.20755,0.0049288,0.043235,0.01225,1599.2,0.15943,0,-3.7522e-12,1.0919e-12,0,7.1545,6.6864,0.091278,66.069,37.117,0.84291,5.5078,5.1474,0.070269,0,0.25282,-0.018711,34.456,34.813,2.4971e-07,-2.1656e-07,3.0149e-07,1.0045,1,3.6e-05,0.0015,3.6e-05,5e-06
6916.1,1.728e-11,0.074592,0.68833,0.00013262,0.20754,0.0049289,0.043234,0.01225,1599.2,0.15943,0,-4.0096e-12,1.235e-12,0,7.1544,6.6863,0.091276,66.069,37.117,0.84292,5.5077,5.1474,0.070268,0,0.25282,-0.018219,34.427,34.813,2.4971e-07,-2.1087e-07,3.015e-07,1.0045,1,3.9e-05,0.0015,3.9e-05,5e-06
6916.1,1.728e-11,0.077017,0.68831,0.00013217,0.20754,0.0049289,0.043234,0.01225,1599.2,0.15944,0,-4.2583e-12,1.3832e-12,0,7.1543,6.6862,0.091275,66.069,37.118,0.84292,5.5076,5.1473,0.070267,0,0.25282,-0.017707,34.398,34.814,2.497e-07,-2.0494e-07,3.0151e-07,1.0045,1,4.2e-05,0.0015,4.2e-05,5e-06
