"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5954.3,3.4196e-15,0.66604,0.74312,0,0.20028,0.0023752,0.04681,0.013683,1559.3,0.18478,1.1255e-11,-2.9722e-13,6.1011e-13,0,15.721,14.693,0.20057,56.881,31.956,0.7257,1.1546,1.079,0.01473,0.058999,0.59288,0.082843,48.835,48.835,5.2126e-08,9.5883e-07,6.3549e-07,0.941,1,0,0.0015,0,5e-06
5957.5,3.443e-15,0.68138,0.74312,0,0.20028,0.0023752,0.04681,0.013683,1559.8,0.18478,1.555e-10,-3.7852e-13,9.532e-13,0,15.721,14.693,0.20057,56.912,31.973,0.72609,1.1549,1.0793,0.014734,0.058603,0.59169,0.085276,48.586,48.616,5.2139e-08,9.8699e-07,6.3587e-07,0.9414,1,3e-06,0.0015,3e-06,5e-06
5960.7,3.4664e-15,0.69672,0.74312,0,0.20028,0.0023752,0.04681,0.013683,1560.4,0.18478,2.9975e-10,-4.5983e-13,1.2963e-12,0,15.721,14.693,0.20057,56.943,31.99,0.72648,1.1552,1.0796,0.014738,0.058206,0.59051,0.087709,48.337,48.396,5.2152e-08,1.0152e-06,6.3624e-07,0.94179,1,6e-06,0.0015,6e-06,5e-06
5965.8,3.5039e-15,0.71676,0.74312,0,0.20028,0.0023752,0.04681,0.013683,1561.3,0.18478,4.0806e-10,-5.6764e-13,1.6952e-12,0,15.721,14.693,0.20058,56.991,32.017,0.7271,1.1556,1.08,0.014744,0.057586,0.58865,0.090895,48.077,48.166,5.2173e-08,1.052e-06,6.3683e-07,0.94241,1,9e-06,0.0015,9e-06,5e-06
5972.6,3.5556e-15,0.7415,0.74311,0,0.20028,0.0023752,0.04681,0.013683,1562.5,0.18478,4.8044e-10,-7.0196e-13,2.15e-12,0,15.721,14.693,0.20058,57.056,32.054,0.72793,1.1563,1.0806,0.014752,0.056742,0.58613,0.094835,47.805,47.924,5.2203e-08,1.0976e-06,6.3763e-07,0.94326,1,1.2e-05,0.0015,1.2e-05,5e-06
5979.5,3.6073e-15,0.76624,0.74311,0,0.20028,0.0023752,0.04681,0.013683,1563.8,0.18479,5.5281e-10,-8.3627e-13,2.6049e-12,0,15.721,14.693,0.20058,57.122,32.091,0.72877,1.1569,1.0813,0.014761,0.055898,0.58361,0.098775,47.534,47.683,5.2233e-08,1.1432e-06,6.3843e-07,0.9441,1,1.5e-05,0.0015,1.5e-05,5e-06
5987.1,3.6697e-15,0.78741,0.74311,0,0.20028,0.0023752,0.04681,0.013683,1565.1,0.18479,5.876e-10,-9.2166e-13,2.8203e-12,0,15.721,14.693,0.20058,57.195,32.132,0.7297,1.1577,1.082,0.014771,0.054956,0.58079,0.10215,47.461,47.64,5.2268e-08,1.1823e-06,6.3932e-07,0.94504,1,1.8e-05,0.0015,1.8e-05,5e-06
5994.8,3.7322e-15,0.80857,0.74311,0,0.20028,0.0023752,0.04681,0.013683,1566.5,0.18479,6.2238e-10,-1.0071e-12,3.0358e-12,0,15.721,14.693,0.20058,57.268,32.173,0.73063,1.1585,1.0827,0.014781,0.054014,0.57797,0.10552,47.388,47.596,5.2303e-08,1.2213e-06,6.402e-07,0.94599,1,2.1e-05,0.0015,2.1e-05,5e-06
6002.7,3.8005e-15,0.83122,0.7431,0,0.20028,0.0023752,0.04681,0.013683,1567.9,0.18479,6.5728e-10,-1.0755e-12,3.2959e-12,0,15.721,14.693,0.20058,57.344,32.216,0.7316,1.1593,1.0835,0.014791,0.053032,0.57504,0.10912,47.315,47.553,5.234e-08,1.263e-06,6.4112e-07,0.94697,1,2.4e-05,0.0015,2.4e-05,5e-06
6011,3.8747e-15,0.85533,0.7431,0,0.20028,0.0023752,0.04681,0.013683,1569.4,0.1848,6.9229e-10,-1.127e-12,3.6007e-12,0,15.721,14.693,0.20058,57.423,32.26,0.73261,1.1602,1.0843,0.014802,0.05201,0.57198,0.11294,47.242,47.51,5.2378e-08,1.3072e-06,6.4208e-07,0.94799,1,2.7e-05,0.0015,2.7e-05,5e-06
