"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6870.5,1.6e-10,30,0.19987,0.00056607,0.25578,0.016392,0.029466,0.0052721,1631.8,0.023436,0,4.2334e-14,1.9193e-15,0,7.4315,6.9453,0.094812,65.634,36.873,0.83736,6.5586,6.1296,0.083676,0,0.2733,21.416,21.416,2.9737e-07,1.2852,1.4875e-05,1.8571e-07,1.0158,1,0,0.0015,0,5e-06
6870.5,1.6e-10,27.902,0.19991,0.00056612,0.25578,0.016391,0.029467,0.0052726,1631.8,0.023439,0,6.4938e-14,6.5141e-15,0,7.4315,6.9453,0.094812,65.634,36.873,0.83736,6.5586,6.1296,0.083676,0,0.2733,21.386,21.416,2.9737e-07,1.2604,1.4588e-05,1.8571e-07,1.0158,1,3e-06,0.0015,3e-06,5e-06
6870.5,1.6e-10,25.804,0.19995,0.00056617,0.25578,0.016391,0.029468,0.005273,1631.8,0.023443,0,8.7542e-14,1.1109e-14,0,7.4315,6.9453,0.094812,65.634,36.873,0.83736,6.5586,6.1296,0.083676,0,0.2733,21.356,21.416,2.9737e-07,1.2355,1.43e-05,1.8571e-07,1.0158,1,6e-06,0.0015,6e-06,5e-06
6870.5,1.6e-10,24.012,0.20003,0.00056626,0.25578,0.016389,0.029469,0.005274,1631.8,0.02345,0,1.234e-13,2.0601e-14,0,7.4315,6.9453,0.094812,65.633,36.873,0.83736,6.5586,6.1296,0.083676,0,0.2733,21.327,21.416,2.9737e-07,1.2121,1.4029e-05,1.8571e-07,1.0158,1,9e-06,0.0015,9e-06,5e-06
6870.5,1.6e-10,22.524,0.20014,0.0005664,0.25578,0.016387,0.029472,0.0052753,1631.8,0.02346,0,1.7252e-13,3.4992e-14,0,7.4315,6.9453,0.094812,65.633,36.873,0.83736,6.5586,6.1296,0.083676,0,0.2733,21.297,21.416,2.9737e-07,1.1901,1.3774e-05,1.857e-07,1.0158,1,1.2e-05,0.0015,1.2e-05,5e-06
6870.4,1.6e-10,21.037,0.20026,0.00056654,0.25578,0.016385,0.029474,0.0052767,1631.8,0.02347,0,2.2163e-13,4.9382e-14,0,7.4315,6.9453,0.094812,65.633,36.872,0.83735,6.5586,6.1296,0.083676,0,0.2733,21.268,21.416,2.9737e-07,1.1681,1.352e-05,1.857e-07,1.0158,1,1.5e-05,0.0015,1.5e-05,5e-06
6870.4,1.6e-10,19.924,0.20045,0.00056677,0.25578,0.016381,0.029478,0.005279,1631.8,0.023487,0,2.7434e-13,7.2771e-14,0,7.4315,6.9453,0.094812,65.632,36.872,0.83735,6.5586,6.1296,0.083676,0,0.2733,21.238,21.417,2.9737e-07,1.1476,1.3283e-05,1.8569e-07,1.0158,1,1.8e-05,0.0015,1.8e-05,5e-06
6870.4,1.6e-10,18.81,0.20064,0.000567,0.25577,0.016377,0.029482,0.0052812,1631.8,0.023503,0,3.2705e-13,9.616e-14,0,7.4315,6.9453,0.094812,65.632,36.872,0.83734,6.5586,6.1296,0.083676,0,0.2733,21.209,21.417,2.9737e-07,1.1272,1.3046e-05,1.8569e-07,1.0158,1,2.1e-05,0.0015,2.1e-05,5e-06
6870.3,1.6e-10,17.806,0.20086,0.00056728,0.25577,0.016373,0.029487,0.0052839,1631.8,0.023523,0,3.7972e-13,1.2401e-13,0,7.4315,6.9453,0.094812,65.632,36.872,0.83734,6.5586,6.1296,0.083676,0,0.2733,21.179,21.417,2.9737e-07,1.107,1.2813e-05,1.8568e-07,1.0158,1,2.4e-05,0.0015,2.4e-05,5e-06
6870.2,1.6e-10,16.911,0.20113,0.00056761,0.25577,0.016368,0.029492,0.005287,1631.7,0.023546,0,4.3236e-13,1.5633e-13,0,7.4315,6.9453,0.094811,65.631,36.871,0.83733,6.5586,6.1295,0.083676,0,0.2733,21.15,21.417,2.9737e-07,1.0872,1.2584e-05,1.8568e-07,1.0158,1,2.7e-05,0.0015,2.7e-05,5e-06
6870.2,1.6e-10,16.017,0.20139,0.00056793,0.25576,0.016363,0.029497,0.0052901,1631.7,0.023569,0,4.8499e-13,1.8864e-13,0,7.4314,6.9453,0.094811,65.631,36.871,0.83732,6.5586,6.1295,0.083676,0,0.2733,21.12,21.418,2.9737e-07,1.0675,1.2355e-05,1.8567e-07,1.0158,1,3e-05,0.0015,3e-05,5e-06
6870.1,1.6e-10,15.269,0.20171,0.00056835,0.25576,0.016357,0.029504,0.0052939,1631.7,0.023598,0,5.3749e-13,2.2871e-13,0,7.4314,6.9453,0.094811,65.63,36.871,0.83731,6.5586,6.1295,0.083675,0,0.2733,21.091,21.418,2.9737e-07,1.048,1.2129e-05,1.8566e-07,1.0158,1,3.3e-05,0.0015,3.3e-05,5e-06
6870,1.6e-10,14.521,0.20204,0.00056877,0.25575,0.01635,0.029511,0.0052978,1631.7,0.023628,0,5.8999e-13,2.6878e-13,0,7.4314,6.9453,0.094811,65.629,36.87,0.83731,6.5586,6.1295,0.083675,0,0.2733,21.062,21.418,2.9737e-07,1.0285,1.1903e-05,1.8565e-07,1.0158,1,3.6e-05,0.0015,3.6e-05,5e-06
