"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7112.4,1.6e-10,30,0.39234,0,0.21318,0.013684,0.029924,0.0063469,1581.3,0.093159,0,2.0781e-12,1.0527e-14,0,6.3616,5.9455,0.081163,67.944,38.171,0.86684,4.5844,4.2845,0.058489,0,0.22081,20.837,20.837,2.0786e-07,1.4662,1.697e-05,4.2311e-07,1.0065,1,0,0.0015,0,5e-06
7112.4,1.6e-10,27.868,0.39237,0,0.21318,0.013683,0.029925,0.0063474,1581.2,0.093165,0,2.6218e-12,1.9787e-14,0,6.3616,5.9455,0.081163,67.944,38.171,0.86684,4.5844,4.2845,0.058489,0,0.22081,20.808,20.837,2.0786e-07,1.4374,1.6637e-05,4.2311e-07,1.0065,1,3e-06,0.0015,3e-06,5e-06
7112.3,1.6e-10,25.736,0.39241,0,0.21318,0.013683,0.029926,0.0063479,1581.2,0.093171,0,3.1656e-12,2.9046e-14,0,6.3616,5.9455,0.081163,67.944,38.171,0.86684,4.5844,4.2845,0.058489,0,0.22081,20.778,20.837,2.0786e-07,1.4086,1.6303e-05,4.2311e-07,1.0065,1,6e-06,0.0015,6e-06,5e-06
7112.3,1.6e-10,23.917,0.39249,0,0.21318,0.013682,0.029928,0.0063489,1581.2,0.093182,0,3.8315e-12,4.6248e-14,0,6.3616,5.9454,0.081162,67.944,38.171,0.86683,4.5844,4.2845,0.058489,0,0.22081,20.749,20.838,2.0786e-07,1.3814,1.5988e-05,4.2311e-07,1.0065,1,9e-06,0.0015,9e-06,5e-06
7112.3,1.6e-10,22.41,0.3926,0,0.21318,0.01368,0.02993,0.0063504,1581.2,0.093198,0,4.6195e-12,7.1393e-14,0,6.3616,5.9454,0.081162,67.943,38.17,0.86683,4.5844,4.2845,0.058489,0,0.22081,20.719,20.838,2.0786e-07,1.3558,1.5692e-05,4.231e-07,1.0065,1,1.2e-05,0.0015,1.2e-05,5e-06
7112.3,1.6e-10,20.903,0.39272,0,0.21318,0.013678,0.029933,0.0063519,1581.2,0.093215,0,5.4076e-12,9.6538e-14,0,6.3616,5.9454,0.081162,67.943,38.17,0.86683,4.5844,4.2845,0.058489,0,0.22081,20.69,20.839,2.0786e-07,1.3302,1.5396e-05,4.231e-07,1.0065,1,1.5e-05,0.0015,1.5e-05,5e-06
7112.2,1.6e-10,19.778,0.39291,0,0.21317,0.013675,0.029937,0.0063543,1581.2,0.093242,0,5.6493e-12,1.2748e-13,0,6.3616,5.9454,0.081162,67.943,38.17,0.86682,4.5844,4.2845,0.058489,0,0.22081,20.661,20.839,2.0786e-07,1.3063,1.512e-05,4.231e-07,1.0065,1,1.8e-05,0.0015,1.8e-05,5e-06
7112.2,1.6e-10,18.653,0.39309,0,0.21317,0.013673,0.029942,0.0063568,1581.2,0.09327,0,5.8911e-12,1.5843e-13,0,6.3616,5.9454,0.081162,67.942,38.17,0.86681,4.5844,4.2845,0.058488,0,0.22081,20.631,20.839,2.0786e-07,1.2825,1.4844e-05,4.2309e-07,1.0065,1,2.1e-05,0.0015,2.1e-05,5e-06
7112.1,1.6e-10,17.64,0.39331,0,0.21317,0.013669,0.029947,0.0063597,1581.2,0.093302,0,5.9309e-12,1.9085e-13,0,6.3616,5.9454,0.081162,67.942,38.169,0.86681,4.5844,4.2845,0.058488,0,0.22081,20.602,20.84,2.0786e-07,1.259,1.4572e-05,4.2309e-07,1.0065,1,2.4e-05,0.0015,2.4e-05,5e-06
7112,1.6e-10,16.738,0.39357,0,0.21317,0.013665,0.029953,0.006363,1581.2,0.09334,0,5.7687e-12,2.2475e-13,0,6.3615,5.9454,0.081161,67.941,38.169,0.8668,4.5844,4.2845,0.058488,0,0.22081,20.572,20.84,2.0786e-07,1.2359,1.4304e-05,4.2308e-07,1.0064,1,2.7e-05,0.0015,2.7e-05,5e-06
