"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7115.9,1.6e-10,30,0.4066,0,0.21097,0.013354,0.030024,0.0064542,1583.4,0.099126,0,-2.4201e-12,5.6079e-15,0,6.6923,6.2545,0.085382,67.978,38.19,0.86727,4.3042,4.0226,0.054914,0,0.22568,19.009,19.009,1.9516e-07,1.4663,1.6971e-05,4.5293e-07,1.0076,1,0,0.0015,0,5e-06
7115.9,1.6e-10,27.867,0.40664,0,0.21097,0.013354,0.030025,0.0064547,1583.4,0.099132,0,-3.1151e-12,1.1384e-15,0,6.6923,6.2545,0.085382,67.978,38.19,0.86727,4.3042,4.0226,0.054914,0,0.22568,18.979,19.008,1.9516e-07,1.4374,1.6637e-05,4.5293e-07,1.0076,1,3e-06,0.0015,3e-06,5e-06
7115.9,1.6e-10,25.733,0.40668,0,0.21097,0.013353,0.030026,0.0064552,1583.4,0.099137,0,-3.8101e-12,-3.331e-15,0,6.6923,6.2545,0.085382,67.978,38.19,0.86727,4.3042,4.0226,0.054914,0,0.22568,18.949,19.008,1.9516e-07,1.4086,1.6303e-05,4.5293e-07,1.0076,1,6e-06,0.0015,6e-06,5e-06
7115.9,1.6e-10,23.913,0.40675,0,0.21097,0.013352,0.030027,0.0064562,1583.4,0.099149,0,-4.7705e-12,-1.5888e-14,0,6.6923,6.2545,0.085382,67.978,38.19,0.86727,4.3042,4.0226,0.054914,0,0.22568,18.918,19.008,1.9516e-07,1.3814,1.5988e-05,4.5293e-07,1.0076,1,9e-06,0.0015,9e-06,5e-06
7115.8,1.6e-10,22.407,0.40687,0,0.21097,0.01335,0.03003,0.0064577,1583.4,0.099166,0,-5.9963e-12,-3.6532e-14,0,6.6923,6.2545,0.085381,67.977,38.189,0.86726,4.3042,4.0226,0.054914,0,0.22568,18.888,19.007,1.9516e-07,1.3558,1.5692e-05,4.5292e-07,1.0076,1,1.2e-05,0.0015,1.2e-05,5e-06
7115.8,1.6e-10,20.9,0.40698,0,0.21097,0.013349,0.030033,0.0064592,1583.4,0.099183,0,-7.2221e-12,-5.7176e-14,0,6.6923,6.2545,0.085381,67.977,38.189,0.86726,4.3042,4.0226,0.054914,0,0.22568,18.857,19.006,1.9516e-07,1.3302,1.5396e-05,4.5292e-07,1.0076,1,1.5e-05,0.0015,1.5e-05,5e-06
7115.8,1.6e-10,19.775,0.40717,0,0.21097,0.013346,0.030037,0.0064616,1583.4,0.09921,0,-8.1907e-12,-1.0588e-13,0,6.6923,6.2545,0.085381,67.977,38.189,0.86725,4.3042,4.0226,0.054914,0,0.22568,18.826,19.005,1.9516e-07,1.3063,1.5119e-05,4.5292e-07,1.0075,1,1.8e-05,0.0015,1.8e-05,5e-06
7115.7,1.6e-10,18.65,0.40735,0,0.21097,0.013343,0.030041,0.0064641,1583.4,0.099238,0,-9.1593e-12,-1.5459e-13,0,6.6923,6.2545,0.085381,67.976,38.189,0.86725,4.3042,4.0226,0.054913,0,0.22568,18.796,19.004,1.9516e-07,1.2824,1.4843e-05,4.5291e-07,1.0075,1,2.1e-05,0.0015,2.1e-05,5e-06
7115.7,1.6e-10,17.636,0.40758,0,0.21096,0.01334,0.030046,0.006467,1583.4,0.099271,0,-1.0053e-11,-2.1832e-13,0,6.6923,6.2544,0.085381,67.975,38.188,0.86724,4.3042,4.0226,0.054913,0,0.22567,18.764,19.002,1.9516e-07,1.2589,1.4571e-05,4.5291e-07,1.0075,1,2.4e-05,0.0015,2.4e-05,5e-06
7115.6,1.6e-10,16.734,0.40783,0,0.21096,0.013336,0.030052,0.0064703,1583.4,0.09931,0,-1.0872e-11,-2.9706e-13,0,6.6922,6.2544,0.08538,67.975,38.188,0.86723,4.3042,4.0226,0.054913,0,0.22567,18.733,19,1.9516e-07,1.2358,1.4303e-05,4.529e-07,1.0075,1,2.7e-05,0.0015,2.7e-05,5e-06
7115.5,1.6e-10,15.832,0.40809,0,0.21096,0.013332,0.030058,0.0064737,1583.3,0.099348,0,-1.1691e-11,-3.7581e-13,0,6.6922,6.2544,0.08538,67.974,38.188,0.86722,4.3042,4.0226,0.054913,0,0.22567,18.702,18.999,1.9516e-07,1.2127,1.4036e-05,4.5289e-07,1.0075,1,3e-05,0.0015,3e-05,5e-06
7115.4,1.6e-10,15.08,0.40841,0,0.21096,0.013327,0.030065,0.0064779,1583.3,0.099396,0,-1.2429e-11,-4.853e-13,0,6.6922,6.2544,0.08538,67.973,38.187,0.86721,4.3041,4.0226,0.054913,0,0.22567,18.67,18.997,1.9516e-07,1.1899,1.3772e-05,4.5288e-07,1.0075,1,3.3e-05,0.0015,3.3e-05,5e-06
7115.4,1.6e-10,14.328,0.40873,0,0.21095,0.013322,0.030073,0.0064821,1583.3,0.099445,0,-1.3167e-11,-5.9478e-13,0,6.6922,6.2544,0.08538,67.973,38.187,0.8672,4.3041,4.0225,0.054913,0,0.22567,18.638,18.995,1.9516e-07,1.1671,1.3508e-05,4.5288e-07,1.0075,1,3.6e-05,0.0015,3.6e-05,5e-06
7115.3,1.6e-10,13.631,0.40908,0,0.21095,0.013317,0.030081,0.0064867,1583.3,0.099498,0,-1.3888e-11,-7.1801e-13,0,6.6921,6.2543,0.085379,67.972,38.186,0.86719,4.3041,4.0225,0.054912,0,0.22567,18.606,18.992,1.9515e-07,1.1444,1.3245e-05,4.5287e-07,1.0075,1,3.9e-05,0.0015,3.9e-05,5e-06
7115.2,1.6e-10,12.992,0.40947,0,0.21095,0.013311,0.03009,0.0064918,1583.3,0.099557,0,-1.4593e-11,-8.5497e-13,0,6.6921,6.2543,0.085379,67.971,38.186,0.86718,4.3041,4.0225,0.054912,0,0.22567,18.573,18.99,1.9515e-07,1.1218,1.2983e-05,4.5286e-07,1.0075,1,4.2e-05,0.0015,4.2e-05,5e-06
7115.1,1.6e-10,12.352,0.40985,0,0.21094,0.013306,0.030099,0.0064968,1583.3,0.099615,0,-1.5297e-11,-9.9193e-13,0,6.6921,6.2543,0.085378,67.97,38.185,0.86717,4.3041,4.0225,0.054912,0,0.22567,18.541,18.987,1.9515e-07,1.0992,1.2722e-05,4.5285e-07,1.0075,1,4.5e-05,0.0015,4.5e-05,5e-06
