"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6845.8,1.6e-10,30,0.18767,0.001362,0.25903,0.016762,0.029542,0.0052403,1635.5,0.020219,0,7.8172e-14,1.6259e-15,0,7.6471,7.1468,0.097562,65.398,36.74,0.83436,6.6067,6.1745,0.08429,0,0.27941,18.152,18.152,2.9955e-07,1.2764,1.4773e-05,1.7757e-07,1.0162,1,0,0.0015,0,5e-06
6845.8,1.6e-10,27.906,0.18771,0.001362,0.25903,0.016761,0.029542,0.0052407,1635.5,0.020222,0,1.298e-13,7.2755e-15,0,7.6471,7.1468,0.097562,65.398,36.74,0.83435,6.6067,6.1745,0.08429,0,0.27941,18.122,18.152,2.9955e-07,1.2517,1.4488e-05,1.7757e-07,1.0162,1,3e-06,0.0015,3e-06,5e-06
6845.8,1.6e-10,25.812,0.18775,0.001362,0.25903,0.01676,0.029543,0.0052412,1635.5,0.020226,0,1.8142e-13,1.2925e-14,0,7.6471,7.1468,0.097562,65.398,36.74,0.83435,6.6067,6.1745,0.08429,0,0.27941,18.093,18.152,2.9955e-07,1.2271,1.4203e-05,1.7756e-07,1.0162,1,6e-06,0.0015,6e-06,5e-06
6845.8,1.6e-10,24.022,0.18783,0.001362,0.25903,0.016759,0.029545,0.0052421,1635.5,0.020232,0,2.581e-13,2.4046e-14,0,7.6471,7.1468,0.097562,65.398,36.74,0.83435,6.6067,6.1745,0.08429,0,0.27941,18.063,18.152,2.9955e-07,1.2039,1.3934e-05,1.7756e-07,1.0162,1,9e-06,0.0015,9e-06,5e-06
6845.8,1.6e-10,22.537,0.18794,0.001362,0.25903,0.016757,0.029547,0.0052435,1635.5,0.020242,0,3.5985e-13,4.0638e-14,0,7.6471,7.1468,0.097562,65.397,36.74,0.83435,6.6067,6.1745,0.084289,0,0.27941,18.034,18.153,2.9955e-07,1.1821,1.3682e-05,1.7756e-07,1.0162,1,1.2e-05,0.0015,1.2e-05,5e-06
6845.8,1.6e-10,21.052,0.18806,0.0013621,0.25903,0.016754,0.02955,0.0052448,1635.5,0.020251,0,4.6159e-13,5.723e-14,0,7.6471,7.1468,0.097562,65.397,36.74,0.83434,6.6067,6.1745,0.084289,0,0.27941,18.004,18.153,2.9955e-07,1.1603,1.343e-05,1.7756e-07,1.0162,1,1.5e-05,0.0015,1.5e-05,5e-06
6845.7,1.6e-10,19.94,0.18825,0.0013621,0.25903,0.016751,0.029553,0.0052471,1635.5,0.020267,0,5.5552e-13,8.5235e-14,0,7.6471,7.1468,0.097562,65.397,36.74,0.83434,6.6067,6.1745,0.084289,0,0.27941,17.975,18.153,2.9955e-07,1.14,1.3195e-05,1.7755e-07,1.0162,1,1.8e-05,0.0015,1.8e-05,5e-06
6845.7,1.6e-10,18.827,0.18844,0.0013621,0.25902,0.016747,0.029557,0.0052493,1635.5,0.020283,0,6.4946e-13,1.1324e-13,0,7.6471,7.1468,0.097562,65.396,36.74,0.83433,6.6067,6.1745,0.084289,0,0.27941,17.945,18.154,2.9955e-07,1.1198,1.296e-05,1.7755e-07,1.0162,1,2.1e-05,0.0015,2.1e-05,5e-06
6845.6,1.6e-10,17.824,0.18866,0.0013621,0.25902,0.016742,0.029562,0.0052519,1635.5,0.020302,0,7.3959e-13,1.4645e-13,0,7.647,7.1468,0.097562,65.396,36.739,0.83433,6.6067,6.1745,0.084289,0,0.27941,17.916,18.154,2.9955e-07,1.0998,1.2729e-05,1.7754e-07,1.0162,1,2.4e-05,0.0015,2.4e-05,5e-06
6845.6,1.6e-10,16.931,0.18893,0.0013622,0.25902,0.016737,0.029567,0.005255,1635.5,0.020323,0,8.2593e-13,1.8485e-13,0,7.647,7.1468,0.097562,65.395,36.739,0.83432,6.6067,6.1745,0.084289,0,0.27941,17.887,18.154,2.9955e-07,1.0802,1.2503e-05,1.7753e-07,1.0162,1,2.7e-05,0.0015,2.7e-05,5e-06
6845.5,1.6e-10,16.037,0.18919,0.0013622,0.25901,0.016732,0.029572,0.0052581,1635.5,0.020345,0,9.1227e-13,2.2326e-13,0,7.647,7.1468,0.097562,65.395,36.739,0.83432,6.6067,6.1745,0.084289,0,0.27941,17.857,18.154,2.9955e-07,1.0606,1.2276e-05,1.7753e-07,1.0162,1,3e-05,0.0015,3e-05,5e-06
6845.4,1.6e-10,15.29,0.18951,0.0013623,0.25901,0.016726,0.029579,0.0052619,1635.4,0.020373,0,1.0029e-12,2.7177e-13,0,7.647,7.1468,0.097562,65.394,36.738,0.83431,6.6067,6.1745,0.084289,0,0.27941,17.828,18.155,2.9955e-07,1.0413,1.2052e-05,1.7752e-07,1.0162,1,3.3e-05,0.0015,3.3e-05,5e-06
6845.4,1.6e-10,14.542,0.18984,0.0013623,0.259,0.016719,0.029586,0.0052658,1635.4,0.0204,0,1.0935e-12,3.2028e-13,0,7.647,7.1467,0.097562,65.393,36.738,0.8343,6.6067,6.1745,0.084289,0,0.27941,17.798,18.155,2.9955e-07,1.022,1.1829e-05,1.7751e-07,1.0161,1,3.6e-05,0.0015,3.6e-05,5e-06
6845.3,1.6e-10,13.85,0.1902,0.0013624,0.259,0.016712,0.029593,0.00527,1635.4,0.020431,0,1.189e-12,3.7335e-13,0,7.647,7.1467,0.097561,65.393,36.737,0.83429,6.6067,6.1745,0.084289,0,0.27941,17.769,18.155,2.9955e-07,1.0028,1.1606e-05,1.775e-07,1.0161,1,3.9e-05,0.0015,3.9e-05,5e-06
6845.2,1.6e-10,13.213,0.19059,0.0013624,0.25899,0.016705,0.029601,0.0052746,1635.4,0.020464,0,1.2895e-12,4.3096e-13,0,7.647,7.1467,0.097561,65.392,36.737,0.83428,6.6067,6.1745,0.084289,0,0.27941,17.739,18.155,2.9955e-07,0.98367,1.1385e-05,1.7749e-07,1.0161,1,4.2e-05,0.0015,4.2e-05,5e-06
6845.1,1.6e-10,12.576,0.19099,0.0013625,0.25899,0.016697,0.029609,0.0052792,1635.4,0.020498,0,1.3899e-12,4.8858e-13,0,7.647,7.1467,0.097561,65.391,36.736,0.83427,6.6067,6.1744,0.084289,0,0.27941,17.71,18.156,2.9955e-07,0.96455,1.1164e-05,1.7748e-07,1.0161,1,4.5e-05,0.0015,4.5e-05,5e-06
6845,1.6e-10,12.026,0.19144,0.0013626,0.25898,0.016688,0.029618,0.0052845,1635.4,0.020536,0,1.5006e-12,5.552e-13,0,7.647,7.1467,0.097561,65.39,36.736,0.83425,6.6066,6.1744,0.084288,0,0.27941,17.681,18.156,2.9955e-07,0.94562,1.0945e-05,1.7747e-07,1.0161,1,4.8e-05,0.0015,4.8e-05,5e-06
6844.9,1.6e-10,11.477,0.19189,0.0013626,0.25897,0.016679,0.029627,0.0052898,1635.3,0.020575,0,1.6114e-12,6.2182e-13,0,7.647,7.1467,0.097561,65.389,36.735,0.83424,6.6066,6.1744,0.084288,0,0.27941,17.651,18.156,2.9955e-07,0.92669,1.0726e-05,1.7745e-07,1.0161,1,5.1e-05,0.0015,5.1e-05,5e-06
6844.8,1.6e-10,10.963,0.19238,0.0013627,0.25896,0.01667,0.029637,0.0052955,1635.3,0.020617,0,1.7256e-12,6.9248e-13,0,7.6469,7.1467,0.097561,65.388,36.735,0.83423,6.6066,6.1744,0.084288,0,0.27941,17.622,18.157,2.9955e-07,0.90787,1.0508e-05,1.7744e-07,1.0161,1,5.4e-05,0.0015,5.4e-05,5e-06
6844.7,1.6e-10,10.485,0.19289,0.0013628,0.25896,0.01666,0.029648,0.0053015,1635.3,0.020661,0,1.8434e-12,7.6718e-13,0,7.6469,7.1467,0.097561,65.387,36.734,0.83422,6.6066,6.1744,0.084288,0,0.27941,17.592,18.157,2.9955e-07,0.88916,1.0291e-05,1.7743e-07,1.0161,1,5.7e-05,0.0015,5.7e-05,5e-06
6844.6,1.6e-10,10.008,0.1934,0.0013629,0.25895,0.01665,0.029658,0.0053075,1635.3,0.020706,0,1.9611e-12,8.4189e-13,0,7.6469,7.1466,0.09756,65.386,36.734,0.8342,6.6066,6.1744,0.084288,0,0.27941,17.563,18.157,2.9954e-07,0.87045,1.0075e-05,1.7742e-07,1.016,1,6e-05,0.0015,6e-05,5e-06
6844.5,1.6e-10,9.5894,0.19397,0.001363,0.25894,0.016639,0.02967,0.0053142,1635.3,0.020755,0,2.0829e-12,9.2462e-13,0,7.6469,7.1466,0.09756,65.385,36.733,0.83419,6.6066,6.1744,0.084288,0,0.27941,17.533,18.158,2.9954e-07,0.852,9.8611e-06,1.774e-07,1.016,1,6.3e-05,0.0015,6.3e-05,5e-06
6844.3,1.6e-10,9.1711,0.19454,0.001363,0.25893,0.016628,0.029681,0.0053209,1635.2,0.020805,0,2.2048e-12,1.0074e-12,0,7.6469,7.1466,0.09756,65.384,36.732,0.83417,6.6066,6.1744,0.084287,0,0.27941,17.504,18.158,2.9954e-07,0.83354,9.6475e-06,1.7739e-07,1.016,1,6.6e-05,0.0015,6.6e-05,5e-06
6844.2,1.6e-10,8.778,0.19513,0.0013631,0.25892,0.016616,0.029693,0.0053279,1635.2,0.020857,0,2.327e-12,1.0937e-12,0,7.6469,7.1466,0.09756,65.382,36.732,0.83416,6.6066,6.1743,0.084287,0,0.27941,17.475,18.158,2.9954e-07,0.81525,9.4358e-06,1.7737e-07,1.016,1,6.9e-05,0.0015,6.9e-05,5e-06
6844.1,1.6e-10,8.41,0.19575,0.0013632,0.25891,0.016604,0.029706,0.0053351,1635.2,0.020911,0,2.4497e-12,1.1836e-12,0,7.6468,7.1466,0.097559,65.381,36.731,0.83414,6.6065,6.1743,0.084287,0,0.27941,17.445,18.159,2.9954e-07,0.79711,9.2258e-06,1.7735e-07,1.016,1,7.2e-05,0.0015,7.2e-05,5e-06
6843.9,1.6e-10,8.0419,0.19637,0.0013633,0.2589,0.016592,0.029719,0.0053424,1635.2,0.020966,0,2.5724e-12,1.2735e-12,0,7.6468,7.1466,0.097559,65.38,36.73,0.83412,6.6065,6.1743,0.084287,0,0.2794,17.416,18.159,2.9954e-07,0.77897,9.0158e-06,1.7734e-07,1.016,1,7.5e-05,0.0015,7.5e-05,5e-06
6843.8,1.6e-10,7.7167,0.19704,0.0013635,0.25889,0.016579,0.029732,0.0053503,1635.1,0.021026,0,2.6946e-12,1.3705e-12,0,7.6468,7.1466,0.097559,65.378,36.729,0.8341,6.6065,6.1743,0.084287,0,0.2794,17.386,18.159,2.9954e-07,0.76119,8.81e-06,1.7732e-07,1.016,1,7.8e-05,0.0015,7.8e-05,5e-06
6843.6,1.6e-10,7.3914,0.19771,0.0013636,0.25888,0.016566,0.029746,0.0053582,1635.1,0.021085,0,2.8168e-12,1.4675e-12,0,7.6468,7.1465,0.097559,65.377,36.729,0.83409,6.6065,6.1743,0.084286,0,0.2794,17.357,18.16,2.9954e-07,0.74341,8.6042e-06,1.773e-07,1.0159,1,8.1e-05,0.0015,8.1e-05,5e-06
6843.5,1.6e-10,7.0845,0.1984,0.0013637,0.25886,0.016552,0.02976,0.0053663,1635.1,0.021147,0,2.938e-12,1.5677e-12,0,7.6468,7.1465,0.097558,65.375,36.728,0.83407,6.6065,6.1743,0.084286,0,0.2794,17.328,18.16,2.9954e-07,0.72583,8.4008e-06,1.7729e-07,1.0159,1,8.4e-05,0.0015,8.4e-05,5e-06
6843.3,1.6e-10,6.796,0.19912,0.0013638,0.25885,0.016538,0.029775,0.0053748,1635.1,0.021211,0,3.0582e-12,1.671e-12,0,7.6467,7.1465,0.097558,65.374,36.727,0.83405,6.6064,6.1742,0.084286,0,0.2794,17.298,18.16,2.9954e-07,0.70847,8.1999e-06,1.7727e-07,1.0159,1,8.7e-05,0.0015,8.7e-05,5e-06
6843.2,1.6e-10,6.5075,0.19983,0.0013639,0.25884,0.016524,0.029789,0.0053832,1635,0.021276,0,3.1785e-12,1.7743e-12,0,7.6467,7.1465,0.097558,65.372,36.726,0.83403,6.6064,6.1742,0.084286,0,0.2794,17.269,18.16,2.9954e-07,0.6911,7.9989e-06,1.7725e-07,1.0159,1,9e-05,0.0015,9e-05,5e-06
6843,1.6e-10,6.2509,0.2006,0.0013641,0.25883,0.01651,0.029805,0.0053922,1635,0.021345,0,3.2969e-12,1.884e-12,0,7.6467,7.1464,0.097558,65.371,36.725,0.83401,6.6064,6.1742,0.084285,0,0.2794,17.239,18.161,2.9954e-07,0.6742,7.8033e-06,1.7723e-07,1.0159,1,9.3e-05,0.0015,9.3e-05,5e-06
6842.8,1.6e-10,5.9942,0.20136,0.0013642,0.25881,0.016495,0.02982,0.0054011,1635,0.021414,0,3.4153e-12,1.9936e-12,0,7.6467,7.1464,0.097557,65.369,36.724,0.83399,6.6064,6.1742,0.084285,0,0.2794,17.21,18.161,2.9953e-07,0.6573,7.6076e-06,1.7721e-07,1.0158,1,9.6e-05,0.0015,9.6e-05,5e-06
6842.7,1.6e-10,5.7515,0.20214,0.0013643,0.2588,0.01648,0.029836,0.0054103,1634.9,0.021485,0,3.5326e-12,2.106e-12,0,7.6466,7.1464,0.097557,65.368,36.723,0.83397,6.6064,6.1742,0.084285,0,0.2794,17.181,18.161,2.9953e-07,0.64066,7.415e-06,1.7719e-07,1.0158,1,9.9e-05,0.0015,9.9e-05,5e-06
6842.5,1.6e-10,5.5226,0.20294,0.0013645,0.25878,0.016464,0.029852,0.0054198,1634.9,0.021559,0,3.6488e-12,2.2212e-12,0,7.6466,7.1464,0.097557,65.366,36.722,0.83395,6.6063,6.1741,0.084284,0,0.2794,17.151,18.162,2.9953e-07,0.62427,7.2253e-06,1.7717e-07,1.0158,1,0.000102,0.0015,0.000102,5e-06
6842.3,1.6e-10,5.2937,0.20374,0.0013646,0.25877,0.016448,0.029869,0.0054292,1634.9,0.021632,0,3.765e-12,2.3363e-12,0,7.6466,7.1463,0.097556,65.364,36.721,0.83392,6.6063,6.1741,0.084284,0,0.2794,17.122,18.162,2.9953e-07,0.60788,7.0357e-06,1.7715e-07,1.0158,1,0.000105,0.0015,0.000105,5e-06
