"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6823.4,1.6e-10,30,0.17575,0,0.26231,0.01626,0.029397,0.0051487,1639.8,0.017256,0,3.7169e-13,-4.3005e-16,0,7.8717,7.3567,0.10043,65.184,36.62,0.83162,6.6513,6.2162,0.084858,0,0.28571,19.039,19.039,3.0157e-07,1.3841,1.6019e-05,1.6995e-07,1.0169,1,0,0.0015,0,5e-06
6823.4,1.6e-10,27.909,0.17579,0,0.26231,0.01626,0.029398,0.0051491,1639.8,0.017259,0,4.6995e-13,2.1739e-15,0,7.8717,7.3567,0.10043,65.184,36.62,0.83162,6.6513,6.2162,0.084858,0,0.28571,19.009,19.039,3.0157e-07,1.3575,1.5711e-05,1.6995e-07,1.0169,1,3e-06,0.0015,3e-06,5e-06
6823.4,1.6e-10,25.818,0.17583,0,0.26231,0.016259,0.029399,0.0051496,1639.8,0.017262,0,5.6821e-13,4.7778e-15,0,7.8717,7.3567,0.10043,65.184,36.62,0.83162,6.6513,6.2162,0.084858,0,0.28571,18.979,19.039,3.0157e-07,1.3309,1.5404e-05,1.6995e-07,1.0169,1,6e-06,0.0015,6e-06,5e-06
6823.4,1.6e-10,24.031,0.17591,0,0.26231,0.016258,0.029401,0.0051506,1639.8,0.017268,0,7.0368e-13,1.0125e-14,0,7.8717,7.3567,0.10043,65.184,36.62,0.83162,6.6513,6.2162,0.084858,0,0.28571,18.95,19.039,3.0157e-07,1.3058,1.5113e-05,1.6995e-07,1.0169,1,9e-06,0.0015,9e-06,5e-06
6823.4,1.6e-10,22.548,0.17603,0,0.2623,0.016256,0.029403,0.005152,1639.8,0.017277,0,8.7636e-13,1.8215e-14,0,7.8717,7.3567,0.10043,65.183,36.62,0.83162,6.6513,6.2162,0.084858,0,0.28571,18.92,19.039,3.0157e-07,1.2823,1.4841e-05,1.6994e-07,1.0169,1,1.2e-05,0.0015,1.2e-05,5e-06
6823.3,1.6e-10,21.065,0.17614,0,0.2623,0.016254,0.029406,0.0051534,1639.8,0.017286,0,1.049e-12,2.6306e-14,0,7.8717,7.3567,0.10043,65.183,36.62,0.83161,6.6513,6.2162,0.084858,0,0.28571,18.891,19.039,3.0157e-07,1.2587,1.4569e-05,1.6994e-07,1.0169,1,1.5e-05,0.0015,1.5e-05,5e-06
6823.3,1.6e-10,19.954,0.17633,0,0.2623,0.016252,0.02941,0.0051557,1639.8,0.017301,0,1.1909e-12,4.1369e-14,0,7.8717,7.3567,0.10043,65.183,36.619,0.83161,6.6513,6.2162,0.084858,0,0.28571,18.861,19.039,3.0157e-07,1.2368,1.4315e-05,1.6994e-07,1.0169,1,1.8e-05,0.0015,1.8e-05,5e-06
6823.3,1.6e-10,18.843,0.17652,0,0.2623,0.016249,0.029414,0.005158,1639.8,0.017316,0,1.3327e-12,5.6431e-14,0,7.8717,7.3567,0.10043,65.182,36.619,0.8316,6.6513,6.2161,0.084858,0,0.28571,18.831,19.04,3.0157e-07,1.2149,1.4062e-05,1.6993e-07,1.0169,1,2.1e-05,0.0015,2.1e-05,5e-06
6823.2,1.6e-10,17.84,0.17675,0,0.26229,0.016246,0.029419,0.0051608,1639.8,0.017334,0,1.4669e-12,7.4991e-14,0,7.8717,7.3567,0.10043,65.182,36.619,0.8316,6.6513,6.2161,0.084858,0,0.28571,18.802,19.04,3.0157e-07,1.1934,1.3812e-05,1.6993e-07,1.0169,1,2.4e-05,0.0015,2.4e-05,5e-06
6823.2,1.6e-10,16.947,0.17701,0,0.26229,0.016242,0.029424,0.005164,1639.8,0.017354,0,1.5934e-12,9.7047e-14,0,7.8717,7.3567,0.10043,65.181,36.619,0.83159,6.6513,6.2161,0.084858,0,0.28571,18.772,19.04,3.0157e-07,1.1722,1.3567e-05,1.6992e-07,1.0169,1,2.7e-05,0.0015,2.7e-05,5e-06
