"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6507.2,1.6e-10,30,0.609,0.0074737,0.3126,0.0041184,0.015634,0,1711.3,-0.90247,0,9.9854e-15,8.543e-16,0,11.765,10.995,0.15009,62.163,34.923,0.79309,6.914,6.4617,0.08821,0,0.3884,18.818,18.818,3.135e-07,2.6498,3.0668e-05,1.0129e-07,1.0314,1,0,0.0015,0,5e-06
6507.2,1.6e-10,27.955,0.60901,0.0074739,0.3126,0.0041185,0.015635,0,1711.2,-0.90243,0,1.8348e-14,3.12e-15,0,11.765,10.995,0.15009,62.163,34.923,0.79309,6.914,6.4617,0.08821,0,0.3884,18.789,18.818,3.135e-07,2.6009,3.0103e-05,1.0129e-07,1.0314,1,3e-06,0.0015,3e-06,5e-06
6507.2,1.6e-10,25.911,0.60901,0.0074741,0.3126,0.0041186,0.015637,0,1711.2,-0.90238,0,2.6711e-14,5.3858e-15,0,11.765,10.995,0.15009,62.163,34.923,0.79309,6.914,6.4617,0.08821,0,0.3884,18.759,18.819,3.135e-07,2.552,2.9537e-05,1.0129e-07,1.0314,1,6e-06,0.0015,6e-06,5e-06
6507.2,1.6e-10,24.16,0.60901,0.0074745,0.31259,0.0041189,0.015639,0,1711.2,-0.90229,0,4.6287e-14,9.8694e-15,0,11.765,10.995,0.15009,62.163,34.923,0.79308,6.914,6.4617,0.08821,0,0.3884,18.729,18.819,3.135e-07,2.506,2.9005e-05,1.0129e-07,1.0314,1,9e-06,0.0015,9e-06,5e-06
6507.2,1.6e-10,22.702,0.60901,0.0074751,0.31259,0.0041192,0.015643,0,1711.2,-0.90215,0,7.7076e-14,1.6571e-14,0,11.765,10.995,0.15009,62.163,34.923,0.79308,6.914,6.4617,0.08821,0,0.3884,18.7,18.819,3.135e-07,2.4631,2.8508e-05,1.0129e-07,1.0314,1,1.2e-05,0.0015,1.2e-05,5e-06
6507.1,1.6e-10,21.244,0.60902,0.0074757,0.31259,0.0041195,0.015647,0,1711.2,-0.90202,0,1.0787e-13,2.3272e-14,0,11.765,10.995,0.15009,62.162,34.923,0.79307,6.914,6.4617,0.08821,0,0.3884,18.67,18.819,3.135e-07,2.4201,2.8011e-05,1.0129e-07,1.0314,1,1.5e-05,0.0015,1.5e-05,5e-06
6507.1,1.6e-10,20.148,0.60902,0.0074767,0.31259,0.00412,0.015654,0,1711.2,-0.9018,0,1.6924e-13,3.4593e-14,0,11.765,10.995,0.15009,62.162,34.922,0.79307,6.914,6.4617,0.08821,0,0.3884,18.64,18.819,3.135e-07,2.3805,2.7553e-05,1.0129e-07,1.0314,1,1.8e-05,0.0015,1.8e-05,5e-06
6507,1.6e-10,19.053,0.60903,0.0074776,0.31258,0.0041205,0.01566,0,1711.2,-0.90158,0,2.3062e-13,4.5913e-14,0,11.765,10.995,0.15009,62.161,34.922,0.79306,6.914,6.4617,0.08821,0,0.3884,18.611,18.819,3.135e-07,2.3409,2.7094e-05,1.0128e-07,1.0314,1,2.1e-05,0.0015,2.1e-05,5e-06
6507,1.6e-10,18.064,0.60903,0.0074788,0.31258,0.0041211,0.015668,0,1711.2,-0.90131,0,3.0549e-13,5.9465e-14,0,11.764,10.995,0.15009,62.161,34.922,0.79305,6.914,6.4617,0.08821,0,0.3884,18.581,18.819,3.135e-07,2.3022,2.6645e-05,1.0128e-07,1.0314,1,2.4e-05,0.0015,2.4e-05,5e-06
6506.9,1.6e-10,17.181,0.60904,0.0074801,0.31258,0.0041217,0.015677,0,1711.2,-0.90101,0,3.9387e-13,7.5249e-14,0,11.764,10.995,0.15009,62.16,34.921,0.79304,6.914,6.4617,0.08821,0,0.3884,18.551,18.819,3.135e-07,2.2642,2.6206e-05,1.0128e-07,1.0313,1,2.7e-05,0.0015,2.7e-05,5e-06
