"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6622.8,1.6e-10,30,0.098219,0,0.28918,0.016559,0.03008,0.0051053,1671.6,0.002744,0,3.1952e-14,7.775e-16,0,9.8501,9.2057,0.12567,63.267,35.543,0.80717,6.8651,6.416,0.087586,0,0.33892,20.183,20.183,3.1127e-07,1.2675,1.467e-05,1.2211e-07,1.0204,1,0,0.0015,0,5e-06
6622.8,1.6e-10,27.939,0.098257,0,0.28918,0.016558,0.030081,0.0051058,1671.6,0.0027454,0,6.358e-14,4.1962e-15,0,9.8501,9.2057,0.12567,63.267,35.543,0.80717,6.8651,6.416,0.087586,0,0.33892,20.154,20.183,3.1127e-07,1.2435,1.4392e-05,1.2211e-07,1.0204,1,3e-06,0.0015,3e-06,5e-06
6622.8,1.6e-10,25.879,0.098295,0,0.28918,0.016558,0.030082,0.0051062,1671.6,0.0027468,0,9.5208e-14,7.6149e-15,0,9.8501,9.2057,0.12567,63.267,35.543,0.80717,6.8651,6.416,0.087586,0,0.33892,20.124,20.184,3.1127e-07,1.2195,1.4114e-05,1.2211e-07,1.0204,1,6e-06,0.0015,6e-06,5e-06
6622.8,1.6e-10,24.115,0.098369,0,0.28918,0.016557,0.030083,0.0051071,1671.6,0.0027497,0,1.4141e-13,1.4453e-14,0,9.8501,9.2057,0.12567,63.267,35.543,0.80717,6.8651,6.416,0.087586,0,0.33892,20.094,20.184,3.1127e-07,1.1969,1.3853e-05,1.221e-07,1.0204,1,9e-06,0.0015,9e-06,5e-06
6622.8,1.6e-10,22.649,0.098481,0,0.28918,0.016555,0.030086,0.0051084,1671.6,0.0027539,0,2.0219e-13,2.4711e-14,0,9.8501,9.2057,0.12567,63.267,35.543,0.80717,6.8651,6.416,0.087586,0,0.33892,20.065,20.184,3.1127e-07,1.1757,1.3608e-05,1.221e-07,1.0204,1,1.2e-05,0.0015,1.2e-05,5e-06
6622.7,1.6e-10,21.183,0.098593,0,0.28918,0.016554,0.030088,0.0051097,1671.6,0.0027581,0,2.6296e-13,3.497e-14,0,9.8501,9.2057,0.12567,63.267,35.543,0.80716,6.8651,6.416,0.087586,0,0.33892,20.035,20.184,3.1127e-07,1.1546,1.3363e-05,1.221e-07,1.0204,1,1.5e-05,0.0015,1.5e-05,5e-06
6622.7,1.6e-10,20.082,0.098775,0,0.28917,0.016551,0.030092,0.0051119,1671.5,0.0027652,0,3.0808e-13,5.2557e-14,0,9.8501,9.2057,0.12567,63.266,35.543,0.80716,6.8651,6.416,0.087586,0,0.33892,20.006,20.184,3.1127e-07,1.135,1.3136e-05,1.2209e-07,1.0204,1,1.8e-05,0.0015,1.8e-05,5e-06
6622.6,1.6e-10,18.981,0.098958,0,0.28917,0.016549,0.030096,0.005114,1671.5,0.0027722,0,3.532e-13,7.0144e-14,0,9.8501,9.2057,0.12567,63.266,35.543,0.80715,6.8651,6.416,0.087586,0,0.33892,19.976,20.184,3.1127e-07,1.1154,1.291e-05,1.2209e-07,1.0204,1,2.1e-05,0.0015,2.1e-05,5e-06
6622.6,1.6e-10,17.988,0.099174,0,0.28917,0.016546,0.0301,0.0051166,1671.5,0.0027806,0,3.8509e-13,9.1227e-14,0,9.8501,9.2057,0.12567,63.265,35.542,0.80715,6.8651,6.416,0.087586,0,0.33892,19.947,20.184,3.1127e-07,1.0962,1.2687e-05,1.2208e-07,1.0204,1,2.4e-05,0.0015,2.4e-05,5e-06
6622.5,1.6e-10,17.101,0.099425,0,0.28916,0.016542,0.030105,0.0051195,1671.5,0.0027904,0,4.0375e-13,1.1581e-13,0,9.8501,9.2057,0.12567,63.265,35.542,0.80714,6.8651,6.416,0.087585,0,0.33892,19.917,20.185,3.1127e-07,1.0773,1.2469e-05,1.2208e-07,1.0204,1,2.7e-05,0.0015,2.7e-05,5e-06
6622.5,1.6e-10,16.215,0.099675,0,0.28916,0.016539,0.03011,0.0051225,1671.5,0.0028001,0,4.2242e-13,1.4039e-13,0,9.8501,9.2057,0.12567,63.264,35.542,0.80713,6.8651,6.4159,0.087585,0,0.33892,19.888,20.185,3.1127e-07,1.0585,1.2251e-05,1.2207e-07,1.0204,1,3e-05,0.0015,3e-05,5e-06
6622.4,1.6e-10,15.472,0.09999,0,0.28915,0.016535,0.030117,0.0051262,1671.5,0.0028126,0,4.196e-13,1.7188e-13,0,9.8501,9.2057,0.12567,63.264,35.541,0.80713,6.8651,6.4159,0.087585,0,0.33892,19.858,20.185,3.1127e-07,1.04,1.2037e-05,1.2206e-07,1.0204,1,3.3e-05,0.0015,3.3e-05,5e-06
6622.4,1.6e-10,14.729,0.10031,0,0.28915,0.01653,0.030123,0.0051299,1671.5,0.0028251,0,4.1677e-13,2.0337e-13,0,9.8501,9.2057,0.12567,63.263,35.541,0.80712,6.8651,6.4159,0.087585,0,0.33892,19.829,20.185,3.1127e-07,1.0214,1.1822e-05,1.2205e-07,1.0204,1,3.6e-05,0.0015,3.6e-05,5e-06
6622.3,1.6e-10,14.041,0.10065,0,0.28914,0.016526,0.030131,0.005134,1671.5,0.002839,0,4.061e-13,2.3811e-13,0,9.85,9.2057,0.12567,63.262,35.541,0.80711,6.865,6.4159,0.087585,0,0.33892,19.799,20.185,3.1127e-07,1.003,1.1609e-05,1.2205e-07,1.0204,1,3.9e-05,0.0015,3.9e-05,5e-06
6622.2,1.6e-10,13.406,0.10103,0,0.28914,0.016521,0.030138,0.0051384,1671.5,0.0028541,0,3.8757e-13,2.761e-13,0,9.85,9.2056,0.12567,63.261,35.54,0.8071,6.865,6.4159,0.087585,0,0.33892,19.769,20.186,3.1127e-07,0.98471,1.1397e-05,1.2204e-07,1.0204,1,4.2e-05,0.0015,4.2e-05,5e-06
6622.1,1.6e-10,12.771,0.10141,0,0.28913,0.016515,0.030146,0.0051428,1671.4,0.0028693,0,3.6903e-13,3.141e-13,0,9.85,9.2056,0.12567,63.261,35.54,0.80709,6.865,6.4159,0.087585,0,0.33892,19.74,20.186,3.1127e-07,0.96641,1.1185e-05,1.2203e-07,1.0203,1,4.5e-05,0.0015,4.5e-05,5e-06
6622,1.6e-10,12.223,0.10184,0,0.28912,0.016509,0.030155,0.005148,1671.4,0.0028872,0,3.4062e-13,3.5862e-13,0,9.85,9.2056,0.12567,63.26,35.539,0.80708,6.865,6.4159,0.087585,0,0.33892,19.71,20.186,3.1127e-07,0.94829,1.0976e-05,1.2202e-07,1.0203,1,4.8e-05,0.0015,4.8e-05,5e-06
6621.9,1.6e-10,11.675,0.10228,0,0.28912,0.016503,0.030164,0.0051531,1671.4,0.002905,0,3.122e-13,4.0314e-13,0,9.85,9.2056,0.12567,63.259,35.539,0.80707,6.865,6.4159,0.087585,0,0.33892,19.681,20.186,3.1127e-07,0.93018,1.0766e-05,1.22e-07,1.0203,1,5.1e-05,0.0015,5.1e-05,5e-06
6621.8,1.6e-10,11.162,0.10275,0,0.28911,0.016497,0.030174,0.0051586,1671.4,0.0029242,0,2.8069e-13,4.5073e-13,0,9.85,9.2056,0.12567,63.258,35.538,0.80705,6.865,6.4159,0.087585,0,0.33892,19.651,20.186,3.1127e-07,0.91217,1.0557e-05,1.2199e-07,1.0203,1,5.4e-05,0.0015,5.4e-05,5e-06
6621.7,1.6e-10,10.684,0.10324,0,0.2891,0.01649,0.030184,0.0051644,1671.4,0.0029447,0,2.4608e-13,5.014e-13,0,9.85,9.2056,0.12567,63.257,35.538,0.80704,6.865,6.4159,0.087585,0,0.33892,19.622,20.187,3.1127e-07,0.89426,1.035e-05,1.2198e-07,1.0203,1,5.7e-05,0.0015,5.7e-05,5e-06
6621.6,1.6e-10,10.206,0.10373,0,0.28909,0.016484,0.030194,0.0051702,1671.3,0.0029652,0,2.1148e-13,5.5207e-13,0,9.85,9.2056,0.12567,63.256,35.537,0.80703,6.865,6.4159,0.087584,0,0.33892,19.592,20.187,3.1127e-07,0.87635,1.0143e-05,1.2197e-07,1.0203,1,6e-05,0.0015,6e-05,5e-06
6621.5,1.6e-10,9.7869,0.10428,0,0.28908,0.016476,0.030205,0.0051766,1671.3,0.0029883,0,1.7406e-13,6.0891e-13,0,9.85,9.2056,0.12567,63.255,35.536,0.80701,6.865,6.4159,0.087584,0,0.33892,19.563,20.187,3.1127e-07,0.85868,9.9385e-06,1.2195e-07,1.0203,1,6.3e-05,0.0015,6.3e-05,5e-06
6621.4,1.6e-10,9.3679,0.10483,0,0.28907,0.016468,0.030217,0.0051831,1671.3,0.0030114,0,1.3665e-13,6.6574e-13,0,9.8499,9.2055,0.12567,63.254,35.536,0.807,6.865,6.4159,0.087584,0,0.33892,19.533,20.187,3.1127e-07,0.84101,9.7339e-06,1.2194e-07,1.0202,1,6.6e-05,0.0015,6.6e-05,5e-06
6621.3,1.6e-10,8.9736,0.1054,0,0.28906,0.016461,0.030228,0.0051898,1671.3,0.0030359,0,9.8644e-14,7.2545e-13,0,9.8499,9.2055,0.12567,63.252,35.535,0.80698,6.865,6.4158,0.087584,0,0.33892,19.504,20.188,3.1127e-07,0.82348,9.531e-06,1.2193e-07,1.0202,1,6.9e-05,0.0015,6.9e-05,5e-06
6621.1,1.6e-10,8.6042,0.106,0,0.28905,0.016452,0.030241,0.0051969,1671.3,0.0030616,0,6.0047e-14,7.8804e-13,0,9.8499,9.2055,0.12567,63.251,35.534,0.80697,6.8649,6.4158,0.087584,0,0.33892,19.474,20.188,3.1126e-07,0.80607,9.3296e-06,1.2191e-07,1.0202,1,7.2e-05,0.0015,7.2e-05,5e-06
6621,1.6e-10,8.2347,0.1066,0,0.28904,0.016444,0.030253,0.0052039,1671.2,0.0030873,0,2.145e-14,8.5064e-13,0,9.8499,9.2055,0.12567,63.25,35.534,0.80695,6.8649,6.4158,0.087584,0,0.33892,19.445,20.188,3.1126e-07,0.78867,9.1282e-06,1.219e-07,1.0202,1,7.5e-05,0.0015,7.5e-05,5e-06
6620.8,1.6e-10,7.9075,0.10724,1.4387e-06,0.28903,0.016435,0.030266,0.0052115,1671.2,0.0031156,0,-1.641e-14,9.1901e-13,0,9.8499,9.2055,0.12567,63.249,35.533,0.80693,6.8649,6.4158,0.087584,0,0.33892,19.416,20.188,3.1126e-07,0.77158,8.9304e-06,1.2188e-07,1.0202,1,7.8e-05,0.0015,7.8e-05,5e-06
6620.7,1.6e-10,7.5804,0.10789,2.8774e-06,0.28902,0.016426,0.03028,0.0052191,1671.2,0.0031438,0,-5.4271e-14,9.8739e-13,0,9.8499,9.2055,0.12567,63.247,35.532,0.80692,6.8649,6.4158,0.087583,0,0.33891,19.386,20.189,3.1126e-07,0.75449,8.7326e-06,1.2186e-07,1.0202,1,8.1e-05,0.0015,8.1e-05,5e-06
6620.6,1.6e-10,7.2714,0.10856,6.5017e-06,0.28901,0.016417,0.030294,0.005227,1671.2,0.0031734,0,-9.1409e-14,1.0585e-12,0,9.8498,9.2055,0.12567,63.246,35.531,0.8069,6.8649,6.4158,0.087583,0,0.33891,19.357,20.189,3.1126e-07,0.73758,8.5368e-06,1.2185e-07,1.0201,1,8.4e-05,0.0015,8.4e-05,5e-06
6620.4,1.6e-10,6.9807,0.10925,1.2311e-05,0.28899,0.016407,0.030308,0.0052351,1671.1,0.0032042,0,-1.2782e-13,1.1323e-12,0,9.8498,9.2054,0.12567,63.244,35.531,0.80688,6.8649,6.4158,0.087583,0,0.33891,19.327,20.189,3.1126e-07,0.72085,8.3431e-06,1.2183e-07,1.0201,1,8.7e-05,0.0015,8.7e-05,5e-06
6620.3,1.6e-10,6.69,0.10995,1.8121e-05,0.28898,0.016398,0.030322,0.0052433,1671.1,0.0032351,0,-1.6424e-13,1.2061e-12,0,9.8498,9.2054,0.12566,63.243,35.53,0.80686,6.8649,6.4158,0.087583,0,0.33891,19.298,20.189,3.1126e-07,0.70411,8.1495e-06,1.2181e-07,1.0201,1,9e-05,0.0015,9e-05,5e-06
6620.1,1.6e-10,6.4309,0.11068,2.7098e-05,0.28897,0.016388,0.030337,0.0052519,1671.1,0.0032685,0,-1.9789e-13,1.2854e-12,0,9.8498,9.2054,0.12566,63.241,35.529,0.80684,6.8649,6.4157,0.087583,0,0.33891,19.268,20.19,3.1126e-07,0.68778,7.9604e-06,1.2179e-07,1.0201,1,9.3e-05,0.0015,9.3e-05,5e-06
6619.9,1.6e-10,6.1718,0.11142,3.6074e-05,0.28895,0.016377,0.030353,0.0052606,1671,0.0033018,0,-2.3154e-13,1.3647e-12,0,9.8498,9.2054,0.12566,63.24,35.528,0.80682,6.8648,6.4157,0.087582,0,0.33891,19.239,20.19,3.1126e-07,0.67144,7.7713e-06,1.2177e-07,1.0201,1,9.6e-05,0.0015,9.6e-05,5e-06
6619.8,1.6e-10,5.9265,0.11218,4.5276e-05,0.28894,0.016367,0.030368,0.0052695,1671,0.0033365,0,-2.6365e-13,1.4466e-12,0,9.8497,9.2054,0.12566,63.238,35.527,0.8068,6.8648,6.4157,0.087582,0,0.33891,19.209,20.19,3.1126e-07,0.65533,7.5848e-06,1.2176e-07,1.02,1,9.9e-05,0.0015,9.9e-05,5e-06
6619.6,1.6e-10,5.695,0.11295,5.4703e-05,0.28892,0.016356,0.030384,0.0052786,1671,0.0033724,0,-2.9424e-13,1.531e-12,0,9.8497,9.2053,0.12566,63.237,35.526,0.80678,6.8648,6.4157,0.087582,0,0.33891,19.18,20.191,3.1126e-07,0.63944,7.4009e-06,1.2174e-07,1.02,1,0.000102,0.0015,0.000102,5e-06
6619.4,1.6e-10,5.4635,0.11373,6.413e-05,0.28891,0.016345,0.0304,0.0052877,1670.9,0.0034083,0,-3.2482e-13,1.6154e-12,0,9.8497,9.2053,0.12566,63.235,35.525,0.80676,6.8648,6.4157,0.087582,0,0.33891,19.15,20.191,3.1126e-07,0.62354,7.2169e-06,1.2172e-07,1.02,1,0.000105,0.0015,0.000105,5e-06
6619.3,1.6e-10,5.2562,0.11455,7.3972e-05,0.28889,0.016334,0.030417,0.0052973,1670.9,0.0034466,0,-3.5135e-13,1.705e-12,0,9.8497,9.2053,0.12566,63.233,35.524,0.80674,6.8648,6.4157,0.087582,0,0.33891,19.121,20.191,3.1126e-07,0.60813,7.0386e-06,1.217e-07,1.02,1,0.000108,0.0015,0.000108,5e-06
6619.1,1.6e-10,5.0489,0.11536,8.3813e-05,0.28887,0.016323,0.030434,0.0053069,1670.9,0.003485,0,-3.7789e-13,1.7946e-12,0,9.8496,9.2053,0.12566,63.232,35.523,0.80672,6.8647,6.4157,0.087581,0,0.33891,19.092,20.191,3.1126e-07,0.59272,6.8602e-06,1.2168e-07,1.02,1,0.000111,0.0015,0.000111,5e-06
6618.9,1.6e-10,4.8522,0.1162,9.3845e-05,0.28886,0.016311,0.030451,0.0053167,1670.9,0.0035247,0,-4.0239e-13,1.8866e-12,0,9.8496,9.2052,0.12566,63.23,35.523,0.8067,6.8647,6.4156,0.087581,0,0.33891,19.062,20.192,3.1126e-07,0.57756,6.6848e-06,1.2165e-07,1.0199,1,0.000114,0.0015,0.000114,5e-06
6618.7,1.6e-10,4.6663,0.11705,0.00010407,0.28884,0.016299,0.030469,0.0053267,1670.8,0.0035655,0,-4.2486e-13,1.9809e-12,0,9.8496,9.2052,0.12566,63.228,35.521,0.80667,6.8647,6.4156,0.087581,0,0.33891,19.033,20.192,3.1125e-07,0.56267,6.5124e-06,1.2163e-07,1.0199,1,0.000117,0.0015,0.000117,5e-06
6618.5,1.6e-10,4.4803,0.1179,0.00011429,0.28882,0.016287,0.030486,0.0053367,1670.8,0.0036064,0,-4.4734e-13,2.0753e-12,0,9.8496,9.2052,0.12566,63.227,35.521,0.80665,6.8647,6.4156,0.087581,0,0.3389,19.003,20.192,3.1125e-07,0.54777,6.3399e-06,1.2161e-07,1.0199,1,0.00012,0.0015,0.00012,5e-06
6618.3,1.6e-10,4.3132,0.11879,0.00012486,0.2888,0.016275,0.030504,0.0053471,1670.7,0.0036498,0,-4.6503e-13,2.1745e-12,0,9.8495,9.2052,0.12566,63.225,35.519,0.80663,6.8647,6.4156,0.08758,0,0.3389,18.974,20.193,3.1125e-07,0.53342,6.1738e-06,1.2159e-07,1.0199,1,0.000123,0.0015,0.000123,5e-06
6618.2,1.6e-10,4.146,0.11967,0.00013543,0.28878,0.016262,0.030523,0.0053575,1670.7,0.0036931,0,-4.8272e-13,2.2736e-12,0,9.8495,9.2051,0.12566,63.223,35.518,0.8066,6.8647,6.4156,0.08758,0,0.3389,18.944,20.193,3.1125e-07,0.51907,6.0077e-06,1.2157e-07,1.0198,1,0.000126,0.0015,0.000126,5e-06
6618,1.6e-10,3.9873,0.12058,0.00014615,0.28877,0.01625,0.030541,0.0053681,1670.7,0.0037377,0,-4.9812e-13,2.375e-12,0,9.8495,9.2051,0.12566,63.221,35.517,0.80658,6.8646,6.4155,0.08758,0,0.3389,18.915,20.193,3.1125e-07,0.505,5.8449e-06,1.2155e-07,1.0198,1,0.000129,0.0015,0.000129,5e-06
6617.8,1.6e-10,3.8369,0.12149,0.00015704,0.28875,0.016237,0.03056,0.0053789,1670.6,0.0037835,0,-5.1125e-13,2.4786e-12,0,9.8494,9.2051,0.12566,63.219,35.516,0.80656,6.8646,6.4155,0.08758,0,0.3389,18.886,20.194,3.1125e-07,0.49122,5.6854e-06,1.2152e-07,1.0198,1,0.000132,0.0015,0.000132,5e-06
6617.6,1.6e-10,3.6865,0.12241,0.00016792,0.28873,0.016224,0.030579,0.0053897,1670.6,0.0038293,0,-5.2437e-13,2.5822e-12,0,9.8494,9.2051,0.12566,63.217,35.515,0.80653,6.8646,6.4155,0.087579,0,0.3389,18.856,20.194,3.1125e-07,0.47743,5.5259e-06,1.215e-07,1.0198,1,0.000135,0.0015,0.000135,5e-06
6617.4,1.6e-10,3.5509,0.12336,0.00017909,0.28871,0.016211,0.030599,0.0054008,1670.6,0.0038775,0,-5.3242e-13,2.6903e-12,0,9.8494,9.205,0.12566,63.215,35.514,0.80651,6.8646,6.4155,0.087579,0,0.3389,18.827,20.194,3.1125e-07,0.46424,5.3731e-06,1.2148e-07,1.0197,1,0.000138,0.0015,0.000138,5e-06
6617.1,1.6e-10,3.4154,0.12431,0.00019026,0.28868,0.016198,0.030618,0.0054119,1670.5,0.0039257,0,-5.4047e-13,2.7984e-12,0,9.8493,9.205,0.12566,63.213,35.513,0.80648,6.8645,6.4155,0.087579,0,0.3389,18.798,20.195,3.1125e-07,0.45104,5.2204e-06,1.2145e-07,1.0197,1,0.000141,0.0015,0.000141,5e-06
6616.9,1.6e-10,3.2865,0.12527,0.00020155,0.28866,0.016184,0.030638,0.0054232,1670.5,0.0039752,0,-5.4619e-13,2.9086e-12,0,9.8493,9.205,0.12566,63.211,35.512,0.80646,6.8645,6.4154,0.087578,0,0.3389,18.768,20.195,3.1125e-07,0.43814,5.0711e-06,1.2143e-07,1.0197,1,0.000144,0.0015,0.000144,5e-06
6616.7,1.6e-10,3.1642,0.12624,0.00021298,0.28864,0.01617,0.030658,0.0054347,1670.5,0.0040258,0,-5.4956e-13,3.0208e-12,0,9.8493,9.2049,0.12566,63.209,35.511,0.80643,6.8645,6.4154,0.087578,0,0.33889,18.739,20.195,3.1124e-07,0.42555,4.9253e-06,1.214e-07,1.0197,1,0.000147,0.0015,0.000147,5e-06
6616.5,1.6e-10,3.0419,0.12722,0.0002244,0.28862,0.016157,0.030678,0.0054461,1670.4,0.0040765,0,-5.5294e-13,3.1331e-12,0,9.8492,9.2049,0.12566,63.207,35.51,0.80641,6.8645,6.4154,0.087578,0,0.33889,18.71,20.196,3.1124e-07,0.41295,4.7795e-06,1.2138e-07,1.0196,1,0.00015,0.0015,0.00015,5e-06
6616.3,1.6e-10,2.9314,0.12822,0.00023605,0.2886,0.016142,0.030699,0.0054578,1670.4,0.0041295,0,-5.5129e-13,3.2495e-12,0,9.8492,9.2049,0.12566,63.205,35.508,0.80638,6.8644,6.4154,0.087577,0,0.33889,18.68,20.196,3.1124e-07,0.40096,4.6407e-06,1.2136e-07,1.0196,1,0.000153,0.0015,0.000153,5e-06
6616.1,1.6e-10,2.8209,0.12922,0.0002477,0.28857,0.016128,0.030719,0.0054696,1670.3,0.0041826,0,-5.4964e-13,3.3658e-12,0,9.8492,9.2048,0.12566,63.203,35.507,0.80635,6.8644,6.4153,0.087577,0,0.33889,18.651,20.197,3.1124e-07,0.38897,4.5019e-06,1.2133e-07,1.0196,1,0.000156,0.0015,0.000156,5e-06
6615.9,1.6e-10,2.7157,0.13023,0.00025945,0.28855,0.016114,0.03074,0.0054815,1670.3,0.0042369,0,-5.4573e-13,3.4841e-12,0,9.8491,9.2048,0.12566,63.201,35.506,0.80633,6.8644,6.4153,0.087577,0,0.33889,18.622,20.197,3.1124e-07,0.37728,4.3666e-06,1.2131e-07,1.0196,1,0.000159,0.0015,0.000159,5e-06
6615.6,1.6e-10,2.6159,0.13126,0.0002713,0.28853,0.016099,0.030761,0.0054935,1670.3,0.0042923,0,-5.3957e-13,3.6044e-12,0,9.8491,9.2048,0.12566,63.199,35.505,0.8063,6.8644,6.4153,0.087576,0,0.33889,18.592,20.197,3.1124e-07,0.36589,4.2349e-06,1.2128e-07,1.0195,1,0.000162,0.0015,0.000162,5e-06
6615.4,1.6e-10,2.516,0.13228,0.00028316,0.2885,0.016085,0.030782,0.0055055,1670.2,0.0043478,0,-5.3341e-13,3.7246e-12,0,9.8491,9.2047,0.12566,63.197,35.504,0.80627,6.8643,6.4153,0.087576,0,0.33889,18.563,20.198,3.1124e-07,0.35451,4.1031e-06,1.2126e-07,1.0195,1,0.000165,0.0015,0.000165,5e-06
