"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6537.8,1.6e-10,30,0.081016,0.0010305,0.29931,0.016901,0.030737,0.0052909,1682.3,0.0011083,0,5.145e-14,9.5115e-16,0,10.657,9.9597,0.13596,62.456,35.087,0.79682,6.8983,6.447,0.08801,0,0.35993,21.408,21.408,3.1278e-07,1.0966,1.2692e-05,1.079e-07,1.0208,1,0,0.0015,0,5e-06
6537.8,1.6e-10,27.953,0.081053,0.0010305,0.29931,0.0169,0.030738,0.0052913,1682.3,0.0011092,0,7.7099e-14,3.9212e-15,0,10.657,9.9597,0.13596,62.455,35.087,0.79681,6.8983,6.447,0.08801,0,0.35993,21.378,21.408,3.1278e-07,1.0758,1.2451e-05,1.079e-07,1.0208,1,3e-06,0.0015,3e-06,5e-06
6537.8,1.6e-10,25.906,0.081089,0.0010305,0.29931,0.016899,0.030738,0.0052917,1682.3,0.0011101,0,1.0275e-13,6.8913e-15,0,10.657,9.9597,0.13596,62.455,35.087,0.79681,6.8983,6.447,0.08801,0,0.35993,21.349,21.408,3.1278e-07,1.055,1.221e-05,1.079e-07,1.0208,1,6e-06,0.0015,6e-06,5e-06
6537.8,1.6e-10,24.153,0.081162,0.0010305,0.29931,0.016898,0.03074,0.0052925,1682.3,0.0011118,0,1.4422e-13,1.2883e-14,0,10.657,9.9597,0.13596,62.455,35.087,0.79681,6.8983,6.447,0.08801,0,0.35993,21.319,21.408,3.1278e-07,1.0355,1.1985e-05,1.079e-07,1.0208,1,9e-06,0.0015,9e-06,5e-06
6537.8,1.6e-10,22.694,0.08127,0.0010306,0.2993,0.016896,0.030742,0.0052937,1682.3,0.0011145,0,2.0152e-13,2.1898e-14,0,10.657,9.9597,0.13596,62.455,35.087,0.79681,6.8983,6.447,0.08801,0,0.35993,21.29,21.408,3.1278e-07,1.0172,1.1774e-05,1.0789e-07,1.0208,1,1.2e-05,0.0015,1.2e-05,5e-06
6537.8,1.6e-10,21.235,0.081378,0.0010306,0.2993,0.016893,0.030744,0.0052948,1682.3,0.0011172,0,2.5882e-13,3.0912e-14,0,10.657,9.9597,0.13596,62.455,35.087,0.79681,6.8983,6.447,0.08801,0,0.35993,21.26,21.409,3.1278e-07,0.999,1.1563e-05,1.0789e-07,1.0208,1,1.5e-05,0.0015,1.5e-05,5e-06
6537.7,1.6e-10,20.139,0.081555,0.0010306,0.2993,0.01689,0.030747,0.0052968,1682.3,0.0011216,0,3.2686e-13,4.5621e-14,0,10.657,9.9597,0.13596,62.455,35.087,0.7968,6.8983,6.447,0.08801,0,0.35993,21.23,21.409,3.1278e-07,0.9822,1.1368e-05,1.0789e-07,1.0208,1,1.8e-05,0.0015,1.8e-05,5e-06
6537.7,1.6e-10,19.043,0.081732,0.0010307,0.2993,0.016886,0.03075,0.0052987,1682.3,0.0011261,0,3.9489e-13,6.0331e-14,0,10.657,9.9597,0.13596,62.454,35.087,0.7968,6.8983,6.447,0.08801,0,0.35993,21.201,21.409,3.1278e-07,0.96539,1.1173e-05,1.0788e-07,1.0208,1,2.1e-05,0.0015,2.1e-05,5e-06
6537.6,1.6e-10,18.053,0.081941,0.0010307,0.29929,0.016882,0.030754,0.0053009,1682.3,0.0011314,0,4.6764e-13,7.7806e-14,0,10.657,9.9597,0.13596,62.454,35.086,0.79679,6.8983,6.447,0.08801,0,0.35993,21.171,21.409,3.1278e-07,0.94893,1.0983e-05,1.0788e-07,1.0208,1,2.4e-05,0.0015,2.4e-05,5e-06
6537.6,1.6e-10,17.169,0.082184,0.0010308,0.29929,0.016878,0.030759,0.0053036,1682.3,0.0011376,0,5.4511e-13,9.8047e-14,0,10.657,9.9597,0.13596,62.453,35.086,0.79679,6.8983,6.447,0.088009,0,0.35993,21.141,21.409,3.1278e-07,0.93281,1.0796e-05,1.0787e-07,1.0208,1,2.7e-05,0.0015,2.7e-05,5e-06
