"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6248.6,1.728e-11,3,0.74945,0.00056553,0.20577,0.0023942,0.046985,0.013766,1672.1,0.17391,0,-3.9675e-13,7.1138e-15,0,13.8,12.897,0.17606,59.693,33.535,0.76157,5.0828,4.7503,0.064847,0,0.41697,20.052,20.052,2.3039e-07,4.5846e-06,2.6152e-07,1.0025,1,0,0.0015,0,5e-06
6248.6,1.728e-11,2.8007,0.74946,0.00056555,0.20577,0.002394,0.046985,0.013767,1672.1,0.17391,0,-5.1161e-13,3.2281e-14,0,13.8,12.897,0.17606,59.692,33.535,0.76156,5.0828,4.7503,0.064847,0,0.41696,20.023,20.053,2.3039e-07,4.3272e-06,2.6152e-07,1.0025,1,3e-06,0.0015,3e-06,5e-06
6248.5,1.728e-11,2.6014,0.74947,0.00056557,0.20577,0.0023939,0.046986,0.013767,1672.1,0.17391,0,-6.2647e-13,5.7448e-14,0,13.8,12.897,0.17606,59.692,33.535,0.76156,5.0828,4.7503,0.064847,0,0.41696,19.994,20.054,2.3039e-07,4.0698e-06,2.6152e-07,1.0025,1,6e-06,0.0015,6e-06,5e-06
6248.5,1.728e-11,2.4304,0.74949,0.00056561,0.20577,0.0023935,0.046986,0.013767,1672.1,0.17392,0,-7.8479e-13,1.0674e-13,0,13.8,12.897,0.17606,59.692,33.535,0.76155,5.0828,4.7503,0.064847,0,0.41696,19.965,20.054,2.3039e-07,3.8429e-06,2.6151e-07,1.0025,1,9e-06,0.0015,9e-06,5e-06
6248.4,1.728e-11,2.2876,0.74952,0.00056566,0.20577,0.0023929,0.046987,0.013767,1672.1,0.17392,0,-9.8658e-13,1.8016e-13,0,13.8,12.897,0.17606,59.691,33.534,0.76154,5.0827,4.7502,0.064846,0,0.41696,19.937,20.055,2.3039e-07,3.6464e-06,2.6151e-07,1.0024,1,1.2e-05,0.0015,1.2e-05,5e-06
6248.3,1.728e-11,2.1449,0.74955,0.00056571,0.20577,0.0023923,0.046988,0.013768,1672.1,0.17393,0,-1.1884e-12,2.5358e-13,0,13.799,12.897,0.17606,59.69,33.534,0.76153,5.0827,4.7502,0.064846,0,0.41696,19.908,20.057,2.3039e-07,3.4499e-06,2.615e-07,1.0024,1,1.5e-05,0.0015,1.5e-05,5e-06
6248.2,1.728e-11,2.0371,0.7496,0.00056578,0.20577,0.0023914,0.046989,0.013768,1672,0.17394,0,-1.346e-12,3.7089e-13,0,13.799,12.897,0.17605,59.689,33.533,0.76152,5.0827,4.7502,0.064845,0,0.41695,19.879,20.058,2.3038e-07,3.2927e-06,2.6149e-07,1.0024,1,1.8e-05,0.0015,1.8e-05,5e-06
6248.1,1.728e-11,1.9294,0.74965,0.00056585,0.20576,0.0023905,0.04699,0.013769,1672,0.17395,0,-1.5037e-12,4.882e-13,0,13.799,12.896,0.17605,59.688,33.532,0.7615,5.0826,4.7501,0.064845,0,0.41695,19.851,20.059,2.3038e-07,3.1354e-06,2.6148e-07,1.0024,1,2.1e-05,0.0015,2.1e-05,5e-06
6248,1.728e-11,1.832,0.74971,0.00056593,0.20576,0.0023895,0.046991,0.01377,1672,0.17397,0,-1.6467e-12,6.2461e-13,0,13.799,12.896,0.17605,59.686,33.532,0.76149,5.0826,4.7501,0.064844,0,0.41695,19.822,20.06,2.3038e-07,2.9901e-06,2.6147e-07,1.0024,1,2.4e-05,0.0015,2.4e-05,5e-06
6247.8,1.728e-11,1.7449,0.74977,0.000566,0.20576,0.0023883,0.046992,0.013771,1672,0.17398,0,-1.7752e-12,7.801e-13,0,13.799,12.896,0.17605,59.685,33.531,0.76147,5.0825,4.75,0.064843,0,0.41694,19.794,20.061,2.3038e-07,2.8568e-06,2.6146e-07,1.0024,1,2.7e-05,0.0015,2.7e-05,5e-06
6247.6,1.728e-11,1.6578,0.74983,0.00056608,0.20576,0.0023871,0.046994,0.013771,1671.9,0.174,0,-1.9036e-12,9.3559e-13,0,13.799,12.896,0.17605,59.683,33.53,0.76145,5.0824,4.7499,0.064842,0,0.41693,19.765,20.063,2.3038e-07,2.7236e-06,2.6144e-07,1.0023,1,3e-05,0.0015,3e-05,5e-06
6247.4,1.728e-11,1.5845,0.74991,0.00056615,0.20575,0.0023856,0.046996,0.013772,1671.9,0.17402,0,-2.0158e-12,1.1232e-12,0,13.799,12.896,0.17604,59.681,33.529,0.76142,5.0824,4.7499,0.064841,0,0.41693,19.737,20.064,2.3038e-07,2.607e-06,2.6143e-07,1.0023,1,3.3e-05,0.0015,3.3e-05,5e-06
6247.2,1.728e-11,1.5112,0.74999,0.00056622,0.20575,0.0023842,0.046997,0.013773,1671.8,0.17403,0,-2.1279e-12,1.3109e-12,0,13.798,12.896,0.17604,59.679,33.528,0.7614,5.0823,4.7498,0.06484,0,0.41692,19.708,20.065,2.3037e-07,2.4904e-06,2.6141e-07,1.0023,1,3.6e-05,0.0015,3.6e-05,5e-06
6247,1.728e-11,1.4431,0.75007,0.00056629,0.20574,0.0023826,0.046999,0.013774,1671.8,0.17406,0,-2.2384e-12,1.5123e-12,0,13.798,12.895,0.17604,59.677,33.527,0.76137,5.0822,4.7497,0.064839,0,0.41691,19.68,20.066,2.3037e-07,2.3804e-06,2.6139e-07,1.0022,1,3.9e-05,0.0015,3.9e-05,5e-06
6246.7,1.728e-11,1.3802,0.75016,0.00056635,0.20574,0.0023809,0.047001,0.013775,1671.7,0.17408,0,-2.3472e-12,1.7275e-12,0,13.798,12.895,0.17603,59.675,33.525,0.76134,5.0821,4.7496,0.064838,0,0.41691,19.651,20.067,2.3037e-07,2.277e-06,2.6138e-07,1.0022,1,4.2e-05,0.0015,4.2e-05,5e-06
6246.5,1.728e-11,1.3173,0.75025,0.0005664,0.20573,0.0023792,0.047003,0.013777,1671.7,0.1741,0,-2.456e-12,1.9427e-12,0,13.798,12.895,0.17603,59.673,33.524,0.76131,5.082,4.7495,0.064837,0,0.4169,19.623,20.069,2.3037e-07,2.1736e-06,2.6136e-07,1.0022,1,4.5e-05,0.0015,4.5e-05,5e-06
6246.2,1.728e-11,1.2628,0.75035,0.00056644,0.20573,0.0023773,0.047006,0.013778,1671.6,0.17413,0,-2.5764e-12,2.1812e-12,0,13.797,12.895,0.17603,59.67,33.522,0.76128,5.0819,4.7494,0.064835,0,0.41689,19.595,20.07,2.3036e-07,2.0812e-06,2.6134e-07,1.0021,1,4.8e-05,0.0015,4.8e-05,5e-06
6246,1.728e-11,1.2082,0.75045,0.00056648,0.20572,0.0023753,0.047008,0.013779,1671.5,0.17415,0,-2.6968e-12,2.4196e-12,0,13.797,12.894,0.17602,59.667,33.521,0.76124,5.0817,4.7493,0.064833,0,0.41688,19.566,20.072,2.3036e-07,1.9887e-06,2.6132e-07,1.0021,1,5.1e-05,0.0015,5.1e-05,5e-06
6245.7,1.728e-11,1.1571,0.75056,0.0005665,0.20572,0.0023733,0.04701,0.013781,1671.5,0.17418,0,-2.8297e-12,2.6674e-12,0,13.796,12.894,0.17602,59.664,33.519,0.76121,5.0816,4.7492,0.064832,0,0.41687,19.538,20.073,2.3035e-07,1.9011e-06,2.613e-07,1.0021,1,5.4e-05,0.0015,5.4e-05,5e-06
6245.4,1.728e-11,1.1093,0.75067,0.00056651,0.20571,0.0023712,0.047013,0.013782,1671.4,0.17421,0,-2.9754e-12,2.9245e-12,0,13.796,12.894,0.17601,59.661,33.518,0.76117,5.0815,4.749,0.06483,0,0.41685,19.51,20.074,2.3035e-07,1.8181e-06,2.6128e-07,1.002,1,5.7e-05,0.0015,5.7e-05,5e-06
6245,1.728e-11,1.0616,0.75078,0.00056652,0.2057,0.002369,0.047015,0.013784,1671.3,0.17424,0,-3.121e-12,3.1816e-12,0,13.796,12.893,0.17601,59.659,33.516,0.76113,5.0813,4.7489,0.064828,0,0.41684,19.481,20.076,2.3035e-07,1.7351e-06,2.6126e-07,1.002,1,6e-05,0.0015,6e-05,5e-06
