"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5876.1,1.728e-11,3,0.74528,0.0018576,0.21674,0.0029219,0.047032,0.013768,1726.8,0.15484,0,-2.5138e-14,-1.2521e-15,0,16.377,15.305,0.20894,56.134,31.536,0.71617,6.4361,6.015,0.082112,0,0.49999,20.195,20.195,2.9182e-07,4.3622e-06,7.2231e-08,1.0072,1,0,0.0015,0,5e-06
5876.1,1.728e-11,2.8066,0.74529,0.0018576,0.21674,0.0029217,0.047033,0.013768,1726.8,0.15485,0,-2.6695e-14,-4.9122e-15,0,16.377,15.305,0.20894,56.134,31.536,0.71616,6.4361,6.015,0.082112,0,0.49999,20.165,20.195,2.9182e-07,4.1252e-06,7.2229e-08,1.0072,1,3e-06,0.0015,3e-06,5e-06
5876.1,1.728e-11,2.6133,0.7453,0.0018576,0.21674,0.0029215,0.047033,0.013768,1726.8,0.15485,0,-2.8252e-14,-8.5724e-15,0,16.377,15.305,0.20894,56.134,31.536,0.71616,6.4361,6.015,0.082112,0,0.49999,20.135,20.195,2.9182e-07,3.8881e-06,7.2226e-08,1.0072,1,6e-06,0.0015,6e-06,5e-06
5876,1.728e-11,2.4469,0.74532,0.0018577,0.21674,0.0029211,0.047033,0.013768,1726.8,0.15485,0,-2.9371e-14,-1.606e-14,0,16.377,15.305,0.20894,56.133,31.536,0.71615,6.4361,6.015,0.082112,0,0.49999,20.105,20.195,2.9182e-07,3.6787e-06,7.2222e-08,1.0072,1,9e-06,0.0015,9e-06,5e-06
5876,1.728e-11,2.3075,0.74535,0.0018577,0.21674,0.0029206,0.047034,0.013769,1726.8,0.15486,0,-3.0051e-14,-2.7374e-14,0,16.377,15.305,0.20894,56.133,31.535,0.71615,6.4361,6.015,0.082112,0,0.49999,20.075,20.194,2.9182e-07,3.4969e-06,7.2215e-08,1.0072,1,1.2e-05,0.0015,1.2e-05,5e-06
5875.9,1.728e-11,2.1681,0.74538,0.0018578,0.21673,0.00292,0.047034,0.013769,1726.8,0.15486,0,-3.0731e-14,-3.8689e-14,0,16.377,15.305,0.20894,56.132,31.535,0.71614,6.436,6.015,0.082112,0,0.49998,20.046,20.194,2.9182e-07,3.3151e-06,7.2208e-08,1.0072,1,1.5e-05,0.0015,1.5e-05,5e-06
5875.8,1.728e-11,2.0624,0.74542,0.0018579,0.21673,0.0029192,0.047035,0.01377,1726.8,0.15487,0,-2.8742e-14,-5.7855e-14,0,16.377,15.305,0.20894,56.131,31.534,0.71613,6.436,6.015,0.082112,0,0.49998,20.016,20.194,2.9182e-07,3.1692e-06,7.2197e-08,1.0072,1,1.8e-05,0.0015,1.8e-05,5e-06
5875.7,1.728e-11,1.9568,0.74547,0.0018579,0.21673,0.0029183,0.047036,0.01377,1726.7,0.15488,0,-2.6753e-14,-7.7022e-14,0,16.377,15.305,0.20894,56.13,31.534,0.71612,6.436,6.015,0.082111,0,0.49998,19.986,20.194,2.9181e-07,3.0233e-06,7.2187e-08,1.0072,1,2.1e-05,0.0015,2.1e-05,5e-06
5875.6,1.728e-11,1.8611,0.74552,0.001858,0.21673,0.0029173,0.047038,0.013771,1726.7,0.15489,0,-2.4328e-14,-1.0014e-13,0,16.377,15.305,0.20893,56.129,31.533,0.7161,6.436,6.0149,0.082111,0,0.49998,19.956,20.194,2.9181e-07,2.8883e-06,7.2174e-08,1.0071,1,2.4e-05,0.0015,2.4e-05,5e-06
5875.5,1.728e-11,1.7754,0.74558,0.0018581,0.21672,0.0029162,0.047039,0.013772,1726.7,0.15491,0,-2.1466e-14,-1.2722e-13,0,16.377,15.305,0.20893,56.128,31.533,0.71609,6.436,6.0149,0.082111,0,0.49998,19.926,20.193,2.9181e-07,2.7644e-06,7.2161e-08,1.0071,1,2.7e-05,0.0015,2.7e-05,5e-06
