"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6026.8,1.728e-11,3,0.74577,0.0014692,0.21354,0.0028058,0.046962,0.013746,1706,0.16071,0,1.4243e-13,2.1829e-15,0,14.853,13.881,0.18949,57.574,32.345,0.73453,6.4124,5.9929,0.081811,0,0.46079,20.156,20.156,2.9076e-07,4.4598e-06,9.3851e-08,1.0058,1,0,0.0015,0,5e-06
6026.8,1.728e-11,2.8042,0.74578,0.0014692,0.21354,0.0028056,0.046962,0.013746,1706,0.16071,0,1.9609e-13,7.9836e-15,0,14.853,13.881,0.18949,57.573,32.345,0.73453,6.4124,5.9929,0.081811,0,0.46079,20.126,20.156,2.9076e-07,4.2141e-06,9.3849e-08,1.0058,1,3e-06,0.0015,3e-06,5e-06
6026.8,1.728e-11,2.6084,0.74579,0.0014692,0.21354,0.0028054,0.046962,0.013746,1706,0.16071,0,2.4974e-13,1.3784e-14,0,14.853,13.881,0.18949,57.573,32.345,0.73453,6.4124,5.9929,0.08181,0,0.46079,20.096,20.156,2.9076e-07,3.9685e-06,9.3847e-08,1.0058,1,6e-06,0.0015,6e-06,5e-06
6026.7,1.728e-11,2.4401,0.74581,0.0014693,0.21354,0.002805,0.046963,0.013746,1706,0.16071,0,3.2819e-13,2.501e-14,0,14.853,13.881,0.18949,57.573,32.344,0.73452,6.4124,5.9929,0.08181,0,0.46079,20.067,20.156,2.9076e-07,3.7517e-06,9.3842e-08,1.0058,1,9e-06,0.0015,9e-06,5e-06
6026.6,1.728e-11,2.2993,0.74584,0.0014693,0.21354,0.0028045,0.046963,0.013747,1706,0.16072,0,4.3142e-13,4.166e-14,0,14.852,13.881,0.18949,57.572,32.344,0.73451,6.4124,5.9929,0.08181,0,0.46079,20.037,20.156,2.9076e-07,3.5637e-06,9.3835e-08,1.0058,1,1.2e-05,0.0015,1.2e-05,5e-06
6026.6,1.728e-11,2.1585,0.74587,0.0014694,0.21354,0.0028039,0.046964,0.013747,1705.9,0.16073,0,5.3466e-13,5.831e-14,0,14.852,13.881,0.18949,57.572,32.344,0.73451,6.4124,5.9929,0.08181,0,0.46079,20.008,20.156,2.9076e-07,3.3757e-06,9.3828e-08,1.0058,1,1.5e-05,0.0015,1.5e-05,5e-06
6026.5,1.728e-11,2.052,0.74592,0.0014694,0.21354,0.002803,0.046965,0.013748,1705.9,0.16074,0,6.2907e-13,8.4853e-14,0,14.852,13.881,0.18949,57.571,32.343,0.73449,6.4124,5.9929,0.08181,0,0.46079,19.978,20.157,2.9076e-07,3.2249e-06,9.3818e-08,1.0058,1,1.8e-05,0.0015,1.8e-05,5e-06
6026.4,1.728e-11,1.9455,0.74596,0.0014695,0.21353,0.0028022,0.046966,0.013748,1705.9,0.16075,0,7.2349e-13,1.114e-13,0,14.852,13.881,0.18949,57.57,32.342,0.73448,6.4123,5.9928,0.081809,0,0.46079,19.949,20.157,2.9076e-07,3.0742e-06,9.3807e-08,1.0058,1,2.1e-05,0.0015,2.1e-05,5e-06
6026.3,1.728e-11,1.8491,0.74602,0.0014696,0.21353,0.0028012,0.046967,0.013749,1705.9,0.16076,0,8.1369e-13,1.4231e-13,0,14.852,13.881,0.18949,57.568,32.342,0.73447,6.4123,5.9928,0.081809,0,0.46078,19.919,20.157,2.9075e-07,2.9348e-06,9.3795e-08,1.0058,1,2.4e-05,0.0015,2.4e-05,5e-06
6026.1,1.728e-11,1.7629,0.74608,0.0014697,0.21353,0.0028,0.046969,0.01375,1705.8,0.16077,0,8.9967e-13,1.7758e-13,0,14.852,13.881,0.18949,57.567,32.341,0.73445,6.4123,5.9928,0.081808,0,0.46078,19.89,20.157,2.9075e-07,2.8069e-06,9.3781e-08,1.0057,1,2.7e-05,0.0015,2.7e-05,5e-06
6026,1.728e-11,1.6766,0.74614,0.0014698,0.21352,0.0027988,0.04697,0.013751,1705.8,0.16079,0,9.8566e-13,2.1286e-13,0,14.852,13.88,0.18948,57.566,32.34,0.73443,6.4122,5.9927,0.081808,0,0.46078,19.86,20.157,2.9075e-07,2.679e-06,9.3767e-08,1.0057,1,3e-05,0.0015,3e-05,5e-06
6025.8,1.728e-11,1.6038,0.74622,0.0014698,0.21352,0.0027974,0.046972,0.013751,1705.8,0.1608,0,1.0647e-12,2.5592e-13,0,14.852,13.88,0.18948,57.564,32.339,0.73441,6.4122,5.9927,0.081807,0,0.46077,19.83,20.157,2.9075e-07,2.5669e-06,9.375e-08,1.0057,1,3.3e-05,0.0015,3.3e-05,5e-06
6025.6,1.728e-11,1.5311,0.74629,0.0014699,0.21351,0.002796,0.046973,0.013752,1705.8,0.16082,0,1.1438e-12,2.9898e-13,0,14.852,13.88,0.18948,57.563,32.339,0.73439,6.4121,5.9926,0.081807,0,0.46077,19.801,20.157,2.9075e-07,2.4548e-06,9.3734e-08,1.0057,1,3.6e-05,0.0015,3.6e-05,5e-06
6025.5,1.728e-11,1.4634,0.74637,0.00147,0.21351,0.0027944,0.046975,0.013753,1705.7,0.16084,0,1.2205e-12,3.455e-13,0,14.852,13.88,0.18948,57.561,32.338,0.73437,6.4121,5.9926,0.081806,0,0.46077,19.771,20.158,2.9074e-07,2.349e-06,9.3716e-08,1.0057,1,3.9e-05,0.0015,3.9e-05,5e-06
6025.3,1.728e-11,1.4008,0.74646,0.00147,0.2135,0.0027928,0.046977,0.013755,1705.7,0.16086,0,1.2948e-12,3.9549e-13,0,14.852,13.88,0.18948,57.559,32.337,0.73435,6.412,5.9925,0.081805,0,0.46076,19.741,20.158,2.9074e-07,2.2493e-06,9.3697e-08,1.0056,1,4.2e-05,0.0015,4.2e-05,5e-06
6025.1,1.728e-11,1.3383,0.74655,0.0014701,0.2135,0.0027911,0.046979,0.013756,1705.6,0.16088,0,1.3691e-12,4.4548e-13,0,14.851,13.88,0.18948,57.557,32.335,0.73432,6.412,5.9925,0.081805,0,0.46076,19.712,20.158,2.9074e-07,2.1497e-06,9.3677e-08,1.0056,1,4.5e-05,0.0015,4.5e-05,5e-06
