"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5978.3,1.728e-11,3,0.74555,0.0016013,0.21463,0.0028477,0.046983,0.013752,1712.6,0.1587,0,-3.9278e-14,-7.6546e-16,0,15.327,14.324,0.19555,57.111,32.085,0.72862,6.4324,6.0116,0.082066,0,0.47316,20.163,20.163,2.9166e-07,4.4288e-06,8.5614e-08,1.0062,1,0,0.0015,0,5e-06
5978.3,1.728e-11,2.805,0.74556,0.0016013,0.21463,0.0028475,0.046983,0.013752,1712.6,0.15871,0,-5.1554e-14,-2.1837e-15,0,15.327,14.324,0.19555,57.11,32.084,0.72862,6.4324,6.0116,0.082066,0,0.47316,20.133,20.163,2.9166e-07,4.186e-06,8.5612e-08,1.0062,1,3e-06,0.0015,3e-06,5e-06
5978.3,1.728e-11,2.61,0.74557,0.0016013,0.21463,0.0028473,0.046983,0.013752,1712.6,0.15871,0,-6.3831e-14,-3.602e-15,0,15.327,14.324,0.19555,57.11,32.084,0.72862,6.4324,6.0116,0.082066,0,0.47316,20.104,20.163,2.9166e-07,3.9431e-06,8.5609e-08,1.0062,1,6e-06,0.0015,6e-06,5e-06
5978.2,1.728e-11,2.4423,0.74559,0.0016014,0.21463,0.0028469,0.046984,0.013753,1712.6,0.15871,0,-8.157e-14,-6.4281e-15,0,15.327,14.324,0.19555,57.11,32.084,0.72861,6.4324,6.0116,0.082066,0,0.47316,20.074,20.163,2.9166e-07,3.7286e-06,8.5605e-08,1.0062,1,9e-06,0.0015,9e-06,5e-06
5978.2,1.728e-11,2.3019,0.74562,0.0016014,0.21462,0.0028464,0.046984,0.013753,1712.6,0.15872,0,-1.0477e-13,-1.0662e-14,0,15.327,14.324,0.19554,57.109,32.084,0.7286,6.4324,6.0116,0.082066,0,0.47316,20.044,20.163,2.9166e-07,3.5426e-06,8.5598e-08,1.0062,1,1.2e-05,0.0015,1.2e-05,5e-06
5978.1,1.728e-11,2.1616,0.74565,0.0016015,0.21462,0.0028458,0.046985,0.013753,1712.5,0.15873,0,-1.2797e-13,-1.4896e-14,0,15.327,14.324,0.19554,57.108,32.083,0.7286,6.4324,6.0116,0.082066,0,0.47315,20.014,20.163,2.9166e-07,3.3567e-06,8.5591e-08,1.0062,1,1.5e-05,0.0015,1.5e-05,5e-06
5978,1.728e-11,2.0554,0.7457,0.0016016,0.21462,0.002845,0.046986,0.013754,1712.5,0.15874,0,-1.496e-13,-2.1389e-14,0,15.327,14.324,0.19554,57.108,32.083,0.72858,6.4324,6.0116,0.082065,0,0.47315,19.984,20.163,2.9165e-07,3.2074e-06,8.5581e-08,1.0062,1,1.8e-05,0.0015,1.8e-05,5e-06
5977.9,1.728e-11,1.9491,0.74574,0.0016016,0.21462,0.0028441,0.046987,0.013754,1712.5,0.15875,0,-1.7124e-13,-2.7883e-14,0,15.327,14.324,0.19554,57.107,32.082,0.72857,6.4324,6.0116,0.082065,0,0.47315,19.955,20.163,2.9165e-07,3.0582e-06,8.557e-08,1.0062,1,2.1e-05,0.0015,2.1e-05,5e-06
5977.8,1.728e-11,1.853,0.7458,0.0016017,0.21461,0.0028431,0.046988,0.013755,1712.5,0.15876,0,-1.9245e-13,-3.5357e-14,0,15.327,14.324,0.19554,57.105,32.082,0.72856,6.4323,6.0115,0.082065,0,0.47315,19.925,20.163,2.9165e-07,2.9203e-06,8.5558e-08,1.0062,1,2.4e-05,0.0015,2.4e-05,5e-06
5977.6,1.728e-11,1.7669,0.74586,0.0016018,0.21461,0.0028419,0.04699,0.013756,1712.5,0.15877,0,-2.1325e-13,-4.3814e-14,0,15.327,14.324,0.19554,57.104,32.081,0.72854,6.4323,6.0115,0.082064,0,0.47315,19.895,20.163,2.9165e-07,2.7937e-06,8.5544e-08,1.0062,1,2.7e-05,0.0015,2.7e-05,5e-06
