"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6337,1.728e-11,4.5554e-06,0.71591,0.0066031,0.27389,0.0071971,0.042718,0.012238,1684.1,0.027781,0,-1.2968e-14,-1.6821e-15,0,11.907,11.128,0.15191,60.537,34.009,0.77234,6.8597,6.4109,0.087517,0,0.39133,-0.031843,21.148,21.148,3.1103e-07,-3.6855e-07,8.6402e-08,1.0118,1,0,0.0015,0,5e-06
6337,1.728e-11,4.675e-06,0.71591,0.0066031,0.27389,0.0071971,0.042718,0.012237,1684.1,0.027782,0,-2.1996e-14,-6.5828e-15,0,11.907,11.128,0.15191,60.537,34.009,0.77234,6.8597,6.4109,0.087517,0,0.39133,-0.031843,21.118,21.148,3.1103e-07,-3.6855e-07,8.6403e-08,1.0118,1,3e-06,0.0015,3e-06,5e-06
6337,1.728e-11,4.7947e-06,0.71591,0.006603,0.27389,0.0071971,0.042718,0.012237,1684.1,0.027783,0,-3.1024e-14,-1.1484e-14,0,11.907,11.128,0.15191,60.537,34.009,0.77234,6.8597,6.4109,0.087517,0,0.39133,-0.031843,21.088,21.148,3.1103e-07,-3.6855e-07,8.6403e-08,1.0118,1,6e-06,0.0015,6e-06,5e-06
6337,1.728e-11,4.951e-06,0.7159,0.0066029,0.27389,0.0071971,0.042718,0.012237,1684.1,0.027785,0,-4.4317e-14,-2.1404e-14,0,11.907,11.128,0.15191,60.537,34.01,0.77234,6.8597,6.4109,0.087516,0,0.39133,-0.031843,21.058,21.147,3.1103e-07,-3.6855e-07,8.6405e-08,1.0118,1,9e-06,0.0015,9e-06,5e-06
6337,1.728e-11,5.1439e-06,0.7159,0.0066027,0.27389,0.0071971,0.042718,0.012237,1684.1,0.027789,0,-6.1873e-14,-3.6344e-14,0,11.907,11.128,0.15191,60.537,34.01,0.77234,6.8596,6.4109,0.087516,0,0.39133,-0.031842,21.028,21.147,3.1103e-07,-3.6855e-07,8.6406e-08,1.0118,1,1.2e-05,0.0015,1.2e-05,5e-06
6337,1.728e-11,5.3369e-06,0.7159,0.0066025,0.27388,0.007197,0.042718,0.012237,1684.1,0.027792,0,-7.943e-14,-5.1283e-14,0,11.907,11.128,0.15191,60.537,34.01,0.77234,6.8596,6.4109,0.087516,0,0.39133,-0.031842,20.998,21.147,3.1103e-07,-3.6855e-07,8.6408e-08,1.0118,1,1.5e-05,0.0015,1.5e-05,5e-06
6337,1.728e-11,5.5019e-06,0.71589,0.0066023,0.27388,0.007197,0.042718,0.012237,1684.1,0.027797,0,-9.5896e-14,-7.6232e-14,0,11.907,11.128,0.15191,60.537,34.01,0.77234,6.8596,6.4109,0.087516,0,0.39133,-0.031842,20.968,21.146,3.1103e-07,-3.6854e-07,8.6411e-08,1.0118,1,1.8e-05,0.0015,1.8e-05,5e-06
6337,1.728e-11,5.6669e-06,0.71589,0.006602,0.27388,0.007197,0.042717,0.012237,1684.1,0.027803,0,-1.1236e-13,-1.0118e-13,0,11.907,11.128,0.1519,60.537,34.01,0.77234,6.8596,6.4108,0.087516,0,0.39133,-0.031842,20.938,21.146,3.1103e-07,-3.6854e-07,8.6415e-08,1.0118,1,2.1e-05,0.0015,2.1e-05,5e-06
6337,1.728e-11,5.8435e-06,0.71589,0.0066016,0.27387,0.0071969,0.042717,0.012237,1684.1,0.027809,0,-1.279e-13,-1.3097e-13,0,11.906,11.128,0.1519,60.537,34.01,0.77234,6.8596,6.4108,0.087515,0,0.39132,-0.031842,20.908,21.146,3.1102e-07,-3.6854e-07,8.6418e-08,1.0118,1,2.4e-05,0.0015,2.4e-05,5e-06
6337,1.728e-11,6.0316e-06,0.71588,0.0066013,0.27387,0.0071969,0.042717,0.012237,1684.1,0.027817,0,-1.4252e-13,-1.6561e-13,0,11.906,11.127,0.1519,60.537,34.01,0.77234,6.8595,6.4108,0.087515,0,0.39132,-0.031842,20.878,21.145,3.1102e-07,-3.6854e-07,8.6423e-08,1.0118,1,2.7e-05,0.0015,2.7e-05,5e-06
6337,1.728e-11,6.2196e-06,0.71588,0.0066009,0.27387,0.0071968,0.042717,0.012237,1684.1,0.027824,0,-1.5714e-13,-2.0025e-13,0,11.906,11.127,0.1519,60.537,34.01,0.77234,6.8595,6.4107,0.087514,0,0.39132,-0.031842,20.848,21.145,3.1102e-07,-3.6854e-07,8.6427e-08,1.0118,1,3e-05,0.0015,3e-05,5e-06
