"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6896.3,1.728e-11,0.13699,0.60685,0.0004062,0.21096,0.0083574,0.03853,0.010298,1609.5,0.13391,0,-1.9003e-13,-6.3289e-15,0,8.1636,7.6295,0.10415,65.88,37.011,0.84051,4.9492,4.6254,0.063142,0,0.27145,-0.0048158,21.14,21.14,2.2436e-07,-5.5739e-08,3.5751e-07,1.0078,1,0,0.0015,0,5e-06
6896.3,1.728e-11,0.14084,0.60685,0.00040618,0.21096,0.0083574,0.03853,0.010298,1609.5,0.13391,0,-2.3973e-13,-2.0984e-14,0,8.1636,7.6295,0.10415,65.88,37.011,0.84051,4.9492,4.6254,0.063142,0,0.27145,-0.0040089,21.11,21.14,2.2436e-07,-4.6399e-08,3.5751e-07,1.0078,1,3e-06,0.0015,3e-06,5e-06
6896.3,1.728e-11,0.14468,0.60685,0.00040616,0.21096,0.0083574,0.03853,0.010298,1609.5,0.13391,0,-2.8942e-13,-3.5638e-14,0,8.1635,7.6295,0.10415,65.88,37.011,0.84051,4.9492,4.6254,0.063142,0,0.27145,-0.003202,21.08,21.14,2.2436e-07,-3.706e-08,3.5751e-07,1.0078,1,6e-06,0.0015,6e-06,5e-06
6896.3,1.728e-11,0.14971,0.60685,0.00040612,0.21096,0.0083574,0.03853,0.010298,1609.5,0.13391,0,-3.5495e-13,-6.3381e-14,0,8.1635,7.6294,0.10415,65.88,37.011,0.84051,4.9491,4.6254,0.063142,0,0.27144,-0.0021467,21.05,21.139,2.2436e-07,-2.4846e-08,3.5752e-07,1.0078,1,9e-06,0.0015,9e-06,5e-06
6896.3,1.728e-11,0.15593,0.60685,0.00040607,0.21096,0.0083574,0.03853,0.010298,1609.5,0.13392,0,-4.3632e-13,-1.0421e-13,0,8.1634,7.6294,0.10415,65.88,37.011,0.84051,4.9491,4.6253,0.063141,0,0.27144,-0.00084318,21.02,21.139,2.2436e-07,-9.7591e-09,3.5752e-07,1.0078,1,1.2e-05,0.0015,1.2e-05,5e-06
6896.3,1.728e-11,0.16216,0.60685,0.00040601,0.21095,0.0083574,0.03853,0.010298,1609.5,0.13392,0,-5.1768e-13,-1.4504e-13,0,8.1634,7.6293,0.10415,65.88,37.011,0.84051,4.9491,4.6253,0.063141,0,0.27144,0.00046035,20.99,21.139,2.2435e-07,5.3282e-09,3.5752e-07,1.0078,1,1.5e-05,0.0015,1.5e-05,5e-06
6896.3,1.728e-11,0.16751,0.60685,0.00040592,0.21095,0.0083574,0.03853,0.010298,1609.5,0.13393,0,-5.7163e-13,-2.0754e-13,0,8.1633,7.6292,0.10415,65.88,37.011,0.84051,4.949,4.6252,0.06314,0,0.27144,0.0015779,20.96,21.138,2.2435e-07,1.8262e-08,3.5753e-07,1.0078,1,1.8e-05,0.0015,1.8e-05,5e-06
6896.3,1.728e-11,0.17286,0.60685,0.00040583,0.21095,0.0083574,0.03853,0.010298,1609.5,0.13393,0,-6.2557e-13,-2.7003e-13,0,8.1632,7.6291,0.10415,65.88,37.011,0.84051,4.9489,4.6252,0.063139,0,0.27143,0.0026954,20.93,21.138,2.2435e-07,3.1197e-08,3.5754e-07,1.0078,1,2.1e-05,0.0015,2.1e-05,5e-06
6896.3,1.728e-11,0.1786,0.60685,0.00040572,0.21095,0.0083574,0.03853,0.010298,1609.5,0.13394,0,-6.7134e-13,-3.4121e-13,0,8.1631,7.629,0.10415,65.88,37.011,0.84051,4.9489,4.6251,0.063138,0,0.27143,0.0038911,20.9,21.138,2.2435e-07,4.5036e-08,3.5755e-07,1.0078,1,2.4e-05,0.0015,2.4e-05,5e-06
6896.3,1.728e-11,0.18472,0.60685,0.00040559,0.21094,0.0083573,0.03853,0.010298,1609.5,0.13395,0,-7.0893e-13,-4.2107e-13,0,8.1629,7.6289,0.10414,65.88,37.011,0.84051,4.9488,4.625,0.063137,0,0.27142,0.0051651,20.87,21.138,2.2434e-07,5.9781e-08,3.5755e-07,1.0078,1,2.7e-05,0.0015,2.7e-05,5e-06
