"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6707.9,1.728e-11,0.00099054,0.64515,0.0020451,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086582,0,-6.7262e-14,-3.6389e-15,0,8.5849,8.0233,0.10953,64.081,36,0.81755,6.5315,6.1042,0.08333,0,0.30239,-0.033005,21.271,21.271,2.9614e-07,-3.82e-07,1.6788e-07,1.0104,1,0,0.0015,0,5e-06
6707.9,1.728e-11,0.0010177,0.64515,0.002045,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086584,0,-9.3744e-14,-1.3585e-14,0,8.5849,8.0233,0.10953,64.081,36,0.81755,6.5315,6.1042,0.08333,0,0.30238,-0.032999,21.241,21.271,2.9614e-07,-3.8193e-07,1.6788e-07,1.0104,1,3e-06,0.0015,3e-06,5e-06
6707.9,1.728e-11,0.0010449,0.64515,0.002045,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086585,0,-1.2023e-13,-2.3531e-14,0,8.5849,8.0233,0.10953,64.081,36,0.81755,6.5315,6.1042,0.08333,0,0.30238,-0.032993,21.211,21.271,2.9614e-07,-3.8186e-07,1.6788e-07,1.0104,1,6e-06,0.0015,6e-06,5e-06
6707.9,1.728e-11,0.0010804,0.64515,0.0020449,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086587,0,-1.6017e-13,-4.3433e-14,0,8.5849,8.0233,0.10953,64.081,36,0.81755,6.5315,6.1042,0.083329,0,0.30238,-0.032985,21.181,21.27,2.9614e-07,-3.8178e-07,1.6788e-07,1.0104,1,9e-06,0.0015,9e-06,5e-06
6708,1.728e-11,0.0011244,0.64515,0.0020447,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086591,0,-2.1358e-13,-7.329e-14,0,8.5849,8.0232,0.10953,64.081,36,0.81755,6.5314,6.1042,0.083329,0,0.30238,-0.032976,21.151,21.27,2.9614e-07,-3.8167e-07,1.6789e-07,1.0104,1,1.2e-05,0.0015,1.2e-05,5e-06
6708,1.728e-11,0.0011683,0.64514,0.0020445,0.23741,0.0074597,0.039923,0.010951,1637.7,0.086594,0,-2.6698e-13,-1.0315e-13,0,8.5848,8.0232,0.10953,64.081,36,0.81755,6.5314,6.1041,0.083329,0,0.30238,-0.032967,21.121,21.27,2.9613e-07,-3.8156e-07,1.6789e-07,1.0104,1,1.5e-05,0.0015,1.5e-05,5e-06
6708,1.728e-11,0.001206,0.64514,0.0020442,0.2374,0.0074597,0.039923,0.01095,1637.7,0.0866,0,-3.2112e-13,-1.5244e-13,0,8.5848,8.0232,0.10953,64.081,36,0.81755,6.5314,6.1041,0.083328,0,0.30238,-0.032958,21.091,21.269,2.9613e-07,-3.8146e-07,1.6789e-07,1.0104,1,1.8e-05,0.0015,1.8e-05,5e-06
6708,1.728e-11,0.0012438,0.64513,0.0020439,0.2374,0.0074596,0.039923,0.01095,1637.7,0.086606,0,-3.7525e-13,-2.0173e-13,0,8.5847,8.0231,0.10953,64.081,36.001,0.81755,6.5314,6.1041,0.083328,0,0.30238,-0.03295,21.061,21.269,2.9613e-07,-3.8137e-07,1.679e-07,1.0104,1,2.1e-05,0.0015,2.1e-05,5e-06
6708,1.728e-11,0.0012842,0.64513,0.0020436,0.2374,0.0074596,0.039923,0.01095,1637.7,0.086613,0,-4.2928e-13,-2.6049e-13,0,8.5847,8.0231,0.10952,64.081,36.001,0.81755,6.5313,6.104,0.083327,0,0.30238,-0.032942,21.031,21.268,2.9613e-07,-3.8127e-07,1.6791e-07,1.0104,1,2.4e-05,0.0015,2.4e-05,5e-06
6708,1.728e-11,0.0013273,0.64512,0.0020432,0.23739,0.0074596,0.039922,0.01095,1637.7,0.086622,0,-4.8321e-13,-3.2872e-13,0,8.5846,8.023,0.10952,64.081,36.001,0.81756,6.5313,6.104,0.083327,0,0.30237,-0.032932,21,21.268,2.9613e-07,-3.8116e-07,1.6791e-07,1.0104,1,2.7e-05,0.0015,2.7e-05,5e-06
6708,1.728e-11,0.0013704,0.64512,0.0020428,0.23739,0.0074595,0.039922,0.01095,1637.7,0.08663,0,-5.3714e-13,-3.9696e-13,0,8.5845,8.0229,0.10952,64.081,36.001,0.81756,6.5312,6.1039,0.083326,0,0.30237,-0.032923,20.97,21.268,2.9612e-07,-3.8105e-07,1.6792e-07,1.0104,1,3e-05,0.0015,3e-05,5e-06
