"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6550.6,1.728e-11,9.4194e-05,0.6734,0.0040114,0.25246,0.0074114,0.041074,0.011478,1657.6,0.061723,0,1.844e-14,-1.7745e-15,0,9.9175,9.2687,0.12653,62.578,35.156,0.79838,6.7549,6.313,0.08618,0,0.33924,-0.032507,20.676,20.676,3.0628e-07,-3.7623e-07,1.245e-07,1.0111,1,0,0.0015,0,5e-06
6550.6,1.728e-11,9.673e-05,0.6734,0.0040113,0.25246,0.0074114,0.041074,0.011478,1657.6,0.061724,0,1.7451e-14,-6.9342e-15,0,9.9175,9.2687,0.12653,62.578,35.156,0.79838,6.7549,6.313,0.08618,0,0.33924,-0.032506,20.646,20.676,3.0627e-07,-3.7623e-07,1.245e-07,1.0111,1,3e-06,0.0015,3e-06,5e-06
6550.6,1.728e-11,9.9265e-05,0.6734,0.0040113,0.25246,0.0074114,0.041074,0.011478,1657.6,0.061725,0,1.6462e-14,-1.2094e-14,0,9.9175,9.2687,0.12653,62.578,35.156,0.79838,6.7549,6.313,0.08618,0,0.33924,-0.032505,20.616,20.676,3.0627e-07,-3.7622e-07,1.245e-07,1.0111,1,6e-06,0.0015,6e-06,5e-06
6550.6,1.728e-11,0.00010258,0.6734,0.0040111,0.25246,0.0074114,0.041074,0.011478,1657.6,0.061727,0,1.225e-14,-2.2544e-14,0,9.9174,9.2686,0.12653,62.578,35.156,0.79838,6.7549,6.313,0.08618,0,0.33924,-0.032505,20.586,20.675,3.0627e-07,-3.7621e-07,1.245e-07,1.0111,1,9e-06,0.0015,9e-06,5e-06
6550.7,1.728e-11,0.00010668,0.6734,0.004011,0.25245,0.0074114,0.041074,0.011478,1657.6,0.061731,0,4.814e-15,-3.8285e-14,0,9.9174,9.2686,0.12653,62.578,35.156,0.79838,6.7549,6.313,0.086179,0,0.33923,-0.032504,20.556,20.675,3.0627e-07,-3.762e-07,1.245e-07,1.0111,1,1.2e-05,0.0015,1.2e-05,5e-06
6550.7,1.728e-11,0.00011077,0.6734,0.0040108,0.25245,0.0074113,0.041074,0.011478,1657.6,0.061734,0,-2.6215e-15,-5.4026e-14,0,9.9174,9.2686,0.12653,62.578,35.156,0.79838,6.7548,6.3129,0.086179,0,0.33923,-0.032503,20.526,20.675,3.0627e-07,-3.7619e-07,1.2451e-07,1.0111,1,1.5e-05,0.0015,1.5e-05,5e-06
6550.7,1.728e-11,0.00011428,0.67339,0.0040105,0.25245,0.0074113,0.041074,0.011478,1657.6,0.06174,0,-1.9005e-14,-8.0417e-14,0,9.9173,9.2685,0.12653,62.578,35.156,0.79838,6.7548,6.3129,0.086179,0,0.33923,-0.032502,20.496,20.675,3.0627e-07,-3.7618e-07,1.2451e-07,1.0111,1,1.8e-05,0.0015,1.8e-05,5e-06
6550.7,1.728e-11,0.0001178,0.67339,0.0040102,0.25245,0.0074113,0.041074,0.011478,1657.6,0.061746,0,-3.5389e-14,-1.0681e-13,0,9.9173,9.2685,0.12653,62.578,35.156,0.79838,6.7548,6.3129,0.086179,0,0.33923,-0.032501,20.466,20.675,3.0627e-07,-3.7617e-07,1.2451e-07,1.0111,1,2.1e-05,0.0015,2.1e-05,5e-06
6550.7,1.728e-11,0.00012156,0.67338,0.0040099,0.25244,0.0074113,0.041074,0.011478,1657.6,0.061752,0,-5.3904e-14,-1.3848e-13,0,9.9172,9.2684,0.12653,62.578,35.156,0.79838,6.7548,6.3129,0.086178,0,0.33923,-0.032501,20.437,20.674,3.0627e-07,-3.7617e-07,1.2452e-07,1.0111,1,2.4e-05,0.0015,2.4e-05,5e-06
6550.7,1.728e-11,0.00012557,0.67338,0.0040095,0.25244,0.0074112,0.041074,0.011478,1657.6,0.061761,0,-7.455e-14,-1.7545e-13,0,9.9172,9.2684,0.12652,62.578,35.156,0.79838,6.7547,6.3128,0.086178,0,0.33923,-0.0325,20.407,20.674,3.0627e-07,-3.7616e-07,1.2452e-07,1.0111,1,2.7e-05,0.0015,2.7e-05,5e-06
6550.7,1.728e-11,0.00012958,0.67337,0.0040091,0.25244,0.0074112,0.041074,0.011478,1657.6,0.061769,0,-9.5196e-14,-2.1241e-13,0,9.9171,9.2683,0.12652,62.578,35.156,0.79838,6.7547,6.3128,0.086177,0,0.33922,-0.032499,20.377,20.674,3.0626e-07,-3.7615e-07,1.2453e-07,1.0111,1,3e-05,0.0015,3e-05,5e-06
6550.7,1.728e-11,0.00013387,0.67336,0.0040086,0.25243,0.0074111,0.041074,0.011478,1657.6,0.061779,0,-1.162e-13,-2.5966e-13,0,9.917,9.2682,0.12652,62.579,35.157,0.79839,6.7546,6.3127,0.086176,0,0.33922,-0.032498,20.347,20.674,3.0626e-07,-3.7614e-07,1.2454e-07,1.0111,1,3.3e-05,0.0015,3.3e-05,5e-06
6550.7,1.728e-11,0.00013817,0.67336,0.004008,0.25243,0.0074111,0.041074,0.011478,1657.6,0.061789,0,-1.3721e-13,-3.0692e-13,0,9.9169,9.2682,0.12652,62.579,35.157,0.79839,6.7546,6.3127,0.086176,0,0.33922,-0.032497,20.317,20.674,3.0626e-07,-3.7612e-07,1.2454e-07,1.0111,1,3.6e-05,0.0015,3.6e-05,5e-06
