"ALambda_0","D_X","E850","SAC","SH2","SI","SIC","SIN","SIP","SLambda_0","SS","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_VS","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","appXPB","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6762.9,1.728e-11,0.71026,0.61932,0,0.20427,0.0074358,0.039147,0.01057,1619.9,0.15035,0,-2.856e-13,6.0714e-15,0,10.898,10.185,0.13903,64.605,36.295,0.82424,3.3223,3.1049,0.042386,0,0.32045,0.10544,21.161,21.161,1.5054e-07,1.2203e-06,5.1105e-07,1.0057,1,0,0.0015,0,5e-06
6762.8,1.728e-11,0.72994,0.61933,0,0.20427,0.0074358,0.039147,0.01057,1619.9,0.15035,0,-2.0891e-13,2.7327e-14,0,10.898,10.185,0.13903,64.605,36.295,0.82424,3.3223,3.1049,0.042386,0,0.32045,0.10896,21.132,21.162,1.5054e-07,1.2611e-06,5.1105e-07,1.0057,1,3e-06,0.0015,3e-06,5e-06
6762.8,1.728e-11,0.74961,0.61933,0,0.20427,0.0074357,0.039147,0.01057,1619.9,0.15036,0,-1.3222e-13,4.8583e-14,0,10.898,10.185,0.13903,64.605,36.295,0.82424,3.3222,3.1049,0.042386,0,0.32045,0.11248,21.103,21.162,1.5054e-07,1.3018e-06,5.1105e-07,1.0057,1,6e-06,0.0015,6e-06,5e-06
6762.8,1.728e-11,0.77535,0.61934,0,0.20427,0.0074355,0.039147,0.01057,1619.9,0.15036,0,4.1295e-14,9.082e-14,0,10.897,10.185,0.13903,64.605,36.295,0.82424,3.3222,3.1049,0.042385,0,0.32045,0.11706,21.074,21.163,1.5053e-07,1.3549e-06,5.1105e-07,1.0057,1,9e-06,0.0015,9e-06,5e-06
6762.8,1.728e-11,0.80716,0.61935,0,0.20427,0.0074353,0.039147,0.010571,1619.9,0.15036,0,3.1163e-13,1.5404e-13,0,10.897,10.184,0.13903,64.605,36.295,0.82423,3.3222,3.1048,0.042385,0,0.32045,0.12272,21.045,21.164,1.5053e-07,1.4204e-06,5.1105e-07,1.0057,1,1.2e-05,0.0015,1.2e-05,5e-06
6762.8,1.728e-11,0.83896,0.61935,0,0.20427,0.0074351,0.039147,0.010571,1619.9,0.15037,0,5.8197e-13,2.1726e-13,0,10.897,10.184,0.13903,64.604,36.295,0.82423,3.3221,3.1048,0.042384,0,0.32044,0.12837,21.016,21.165,1.5053e-07,1.4858e-06,5.1105e-07,1.0056,1,1.5e-05,0.0015,1.5e-05,5e-06
6762.7,1.728e-11,0.86628,0.61937,0,0.20427,0.0074347,0.039148,0.010571,1619.9,0.15038,0,1.0188e-12,3.2009e-13,0,10.897,10.184,0.13903,64.604,36.294,0.82423,3.3221,3.1047,0.042383,0,0.32044,0.13314,20.988,21.166,1.5053e-07,1.541e-06,5.1105e-07,1.0056,1,1.8e-05,0.0015,1.8e-05,5e-06
6762.7,1.728e-11,0.8936,0.61939,0,0.20426,0.0074343,0.039148,0.010571,1619.9,0.15039,0,1.4556e-12,4.2292e-13,0,10.897,10.184,0.13902,64.604,36.294,0.82422,3.322,3.1047,0.042383,0,0.32043,0.13791,20.959,21.167,1.5052e-07,1.5962e-06,5.1106e-07,1.0056,1,2.1e-05,0.0015,2.1e-05,5e-06
6762.6,1.728e-11,0.92287,0.61941,0,0.20426,0.0074339,0.039149,0.010571,1619.9,0.1504,0,1.9208e-12,5.4379e-13,0,10.897,10.184,0.13902,64.603,36.294,0.82422,3.3219,3.1046,0.042382,0,0.32042,0.14298,20.93,21.168,1.5052e-07,1.6549e-06,5.1106e-07,1.0056,1,2.4e-05,0.0015,2.4e-05,5e-06
6762.6,1.728e-11,0.95408,0.61944,0,0.20426,0.0074333,0.039149,0.010572,1619.8,0.15041,0,2.4146e-12,6.8268e-13,0,10.896,10.183,0.13902,64.603,36.294,0.82421,3.3218,3.1045,0.042381,0,0.32041,0.14835,20.901,21.169,1.5052e-07,1.717e-06,5.1106e-07,1.0056,1,2.7e-05,0.0015,2.7e-05,5e-06
6762.5,1.728e-11,0.9853,0.61946,0,0.20426,0.0074328,0.03915,0.010572,1619.8,0.15042,0,2.9083e-12,8.2158e-13,0,10.896,10.183,0.13901,64.602,36.293,0.8242,3.3217,3.1044,0.042379,0,0.3204,0.15372,20.873,21.17,1.5051e-07,1.7792e-06,5.1106e-07,1.0056,1,3e-05,0.0015,3e-05,5e-06
6762.4,1.728e-11,1.0188,0.61949,0,0.20426,0.007432,0.03915,0.010572,1619.8,0.15044,0,3.4026e-12,9.9206e-13,0,10.896,10.183,0.13901,64.601,36.293,0.82419,3.3216,3.1043,0.042378,0,0.32039,0.15938,20.844,21.171,1.5051e-07,1.8447e-06,5.1106e-07,1.0056,1,3.3e-05,0.0015,3.3e-05,5e-06
6762.4,1.728e-11,1.0523,0.61953,0,0.20425,0.0074313,0.039151,0.010573,1619.7,0.15045,0,3.8969e-12,1.1625e-12,0,10.895,10.182,0.139,64.6,36.292,0.82418,3.3215,3.1042,0.042376,0,0.32038,0.16505,20.815,21.172,1.505e-07,1.9103e-06,5.1106e-07,1.0056,1,3.6e-05,0.0015,3.6e-05,5e-06
6762.3,1.728e-11,1.0873,0.61957,0,0.20425,0.0074305,0.039152,0.010573,1619.7,0.15047,0,4.3824e-12,1.3475e-12,0,10.895,10.182,0.139,64.6,36.292,0.82417,3.3214,3.1041,0.042375,0,0.32037,0.17091,20.786,21.173,1.5049e-07,1.9781e-06,5.1106e-07,1.0055,1,3.9e-05,0.0015,3.9e-05,5e-06
6762.2,1.728e-11,1.1237,0.61961,0,0.20425,0.0074295,0.039153,0.010574,1619.7,0.15049,0,4.8592e-12,1.547e-12,0,10.894,10.182,0.13899,64.599,36.291,0.82416,3.3212,3.104,0.042373,0,0.32035,0.17696,20.758,21.174,1.5049e-07,2.0482e-06,5.1106e-07,1.0055,1,4.2e-05,0.0015,4.2e-05,5e-06
6762.1,1.728e-11,1.1602,0.61965,0,0.20425,0.0074286,0.039154,0.010575,1619.6,0.15051,0,5.3359e-12,1.7464e-12,0,10.894,10.181,0.13898,64.598,36.291,0.82415,3.3211,3.1038,0.042371,0,0.32034,0.18302,20.729,21.175,1.5048e-07,2.1182e-06,5.1106e-07,1.0055,1,4.5e-05,0.0015,4.5e-05,5e-06
6761.9,1.728e-11,1.1997,0.61971,0,0.20424,0.0074275,0.039155,0.010575,1619.6,0.15054,0,5.795e-12,1.9726e-12,0,10.893,10.181,0.13898,64.596,36.29,0.82413,3.3209,3.1037,0.042369,0,0.32032,0.18946,20.7,21.176,1.5047e-07,2.1928e-06,5.1106e-07,1.0055,1,4.8e-05,0.0015,4.8e-05,5e-06
6761.8,1.728e-11,1.2393,0.61976,0,0.20424,0.0074263,0.039157,0.010576,1619.6,0.15056,0,6.254e-12,2.1987e-12,0,10.893,10.18,0.13897,64.595,36.29,0.82412,3.3208,3.1035,0.042367,0,0.32031,0.19591,20.672,21.177,1.5046e-07,2.2674e-06,5.1106e-07,1.0055,1,5.1e-05,0.0015,5.1e-05,5e-06
